baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPAC1002.01	144.468426090588	-0.147180930662987	0.349554960112448	-0.421052330699701	0.673716869452178	0.863323838031233
SPAC1002.02	86.3425200732332	-0.827261409912918	0.406963474676667	-2.03276574284751	0.0420761956842783	0.154684742515613
SPAC1002.03c	56.9893782815063	0.671747487802015	0.455874316600526	1.47353659405791	0.140606404038823	0.362340652223222
SPAC1002.04c	206.225565602205	0.220680202148915	0.305083777416649	0.723342958506557	0.469469206472783	0.724538741365421
SPAC1002.05c	49.0376849864157	0.349782995834237	0.472281565924335	0.740623858883106	0.458921537519782	0.715136523709207
SPAC1002.06c	34.7763362310112	0.186309879906808	0.520903503206874	0.357666782349929	0.720592694625252	0.882545949159427
SPAC1002.07c	55.5865214232369	-0.350981629916615	0.442743190872605	-0.792743145806179	0.427927487048138	0.690718387030844
SPAC1002.08c	195.257298203958	-0.69835512696259	0.302139144284344	-2.31136924881659	0.0208124680008219	0.0901070772533883
SPAC1002.09c	129.370851021079	2.82120549880583	0.397894469816245	7.09033603836895	1.33786739003524e-12	1.17985343516325e-10
SPAC1002.10c	72.2004759954216	0.713695728442763	0.415285843944034	1.71856502900432	0.0856936040120924	0.256355278229966
SPAC1002.11	25.3846262500064	-0.367248620071504	0.562251069596474	-0.653175493885813	0.513643146995672	0.753580257183962
SPAC1002.12c	322.182642596825	-0.280777672865834	0.252388464204439	-1.11248219585186	0.265930881045169	0.52954299359848
SPAC1002.13c	1648.15722576652	-1.22175746797548	0.218145250620732	-5.60066040630712	2.13536705072258e-08	7.34104564464627e-07
SPAC1002.14	75.0578047729485	1.04602623806432	0.409784427006112	2.55262564687145	0.0106914339315456	0.0539662855592303
SPAC1002.15c	24.8828830999218	-0.539340877591831	0.565965341623883	-0.952957430298364	0.340611639920536	0.611083224229792
SPAC1002.16c	25.5232648247132	1.44035509806557	0.573982367737555	2.5094065236585	0.0120934218447769	0.0595310858612859
SPAC1002.17c	67.677399230113	2.18245663433037	0.477003590022167	4.57534634955042	4.75432790022539e-06	8.5902060924527e-05
SPAC1002.18	50.7100142697938	1.04377049914085	0.469437857157994	2.22344764749033	0.0261856298336881	0.107647830780089
SPAC1002.19	244.295530890752	4.3726024067981	0.379986270194229	11.5072642086859	1.21264483470106e-30	2.57080704956625e-27
SPAC1002.20	1.3332977787259	0.434713451478619	0.465022377741955	0.934822650018457	0.349879704787491	0.619195278127138
SPAC1006.01	348.504735891561	1.63200826059054	0.275176473240482	5.93076959440604	3.01518070425165e-09	1.2616150841474e-07
SPAC1006.02	228.453771836805	0.489204606717729	0.299589786055459	1.63291483718063	0.102486909165678	0.292951344851106
SPAC1006.03c	240.579496111087	-0.224005198795838	0.311640758086528	-0.718793010809073	0.472268464668139	0.726215530775959
SPAC1006.04c	61.1596159568417	1.35255702287109	0.452527558368647	2.98889426258819	0.00279989008031068	0.0191065460416051
SPAC1006.05c	335.984471283791	1.00757935160346	0.27484537328386	3.66598622187041	0.000246387191238161	0.00264253378798433
SPAC1006.06	87.3537039555422	1.11163936716411	0.390605595520692	2.84593815324701	0.00442807942013671	0.0276103775608524
SPAC1006.07	1729.23567208398	1.15281604603914	0.200866511091513	5.73921476394803	9.51165371371345e-09	3.45680672109814e-07
SPAC1006.08	32.8427195997467	-0.721315370345279	0.538265722933477	-1.34007301526504	0.180221608089276	0.420627312824879
SPAC1006.09	527.204380389069	0.571851573633673	0.254341114634675	2.24836465962279	0.0245529467523262	0.102272752136396
SPAC1039.01	12.3285482170672	0.649838861587187	0.652343659813768	0.996160308774525	0.319172261019389	0.58855772110273
SPAC1039.02	14.5909872174404	0.0666336880219618	0.633248174465587	0.105225235079747	0.916197087177441	0.963007174632352
SPAC1039.03	31.5750264578273	0.516726054919868	0.534915147740083	0.965996302596662	0.334046031178741	0.605452624165255
SPAC1039.04	32.0896833483104	0.945210121167288	0.540491153813646	1.74879850391258	0.0803258555138342	0.246441119666177
SPAC1039.05c	4.50086623276052	0.431977255349526	0.658769768913391	0.655733270915045	0.511995757756499	0.752552119096679
SPAC1039.06	31.5327177134834	1.99878420036804	0.558358902903421	3.57974806164015	0.000343925631773815	0.0034124290453689
SPAC1039.07c	43.4487617901647	1.04711027735898	0.487813236310012	2.14653928884686	0.0318299776979351	0.124888966905173
SPAC1039.08	20.2788176718137	0.73412685228392	0.613135169786209	1.19733280434704	0.231176863097534	0.488954056967182
SPAC1039.09	1.65282830856346	0.241543180694596	0.524141028947855	0.460836239398129	0.6449160996004	0.849382148158737
SPAC1039.10	0.540704213167229	-0.0840164575938524	0.359620177876802	-0.23362553817165	0.81527569973955	0.925627489503609
SPAC1039.11c	0.596972157218587	0.14661399076318	0.372199091238166	0.393912812294761	0.693645410745221	0.863323838031233
SPAC105.01c	154.173625811692	0.0373127746329477	0.319525986600169	0.116775399177902	0.907038038963084	0.957540632816314
SPAC105.02c	106.064327256736	-1.12878953643603	0.368960129375904	-3.05938080178306	0.00221795029291683	0.0158853196654854
SPAC105.03c	49.9937459735355	0.354970059922014	0.471591798119872	0.752706177964075	0.451626496667725	0.710448805047422
SPAC1071.01c	500.246026227959	2.32306045349541	0.260535749068434	8.91647484770017	4.81366037779126e-19	1.2245952001101e-16
SPAC1071.02	44.7433651730621	-0.42871399266699	0.510044554775717	-0.84054224018823	0.400604428403222	0.666625893418235
SPAC1071.03c	83.6596726186162	-0.187402458042113	0.393520859679455	-0.476219883730594	0.633917735234205	0.845046488385987
