baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPAC1002.01	148.845003623622	-0.05336525822991	0.229325591961941	-0.232705202124875	0.815990329392533	0.999467308230548
SPAC1002.02	119.383643318716	0.0906091369384107	0.228532702682642	0.396482148396229	0.691749374670743	0.999467308230548
SPAC1002.03c	50.9371470861544	0.261738437343377	0.240899432320823	1.0865049984626	0.277255630688936	0.999467308230548
SPAC1002.04c	200.536827897045	0.108771609281142	0.214032511024142	0.508201341752576	0.611312150004445	0.999467308230548
SPAC1002.05c	34.8511892772707	-0.262011848715892	0.237859468085703	-1.10154054755342	0.270661467288395	0.999467308230548
SPAC1002.06c	29.8743055409564	-0.0804115212871806	0.235850954096675	-0.340942107252278	0.733147164867456	0.999467308230548
SPAC1002.07c	63.0535548601115	-0.0060781988191441	0.238323456123531	-0.0255039890659926	0.979652966708963	0.999467308230548
SPAC1002.08c	240.159080930211	-0.0410995997866656	0.198655543198892	-0.206888763962237	0.836096731740803	0.999467308230548
SPAC1002.09c	32.4806903128598	0.206038039886041	0.236622521256024	0.870745687233674	0.383893026634563	0.999467308230548
SPAC1002.10c	49.4769987713518	-0.0951124820986987	0.241101927433308	-0.394490757959653	0.693218749240109	0.999467308230548
SPAC1002.11	35.7224977318584	0.225111795756962	0.239867555501434	0.938483719844373	0.347995879586077	0.999467308230548
SPAC1002.12c	333.044464771234	-0.152068656136756	0.18526787213341	-0.820804246228149	0.411757779534646	0.999467308230548
SPAC1002.13c	2145.07310673187	-0.208178876505986	0.168675080373718	-1.23420054725774	0.217128183568322	0.999467308230548
SPAC1002.14	46.2144927072028	-0.00171459129474455	0.24114251148927	-0.00711028214874028	0.994326863452563	0.999467308230548
SPAC1002.15c	33.3445370091109	0.100156699989081	0.239129515737828	0.418838718758956	0.675334005804123	0.999467308230548
SPAC1002.16c	9.53635960232619	-0.0541331314295111	0.180863050213204	-0.299304536585544	0.764707693467598	0.999467308230548
SPAC1002.17c	27.9042866613419	0.339281077473991	0.234804970315207	1.44494844814628	0.148472366407395	0.999467308230548
SPAC1002.18	35.3328655353799	0.172176759673488	0.239834108377947	0.717899388197781	0.472819325140627	0.999467308230548
SPAC1002.19	21.9113433050483	0.23903612323678	0.225497128619485	1.06004065195944	0.289126105553742	0.999467308230548
SPAC1002.20	0	NA	NA	NA	NA	NA
SPAC1006.01	160.556589166273	-0.0450594191119072	0.211357965537251	-0.213190068315479	0.831178714546884	0.999467308230548
SPAC1006.02	200.232745146408	0.131653386889766	0.202757039477754	0.649315985422103	0.516134155418512	0.999467308230548
SPAC1006.03c	264.339436420058	0.0243742513633512	0.202081866165293	0.120615727803178	0.903995410811293	0.999467308230548
SPAC1006.04c	43.4560087981872	0.393880970286298	0.24076156919037	1.63597941154328	0.101843896405557	0.999467308230548
SPAC1006.05c	194.415538207971	-0.280553064856585	0.204321377631577	-1.3730969715879	0.169722202407271	0.999467308230548
SPAC1006.06	63.1096141906379	0.28102182889275	0.238396174746799	1.17880175380844	0.238477125827207	0.999467308230548
SPAC1006.07	1146.74589515744	0.191754656519832	0.157761847942596	1.21546913287682	0.224187214604578	0.999467308230548
SPAC1006.08	39.6842157095399	-0.0944471607640608	0.240174711741276	-0.393243568730926	0.694139593205079	0.999467308230548
SPAC1006.09	421.245326377879	0.00480367685317808	0.194169430753838	0.0247396144415134	0.980262656986041	0.999467308230548
SPAC1039.01	10.0308252528615	0.0949274170339638	0.187108803116897	0.507338059207496	0.611917638538295	0.999467308230548
SPAC1039.02	14.9908989045635	0.0506037066449015	0.210838416547475	0.24001179421449	0.810321113350352	0.999467308230548
SPAC1039.03	31.326426902141	0.256881093849902	0.237399140317304	1.0820641283981	0.2792240337836	0.999467308230548
SPAC1039.04	23.3051640270424	0.16104541529905	0.230374184239979	0.699060165227934	0.484514431678041	0.999467308230548
SPAC1039.05c	3.80723096950247	0.0630003818055928	0.132159992128457	0.476697832611533	0.633577306467601	0.999467308230548
SPAC1039.06	16.7212127830711	0.37948698433617	0.216869226013316	1.74984248024599	0.0801454982382609	0.999467308230548
SPAC1039.07c	29.6460280542032	0.152455626390877	0.237143809276942	0.642882590339249	0.520300286901852	0.999467308230548
SPAC1039.08	14.8896686372432	0.0743448039585585	0.206755404999612	0.359578526900895	0.71916234399084	0.999467308230548
SPAC1039.09	1.33890229850702	0.0226125919185292	0.0807510643867154	0.280028406935144	0.779455710816959	0.999467308230548
SPAC1039.10	1.29082550190617	0.0154871732891778	0.0836814717946024	0.185072907503245	0.853171851183115	0.999467308230548
SPAC1039.11c	0.310112136548576	0.00933245922214878	0.0461158508397393	0.202369880468664	0.839627573146217	0.999467308230548
SPAC105.01c	150.120801211287	-0.0351600889206267	0.216246459051862	-0.162592668914844	0.870839159539794	0.999467308230548
SPAC105.02c	140.945986683153	-0.115661218283452	0.218274063077454	-0.529889885462068	0.596188279329356	0.999467308230548
SPAC105.03c	39.0103616098267	-0.137355361427987	0.238589264162606	-0.575697996764745	0.564819329617472	0.999467308230548
SPAC1071.01c	154.547303742093	-0.0462273986600384	0.224762474025519	-0.205672227361183	0.837046954096485	0.999467308230548
SPAC1071.02	63.9935799060035	0.286040861085963	0.238740484390047	1.19812465747803	0.230868490884807	0.999467308230548
SPAC1071.03c	88.5742128546457	-0.0196044663616268	0.230642928645479	-0.084999208416057	0.932262020025857	0.999467308230548
SPAC1071.04c	44.2147105919198	-0.357081405430929	0.241135719467059	-1.48083165040884	0.138651440174513	0.999467308230548
SPAC1071.05	92.5502758503936	0.0813942023497185	0.231147472936626	0.352131049998692	0.7247399832661	0.999467308230548
SPAC1071.06	209.895531836717	-0.144755662923633	0.203364743590645	-0.711803139363294	0.476586688423647	0.999467308230548
SPAC1071.07c	1398.66173535395	0.115943976618484	0.155311649453114	0.746524662037572	0.455350539450971	0.999467308230548
SPAC1071.08	251.211809171024	0.310438758664583	0.196071328302592	1.58329502509154	0.113354236308086	0.999467308230548
SPAC1071.09c	363.458866037813	-0.192735891337269	0.183047832287814	-1.05292637956085	0.292374734829486	0.999467308230548
SPAC1071.10c	3957.89138673645	-0.566580060338933	0.173294704301508	-3.26945974848236	0.00107753066787252	0.274210004360198
SPAC1071.11	98.3062946348655	-0.185836805286625	0.228038890690213	-0.814934701375483	0.41510968851008	0.999467308230548
SPAC1071.12c	8.72507232000432	0.114235556377998	0.180609565131977	0.632500035612857	0.527060185194657	0.999467308230548
SPAC1071.13	25.8639783471794	-0.0395810509057532	0.234006616801139	-0.169145007294343	0.865682584214993	0.999467308230548
SPAC1093.01	398.42387616418	0.111396694725597	0.181492368778118	0.613781700440442	0.53935959134212	0.999467308230548
SPAC1093.02	245.618720215754	-0.011813979016141	0.212485841311202	-0.055598899876056	0.955661340922743	0.999467308230548
SPAC1093.03	48.7395191852074	0.0937881004925044	0.241007692301905	0.389149821720288	0.697165319980407	0.999467308230548
SPAC1093.04c	57.0206205112819	-0.0341989146309017	0.240239024627611	-0.142353702459093	0.886800629960878	0.999467308230548
SPAC1093.05	316.453166739295	-0.0840227186783787	0.200596176147917	-0.418865006760753	0.675314792502433	0.999467308230548
SPAC1093.06c	9.50893703118336	0.150273058655186	0.18906227016499	0.794833673181045	0.426710260527432	0.999467308230548
SPAC1093.07	0	NA	NA	NA	NA	NA
SPAC10F6.01c	263.347557626336	-0.129668279668837	0.193337093626463	-0.67068495360421	0.502421250097085	0.999467308230548
SPAC10F6.02c	31.2011746244136	-0.128587598248357	0.23798383758012	-0.540320719070119	0.588975872169361	0.999467308230548
SPAC10F6.03c	848.706209667949	-0.455716933073414	0.172838131383299	-2.63666894235729	0.00837244976336808	0.675900550157785
SPAC10F6.04	1.35777714044294	-0.0339420416154296	0.0815898484622275	-0.416008146297064	0.677404042190797	0.999467308230548
SPAC10F6.05c	5.62619226318271	-0.0748966379456195	0.157570657212171	-0.475320972005404	0.634558213193301	0.999467308230548
SPAC10F6.06	737.705521910804	-0.303348290637597	0.177438551787939	-1.70959629449713	0.0873405513415278	0.999467308230548
SPAC10F6.07c	47.5075450870186	-0.186688007589318	0.241151154827081	-0.774153487770705	0.438840030033551	0.999467308230548
SPAC10F6.08c	265.973020993605	-0.146945375080327	0.202219632829586	-0.726662258378053	0.467432879020228	0.999467308230548
SPAC10F6.09c	59.1011407890133	-0.119546961498084	0.241096970376606	-0.495845971483364	0.620003087556358	0.999467308230548
SPAC10F6.10	50.827948715663	0.144667330753642	0.241143331173181	0.599922585666476	0.548557829419413	0.999467308230548
SPAC10F6.11c	33.0132354407608	-0.0671025370182422	0.237662016329114	-0.282344389964775	0.777679451264251	0.999467308230548
SPAC10F6.12c	78.892390329244	0.203458934764731	0.234327575435781	0.868267144344225	0.385248104237578	0.999467308230548
SPAC10F6.13c	485.965752882533	-0.151561761934815	0.176875614568293	-0.856883309238179	0.391509377933787	0.999467308230548
SPAC10F6.14c	125.995813816621	0.199793849853723	0.233100928864617	0.857113057536384	0.391382405493454	0.999467308230548
SPAC10F6.15	4.13851810709798	-0.0478207585858604	0.140263397630865	-0.340935407195195	0.733152208895992	0.999467308230548
SPAC10F6.16	167.552188710253	0.00293049638708698	0.216530692644367	0.0135338614184367	0.989201870567815	0.999467308230548
SPAC10F6.17c	84.9505947799369	-0.182564582417619	0.234585817586457	-0.778242198509444	0.436426243905695	0.999467308230548
SPAC110.01	8.16555211534804	0.118786066614726	0.17053683987376	0.696541971240097	0.486089482153185	0.999467308230548
SPAC110.02	308.674770109974	-0.059963596769863	0.195473570245557	-0.306760636205374	0.759025572301305	0.999467308230548
SPAC110.03	315.664211532785	-0.471192826937737	0.186423905355963	-2.52753436335339	0.0114866582487279	0.785786234176417
SPAC110.04c	265.11504156268	-0.0234457358615023	0.193072128050326	-0.12143511390412	0.90334640579494	0.999467308230548
SPAC110.05	7.78040253619784	0.0457845824303976	0.177200925211515	0.258376655628333	0.7961162311932	0.999467308230548
SPAC1142.01	830.840416473261	-0.0656078259116607	0.160825733505327	-0.407943582669793	0.683315094930437	0.999467308230548
SPAC1142.02c	479.66870175082	0.0579141180706702	0.185855528020531	0.31160826200592	0.755338254504314	0.999467308230548
SPAC1142.03c	30.2137517638181	0.115171279335488	0.234374189171789	0.491399158510032	0.623144159294869	0.999467308230548
SPAC1142.04	21.9708620467574	0.039991664087411	0.228018334380055	0.175387931835139	0.860774822612821	0.999467308230548
SPAC1142.05	143.533006953899	-0.435686711289596	0.23123698486493	-1.88415668689025	0.0595437843427056	0.999467308230548
SPAC1142.06	158.753951084832	-0.60469871770502	0.224685648057488	-2.69130993872071	0.00711720391685638	0.638037283743095
SPAC1142.07c	43.6907836875782	0.187001283507093	0.239157742794717	0.781916074812627	0.434263897317283	0.999467308230548
SPAC1142.08	290.177062608781	0.0491832063634559	0.194978854203263	0.252248924963847	0.800848663756048	0.999467308230548
SPAC1142.09	88.4643499330114	-0.346547136086211	0.23103193712735	-1.49999666883798	0.133615265428063	0.999467308230548
SPAC11D3.01c	65.6723614910053	-0.0170263244144209	0.23887150596126	-0.0712781725300555	0.943176366833849	0.999467308230548
SPAC11D3.02c	342.571432166855	-0.00903884332724454	0.203041457643838	-0.0445172302845652	0.964492117810986	0.999467308230548
SPAC11D3.03c	13.4861737097573	-0.0253787510718494	0.206101570912036	-0.123137106425457	0.901998528180102	0.999467308230548
SPAC11D3.04c	2.9775896208336	-0.0593283026307958	0.122788035090026	-0.483176578135626	0.628970364264649	0.999467308230548
SPAC11D3.05	184.322489852165	0.11527306704373	0.208544707265568	0.552749904589704	0.580434675803584	0.999467308230548
SPAC11D3.06	29.3232886458146	0.110844081969345	0.236631496523245	0.468424886787866	0.639480774407932	0.999467308230548
SPAC11D3.07c	129.481797210149	-0.270483875397917	0.218920879378705	-1.2355325639361	0.216632364859548	0.999467308230548
SPAC11D3.08c	26.5786501111576	0.0149075889599146	0.233848547316251	0.0637489055673027	0.949170162899522	0.999467308230548
SPAC11D3.09	1.63013959311967	0.0997909209619608	0.0892321775675757	1.11832887734236	0.263426557958238	0.999467308230548
