baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPAC1002.01	256.294931479953	0.45491619274133	0.223025747067729	2.03974742253943	0.0413754889734895	0.139988862173682
SPAC1002.02	544.575486166458	0.361129010867269	0.174063190844204	2.07470062519133	0.0380142894127397	0.131708997178219
SPAC1002.03c	1742.97944227074	0.00242531206885089	0.143053092583821	0.0169539296567796	0.986473369291186	0.994417245760296
SPAC1002.04c	457.933995488942	0.868609238397205	0.190467701199851	4.56040175276648	5.10558456808906e-06	8.91492554744345e-05
SPAC1002.05c	889.061011027395	0.162925017777623	0.158694454884537	1.02665854264513	0.304581277092984	0.53920572375825
SPAC1002.06c	65.3214975103167	0.139053733648263	0.323323039769753	0.430076785580412	0.667139786193263	0.822464779003733
SPAC1002.07c	421.961109300342	-0.232410752209973	0.189121802296677	-1.22889455043046	0.219111344949808	0.43734973633408
SPAC1002.08c	849.993741771383	0.499817983655656	0.174118105042653	2.87056870698896	0.00409734142583518	0.0250337567602857
SPAC1002.09c	3012.94588402765	0.213138884534732	0.141364161479998	1.50772927383643	0.13162383004543	0.310131961646716
SPAC1002.10c	461.917159504293	-0.0523317015587001	0.186407492414807	-0.280738187509373	0.778911216718845	0.895033301780141
SPAC1002.11	912.554836315815	-0.206950499666993	0.163483684513587	-1.26587861218526	0.205556544732005	0.420342158819324
SPAC1002.12c	846.069040340856	0.183989567867059	0.167828397594523	1.09629580276147	0.272949345609432	0.504031496442935
SPAC1002.13c	16767.3232208823	0.124808695259971	0.127759444833398	0.97690386352825	0.328616748897777	0.563973882890967
SPAC1002.14	1164.76725385753	0.262396425646123	0.150324842142518	1.74552936099114	0.0808927662071535	0.224098080096636
SPAC1002.15c	845.04320437607	-0.150272291109827	0.157033332160606	-0.956945185090618	0.33859492289827	0.572879769158849
SPAC1002.16c	448.207804069211	0.159136460758678	0.189658633727294	0.8390678432678	0.401431239859819	0.631405509507093
SPAC1002.17c	2292.0362814794	1.24101530941933	0.159446158567592	7.7832876035909	7.06637413531944e-15	5.90042240299173e-13
SPAC1002.18	1048.47770462386	0.372726254946041	0.15099600535694	2.46845109620583	0.0135699192674683	0.0618480645129608
SPAC1002.19	2581.88939567413	1.99530340956388	0.175147199664897	11.3921513640037	4.57551033430962e-30	2.48335823394655e-27
SPAC1002.20	53.1220313333137	0.598334606501016	0.328956520035255	1.81888660068781	0.0689287325026652	0.200669162268535
SPAC1006.01	2774.58891429186	0.388108521437174	0.136389502661962	2.84558938820307	0.00443293156784263	0.0264877828452835
SPAC1006.02	683.141617959239	0.106212868374094	0.175333587376445	0.605775938103934	0.544663549903083	0.743959692675113
SPAC1006.03c	2502.65025623254	-0.23744269031501	0.131842900896461	-1.80095165306987	0.071710500555285	0.205749859037822
SPAC1006.04c	551.071363425825	-0.155471581592032	0.174296604830374	-0.891994320505195	0.372395976604972	0.604841644795058
SPAC1006.05c	2196.97677743608	0.518986828833611	0.138946269904996	3.73516201038334	0.000187594378392526	0.00200295440405004
SPAC1006.06	3526.51859723496	-0.157108776641439	0.131811444990142	-1.19192060031805	0.233292379825908	0.456697706584352
SPAC1006.07	6723.01301168042	-0.143582025128652	0.125635653671101	-1.14284457423632	0.253103128218976	0.480740937325806
SPAC1006.08	469.081866278609	-0.119591391480933	0.203547607823677	-0.587535234432866	0.556844293819717	0.75280286707567
SPAC1006.09	5586.52355019933	0.082576457039581	0.128836752295758	0.640938672918563	0.521562528455649	0.726928471609596
SPAC1039.01	1536.89095618043	0.596520673477801	0.142009766411317	4.20056090895917	2.66254524718989e-05	0.000372127836801454
SPAC1039.02	1808.50999699134	0.0985721076550065	0.14406571169476	0.684216296129203	0.493838593364497	0.70829569667099
SPAC1039.03	698.108234219722	0.323914743801562	0.166506679807898	1.94535585104014	0.0517321644318459	0.162926299296234
SPAC1039.04	1024.91644185456	0.0843888375029944	0.158887858349411	0.531122002522146	0.595334238092385	0.778133721342606
SPAC1039.05c	922.691963042033	0.560073902826812	0.161708003663033	3.46348906757822	0.000533218262191863	0.00485034991851341
SPAC1039.06	552.932837610966	0.0952674267710792	0.174291244905961	0.546599037848864	0.58465423024752	0.771034023293034
SPAC1039.07c	488.520019642263	0.377626641052508	0.180171092801193	2.09593356615311	0.0360880846032172	0.127018740923615
SPAC1039.08	250.377146013988	0.209698732867765	0.23569360778107	0.889709037262263	0.373622140142492	0.606530657713871
SPAC1039.09	602.145588371025	2.03128466758907	0.198415276047466	10.2375417258857	1.34613199117054e-24	4.87075425471875e-22
SPAC1039.10	121.057152360047	0.871859474932256	0.271401409825234	3.21243532041223	0.00131614780356684	0.0101806064663074
SPAC1039.11c	944.398051095154	0.234787078149426	0.154992227760709	1.51483130181155	0.129815131293522	0.307225999314939
SPAC105.01c	1578.71762030123	-0.0727227616568959	0.146584121957891	-0.496116227907597	0.619812410489608	0.795122755469532
SPAC105.02c	1100.6360076867	-0.215223949707907	0.154293564930271	-1.39489906662777	0.163046278638538	0.359973021278915
SPAC105.03c	1526.84740527779	0.299077735585102	0.153165283232038	1.9526470311945	0.0508614341740911	0.160884177161659
SPAC1071.01c	2023.13728310149	-0.103359664161708	0.146260339704672	-0.706682784754986	0.479763630144141	0.697945169338573
SPAC1071.02	1597.48621122047	0.042649614766413	0.145981965026033	0.292156738394411	0.770166787040854	0.890800263540594
SPAC1071.03c	1645.84075948731	-0.0536249745618228	0.141817844830032	-0.378125719130002	0.705337203144234	0.850752530761098
SPAC1071.04c	157.310047451443	1.08861161419629	0.251490477751191	4.32863949335407	1.50033291955313e-05	0.000228310007127325
