V4	Cdk9as_DMSO_18Cr1_pr_counts	Cdk9as_DMSO_18Cr1gb_counts	Cdk9as_DMSO_18Cr1term_counts	Cdk9as_DMSO_18Cr1pr_map	Cdk9as_DMSO_18Cr1gb_map	Cdk9as_DMSO_18Cr1term_map	Cdk9as_DMSO_18Cr1pr_density	Cdk9as_DMSO_18Cr1pr_densityRPKM	Cdk9as_DMSO_18Cr1gb_density	Cdk9as_DMSO_18Cr1gb_densityRPKM	Cdk9as_DMSO_18Cr1pause_index_CI_low	Cdk9as_DMSO_18Cr1pause_index_CI_high	Cdk9as_DMSO_18Cr1pause_index_scaled	Cdk9as_DMSO_18Cr1pause_index_CI_low_scaled	Cdk9as_DMSO_18Cr1pause_index_CI_high_scaled	Cdk9as_DMSO_18Cr1_ExpPR	Cdk9as_DMSO_18Cr1_ExpGB	Cdk9as_DMSO_18Cr1Fexact_Pval
SPAC823.16c	11	36	16	100	1473	300	0.11	28.5480043777067	0.0244399185336049	6.3428263753468	0.146680548598487	0.622601347414842	4.50083333333333	2.16060448085572	9.17091784742063	2	109	1
SPAC824.02	24	691	27	100	3977	300	0.24	62.2865550059055	0.1737490570782	45.0926258371896	0.0225923611101285	0.0529459385282206	1.38130246020261	0.898498201349809	2.10565997526733	18	106	1
SPAC824.03c	11	106	11	100	1182	300	0.11	28.5480043777067	0.089678510998308	23.2740229505992	0.0528350731508806	0.198544916207404	1.22660377358491	0.624510564643409	2.34680090957151	9	102	1
SPAC824.04	2	56	29	100	1240	300	0.02	5.19054625049213	0.0451612903225806	11.7205883075629	0.00603134616359581	0.148785962361529	0.442857142857143	0.074788692428588	1.84494593328296	4	98	1
SPAC824.05	10	288	51	100	2839	300	0.1	25.9527312524606	0.101444170482564	26.3275329366279	0.0174409417066864	0.0669787150396522	0.985763888888889	0.495148335052827	1.90152571997572	10	100	1
SPAC824.06	21	208	126	100	1283	300	0.21	54.5007356301674	0.162120031176929	42.0745759977538	0.0627010696024334	0.160961132643012	1.29533653846154	0.804454722999221	2.06513133180985	16	105	1
SPAC824.07	54	239	162	100	1051	300	0.54	140.144748763287	0.227402473834443	59.0171528957002	0.166263758188328	0.306372212543577	2.37464435146444	1.74743209855932	3.21997195383299	28	126	0.0271715751930838
SPAC824.08	31	428	150	100	2092	300	0.31	80.453466882628	0.204588910133843	53.0964100193745	0.0493984170105528	0.105603868448535	1.51523364485981	1.03341488386077	2.20923292794336	22	109	1
SPAC824.09c	10	129	55	100	1313	300	0.1	25.9527312524606	0.0982482863670982	25.4981137210009	0.0383949426931728	0.151767479550191	1.01782945736434	0.504125597561359	1.99270700649401	9	101	1
SPAC869.01	2	32	2	100	1706	300	0.02	5.19054625049213	0.018757327080891	4.86803868744865	0.0103607343252721	0.266746389187881	1.06625	0.176754127589141	4.55069339954524	1	101	1
SPAC869.02c	169	2185	253	100	1800	300	1.69	438.601158166585	1.21388888888889	315.037321036814	0.0659270277674937	0.0907022992468554	1.39221967963387	1.18668649981489	1.6326413864434	147	122	1
SPAC869.03c	0	0	1	100	1908	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC869.04	0	2	0	100	1032	300	0	0	0.00193798449612403	0.502959907993423	0.0514242900386907	4.05388820080272	0	0.530698673199289	41.8361262322841	0	100	1
SPAC869.05c	9	202	32	100	2893	300	0.09	23.3574581272146	0.0698237124092637	18.1211604320672	0.021405604679541	0.0893897243285924	1.2889603960396	0.619264143379121	2.58604472482618	7	102	1
SPAC869.06c	0	0	0	100	531	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC869.07c	0	1	0	100	1268	300	0	0	0.000788643533123028	0.20467453669133	0.120791776113059	17.3080587281839	0	1.53163972111359	219.466184673372	0	100	1
SPAC869.08	0	5	1	100	1162	300	0	0	0.00430292598967298	1.11672681809211	0.0190383591688732	1.16008855872718	0	0.221225733542307	13.4802290524099	0	100	1
SPAC869.09	0	1	0	100	404	300	0	0	0.00247524752475248	0.642394337932194	0.120791776113059	17.3080587281839	0	0.487998775496758	69.9245572618631	0	100	1
SPAC869.10c	5	2077	447	100	1836	300	0.05	12.9763656262303	1.13126361655773	293.593806162096	0.000885260284733111	0.0059788494317433	0.0441983630235917	0.0162533788276999	0.109771675566807	55	50	1
SPAC869.11	2	454	72	100	2450	300	0.02	5.19054625049213	0.18530612244898	48.0919999535393	0.00076062797279022	0.0178392170856082	0.107929515418502	0.0186353853333604	0.4370608185974	15	87	1
SPAC890.02c	30	222	49	100	1880	300	0.3	77.8581937573819	0.118085106382979	30.6463103087567	0.0905139269648826	0.200612421279085	2.54054054054054	1.70166182693979	3.7715135200468	13	117	0.393155005219564
SPAC890.03	42	467	56	100	2265	300	0.42	109.001471260335	0.206181015452539	53.5096048339917	0.0647093236153279	0.124557345951808	2.03704496788009	1.46566617988718	2.82122388580844	24	118	1
SPAC890.04c	15	248	46	100	2445	300	0.15	38.929096878691	0.101431492842536	26.3242427427822	0.0345685505817463	0.104052682479658	1.47883064516129	0.845201061723697	2.54408808662763	10	105	1
SPAC890.05	35	334	111	100	1261	300	0.35	90.8345593836123	0.26486915146709	68.7407790509267	0.0727751686906134	0.150198861881033	1.32140718562874	0.917694877188635	1.89400764831982	28	107	1
SPAC890.06	60	1096	111	100	4192	300	0.6	155.716387514764	0.261450381679389	67.8535149157845	0.0418333245210159	0.0714903332330089	2.29489051094891	1.75365296392099	2.99687476912773	33	127	0.00845764130577747
SPAC890.07c	37	336	87	100	1760	300	0.37	96.0251056341044	0.190909090909091	49.5461233001521	0.0772116975748223	0.156392241453514	1.93809523809524	1.35892587731687	2.75250344958184	21	116	1
SPAC890.08	145	282	386	100	368	300	1.45	376.314603160679	0.766304347826087	198.876907967226	0.418733395357233	0.631177336947332	1.89219858156028	1.54093889491462	2.32273259996618	106	139	0.110220009641234
SPAC8C9.03	44	370	46	100	2408	300	0.44	114.192017510827	0.153654485049834	39.8775355623357	0.085867905092261	0.164162088846277	2.86356756756757	2.06769915462164	3.95302309941835	19	125	0.00106469875810961
SPAC8C9.04	11	749	84	100	2365	300	0.11	28.5480043777067	0.316701902748414	82.1927936917252	0.0076881978614756	0.0272890261264611	0.347329773030708	0.181825879423898	0.645385467890805	26	85	1
SPAC8C9.05	27	649	101	100	1037	300	0.27	70.0723743816437	0.625843780135005	162.423554318678	0.0277343551367904	0.0619665014613345	0.431417565485362	0.287605262768517	0.642592620154039	48	79	1
SPAC8C9.06c	0	682	7	100	4891	300	0	0	0.139439787364547	36.1884332737235	0.000133313668631938	0.00703170667465273	0	0.00652037153278807	0.343920773457265	12	88	1
SPAC8C9.07	66	123	165	100	519	300	0.66	171.28802626624	0.236994219653179	61.5064729104559	0.393501612506584	0.73090747564492	2.78487804878049	2.04227336890917	3.79340979859714	31	135	0.000457834528229163
SPAC8C9.08	87	96	226	100	558	300	0.87	225.788761896408	0.172043010752688	44.6498602192871	0.671263985737304	1.22329990420143	5.056875	3.74565304041416	6.82601346544396	27	160	1.07619316476076e-14
SPAC8C9.09c	15	155	25	100	1278	260	0.15	38.929096878691	0.121283255086072	31.4763172467246	0.0547827394772305	0.168148805580142	1.23677419354839	0.700123410519006	2.14894173531422	12	103	1
SPAC8C9.10c	107	274	25	100	1063	300	1.07	277.694224401329	0.257761053621825	66.8960335199832	0.310338097387427	0.491075921256269	4.15113138686131	3.29889397522835	5.22013704295414	42	165	6.62123291058941e-16
SPAC8C9.11	2	51	39	100	1234	300	0.02	5.19054625049213	0.0413290113452188	10.7260072437236	0.00660646829335149	0.16389065168521	0.483921568627451	0.0815238187399574	2.0224106417955	4	98	1
SPAC8C9.12c	48	848	130	100	2039	300	0.48	124.573110011811	0.415890142226582	107.934850917541	0.0418382850185563	0.0763557408921618	1.15415094339623	0.853082631528363	1.55689355679118	43	105	1
SPAC8C9.14	114	2224	373	100	2956	300	1.14	295.861136278051	0.752368064952639	195.260061926497	0.0422643015898685	0.0621182865108464	1.51521582733813	1.24933275499651	1.83621654926062	91	123	1
SPAC8C9.15c	18	418	27	100	2176	300	0.18	46.7149162544292	0.192095588235294	49.8540517625393	0.0260366763923897	0.070302147593404	0.937033492822967	0.5665580782984	1.52977473163247	19	99	1
SPAC8C9.16c	1	131	39	100	1243	300	0.01	2.59527312524606	0.105390185036203	27.3516314889167	0.000395739096181285	0.050127696196004	0.0948854961832061	0.00491903696553338	0.62308726371633	9	92	1
SPAC8C9.17c	0	24	7	100	1124	300	0	0	0.0213523131672598	5.5415084524827	0.0038226010111885	0.207313917589234	0	0.0429660353657588	2.33020843370299	2	98	1
SPAC8C9.19	6	2	15	100	62	300	0.06	15.5716387514764	0.032258064516129	8.37184879111634	0.552204904888375	21.4497560879096	1.86	0.342367041030793	13.298848774504	3	103	1
SPAC8E11.01c	40	314	120	100	2116	300	0.4	103.810925009843	0.148393194706994	38.5120870192469	0.0903512874778615	0.178945742421184	2.69554140127389	1.91183324303155	3.78649190963225	18	122	0.0119777673705363
SPAC8E11.02c	304	1591	416	100	1255	300	3.04	788.963030074804	1.26772908366534	329.010322092947	0.168682438577715	0.216403883645723	2.39798868636078	2.11696460415032	2.71586873975383	225	179	1.75867705808913e-10
SPAC8E11.03c	4	9	2	100	941	300	0.04	10.3810925009843	0.00956429330499469	2.48219533764236	0.115554998947778	1.57169221691214	4.18222222222222	1.08737254009859	14.7896237611432	0	104	1
SPAC8E11.04c	2	78	13	100	994	300	0.02	5.19054625049213	0.0784708249496982	20.365322310784	0.004360942738695	0.105851711244043	0.254871794871795	0.0433477708226283	1.05216600976578	7	95	1
SPAC8E11.05c	48	303	40	100	2169	300	0.48	124.573110011811	0.13969571230982	36.2548527869782	0.115405968649038	0.216858721222905	3.4360396039604	2.50315545999763	4.7036656633248	18	130	3.70529750995267e-06
SPAC8E11.07c	10	34	94	100	770	300	0.1	25.9527312524606	0.0441558441558442	11.4596475660216	0.13625890648469	0.618690284715229	2.26470588235294	1.04919357993211	4.76391519230727	4	106	1
SPAC8E11.08c	10	19	1	100	1331	300	0.1	25.9527312524606	0.01427498121713	3.70474751162098	0.228464403335562	1.18991583252618	7.00526315789474	3.04086120839633	15.8377797309235	1	109	0.153815581775709
SPAC8E11.10	1	260	145	100	1855	300	0.01	2.59527312524606	0.140161725067385	36.3757958255513	0.000200073027206058	0.0251194293721861	0.0713461538461539	0.00371135465467237	0.465965414854053	12	89	1
SPAC8E11.12	0	2	18	100	239	300	0	0	0.00836820083682008	2.17177667384608	0.0514242900386907	4.05388820080272	0	0.122904053192471	9.68879279991851	0	100	1
SPAC8F11.02c	46	259	8	100	1079	42	0.46	119.382563761319	0.240037071362373	62.2961760369537	0.128122845480761	0.245491821779195	1.91637065637066	1.38244550273741	2.64885675699751	28	118	1
SPAC8F11.03	12	352	88	100	3252	300	0.12	31.1432775029528	0.108241082410824	28.0915172228356	0.018281090102867	0.0620649838737719	1.10863636363636	0.594501050145234	2.01835327557506	10	102	1
SPAC8F11.04	49	471	7	100	2322	300	0.49	127.168383137057	0.202842377260982	52.643137036645	0.0766240080642186	0.140859121712259	2.41566878980892	1.77920946725116	3.27074880615864	25	124	0.019097579369087
SPAC8F11.05c	0	0	1	100	766	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC8F11.06	6	27	22	100	1223	300	0.06	15.5716387514764	0.0220768601798855	5.72954819146719	0.0824428789552319	0.564505302260395	2.71777777777778	1.00827640962249	6.90389984664463	2	104	1
SPAC8F11.07c	35	61	10	100	1915	300	0.35	90.8345593836123	0.0318537859007833	8.26692744856449	0.370826612782472	0.885461735080555	10.9877049180328	7.10132963478434	16.9565922267926	4	131	1.08085812297018e-15
SPAC8F11.08c	39	594	64	100	1662	300	0.39	101.215651884597	0.357400722021661	92.7552488806355	0.0468136195312699	0.091716836875015	1.09121212121212	0.778042356609706	1.52433382886275	36	103	1
SPAC8F11.09c	69	454	97	100	1377	300	0.69	179.073845641978	0.329702251270879	85.5667392056437	0.116984125981843	0.197136359873215	2.09279735682819	1.61087141476997	2.71456767545417	41	128	0.0629667466083056
SPAC8F11.10c	65	1203	174	100	1803	300	0.65	168.692753140994	0.667221297836938	173.162150286801	0.0417451505435688	0.0698041272064577	0.974189526184539	0.752665064300545	1.25856841353243	66	99	1
SPAC9.02c	23	108	23	100	910	300	0.23	59.6912818806595	0.118681318681319	30.801043684239	0.132199154278582	0.340345143420588	1.93796296296296	1.20301230393509	3.09714080512735	13	110	1
SPAC9.03c	15	1401	119	100	6639	300	0.15	38.929096878691	0.211025756891098	54.7669475594176	0.00620180907739827	0.0181651509065634	0.710813704496788	0.411738104648471	1.20598436868675	20	95	1
SPAC9.05	14	410	2	100	5265	300	0.14	36.3338237534449	0.0778727445394112	20.2101041092286	0.0192471434458482	0.0594362074559965	1.79780487804878	1.01336210242391	3.12931632255821	8	106	1
SPAC9.06c	11	69	22	100	984	300	0.11	28.5480043777067	0.0701219512195122	18.1985615489816	0.0798173244260131	0.310484084847484	1.56869565217391	0.785402472351969	3.05516339489924	7	104	1
SPAC9.07c	47	594	69	100	1179	300	0.47	121.977836886565	0.50381679389313	130.754218523847	0.0580980125050372	0.107439200730057	0.932878787878788	0.684975567434389	1.26670817660738	49	98	1
SPAC9.08c	7	245	54	100	1128	300	0.07	18.1669118767225	0.217198581560284	56.368964156497	0.0123770324052582	0.0624841768195275	0.322285714285714	0.139612925531312	0.70482151452427	19	88	1
SPAC9.09	338	10493	1848	100	2575	300	3.38	877.20231633317	4.07495145631068	1057.56120012454	0.0288604878687992	0.0359469620073389	0.829457733727247	0.74315756262158	0.925634271688977	351	87	1
SPAC9.10	27	124	11	100	3048	285	0.27	70.0723743816437	0.0406824146981627	10.5581977536257	0.140372950543361	0.33565603670993	6.63677419354839	4.27856753256166	10.2307959989187	4	123	2.89847053849585e-08
SPAC9.11	12	224	27	100	2103	300	0.12	31.1432775029528	0.106514503090823	27.6434227320551	0.0285595444641488	0.0981298350338591	1.12660714285714	0.600607220081049	2.06367043076206	10	102	1
SPAC9.12c	5	131	88	100	1197	300	0.05	12.9763656262303	0.109440267335004	28.4027384634281	0.0138009654253936	0.0965760114495429	0.456870229007634	0.165197556141961	1.15601485705103	10	95	1
SPAC9.13c	16	88	19	100	943	300	0.16	41.524370003937	0.0933191940615058	24.2188796417448	0.10274674924327	0.317231898305949	1.71454545454545	0.968901845364039	2.9914968010251	9	107	1
SPAC922.03	49	348	79	100	1140	300	0.49	127.168383137057	0.305263157894737	79.2241269811957	0.103174194374481	0.191642581045482	1.6051724137931	1.17618581586908	2.1847254239185	34	115	1
SPAC922.04	217	292	449	100	427	300	2.17	563.174268178396	0.68384074941452	177.475351890363	0.621035912720851	0.889182773504366	3.17325342465753	2.65182334731804	3.79681044286364	128	189	4.76907333094041e-13
SPAC922.05c	12	419	23	100	3298	300	0.12	31.1432775029528	0.127046694966646	32.9720873098272	0.0153832301867811	0.052050795183138	0.944534606205251	0.507338931560041	1.71663522513989	12	100	1
SPAC922.06	2	343	111	100	987	300	0.02	5.19054625049213	0.347517730496454	90.1903426503952	0.00100575184092014	0.0236428376305646	0.0575510204081633	0.00992677066988176	0.233354807413673	26	76	1
SPAC922.07c	14	235	51	100	1758	300	0.14	36.3338237534449	0.133674630261661	34.6922175445293	0.0333439473478189	0.104460268321716	1.04731914893617	0.586186594374657	1.83641151709577	13	101	1
SPAC922.09	2	14	34	100	172	300	0.02	5.19054625049213	0.0813953488372093	21.1243161357238	0.0224451794089099	0.655283897988541	0.245714285714286	0.0386057085833251	1.12708830454029	7	95	1
SPAC926.02	16	72	36	100	2758	300	0.16	41.524370003937	0.0261058738216099	6.77518727402888	0.124360988213555	0.39170983301538	6.12888888888889	3.42987605492986	10.8033571945642	2	114	0.00105216843751534
SPAC926.03	6	130	30	100	864	300	0.06	15.5716387514764	0.150462962962963	39.0492484122672	0.0183922596923605	0.108269642925195	0.398769230769231	0.158909123741995	0.935449714873684	13	93	1
SPAC926.04c	45	1463	178	100	2381	300	0.45	116.787290636073	0.614447711045779	159.465963134607	0.0225900229257051	0.041743961907484	0.732365003417635	0.537868445861038	0.993923733017194	55	90	1
SPAC926.05c	31	51	59	100	562	256	0.31	80.453466882628	0.0907473309608541	23.5514109230515	0.379836973865718	0.96987895965878	3.41607843137255	2.13468379312533	5.45071975328235	10	121	0.0184020098798087
SPAC926.06c	59	825	120	100	2265	300	0.59	153.121114389518	0.364238410596026	94.5298158202209	0.0544011608933637	0.093812789391344	1.61981818181818	1.23218629423469	2.12485967971394	42	117	1
SPAC926.07c	26	43	31	100	750	300	0.26	67.4771012563977	0.0573333333333333	14.8795659180774	0.36125474176484	1.00816505445438	4.53488372093023	2.7094105632363	7.56123790840782	6	120	0.00101332606143661
SPAC926.08c	29	228	92	100	1232	300	0.29	75.2629206321359	0.185064935064935	48.0294052399434	0.0847057559262012	0.189848147216016	1.56701754385965	1.0435749130108	2.33892917370132	20	109	1
SPAC926.09c	337	9327	441	100	6620	300	3.37	874.607043207924	1.40891238670695	365.651245304683	0.0323601947120139	0.0403363289359856	2.3919159429613	2.14224488993532	2.67026497556225	255	182	2.96337193824318e-12
SPAC926.10	25	12	52	100	148	300	0.25	64.8818281311516	0.0810810810810811	21.0427550695627	1.00422680744134	4.38934771951507	3.08333333333333	1.48625567501318	6.4962346248823	9	116	1
SPAC959.02	64	452	86	100	1364	300	0.64	166.097480015748	0.331378299120235	86.0017193996496	0.107997377818091	0.185305329501168	1.93132743362832	1.47308423343877	2.52756469439593	40	124	0.650044972670913
SPAC959.03c	38	306	63	100	1735	300	0.38	98.6203787593504	0.176368876080692	45.7725404222072	0.0873049027905857	0.175933191131003	2.15457516339869	1.51474006341666	3.0524408661229	20	118	1
SPAC959.04c	20	269	83	100	2294	300	0.2	51.9054625049213	0.117262423714037	30.4328016866256	0.0458755502746398	0.1191928999082	1.70557620817844	1.05238512330024	2.73428512389412	12	108	1
SPAC959.05c	2	111	1	100	2221	300	0.02	5.19054625049213	0.04997748761819	12.9705230482806	0.00308100574974267	0.0738705046533977	0.40018018018018	0.0684291377017848	1.64066390835196	4	98	1
SPAC959.06c	4	16	5	100	477	300	0.04	10.3810925009843	0.0335429769392034	8.7053186591063	0.0707856001160781	0.794321405375439	1.1925	0.337647312553693	3.78891310364084	3	101	1
SPAC959.07	52	134	61	100	699	300	0.52	134.954202512795	0.19170243204578	49.7520169932722	0.278095323427823	0.540457106185167	2.71253731343284	1.94388631076048	3.77779517223432	24	128	0.00415896800466257
SPAC959.08	178	77	74	100	400	300	1.78	461.958616293799	0.1925	49.9590076609867	1.75527857303018	3.04755407107218	9.24675324675325	7.02111429212072	12.1902162842887	44	234	3.27909631798857e-37
SPAC959.09c	1	101	46	100	2878	275	0.01	2.59527312524606	0.0350938151494093	9.10780353196152	0.000512240955176094	0.0652295989031978	0.284950495049505	0.014742294689968	1.87730785643403	3	98	1
SPAC959.10	1	106	16	100	1033	300	0.01	2.59527312524606	0.102613746369797	26.6310698234349	0.000488283288308589	0.0621109685935455	0.0974528301886792	0.00504396636822773	0.641606305571325	9	92	1
SPAC959.11	3	127	83	100	956	300	0.03	7.78581937573819	0.132845188284519	34.4769546973065	0.00601474882142959	0.0765421850936048	0.225826771653543	0.0575009987328668	0.731743289494862	12	91	1
SPAC977.01	0	1	0	0	34	0	NA	NA	0.0294117647058824	7.63315625072372	0.120791776113059	17.3080587281839	NA	NA	NA	0	0	1
SPAC977.02	0	0	0	0	166	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.03	0	0	1	0	63	4	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.05c	1	0	0	90	33	54	0.0111111111111111	2.88363680582896	0	0	0.0577765545925511	8.27870929775896	NA	0.0211847366839354	3.03552674251162	0	91	1
SPAC977.06	0	0	0	0	34	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.07c	0	0	0	0	35	28	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.10	0	665	38	100	2712	300	0	0	0.245206489675516	63.6377812790794	0.000136722826446265	0.00721170954929313	0	0.0037079230532227	0.19558156297683	19	81	1
SPAC977.11	14	8	0	100	105	0	0.14	36.3338237534449	0.0761904761904762	19.7735095256843	0.689906119480336	4.54708822310317	1.8375	0.724401425454353	4.77444263425832	8	106	1
SPAC977.12	0	20	21	0	377	300	NA	NA	0.0530503978779841	13.7680271896343	0.00459577388787386	0.250708753220746	NA	NA	NA	0	0	1
SPAC977.13c	10	26	2	100	864	300	0.1	25.9527312524606	0.0300925925925926	7.80984968245343	0.173596228683436	0.832554888179174	3.32307692307692	1.49987141582488	7.19327423386806	3	107	1
SPAC977.14c	27	162	69	100	639	288	0.27	70.0723743816437	0.253521126760563	65.7956566963791	0.108466710961858	0.254436843119146	1.065	0.693102283046271	1.62585142753134	25	102	1
SPAC977.15	2	9	1	100	712	300	0.02	5.19054625049213	0.0126404494382022	3.2805418717998	0.0332058119471448	1.09402338033518	1.58222222222222	0.236425381063671	7.78944646798649	1	101	1
SPAC977.16c	0	350	34	100	2221	300	0	0	0.157586672669968	40.8980456477318	0.000259851554830985	0.0137190695647465	0	0.00577130303279618	0.304700535033021	13	87	1
SPAC977.17	120	1457	90	100	3396	300	1.2	311.432775029528	0.429034157832744	111.34608196359	0.068058273846624	0.0995972171555575	2.79698009608785	2.31125897983135	3.38232149460273	66	154	9.17344945944976e-10
SPAC977.18	0	7	1	0	128	34	NA	NA	0.0546875	14.1928999036894	0.0134151780994594	0.782741335671289	NA	NA	NA	0	0	1
SPAC9E9.01	0	4	2	100	448	300	0	0	0.00892857142857143	2.31720814754113	0.0240893601812892	1.52670069174082	0	0.107920333612176	6.83961909899887	0	100	1
SPAC9E9.02	1	283	291	100	2467	300	0.01	2.59527312524606	0.114714227807053	29.7714752511	0.000183864534071883	0.0230675503380408	0.0871731448763251	0.00453593805555335	0.569076466839467	10	91	1
SPAC9E9.03	332	3060	374	100	2459	300	3.32	861.630677581693	1.24440829605531	322.957940758559	0.0967162902839638	0.121693331262059	2.66793464052288	2.37825357808267	2.99243901573404	239	193	2.09660648843257e-15
SPAC9E9.04	44	504	29	100	967	300	0.44	114.192017510827	0.521199586349535	135.265527934231	0.0633362244419001	0.119940187006961	0.844206349206349	0.612461290353174	1.15982160835731	49	95	1
SPAC9E9.05	9	59	2	100	2018	300	0.09	23.3574581272146	0.0292368681863231	7.5877658270326	0.0706542358311219	0.318252389293506	3.07830508474576	1.42580247907204	6.42233321594295	3	106	1
SPAC9E9.06c	13	335	194	100	1755	300	0.13	33.7385506281988	0.190883190883191	49.539401536036	0.0213384330880903	0.0690895474284619	0.681044776119403	0.374489500695985	1.21252155736951	18	95	1
SPAC9E9.07c	83	607	97	100	1611	300	0.83	215.407669395423	0.376784605834885	97.7858961529709	0.107957157957999	0.172980529022306	2.20285008237232	1.73918981470336	2.78671632254934	50	133	0.00318435566092604
SPAC9E9.08	16	240	5	100	2556	300	0.16	41.524370003937	0.0938967136150235	24.3687617393997	0.0387734779745435	0.112886532652081	1.704	0.991050097029331	2.8853797745872	9	107	1
SPAC9E9.09c	38	3908	861	100	1896	300	0.38	98.6203787593504	2.06118143459916	534.932878347132	0.00696546719816477	0.0135159676905121	0.184360286591607	0.132065258077204	0.25626274741211	92	46	1
SPAC9E9.10c	24	210	39	100	1758	300	0.24	62.2865550059055	0.119453924914676	31.0015561036219	0.0731236843755027	0.177185213903491	2.00914285714286	1.28551437132134	3.11491606042338	13	111	1
SPAC9E9.11	30	257	131	100	1005	300	0.3	77.8581937573819	0.255721393034826	66.366685889377	0.0784470643997894	0.172704875580452	1.17315175097276	0.788392997217884	1.73568399958354	26	104	1
SPAC9E9.12c	4	627	57	100	4546	300	0.04	10.3810925009843	0.137923449186098	35.794902101392	0.0020367524950634	0.017611775839585	0.290015948963317	0.0925907684255822	0.800631329667532	12	92	1
SPAC9E9.13	35	707	136	100	1002	300	0.35	90.8345593836123	0.705588822355289	183.11957081327	0.0347053140163591	0.0702812338725774	0.496039603960396	0.347747246443918	0.704217963403226	55	80	1
SPAC9E9.14	4	98	73	100	1251	300	0.04	10.3810925009843	0.0783373301358913	20.3306767605207	0.0127983288706427	0.11500289566224	0.510612244897959	0.16010709417174	1.43868622473462	7	97	1
SPAC9E9.15	19	97	35	100	658	300	0.19	49.3101893796752	0.14741641337386	38.2585855849344	0.116002938956915	0.32720134907555	1.28886597938144	0.763299338336498	2.15298487691712	15	104	1
SPAC9E9.17c	1	6	2	100	351	300	0.01	2.59527312524606	0.0170940170940171	4.43636431665994	0.00755953402951306	1.38050834161111	0.585	0.0265339644435908	4.84558427905498	1	100	1
SPAC9G1.02	156	1954	126	100	4530	300	1.56	404.862607538386	0.431346578366446	111.946218250128	0.0675849074968098	0.0942622384001034	3.61658137154555	3.06159630960548	4.27007939952468	77	179	1.46988486072539e-19
SPAC9G1.03c	291	304	247	100	404	300	2.91	755.224479446605	0.752475247524752	195.287878731387	0.812498809683877	1.12774486228968	3.86723684210526	3.28249519112286	4.55608924365031	167	224	1.30699400561175e-20
SPAC9G1.04	8	139	99	100	1217	300	0.08	20.7621850019685	0.114215283483977	29.6419855718326	0.0261937710668229	0.121072612411677	0.700431654676259	0.318778193883235	1.47345369305011	11	97	1
SPAC9G1.05	20	365	29	100	2153	300	0.2	51.9054625049213	0.169530887134231	43.9978955278594	0.0339613243222121	0.0874401103467968	1.17972602739726	0.731187312657227	1.88258557576654	17	103	1
SPAC9G1.06c	37	1145	1	100	5216	300	0.37	96.0251056341044	0.219516871165644	56.9706236274299	0.0229518995676014	0.0452959692777856	1.68551965065502	1.19717108144609	2.36263775752929	24	113	1
SPAC9G1.07	22	240	104	100	1334	300	0.22	57.0960087554134	0.179910044977511	46.6915704691946	0.0577084632611026	0.144256481206799	1.22283333333333	0.769830899903108	1.9243814592987	18	104	1
SPAC9G1.08c	11	192	2	100	2118	300	0.11	28.5480043777067	0.0906515580736544	23.5265552430238	0.0295911165789373	0.107967474170927	1.2134375	0.626739849141892	2.28675110294023	9	102	1
SPAC9G1.09	4	70	1	100	5343	300	0.04	10.3810925009843	0.0131012539771664	3.4001332353963	0.017767560850758	0.162558307793553	3.05314285714286	0.949320776256002	8.68549038540951	1	103	1
SPAC9G1.10c	21	590	112	100	3647	300	0.21	54.5007356301674	0.161776802851659	41.9854988729141	0.0224290932708041	0.0559028939243291	1.29808474576271	0.817989031586224	2.03877854142028	16	105	1
SPAC9G1.11c	56	364	35	100	1369	300	0.56	145.33529501378	0.265887509130752	69.0050706785659	0.114908204066354	0.205529567157558	2.10615384615385	1.57309331366838	2.81369977438697	32	124	0.218769979104993
SPAC9G1.12	6	167	32	100	2378	300	0.06	15.5716387514764	0.0702270815811606	18.2258457492049	0.01437993768641	0.0838815789241887	0.85437125748503	0.341954918182829	1.99470394681721	6	100	1
SPAC9G1.13c	7	85	40	100	1390	300	0.07	18.1669118767225	0.0611510791366906	15.8703752263249	0.0349298097269893	0.184255731122761	1.14470588235294	0.485524355205151	2.56115466260638	6	101	1
SPAC9G1.14	0	14	36	100	459	300	0	0	0.0305010893246187	7.91586574149126	0.0065974714867639	0.365411596620526	0	0.0302823941242463	1.67723922848822	2	98	1
SPACUNK12.02c	19	283	111	100	1675	300	0.19	49.3101893796752	0.168955223880597	43.8484951907246	0.0409449610377666	0.108794876710931	1.12455830388693	0.685828097382591	1.8223141849081	17	102	1
SPACUNK4.06c	64	259	76	100	860	300	0.64	166.097480015748	0.301162790697674	78.159969702178	0.186137579464738	0.327498248167682	2.12509652509653	1.60078318339675	2.81648493424206	37	127	0.123398270868435
