V4	Fisher_dis2_T316D_r1_pr_counts	Fisher_dis2_T316D_r1gb_counts	Fisher_dis2_T316D_r1term_counts	Fisher_dis2_T316D_r1pr_map	Fisher_dis2_T316D_r1gb_map	Fisher_dis2_T316D_r1term_map	Fisher_dis2_T316D_r1pr_density	Fisher_dis2_T316D_r1pr_densityRPKM	Fisher_dis2_T316D_r1gb_density	Fisher_dis2_T316D_r1gb_densityRPKM	Fisher_dis2_T316D_r1pause_index_CI_low	Fisher_dis2_T316D_r1pause_index_CI_high	Fisher_dis2_T316D_r1pause_index_scaled	Fisher_dis2_T316D_r1pause_index_CI_low_scaled	Fisher_dis2_T316D_r1pause_index_CI_high_scaled	Fisher_dis2_T316D_r1_ExpPR	Fisher_dis2_T316D_r1_ExpGB	Fisher_dis2_T316D_r1Fexact_Pval
SPAC25B8.19c	89	546	61	100	2940	300	0.89	316.60474494464	0.185714285714286	66.065195574323	0.129426646263894	0.205070400209782	4.79230769230769	3.80514340015847	6.02906976616759	29	160	8.86821808105205e-19
SPAC25B8.20	1	13	2	100	838	300	0.01	3.55735668477124	0.0155131264916468	5.51857242267615	0.00375396436557918	0.55840707127902	0.644615384615385	0.0314582213835536	4.67945125731819	1	100	1
SPAC25G10.01	42	271	71	100	1982	300	0.42	149.408980760392	0.136730575176589	48.6399425617057	0.11041548499053	0.216804460643277	3.07173431734317	2.18843491251231	4.29706440994975	17	125	0.000442425401226778
SPAC25G10.02	5	20	0	100	1240	300	0.05	17.7867834238562	0.0161290322580645	5.73767207221168	0.0823393836108277	0.703598096714151	3.1	1.02100835677426	8.72461639925547	1	104	1
SPAC25G10.03	69	342	60	100	1385	300	0.69	245.457611249216	0.246931407942238	87.8423094723296	0.154412145378935	0.26320745659751	2.79429824561403	2.13860821349824	3.64542327387551	33	136	1.76384140782207e-05
SPAC25G10.04c	85	260	9	100	2330	300	0.85	302.375318205555	0.111587982832618	39.6958256669752	0.25395145743851	0.420444869583744	7.61730769230769	5.91706895831729	9.79636546130124	18	167	1.81966167554011e-28
SPAC25G10.05c	10	306	119	100	1258	300	0.1	35.5735668477124	0.243243243243243	86.5302977376788	0.0164261357557382	0.0629938251074224	0.411111111111111	0.206640787807187	0.792462319851374	21	89	1
SPAC25G10.06	109	132	211	100	266	300	1.09	387.751878640065	0.496240601503759	176.53048210143	0.635767299350427	1.07230093757784	2.19651515151515	1.69114101627214	2.85232049395706	69	140	0.0298710263222064
SPAC25G10.07c	23	252	18	100	3626	300	0.23	81.8192037497385	0.0694980694980695	24.7229422107654	0.0580856479014215	0.142167068265158	3.30944444444444	2.10618559290554	5.15497789529465	7	116	0.0454748162687872
SPAC25G10.08	94	917	163	100	2311	300	0.94	334.391528368497	0.396797922977066	141.155174380581	0.0824087229265223	0.127377893479183	2.36896401308615	1.90446558683193	2.94370311830391	55	139	5.77845983163357e-05
SPAC25G10.09c	97	1035	89	100	4951	300	0.97	345.06359842281	0.209048677034942	74.3660708692837	0.0756733640796572	0.115954687361203	4.64006763285024	3.74658825558383	5.74091657125317	34	163	5.84984040548274e-20
SPAC25H1.02	15	45	12	100	1546	300	0.15	53.3603502715686	0.0291073738680466	10.3545311005631	0.177933614382943	0.616101910855215	5.15333333333333	2.7508536783603	9.52493554182162	3	112	0.0292307485970662
SPAC25H1.03	20	32	18	100	483	300	0.2	71.1471336954248	0.0662525879917184	23.5684086775734	0.344684458092563	1.12714736954007	3.01875	1.66482593258708	5.44412179487855	7	113	1
SPAC25H1.04	5	43	23	100	624	300	0.05	17.7867834238562	0.0689102564102564	24.5138361290326	0.0405715227725659	0.306216603832545	0.725581395348837	0.253166302100811	1.91079160791508	6	99	1
SPAC25H1.05	11	93	74	100	882	300	0.11	39.1309235324836	0.105442176870748	37.5095432747988	0.0599554122833601	0.227357679357103	1.04322580645161	0.528806736339236	2.00529473192965	10	101	1
SPAC25H1.06	33	95	80	100	1402	300	0.33	117.392770597451	0.0677603423680457	24.1047706885355	0.229161342337863	0.524424496125391	4.8701052631579	3.21284201957683	7.35243143567798	8	125	1.37044349907345e-06
SPAC25H1.07	76	355	40	100	2670	300	0.76	270.359108042614	0.132958801498127	47.2981881308536	0.165774745996685	0.27610998162301	5.71605633802817	4.4261857181115	7.37213650933437	20	156	5.98349994716861e-20
SPAC25H1.08c	20	122	109	100	1131	300	0.2	71.1471336954248	0.107869142351901	38.3729014626075	0.0991491919690822	0.268292361359312	1.85409836065574	1.12137736117032	3.03438660697382	11	109	1
SPAC25H1.09	0	1	0	100	1779	300	0	0	0.000562113546936481	0.199963838379496	0.120791776113059	17.3080587281839	0	2.14888569705132	307.910364774392	0	100	1
SPAC25H1.10c	60	80	85	100	306	300	0.6	213.441401086274	0.261437908496732	93.0027891443462	0.529502064759222	1.06155609723613	2.295	1.62027631816322	3.24836165754256	33	127	0.31616732009104
SPAC26A3.01	46	546	163	100	1957	300	0.46	163.638407499477	0.27899846704139	99.2497061770617	0.0615996173880061	0.114872216847546	1.64875457875458	1.20550451228328	2.24804928370647	31	115	1
SPAC26A3.02	64	333	281	100	2623	284	0.64	227.670827825359	0.126953869614945	45.16201967323	0.145706858139489	0.253069154557814	5.0412012012012	3.8218908889988	6.63800392405147	18	146	8.00231576737697e-15
SPAC26A3.03c	1	33	0	100	3044	300	0.01	3.55735668477124	0.0108409986859396	3.85652991450233	0.00153958136153327	0.205601017062752	0.922424242424242	0.0468648566450727	6.25849495939016	1	100	1
SPAC26A3.04	242	105	539	100	435	300	2.42	860.88031771464	0.241379310344828	85.8672303220644	1.82197604363451	2.91731873640333	10.0257142857143	7.92559578981011	12.6903365033545	66	276	1.88944417674979e-49
SPAC26A3.05	37	1437	495	100	5156	300	0.37	131.622197336536	0.278704422032583	99.1451038792916	0.0183083617537323	0.036051172600176	1.32757132915797	0.943979132022439	1.85879845926507	29	108	1
SPAC26A3.06	46	108	31	100	882	300	0.46	163.638407499477	0.122448979591837	43.5594696094438	0.297155092966012	0.609145924325126	3.75666666666667	2.62090791996023	5.37266705254761	15	131	5.82530401898526e-06
SPAC26A3.07c	126	215	273	100	565	300	1.26	448.226942281176	0.380530973451327	135.368440216959	0.467529420108978	0.734335961809719	3.31116279069767	2.64154122361573	4.14899818422492	62	164	6.99881626361027e-11
SPAC26A3.08	11	211	33	100	995	300	0.11	39.1309235324836	0.212060301507538	75.4374131142444	0.0269700031958016	0.0980788701106259	0.518720379146919	0.268351531798226	0.975884757600728	19	92	1
SPAC26A3.09c	16	453	132	100	4027	300	0.16	56.9177069563398	0.112490687856965	40.0169500422491	0.0207094274006673	0.0593081366352151	1.42233995584989	0.833968641424872	2.38833866230011	11	105	1
SPAC26A3.10	112	814	149	100	3742	300	1.12	398.423948694379	0.217530732228755	77.3834404437143	0.112349631487192	0.168375309543623	5.14869778869779	4.20412321025072	6.30060408312237	37	175	4.93839361657638e-25
SPAC26A3.11	76	114	28	100	1307	300	0.76	270.359108042614	0.0872226472838562	31.028206737867	0.493615624574245	0.899797047186245	8.71333333333333	6.45155621318538	11.7603474067242	14	162	2.16391231117427e-26
SPAC26A3.12c	18	1206	8	100	4655	300	0.18	64.0324203258823	0.259076262083781	92.1626672789284	0.00908698552520582	0.0241939120986975	0.694776119402985	0.422999176198331	1.12622660819437	24	94	1
SPAC26A3.14c	132	590	146	100	608	285	1.32	469.571082389804	0.970394736842105	345.204020397209	0.184395046252116	0.271299344318247	1.36027118644068	1.12112188121287	1.64950001345494	114	118	1
SPAC26A3.15c	4	396	45	100	2725	300	0.04	14.229426739085	0.145321100917431	51.695898978694	0.0032185243448449	0.0279471607620405	0.275252525252525	0.0877047883970237	0.761560130765604	13	91	1
SPAC26A3.16	40	281	200	100	1458	300	0.4	142.29426739085	0.192729766803841	68.5608524294046	0.100728534082408	0.200431866109265	2.07544483985765	1.46862202692151	2.92229660787308	22	118	1
SPAC26A3.17c	188	341	28	100	1039	300	1.88	668.783056736993	0.328200192492782	116.75251487074	0.459561879092021	0.661254895275855	5.72821114369501	4.7748479237661	6.87043836191613	71	217	9.9499040025932e-35
SPAC26F1.01	13	505	115	100	3179	300	0.13	46.2456369020261	0.158854985844605	56.5103845803547	0.0142090099049903	0.0456511569499244	0.818356435643564	0.451704424879641	1.4512502794381	15	98	1
SPAC26F1.02	62	32	247	100	1207	300	0.62	220.556114455817	0.0265120132560066	9.43126875829989	1.24096633256218	3.03508946666033	23.385625	14.9784636340255	36.6335298625901	4	158	3.15907705832937e-36
SPAC26F1.03	126	412	165	100	1372	300	1.26	448.226942281176	0.300291545189504	106.824413566017	0.249223765061775	0.375070994025656	4.19592233009709	3.41935005664756	5.14597403803201	52	174	4.89306166558044e-19
SPAC26F1.04c	2	89	38	100	1728	300	0.02	7.11471336954248	0.0515046296296296	18.322033850963	0.00383050818803978	0.0925031062647578	0.388314606741573	0.0661911814893275	1.59845367625501	4	98	1
SPAC26F1.05	0	11	532	100	817	300	0	0	0.0134638922888617	4.78958672368221	0.00843437698064696	0.473726222726494	0	0.0689088599318856	3.87034323967546	1	99	1
SPAC26F1.06	197	850	1209	100	587	300	1.97	700.799266899934	1.44804088586031	515.119792513723	0.197871111314244	0.271380547166507	1.36045882352941	1.16150342341461	1.5930038118674	175	122	1
SPAC26F1.07	15	103	60	100	1079	300	0.15	53.3603502715686	0.0954587581093605	33.9580851280295	0.0814051787682947	0.256396666574446	1.57135922330097	0.8783618789099	2.76652003233828	10	105	1
SPAC26F1.08c	2	105	17	100	3295	300	0.02	7.11471336954248	0.031866464339909	11.3360379939599	0.0032546875071055	0.078164564689363	0.627619047619048	0.107241953359126	2.57552240651451	3	99	1
SPAC26F1.09	8	249	31	100	3265	300	0.08	28.4588534781699	0.0762633996937213	27.129611470384	0.0147601754737974	0.0669122618029282	1.04899598393574	0.481919729219484	2.1846853478656	7	101	1
SPAC26F1.10c	34	440	81	100	1482	300	0.34	120.950127282222	0.296896086369771	105.616527752992	0.0536188646964226	0.1108194051958	1.14518181818182	0.794631574800983	1.64234358500176	30	104	1
SPAC26F1.11	0	4	0	100	1678	300	0	0	0.00238379022646007	0.847999209719008	0.0240893601812892	1.52670069174082	0	0.404219463842033	25.618037607411	0	100	1
SPAC26F1.12c	34	115	16	100	1213	300	0.34	120.950127282222	0.0948062654575433	33.7259702183588	0.19789682930753	0.439892788800417	3.58626086956522	2.40048853950034	5.33589952814905	11	123	0.000503675731019753
SPAC26F1.13c	31	857	86	100	3460	300	0.31	110.278057227908	0.247687861271676	88.1114069031489	0.0248347838441958	0.0523849853007401	1.25157526254376	0.859283521009173	1.81252049140561	26	105	1
SPAC26F1.14c	56	141	43	100	1971	300	0.56	199.211974347189	0.0715372907153729	25.4483659336755	0.287909675552147	0.546936871398188	7.82808510638298	5.67469970513282	10.7801257352583	10	146	1.26736099032676e-19
SPAC26H5.02c	45	125	26	100	1813	300	0.45	160.081050814706	0.0689464975179261	24.5267283836958	0.252302031268717	0.512389409513182	6.5268	4.57423582690183	9.28961999447399	9	136	2.39558329869097e-13
SPAC26H5.03	1	138	41	100	2089	300	0.01	3.55735668477124	0.0660603159406415	23.5000106509541	0.000375796222576147	0.0475584849587778	0.151376811594203	0.0078503830896157	0.993496750788868	6	95	1
SPAC26H5.04	7	168	8	100	2565	300	0.07	24.9014967933987	0.0654970760233918	23.2996461224783	0.017956291131237	0.0916337079136921	1.06875	0.460578867516228	2.3504046079862	6	101	1
SPAC26H5.05	11	906	109	100	3523	300	0.11	39.1309235324836	0.257167187056486	91.4835411979206	0.00636108680524044	0.0225409702154074	0.427737306843267	0.224101088148621	0.794118380688802	22	89	1
SPAC26H5.06	57	170	3	100	2927	300	0.57	202.769331031961	0.058079945336522	20.6611081794025	0.245554020633075	0.457008076841695	9.81405882352941	7.1873661839301	13.3766264091564	8	149	7.95176600966728e-25
SPAC26H5.07c	22	583	89	100	1874	300	0.22	78.2618470649673	0.311099252934899	110.66910070553	0.0240372570186367	0.0586737130506568	0.707169811320755	0.450458196529251	1.09954538256931	28	94	1
SPAC26H5.08c	23	316	317	100	1339	300	0.23	81.8192037497385	0.235997012696042	83.9525550700308	0.0465026268789672	0.112920693141861	0.974588607594937	0.622670173909371	1.51200808116952	23	100	1
SPAC26H5.09c	21	81	19	100	1624	300	0.21	74.704490380196	0.0498768472906404	17.7429736124674	0.155697228198494	0.42793894438216	4.21037037037037	2.52852298594354	6.94972845676628	5	116	0.0076607964378537
SPAC26H5.10c	286	436	441	100	861	300	2.86	1017.40401184457	0.506387921022067	180.140245593526	0.563497661116278	0.763532213380269	5.64784403669725	4.85171486221115	6.57401235720412	129	257	8.67025865072103e-42
SPAC26H5.11	31	763	85	100	4266	300	0.31	110.278057227908	0.178856071261135	63.6254840712718	0.0278714446270469	0.0588879472197524	1.7332372214941	1.18899582778982	2.51215982839464	19	112	1
SPAC26H5.12	29	339	18	100	3655	300	0.29	103.163343858366	0.092749658002736	32.9943615906279	0.0574112664015223	0.126683409857131	3.12669616519174	2.09838178697564	4.63027863027812	10	119	0.0118403140975381
SPAC26H5.13c	74	916	9	100	2794	300	0.74	263.244394673072	0.327845382963493	116.626296465657	0.0632711153644527	0.102994209024776	2.2571615720524	1.76779496328281	2.87765820015224	42	132	0.00259965779554309
SPAC27D7.02c	13	123	25	100	2534	300	0.13	46.2456369020261	0.0485398579321231	17.2673588092685	0.0570203495918989	0.191952257018123	2.67821138211382	1.44489565865872	4.86407019283923	5	108	1
SPAC27D7.03c	2	321	14	100	3959	300	0.02	7.11471336954248	0.0810810810810811	28.8434325792263	0.00107437470526932	0.0252723848516717	0.246666666666667	0.0425344945816126	1.00053371627768	7	95	1
SPAC27D7.04	14	51	125	100	1206	300	0.14	49.8029935867974	0.0422885572139304	15.0435481694306	0.14521287950518	0.51075292432185	3.31058823529412	1.75126732683247	6.15968026732152	4	110	1
SPAC27D7.05c	7	20	24	100	506	300	0.07	24.9014967933987	0.0395256916996047	14.0606983587796	0.13472530118432	0.872439119802454	1.771	0.681710023992662	4.41454194620042	4	103	1
SPAC27D7.06	113	109	25	100	912	300	1.13	401.98130537915	0.119517543859649	42.5166533596563	0.790309534976152	1.35995864728524	9.45467889908257	7.2076229589825	12.4028228632414	22	191	5.73118423208545e-36
SPAC27D7.07c	14	53	47	100	616	300	0.14	49.8029935867974	0.086038961038961	30.607127320272	0.14009688861109	0.490124207220596	1.62716981132075	0.862996833844314	3.01916511647887	9	105	1
SPAC27D7.08c	5	153	18	100	1510	300	0.05	17.7867834238562	0.101324503311258	36.044739918543	0.011846875530979	0.0824544482937342	0.493464052287582	0.178887820517784	1.24506216923539	9	96	1
SPAC27D7.09c	0	2	6	0	315	300	NA	NA	0.00634920634920635	2.25863916493412	0.0514242900386907	4.05388820080272	NA	NA	NA	0	0	1
SPAC27D7.11c	9	336	0	100	1106	0	0.09	32.0162101629412	0.30379746835443	108.071595486721	0.0129490709795691	0.0533877760385557	0.29625	0.143216725034035	0.590468802986426	25	84	1
SPAC27D7.12c	2	18	4	100	866	300	0.02	7.11471336954248	0.0207852193995381	7.39404391753837	0.017824798022405	0.495388811964686	0.962222222222222	0.154362750874027	4.29006711161418	2	100	1
SPAC27D7.13c	146	130	60	100	1862	300	1.46	519.374075976601	0.0698174006444683	24.8365396895951	0.880775981716974	1.43218078027255	20.9116923076923	16.4000487795701	26.6672061286749	16	230	3.36326428824049e-80
SPAC27D7.14c	42	454	129	100	3188	300	0.42	149.408980760392	0.142409033877039	50.6599728634298	0.0665358803397567	0.128175449722176	2.94925110132159	2.12116386523144	4.08623333714296	17	125	0.000732181715979518
SPAC27E2.01	18	99	18	100	2071	300	0.18	64.0324203258823	0.0478029937228392	17.005229927202	0.106383992904453	0.307088782695209	3.76545454545455	2.20321249305123	6.35980868961779	5	113	0.110282575532452
SPAC27E2.02	27	222	37	100	1315	300	0.27	96.0486304888235	0.168821292775665	60.0557554387236	0.0798280051357633	0.184056670117254	1.59932432432432	1.04973826753529	2.4203452120419	18	109	1
SPAC27E2.03c	685	1089	82	100	1739	300	6.85	2436.7893290683	0.626221966647499	222.769489920407	0.571013850996731	0.692894913196623	10.9386134067952	9.92993086883315	12.0494425404893	302	483	6.1958878432039e-137
SPAC27E2.04c	14	8	4	100	600	300	0.14	49.8029935867974	0.0133333333333333	4.74314224636165	0.689906119480336	4.54708822310317	10.5	4.13943671688201	27.282529338619	1	113	0.00200687646374664
SPAC27E2.05	3	185	67	100	1461	300	0.03	10.6720700543137	0.12662559890486	45.0452420727364	0.00414736058198782	0.0522717030701393	0.236918918918919	0.060592938102842	0.763689581854735	11	92	1
SPAC27E2.06c	0	97	15	100	2116	300	0	0	0.0458412098298677	16.3073534226281	0.00093916623375614	0.0498381451918062	0	0.0198727575062799	1.05457515225862	4	96	1
SPAC27E2.07	37	304	0	100	1876	0	0.37	131.622197336536	0.162046908315565	57.6458652542888	0.085178701670305	0.173186058811343	2.28328947368421	1.59795244333492	3.24897046330079	19	118	0.541599375925298
SPAC27E2.09	10	1318	42	100	7146	300	0.1	35.5735668477124	0.184438846907361	65.6114764977399	0.00384577774088956	0.0144969606831831	0.542185128983308	0.274819277363968	1.03595281042027	17	93	1
SPAC27E2.10c	17	137	34	100	1487	300	0.17	60.4750636411111	0.0921318090114324	32.7745706666886	0.072402632644796	0.209826985002423	1.84518248175182	1.07662714742812	3.12012726698603	9	108	1
SPAC27E2.11c	1	7426	775	100	1891	300	0.01	3.55735668477124	3.92702273929138	1396.98205928669	7.02851891519529e-06	0.000874804441586474	0.0025464583894425	0.000132909292686343	0.0165425519904002	80	21	1
SPAC27E2.12	4	2	0	100	168	300	0.04	14.229426739085	0.0119047619047619	4.23494843425148	0.317658834507675	15.6695269662331	3.36	0.533666841972893	26.3248053032716	1	103	1
SPAC27E2.14	7	5	5	100	229	300	0.07	24.9014967933987	0.0218340611353712	7.76715433356166	0.40054612467788	5.06088099943021	3.206	0.917250625512344	11.5894174886952	2	105	1
SPAC27F1.02c	44	102	39	100	788	300	0.44	156.523694129935	0.129441624365482	46.0470027724196	0.298217099962008	0.622514996694059	3.39921568627451	2.34995074770062	4.90541817394918	16	128	0.000149047171174839
SPAC27F1.03c	19	56	61	100	608	300	0.19	67.5897770106536	0.0921052631578947	32.7651273597351	0.194829366079644	0.585336668174398	2.06285714285714	1.18456254576424	3.55884694250034	10	109	1
SPAC27F1.04c	55	114	37	100	1503	300	0.55	195.654617662418	0.0758483033932136	26.9819469104406	0.345232503307368	0.673173884791999	7.25131578947368	5.18884452470975	10.1178034884237	10	145	2.18266104818398e-17
SPAC27F1.05c	0	72	66	100	1765	300	0	0	0.0407932011331445	14.5115966744209	0.00126627693287426	0.0673624665384445	0	0.0223497878652307	1.18894753440355	3	97	1
SPAC27F1.06c	155	190	82	100	1124	300	1.55	551.390286139542	0.169039145907473	60.1332535681971	0.656218000269437	1.01403303238836	9.16947368421053	7.37589032302847	11.3977312840451	36	219	5.27649115392071e-47
SPAC27F1.07	35	386	230	100	1560	300	0.35	124.507483966993	0.247435897435897	88.0217743795961	0.0631212896434719	0.129650464053181	1.41450777202073	0.984692118438162	2.02254723922963	26	109	1
SPAC27F1.08	53	655	31	100	2015	300	0.53	188.539904292876	0.325062034739454	115.636160224574	0.0605193546741476	0.107917671275063	1.63045801526718	1.21946499668407	2.17454107619252	37	116	1
SPAC27F1.09c	62	571	46	100	3469	300	0.62	220.556114455817	0.164600749495532	58.5543576536287	0.0827853384958858	0.142140710848399	3.76669001751313	2.87182339242228	4.93086125933095	22	140	8.48281044620431e-10
SPAC27F1.10	17	17	2	100	711	300	0.17	60.4750636411111	0.0239099859353024	8.50563482997343	0.487082067705918	2.05304211815854	7.11	3.46315350138908	14.5971294601072	2	115	0.00169822076326006
SPAC29A4.02c	232	719	427	100	1513	300	2.32	825.306750866928	0.475214805023133	169.05085633513	0.277498694460426	0.375112790488757	4.88200278164117	4.19855524718625	5.6754565200949	106	226	5.80904074137477e-35
SPAC29A4.03c	495	349	470	100	1257	300	4.95	1760.89155896176	0.277645186953063	98.7682961802039	1.23390567704602	1.63043358249696	17.8285100286533	15.5101943604684	20.4945501319868	129	466	2.43393687553645e-152
SPAC29A4.04c	139	569	713	100	1647	300	1.39	494.472579183202	0.345476624165149	122.898357840609	0.202034944916471	0.295226472371246	4.02342706502636	3.32751554277428	4.86237999995443	61	178	1.04089102191465e-19
SPAC29A4.05	5	57	72	100	639	300	0.05	17.7867834238562	0.0892018779342723	31.7322896763632	0.0310027646069383	0.227678871249599	0.560526315789474	0.198107665838335	1.45486798728493	8	97	1
SPAC29A4.06c	3	38	8	100	1137	300	0.03	10.6720700543137	0.0334212840809147	11.8891428338881	0.0194610923009429	0.265906476544449	0.897631578947368	0.221272619461721	3.02335663831039	3	100	1
SPAC29A4.07	6	112	23	100	2041	300	0.06	21.3441401086274	0.054875061244488	19.5210165945311	0.0212810235335566	0.126103464801708	1.09339285714286	0.434345690319891	2.57377171660286	5	101	1
SPAC29A4.08c	83	247	151	100	1920	300	0.83	295.260604836013	0.128645833333333	45.76391151763	0.259982964279507	0.433885100991169	6.45182186234818	4.99167291416654	8.33059393903044	20	163	1.76092286969857e-23
SPAC29A4.09	23	43	124	100	988	300	0.23	81.8192037497385	0.0435222672064777	15.4824228183364	0.312588698506356	0.910421744829201	5.2846511627907	3.08837634124279	8.99496683891251	5	118	0.000290239426511308
SPAC29A4.10	22	269	126	100	2367	300	0.22	78.2618470649673	0.113645965356992	40.4279234559976	0.0515969276185257	0.128423256455032	1.93583643122677	1.2212992767305	3.0397784802906	12	110	1
SPAC29A4.11	46	830	18	100	5512	300	0.46	163.638407499477	0.150580551523948	53.5668731560256	0.0406955311696308	0.075240568530452	3.05484337349398	2.24313767807005	4.14726013739851	19	127	7.05166158263067e-05
SPAC29A4.12c	3	6	0	100	802	300	0.03	10.6720700543137	0.00748129675810474	2.66136410332013	0.0994064108776846	2.23440263509104	4.01	0.797239415239031	17.9199091334302	0	103	1
SPAC29A4.13	29	124	31	100	1058	300	0.29	103.163343858366	0.117202268431002	41.6930273073378	0.152798302250999	0.355990427163351	2.47435483870968	1.61660603781557	3.76637871938825	13	116	1
SPAC29A4.14c	11	165	40	100	1981	300	0.11	39.1309235324836	0.0832912670368501	29.6296745576605	0.0343328325702797	0.126021465347772	1.32066666666667	0.680133413217241	2.49648522853935	8	103	1
SPAC29A4.15	11	89	21	100	1387	300	0.11	39.1309235324836	0.0641672674837779	22.8265857926922	0.0625492653810805	0.237981466058038	1.71426966292135	0.867558310835587	3.30080293422499	6	105	1
SPAC29A4.16	58	729	522	100	2521	300	0.58	206.326687716732	0.289170963903213	102.868426148284	0.0603110215108715	0.10472703115297	2.00573388203018	1.52044085228907	2.64016845536638	35	123	0.351474348726582
SPAC29A4.17c	0	12	4	100	890	300	0	0	0.0134831460674157	4.79643597946684	0.00771806013949717	0.431135285113533	0	0.0686907352415248	3.83710403751045	1	99	1
SPAC29A4.18	24	193	23	100	1437	300	0.24	85.3765604345098	0.134307585247042	47.777998619405	0.0794021485735347	0.193197378103925	1.78694300518135	1.14100887500169	2.7762463233534	14	110	1
SPAC29A4.19c	17	330	11	100	6279	300	0.17	60.4750636411111	0.0525561395126612	18.6960934221135	0.0306001006088149	0.0855128741443457	3.23463636363636	1.92138031722749	5.36935336752347	5	112	0.608895835457535
SPAC29A4.20	7	224	105	100	1910	300	0.07	24.9014967933987	0.117277486910995	41.7197852035999	0.013522957538267	0.0684204220176968	0.596875	0.2582884889809	1.30683006053801	11	96	1
SPAC29B12.01	40	631	229	100	4913	300	0.4	142.29426739085	0.128434764909424	45.6888269507562	0.0454161752724199	0.0881410958785491	3.11442155309033	2.23129669113399	4.33037204051312	15	125	0.000286109538559465
SPAC29B12.02c	59	359	54	100	2739	300	0.59	209.884044401503	0.131069733479372	46.6261792564029	0.123547000009868	0.218179339433716	4.50142061281337	3.38395233027028	5.97593210708949	18	141	6.02242925486735e-12
SPAC29B12.03	27	685	122	100	1058	300	0.27	96.0486304888235	0.647448015122873	230.320352463922	0.0262881677702507	0.0586839402199093	0.417021897810219	0.278128815009252	0.62087608752664	49	78	1
SPAC29B12.04	186	472	187	100	1056	300	1.86	661.668343367451	0.446969696969697	159.003063940533	0.331343655733418	0.468533854748791	4.16135593220339	3.4989890045449	4.94771750614724	88	198	2.14292488333325e-23
SPAC29B12.05c	26	27	17	100	819	300	0.26	92.4912738040523	0.032967032967033	11.7275495102349	0.544427420638847	1.70257619416035	7.88666666666667	4.45886057503215	13.9440990301732	4	122	2.54635014264949e-07
SPAC29B12.06c	94	346	76	100	1616	300	0.94	334.391528368497	0.214108910891089	76.1661765427506	0.214844934703955	0.34323053572866	4.39028901734104	3.47189414481592	5.54660545737514	34	160	1.61757771005509e-16
SPAC29B12.07	8	1096	81	100	6330	300	0.08	28.4588534781699	0.173143759873618	61.593411161284	0.003384672609634	0.0150522654932404	0.462043795620438	0.214249776189832	0.952808405722116	15	93	1
SPAC29B12.08	6	1403	67	100	3959	300	0.06	21.3441401086274	0.354382419802981	126.066467005154	0.00173520639531063	0.00983743541090422	0.169308624376336	0.0686968211903477	0.389464067917698	27	79	1
SPAC29B12.10c	26	474	34	100	3007	300	0.26	92.4912738040523	0.157632191553043	56.0753930356358	0.0361739027869952	0.0825612921050341	1.64940928270042	1.08774925680495	2.48261805359838	17	109	1
SPAC29B12.11c	7	147	45	100	1180	300	0.07	24.9014967933987	0.124576271186441	44.316223106896	0.020473312401675	0.104989860623328	0.561904761904762	0.241585086339765	1.23888035535527	11	96	1
SPAC29B12.12	5	11	10	100	330	300	0.05	17.7867834238562	0.0333333333333333	11.8578556159041	0.138028241968496	1.41059911473824	1.5	0.455493198496036	4.6549770786362	3	102	1
SPAC29B12.13	8	6	4	100	282	300	0.08	28.4588534781699	0.0212765957446809	7.56884401015158	0.421426785898393	4.31529415846891	3.76	1.18842353623347	12.1691295268823	2	106	1
SPAC29B12.14c	14	243	37	100	2889	300	0.14	49.8029935867974	0.0841121495327103	29.9216917410665	0.0322636620903833	0.100964400015571	1.66444444444444	0.932097197791175	2.91686151644985	8	106	1
SPAC29E6.01	10	167	114	100	1866	300	0.1	35.5735668477124	0.0894962486602358	31.8370078433439	0.0298294198320629	0.116522660229274	1.11736526946108	0.556616974066294	2.17431283987826	9	101	1
SPAC29E6.02	26	719	7	100	5518	300	0.26	92.4912738040523	0.130300833635375	46.3526541564067	0.0239376215715119	0.0542195285804375	1.99538247566064	1.32087795831603	2.99183358706854	14	112	1
SPAC29E6.03c	14	359	39	100	3182	300	0.14	49.8029935867974	0.112822124450031	40.1348538602412	0.0219516892648372	0.0679751840688336	1.24089136490251	0.698502752407119	2.16297035707029	11	103	1
SPAC29E6.04	1	17	12	100	633	300	0.01	3.55735668477124	0.0268562401263823	9.55372253414077	0.0029153350293855	0.415929044001673	0.372352941176471	0.0184540707360102	2.63283084853059	2	99	1
SPAC29E6.05c	35	120	46	100	1352	300	0.35	124.507483966993	0.0887573964497041	31.5741717583246	0.196534043687748	0.431149959044737	3.94333333333333	2.65714027065835	5.82914744628484	11	124	4.21521942840847e-05
SPAC29E6.06c	21	220	25	100	2264	300	0.21	74.704490380196	0.0971731448763251	34.5679536506039	0.0593527789557642	0.151992018794142	2.16109090909091	1.3437469155585	3.44109930549937	10	111	1
SPAC29E6.07	0	7	268	100	150	300	0	0	0.0466666666666667	16.6009978622658	0.0134151780994594	0.782741335671289	0	0.0201227671491892	1.17411200350693	4	96	1
SPAC29E6.08	581	1497	339	100	1473	300	5.81	2066.82423385209	1.0162932790224	361.531768981843	0.35223646321058	0.427614275386923	5.71685370741483	5.18844310309184	6.29875827644937	343	338	1.37274935991481e-64
