V4	Fisher_dis2Del_r2_pr_counts	Fisher_dis2Del_r2gb_counts	Fisher_dis2Del_r2term_counts	Fisher_dis2Del_r2pr_map	Fisher_dis2Del_r2gb_map	Fisher_dis2Del_r2term_map	Fisher_dis2Del_r2pr_density	Fisher_dis2Del_r2pr_densityRPKM	Fisher_dis2Del_r2gb_density	Fisher_dis2Del_r2gb_densityRPKM	Fisher_dis2Del_r2pause_index_CI_low	Fisher_dis2Del_r2pause_index_CI_high	Fisher_dis2Del_r2pause_index_scaled	Fisher_dis2Del_r2pause_index_CI_low_scaled	Fisher_dis2Del_r2pause_index_CI_high_scaled	Fisher_dis2Del_r2_ExpPR	Fisher_dis2Del_r2_ExpGB	Fisher_dis2Del_r2Fexact_Pval
SPAC1F7.09c	0	8	0	100	1381	300	0	0	0.0057929036929761	22.1007031023757	0.0116892782926356	0.673070909790981	0	0.161428933221297	9.29510926421345	0	100	1
SPAC1F7.10	2	2	1	100	1196	300	0.02	76.3026774609521	0.00167224080267559	6.37982253017994	0.101199373606884	9.88148408788154	11.96	1.21034450833833	118.182549691063	0	102	1
SPAC1F7.11c	0	40	11	100	2884	300	0	0	0.013869625520111	52.9144781282608	0.00228497423961751	0.122491520736586	0	0.0658986570705691	3.53265545804313	1	99	1
SPAC1F7.12	1	18	1	100	1100	300	0.01	38.151338730476	0.0163636363636364	62.4294633771426	0.00276112751307903	0.390963955466763	0.611111111111111	0.0303724026438693	4.3006035101344	1	100	1
SPAC1F7.13c	0	14	41	100	608	300	0	0	0.0230263157894737	87.848477339912	0.0065974714867639	0.365411596620526	0	0.0401126266395245	2.2217025074528	2	98	1
SPAC1F7.14c	0	1	1	100	37	300	0	0	0.027027027027027	103.111726298584	0.120791776113059	17.3080587281839	0	0.0446929571618318	6.40398172942805	2	98	1
SPAC1F8.01	0	2	0	100	1598	300	0	0	0.00125156445556946	4.77488594874544	0.0514242900386907	4.05388820080272	0	0.821760154818278	64.7811334488275	0	100	1
SPAC1F8.02c	0	0	0	100	558	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC1F8.03c	0	16	0	100	1899	300	0	0	0.00842548709847288	32.1443612263095	0.00576104614150375	0.317064970660191	0	0.109402266227156	6.02106379283702	0	100	1
SPAC1F8.04c	0	1	0	100	1167	300	0	0	0.000856898029134533	3.26918069669889	0.120791776113059	17.3080587281839	0	1.4096400272394	201.985045357906	0	100	1
SPAC1F8.05	0	1	1	100	977	300	0	0	0.00102354145342886	3.90494766944484	0.120791776113059	17.3080587281839	0	1.18013565262459	169.099733774357	0	100	1
SPAC1F8.06	0	11	4	100	1314	300	0	0	0.00837138508371385	31.9379547972022	0.00843437698064696	0.473726222726494	0	0.110827713525701	6.22476256662613	0	100	1
SPAC1F8.07c	18	391	10	100	1684	300	0.18	686.724097148569	0.232185273159145	885.817900452265	0.0278144115050178	0.0752129708224416	0.775242966751918	0.468394689744499	1.26658642864992	22	96	1
SPAC1F8.08	0	1	1	100	957	300	0	0	0.00104493207941484	3.98655577120962	0.120791776113059	17.3080587281839	0	1.15597729740197	165.63812202872	0	100	1
SPAC1F8.09c	0	0	0	100	24	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC20G4.01	0	12	0	100	1032	300	0	0	0.0116279069767442	44.3620217796233	0.00771806013949717	0.431135285113533	0	0.0796503806396107	4.44931614237166	1	99	1
SPAC20G4.02c	0	33	2	100	4486	300	0	0	0.00735621934908605	28.0649616162664	0.0027729657495468	0.149200036234492	0	0.124395243524669	6.69311362547932	0	100	1
SPAC20G4.03c	3	69	0	100	2437	300	0.03	114.454016191428	0.0283135002051703	108.019793697285	0.0109411794612652	0.14286046799695	1.0595652173913	0.266636543471034	3.48150960508568	2	101	1
SPAC20G4.04c	0	13	7	100	1516	300	0	0	0.00857519788918206	32.7155279351048	0.00711390234765344	0.395564521747562	0	0.107846759590426	5.99675814969304	0	100	1
SPAC20G4.05c	5	6	1	100	1795	300	0.05	190.75669365238	0.00334261838440111	12.7525366230003	0.221566015070826	3.07129898399964	14.9583333333333	3.97710997052133	55.1298167627935	0	105	1
SPAC20G4.06c	0	18	14	100	669	300	0	0	0.0269058295964126	102.64934187572	0.00511285240857114	0.280011224227739	0	0.0342049826133409	1.87327509008357	2	98	1
SPAC20G4.07c	2	16	3	100	1396	300	0.02	76.3026774609521	0.0114613180515759	43.7264627283393	0.0198698862921535	0.564288735510909	1.745	0.277383612638463	7.87747074773229	1	101	1
SPAC20G4.08	0	74	1	100	3374	300	0	0	0.021932424422051	83.6751353306232	0.00123194994651341	0.0655194206443666	0	0.0415659911953623	2.21062525254093	2	98	1
SPAC20G8.01	0	41	3	100	2493	300	0	0	0.0164460489370237	62.7438783774375	0.00222893830759859	0.119437073139709	0	0.0555674320084328	2.97756623337295	1	99	1
SPAC20G8.02	0	30	1	100	2115	300	0	0	0.0141843971631206	54.1153740857816	0.00305234191746883	0.164578840345685	0	0.0645570315544658	3.48084247331125	1	99	1
SPAC20G8.03	11	68	4	100	2016	300	0.11	419.664726035237	0.0337301587301587	128.685071114701	0.0809346906481379	0.31528382472255	3.26117647058824	1.63164336346646	6.35612190640662	3	108	1
SPAC20G8.04c	1	58	1	100	2289	300	0.01	38.151338730476	0.0253385757972914	96.6700588190306	0.000886168532157665	0.114796577053431	0.394655172413793	0.0202843977010889	2.62769364875304	2	99	1
SPAC20G8.05c	0	66	2	100	3544	300	0	0	0.0186230248306998	71.0493328502094	0.00138178273757893	0.0735710521596386	0	0.0489703802197973	2.60735808853759	1	99	1
SPAC20G8.06	0	214	4	100	6403	300	0	0	0.0334218335155396	127.508769144493	0.000425162583674014	0.0224747260505853	0	0.0272231602326471	1.43905670901898	3	97	1
SPAC20G8.07c	0	4	3	100	905	300	0	0	0.00441988950276243	16.8624701571165	0.0240893601812892	1.52670069174082	0	0.218008709640667	13.8166412602544	0	100	1
SPAC20G8.08c	3	21	23	100	3337	300	0.03	114.454016191428	0.00629307761462391	24.0089335732693	0.0339686860725813	0.502880009415215	4.76714285714286	1.13353505424204	16.7811059141857	0	103	1
SPAC20G8.09c	11	60	4	100	3124	300	0.11	419.664726035237	0.0192061459667093	73.2740180482895	0.0911430199685144	0.359758830373942	5.72733333333333	2.84730794381639	11.2388658608819	2	109	0.118944032455271
SPAC20G8.10c	0	11	14	100	1401	300	0	0	0.00785153461812991	29.9546556770333	0.00843437698064696	0.473726222726494	0	0.118165621498864	6.63690438039818	0	100	1
SPAC20H4.01	0	58	7	100	2252	300	0	0	0.0257548845470693	98.2583324319543	0.00157310823633282	0.0838787505311741	0	0.0354263974822152	1.88894946196204	2	98	1
SPAC20H4.02	3	13	2	100	748	300	0.03	114.454016191428	0.017379679144385	66.3058026064423	0.0523338859955796	0.862462925029247	1.72615384615385	0.391457467246936	6.45122267921877	1	102	1
SPAC20H4.03c	1	11	3	100	1361	300	0.01	38.151338730476	0.00808229243203527	30.8350276293341	0.00438460787950623	0.673532041142035	1.23727272727273	0.0596745132400799	9.16677107994309	0	101	1
SPAC20H4.04	0	35	1	100	3555	300	0	0	0.00984528832630099	37.561092983591	0.00261349347422073	0.140450384980723	0	0.092909693008547	4.99301118606469	0	100	1
SPAC20H4.05c	1	12	0	100	3311	300	0.01	38.151338730476	0.00362428269405014	13.8271236715709	0.0040448521341888	0.610617545978525	2.75916666666667	0.133925054162991	20.217546947349	0	101	1
SPAC20H4.06c	0	10	2	100	1804	300	0	0	0.00554323725055432	21.1481922009291	0.00929728784483565	0.525639636497703	0	0.167723072720835	9.48253904241856	0	100	1
SPAC20H4.07	0	10	1	100	1816	300	0	0	0.00550660792951542	21.0084464374868	0.00929728784483565	0.525639636497703	0	0.168838747262215	9.54561579879829	0	100	1
SPAC20H4.08	0	9	9	100	875	300	0	0	0.0102857142857143	39.2413769799182	0.0103569347612096	0.590306163886248	0	0.0906231791605836	5.16517893400467	1	99	1
SPAC20H4.09	6	34	2	100	2138	300	0.06	228.908032382856	0.0159027128157156	60.6709783365849	0.0666562781680915	0.439275859525599	3.77294117647059	1.4251112272338	9.3917178766573	1	105	1
SPAC20H4.10	1	41	7	100	3073	300	0.01	38.151338730476	0.0133420110641067	50.9015583452495	0.00124566556371821	0.164077576536788	0.749512195121951	0.0382793027730607	5.0421039269755	1	100	1
SPAC20H4.11c	0	3	0	100	1166	300	0	0	0.00257289879931389	9.81595336118595	0.0327971598819604	2.22593021867193	0	0.382414884223658	25.9543463497148	0	100	1
SPAC212.01c	0	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.02	0	0	0	0	30	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.03	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.04c	0	5	0	0	598	35	NA	NA	0.00836120401337793	31.8991126508997	0.0190383591688732	1.16008855872718	NA	NA	NA	0	0	1
SPAC212.06c	0	0	0	20	55	0	0	0	0	0	NA	NA	NA	NA	NA	0	20	1
SPAC212.07c	0	0	0	100	690	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC212.08c	0	0	1	0	437	300	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.10	0	0	0	21	1	34	0	0	0	0	NA	NA	NA	NA	NA	0	21	1
SPAC212.11	0	0	0	0	33	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC21E11.03c	0	39	7	100	1258	300	0	0	0.0310015898251192	118.27521546014	0.00234390037330292	0.125706278271577	0	0.0294862666961508	1.58138498065644	3	97	1
SPAC21E11.04	0	7	6	100	644	300	0	0	0.0108695652173913	41.4688464461696	0.0134151780994594	0.782741335671289	0	0.0863937469605188	5.0408542017231	1	99	1
SPAC21E11.05c	0	19	1	100	2442	300	0	0	0.00778050778050778	29.6836787829257	0.00484054272324269	0.264551414760663	0	0.118206053301587	6.4603455484554	0	100	1
SPAC21E11.06	21	38	5	100	1884	300	0.21	801.178113339997	0.0201698513800425	76.950683214336	0.313517781334801	0.968399807339219	10.4115789473684	5.90667500034765	18.2446523702709	2	119	1.5769925157475e-08
SPAC21E11.07	4	4	0	100	1032	300	0.04	152.605354921904	0.00387596899224806	14.7873405932078	0.211385029561017	4.73070397689326	10.32	2.18149350506969	48.8208650415385	0	104	1
SPAC21E11.08	0	62	5	100	2222	300	0	0	0.0279027902790279	106.452880346063	0.00147125141445871	0.0783875109585982	0	0.0326912064292726	1.74177049350005	2	98	1
SPAC222.03c	0	1	1	100	524	300	0	0	0.00190839694656489	7.28078983406031	0.120791776113059	17.3080587281839	0	0.632948906832429	90.6942277356838	0	100	1
SPAC222.04c	1	2	2	100	360	300	0.01	38.151338730476	0.00555555555555556	21.1951881835978	0.0179700152612445	6.97865092307548	1.8	0.0646920549404804	25.1231433230717	0	101	1
SPAC222.05c	3	6	1	100	1857	300	0.03	114.454016191428	0.00323101777059774	12.3267653410262	0.0994064108776846	2.23440263509104	9.285	1.8459770499986	41.4928569336407	0	103	1
SPAC222.06	1	12	9	100	1030	300	0.01	38.151338730476	0.0116504854368932	44.4481616277391	0.0040448521341888	0.610617545978525	0.858333333333333	0.0416619769821446	6.28936072357881	1	100	1
SPAC222.07c	0	10	1	100	2149	300	0	0	0.00465332712889716	17.7530659518269	0.00929728784483565	0.525639636497703	0	0.199798715785518	11.2959957883356	0	100	1
SPAC222.08c	1	15	0	100	1081	254	0.01	38.151338730476	0.0138760407030527	52.9389529100038	0.00328192270549487	0.476785931797302	0.720666666666667	0.0354775844463995	5.15405592272883	1	100	1
SPAC222.09	1	243	12	100	2143	300	0.01	38.151338730476	0.113392440503966	432.607340714218	0.000214017944799401	0.0268871570003027	0.0881893004115226	0.00458640455705117	0.576191774516487	10	91	1
SPAC222.10c	0	26	0	100	2294	300	0	0	0.011333914559721	43.2404013510191	0.00352600391483322	0.190799932857011	0	0.0808865298062741	4.37695045973983	1	99	1
SPAC222.11	0	29	8	100	1177	300	0	0	0.0246389124893798	94.0007496332885	0.00315841214605714	0.170434554760817	0	0.0371745109590925	2.00601470953482	2	98	1
SPAC222.12c	21	77	26	100	1693	300	0.21	801.178113339997	0.045481393975192	173.517606748178	0.16333508296312	0.451461658528241	4.61727272727273	2.76526295456562	7.64324587888312	5	116	0.00209142006372008
SPAC222.13c	0	19	2	100	2403	300	0	0	0.00790678318768206	30.1654363661692	0.00484054272324269	0.264551414760663	0	0.116318241639522	6.35717049669874	0	100	1
SPAC222.14c	0	30	7	100	2727	300	0	0	0.011001100110011	41.9706696704907	0.00305234191746883	0.164578840345685	0	0.0832373640893751	4.48806497622684	1	99	1
SPAC222.15	0	3	0	100	758	300	0	0	0.00395778364116095	15.0994744315868	0.0327971598819604	2.22593021867193	0	0.24860247190526	16.8725510575333	0	100	1
SPAC222.16c	0	0	4	100	1428	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC222.17	14	8	0	100	433	300	0.14	534.118742226665	0.0184757505773672	70.4874618576925	0.689906119480336	4.54708822310317	7.5775	2.98729349734985	19.6888920060367	2	112	0.0563816370334041
SPAC222.18	0	5	1	100	655	300	0	0	0.00763358778625954	29.1231593362413	0.0190383591688732	1.16008855872718	0	0.124701252556119	7.59858005966305	0	100	1
SPAC222.19	0	7	4	100	352	300	0	0	0.0198863636363636	75.8691395208331	0.0134151780994594	0.782741335671289	0	0.0472214269100972	2.75524950156294	1	99	1
SPAC227.01c	2	36	9	100	1578	300	0.02	76.3026774609521	0.0228136882129278	87.0372746702876	0.00925365154988372	0.235628337171256	0.876666666666667	0.146022621457165	3.71821516056242	2	100	1
SPAC227.02c	1	8	3	100	455	300	0.01	38.151338730476	0.0175824175824176	67.0792768887491	0.00586171689225921	0.973546520057376	0.56875	0.0266708118597794	4.42963666626106	1	100	1
SPAC227.03c	0	17	1	100	1473	300	0	0	0.011541072640869	44.0307371634822	0.00541762860743838	0.297388981119444	0	0.0798016693875674	4.3805396918894	1	99	1
SPAC227.04	0	24	7	100	726	300	0	0	0.0330578512396694	126.120128034632	0.0038226010111885	0.207313917589234	0	0.0277520833412285	1.50509904169784	3	97	1
SPAC227.05	0	3	0	100	247	300	0	0	0.0121457489878543	46.3376583770964	0.0327971598819604	2.22593021867193	0	0.0810089849084422	5.49804764011968	1	99	1
SPAC227.06	0	9	5	100	873	300	0	0	0.0103092783505155	39.3312770417279	0.0103569347612096	0.590306163886248	0	0.0904160404653594	5.15337281072694	1	99	1
SPAC227.07c	0	37	15	100	2169	300	0	0	0.0170585523282619	65.080660812707	0.00247136631781596	0.132669995524611	0	0.0536039354334282	2.87761220292882	1	99	1
SPAC227.08c	0	6	2	100	757	300	0	0	0.00792602377807133	30.2388417943007	0.0157393406208896	0.93492067967121	0	0.119146808500134	7.07734954511106	0	100	1
SPAC227.09	1	2	3	100	2018	300	0.01	38.151338730476	0.000991080277502478	3.78110393760912	0.0179700152612445	6.97865092307548	10.09	0.362634907971915	140.829175627663	0	101	1
SPAC227.10	1	8	4	100	920	300	0.01	38.151338730476	0.00869565217391304	33.1750771569357	0.00586171689225921	0.973546520057376	1.15	0.0539277954087847	8.95662798452786	0	101	1
SPAC227.11c	0	30	2	100	2906	300	0	0	0.0103234686854783	39.3854150693146	0.00305234191746883	0.164578840345685	0	0.0887010561216443	4.78266110044562	1	99	1
SPAC227.12	0	1	0	100	1511	300	0	0	0.000661813368630046	2.52490660029623	0.120791776113059	17.3080587281839	0	1.82516373706832	261.524767382859	0	100	1
SPAC227.13c	1	56	41	100	1335	300	0.01	38.151338730476	0.0419475655430712	160.035578195255	0.000917313851770373	0.11900199898102	0.238392857142857	0.0122461399211345	1.58867668639661	4	97	1
SPAC227.14	0	4	2	100	2392	300	0	0	0.00167224080267559	6.37982253017994	0.0240893601812892	1.52670069174082	0	0.576217495536438	36.5186805464404	0	100	1
SPAC227.15	1	39	2	100	3140	300	0.01	38.151338730476	0.0124203821656051	47.3854207161964	0.00130809652203615	0.172803354535776	0.805128205128205	0.041074230791935	5.42602533242338	1	100	1
SPAC227.16c	1	10	0	100	897	300	0.01	38.151338730476	0.0111482720178372	42.5321502011996	0.00478667548335045	0.750794709134687	0.897	0.0429364790856536	6.73462854093815	1	100	1
SPAC227.17c	0	13	6	100	815	300	0	0	0.0159509202453988	60.8548961345017	0.00711390234765344	0.395564521747562	0	0.0579783041333756	3.22385085224263	1	99	1
SPAC227.18	0	36	8	100	1503	300	0	0	0.0239520958083832	91.3804520490444	0.00254044356681343	0.136449384104687	0	0.0381828668092058	2.05083424309345	2	98	1
SPAC227.19c	0	9	4	100	31	300	0	0	0.290322580645161	1107.61951152995	0.0103569347612096	0.590306163886248	0	0.00321064977597496	0.182994910804737	22	78	1
SPAC22A12.01c	0	23	0	100	2816	300	0	0	0.00816761363636364	31.1605394460564	0.00399043342974737	0.216691035021888	0	0.112370605381686	6.10201954621637	0	100	1
SPAC22A12.02c	1	2	0	100	183	300	0.01	38.151338730476	0.0109289617486339	41.6954521644547	0.0179700152612445	6.97865092307548	0.915	0.0328851279280775	12.7709311892281	1	100	1
SPAC22A12.03c	0	11	4	100	1113	300	0	0	0.00988319856244385	37.7057256096349	0.00843437698064696	0.473726222726494	0	0.0938746157946006	5.27257285894588	0	100	1
SPAC22A12.04c	1	15	13	82	255	300	0.0121951219512195	46.526022842044	0.0588235294117647	224.419639591036	0.00328192270549487	0.476785931797302	0.207317073170732	0.0102059791451365	1.48268795863795	4	79	1
SPAC22A12.05	0	2	2	100	274	300	0	0	0.0072992700729927	27.8476925039971	0.0514242900386907	4.05388820080272	0	0.140902554706013	11.1076536701995	0	100	1
SPAC22A12.06c	3	97	54	100	1509	300	0.03	114.454016191428	0.0642809807819748	245.240547174034	0.0078408354017901	0.100731321272129	0.466701030927835	0.118318206213013	1.52003563799643	6	97	1
SPAC22A12.07c	1	35	2	100	2866	300	0.01	38.151338730476	0.0122121423586881	46.5909579751103	0.00145382362789627	0.193368363637487	0.818857142857143	0.0416665851755072	5.54193730185037	1	100	1
SPAC22A12.08c	10	18	1	100	1735	300	0.1	381.51338730476	0.0103746397694524	39.5806396051048	0.239284796787178	1.26710742806212	9.63888888888889	4.15159122425753	21.9843138768778	1	109	0.0121029647849566
SPAC22A12.09c	0	17	6	100	1906	300	0	0	0.00891920251836306	34.0279516483784	0.00541762860743838	0.297388981119444	0	0.103260001257776	5.66823398013659	0	100	1
SPAC22A12.10	0	21	4	100	4336	300	0	0	0.00484317343173432	18.4773550124538	0.00437456871201282	0.238242196120647	0	0.189681299352876	10.3301816237913	0	100	1
SPAC22A12.11	1	64	3	100	2025	300	0.01	38.151338730476	0.0316049382716049	120.577070555579	0.000804249148526225	0.103792408019431	0.31640625	0.0162860452576561	2.10179626239347	3	98	1
SPAC22A12.12c	2	13	6	100	895	300	0.02	76.3026774609521	0.0145251396648045	55.4153523459429	0.0240005686740661	0.712651641747209	1.37692307692308	0.214805089632891	6.37823219363752	1	101	1
SPAC22A12.13	2	7	11	100	734	300	0.02	76.3026774609521	0.00953678474114441	36.3841105059036	0.0410868912536841	1.48812327873763	2.09714285714286	0.301577781802042	10.9228248659342	0	102	1
SPAC22A12.14c	1	29	3	100	1253	300	0.01	38.151338730476	0.0231444533120511	88.2991878039749	0.00174550854351159	0.235376564012289	0.432068965517241	0.0218712220502003	2.94926834707397	2	99	1
SPAC22A12.15c	1	410	13	100	2592	300	0.01	38.151338730476	0.158179012345679	603.474108005215	0.000127036873664237	0.0158971985814565	0.063219512195122	0.00329279576537701	0.412055387231352	13	88	1
SPAC22A12.16	1	37	5	100	1470	300	0.01	38.151338730476	0.0251700680272109	96.0271791175248	0.0013771155727744	0.182508731776351	0.397297297297297	0.0202435989197837	2.68287835711236	2	99	1
SPAC22A12.17c	0	0	0	100	3232	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC22E12.01	1	10	2	100	1883	119	0.01	38.151338730476	0.00531067445565587	20.2609340045014	0.00478667548335045	0.750794709134687	1.883	0.090133099351489	14.1374643730062	0	101	1
SPAC22E12.02	0	14	2	100	1962	300	0	0	0.00713557594291539	27.2231774835201	0.0065974714867639	0.365411596620526	0	0.129442390570308	7.16937552569473	0	100	1
SPAC22E12.03c	0	21	1	100	869	300	0	0	0.0241657077100115	92.1954100506326	0.00437456871201282	0.238242196120647	0	0.0380150021073914	2.07032468428842	2	98	1
SPAC22E12.04	0	13	0	100	1186	300	0	0	0.0109612141652614	41.8184994516179	0.00711390234765344	0.395564521747562	0	0.0843708818431698	4.69139522792609	1	99	1
SPAC22E12.05c	0	31	3	100	1107	300	0	0	0.028003613369467	106.837533933582	0.00295316473031761	0.159112070807008	0	0.032691533564616	1.76137062383358	2	98	1
SPAC22E12.06c	0	16	4	100	2613	300	0	0	0.00612323000382702	23.3609422000619	0.00576104614150375	0.317064970660191	0	0.150536135677493	8.28490768335078	0	100	1
SPAC22E12.07	0	33	26	100	2633	300	0	0	0.0125332320546905	47.8159581506156	0.0027729657495468	0.149200036234492	0	0.0730121881855671	3.92843695405418	1	99	1
SPAC22E12.08	4	9	2	100	1078	300	0.04	152.605354921904	0.00834879406307978	31.8517670291544	0.115554998947778	1.57169221691214	4.79111111111111	1.24568288865704	16.9428420983128	0	104	1
SPAC22E12.09c	0	34	2	100	2224	300	0	0	0.0152877697841727	58.3248883469508	0.00269086889544985	0.144693076160053	0	0.0598449242348046	3.21797401379958	1	99	1
SPAC22E12.10c	7	25	2	100	1998	300	0.07	267.059371113332	0.0125125125125125	47.7369103234185	0.110421378747821	0.679030354369894	5.5944	2.20621914738147	13.5670264803105	1	106	1
SPAC22E12.11c	18	86	4	100	3447	300	0.18	686.724097148569	0.0249492312155498	95.1846571169405	0.121700906512528	0.355823434469516	7.2146511627907	4.19503024748685	12.2652337861642	2	116	1.74576341938141e-05
SPAC22E12.13c	4	34	39	100	1126	300	0.04	152.605354921904	0.0301953818827709	115.199424230567	0.0354822917966518	0.346682715801129	1.32470588235294	0.399530605630299	3.90364737992071	3	101	1
SPAC22E12.14c	0	53	3	100	3196	300	0	0	0.0165832290362954	63.2672388208771	0.00172214121145853	0.0919284576549814	0	0.0550396331182147	2.93803350665321	1	99	1
SPAC22E12.16c	5	61	6	100	3039	300	0.05	190.75669365238	0.0200723922342876	76.5788635261283	0.0290456517131218	0.212125386404063	2.49098360655738	0.88269735556177	6.44649049281946	2	103	1
SPAC22E12.17c	1	41	11	100	2000	300	0.01	38.151338730476	0.0205	78.2102443974759	0.00124566556371821	0.164077576536788	0.48780487804878	0.0249133112743643	3.28155153073576	2	99	1
SPAC22E12.18	1	6	6	100	981	300	0.01	38.151338730476	0.00611620795107034	23.3341521287315	0.00755953402951306	1.38050834161111	1.635	0.0741590288295231	13.542786831205	0	101	1
SPAC22E12.19	3	49	8	100	2234	300	0.03	114.454016191428	0.0219337511190689	83.6801968573557	0.0152478106937568	0.203683022181668	1.36775510204082	0.340636090898526	4.55027871553846	2	101	1
SPAC22F3.02	1	16	1	100	2772	300	0.01	38.151338730476	0.00577200577200577	22.0209747362055	0.00308778638028139	0.444289421552728	1.7325	0.0855934384614	12.3157027654416	0	101	1
SPAC22F3.03c	0	44	7	100	4143	300	0	0	0.0106203234371229	40.5179556876888	0.00207619104953031	0.11112403209408	0	0.0860165951820407	4.60386864965774	1	99	1
SPAC22F3.04	0	0	0	100	4373	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC22F3.05c	1	37	1	100	5543	264	0.01	38.151338730476	0.00667508569366769	25.4663455354071	0.0013771155727744	0.182508731776351	1.49810810810811	0.0763335161988849	10.1164590023632	0	101	1
SPAC22F3.06c	2	40	5	100	3193	300	0.02	76.3026774609521	0.0125274036955841	47.7937221803646	0.00836032650796309	0.211005400062266	1.5965	0.266945225399262	6.73740242398815	1	101	1
SPAC22F3.07c	0	4	1	100	407	300	0	0	0.00982800982800983	37.4951731994851	0.0240893601812892	1.52670069174082	0	0.0980436959378471	6.21367181538514	0	100	1
SPAC22F3.08c	0	20	7	100	1570	300	0	0	0.0127388535031847	48.6004315037911	0.00459577388787386	0.250708753220746	0	0.0721536500396197	3.93612742556572	1	99	1
SPAC22F3.09c	6	17	1	100	2443	300	0.06	228.908032382856	0.00695865738845682	26.5482095136346	0.124650007455235	0.948856898341408	8.62235294117647	3.04519968213139	23.1805740264806	0	106	1
SPAC22F3.10c	1	32	16	100	2307	300	0.01	38.151338730476	0.0138708279150412	52.9190654258879	0.00158636952447218	0.212316189610862	0.7209375	0.0365975449295732	4.89813449432259	1	100	1
SPAC22F3.11c	0	7	5	100	691	300	0	0	0.0101302460202605	38.6482447342015	0.0134151780994594	0.782741335671289	0	0.0926988806672648	5.4087426294886	1	99	1
SPAC22F3.12c	0	25	2	100	2622	300	0	0	0.009534706331045	36.3761810931313	0.00366831680942558	0.19871450933181	0	0.0961832667431387	5.21029443468007	0	100	1
SPAC22F3.13	0	48	2	100	4075	300	0	0	0.0117791411042945	44.9390002224012	0.0019023677648798	0.101687091822644	0	0.0775214864188519	4.14374899177276	1	99	1
SPAC22F3.15	5	2	2	100	431	300	0.05	190.75669365238	0.00464037122969838	17.7036374619378	0.433815156497564	18.5601677038827	10.775	1.8697433245045	79.9943228037344	0	105	1
SPAC22F8.02c	0	21	11	100	735	300	0	0	0.0285714285714286	109.003824944217	0.00437456871201282	0.238242196120647	0	0.0321530800332942	1.75108014148676	2	98	1
SPAC22F8.03c	0	0	0	100	201	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC22F8.04	3	46	6	100	1612	300	0.03	114.454016191428	0.0285359801488834	108.868584466619	0.0162045937853622	0.21757191633012	1.05130434782609	0.261218051820039	3.50725929124154	2	101	1
SPAC22F8.05	0	20	3	100	3200	300	0	0	0.00625	23.8445867065475	0.00459577388787386	0.250708753220746	0	0.147064764411964	8.02268010306389	0	100	1
SPAC22F8.06	0	20	1	100	793	300	0	0	0.0252206809583859	96.2202742256647	0.00459577388787386	0.250708753220746	0	0.0364444869308397	1.98812041304052	2	98	1
SPAC22F8.07c	0	12	6	100	1732	300	0	0	0.0069284064665127	26.4327981966347	0.00771806013949717	0.431135285113533	0	0.133676801616091	7.4672631381664	0	100	1
SPAC22F8.08	2	135	5	100	2855	300	0.02	76.3026774609521	0.0472854640980736	180.400375783337	0.00253903773066691	0.0605618847516051	0.422962962962963	0.0724895272105402	1.72904180965832	4	98	1
SPAC22F8.09	0	13	4	100	1272	300	0	0	0.0102201257861635	38.9911480735997	0.00711390234765344	0.395564521747562	0	0.0904888378621518	5.03158071662899	1	99	1
SPAC22F8.10c	1	27	2	100	1706	300	0.01	38.151338730476	0.0158264947245018	60.3801961150559	0.00187061064467936	0.253746874604382	0.631851851851852	0.0319126175982298	4.32892168075076	1	100	1
SPAC22F8.11	1	40	2	100	3785	300	0.01	38.151338730476	0.0105680317040951	40.3184557257343	0.00127611792778602	0.168327520214101	0.94625	0.0483010635667007	6.37119664010374	1	100	1
SPAC22F8.12c	1	33	0	100	3227	300	0.01	38.151338730476	0.010226216299969	39.0143841991233	0.00153958136153327	0.205601017062752	0.977878787878788	0.0496822905366786	6.634744820615	1	100	1
SPAC22G7.01c	0	43	3	100	2181	300	0	0	0.0197157267308574	75.2181368826442	0.00212472625826863	0.113763425024706	0	0.0463402796928389	2.48118029978884	1	99	1
SPAC22G7.02	1	33	11	100	3254	300	0.01	38.151338730476	0.0101413644744929	38.6906631255596	0.00153958136153327	0.205601017062752	0.986060606060606	0.0500979775042925	6.69025709522194	1	100	1
SPAC22G7.03	8	2	1	100	632	300	0.08	305.210709843808	0.00316455696202532	12.0732084590114	0.792697560683881	27.2271032785417	25.28	5.00984858352213	172.075292720383	0	108	0.0367603078249144
