V4	CDK9as_dis2ts_DMSO_18Cr1_pr_counts	CDK9as_dis2ts_DMSO_18Cr1gb_counts	CDK9as_dis2ts_DMSO_18Cr1term_counts	CDK9as_dis2ts_DMSO_18Cr1pr_map	CDK9as_dis2ts_DMSO_18Cr1gb_map	CDK9as_dis2ts_DMSO_18Cr1term_map	CDK9as_dis2ts_DMSO_18Cr1pr_density	CDK9as_dis2ts_DMSO_18Cr1pr_densityRPKM	CDK9as_dis2ts_DMSO_18Cr1gb_density	CDK9as_dis2ts_DMSO_18Cr1gb_densityRPKM	CDK9as_dis2ts_DMSO_18Cr1pause_index_CI_low	CDK9as_dis2ts_DMSO_18Cr1pause_index_CI_high	CDK9as_dis2ts_DMSO_18Cr1pause_index_scaled	CDK9as_dis2ts_DMSO_18Cr1pause_index_CI_low_scaled	CDK9as_dis2ts_DMSO_18Cr1pause_index_CI_high_scaled	CDK9as_dis2ts_DMSO_18Cr1_ExpPR	CDK9as_dis2ts_DMSO_18Cr1_ExpGB	CDK9as_dis2ts_DMSO_18Cr1Fexact_Pval
SPAC2C4.16c	29	119	93	100	444	300	0.29	125.528355340474	0.268018018018018	116.01331380488	0.158944815131002	0.371604639862775	1.08201680672269	0.705714979181648	1.64992460099072	27	102	1
SPAC2C4.17c	29	484	62	100	3552	291	0.29	125.528355340474	0.136261261261261	58.9815586991199	0.0404058428616428	0.0882956841479939	2.12826446280992	1.43521553844555	3.13626270093674	15	114	1
SPAC2E12.02	29	842	88	100	2602	300	0.29	125.528355340474	0.323597232897771	140.071132546157	0.0233390252684599	0.0505042619185457	0.896175771971496	0.607281437485326	1.31412089512056	31	98	1
SPAC2E12.03c	13	285	34	100	1688	300	0.13	56.2713317043504	0.168838862559242	73.0829818435102	0.0250327154050775	0.0813770694741939	0.769964912280702	0.422552236037709	1.37364493272439	16	97	1
SPAC2E12.05	2	16	0	100	1909	255	0.02	8.65712795451545	0.00838135149292824	3.62792161530244	0.0198698862921535	0.564288735510909	2.38625	0.37931612931721	10.7722719609033	0	102	1
SPAC2E1P3.01	7	171	24	100	1533	300	0.07	30.2999478408041	0.111545988258317	48.2833946582564	0.0176463690455158	0.0899980642419786	0.627543859649123	0.270518837467757	1.37967032482953	10	97	1
SPAC2E1P3.02c	0	35	3	0	2107	300	NA	NA	0.0166112956810631	7.19030561006267	0.00261349347422073	0.140450384980723	NA	NA	NA	0	0	1
SPAC2E1P3.04	1	652	55	100	3164	300	0.01	4.32856397725772	0.206068268015171	89.1979681786358	7.99505415160846e-05	0.00998370331644763	0.0485276073619632	0.00252963513356892	0.315884372932403	17	84	1
SPAC2E1P3.05c	6	159	46	100	1648	300	0.06	25.9713838635464	0.0964805825242718	41.7622374019404	0.0150917832341831	0.0881762978284154	0.62188679245283	0.248712587699338	1.45314538821229	9	97	1
SPAC2E1P5.01c	13	167	57	100	1976	300	0.13	56.2713317043504	0.0845141700404858	36.5824992005081	0.0423282079977608	0.140220294377481	1.53820359281437	0.836405390035754	2.77075301689903	8	105	1
SPAC2E1P5.02c	5	39	25	100	675	300	0.05	21.6428198862886	0.0577777777777778	25.0094807574891	0.0444957442516396	0.339662873019732	0.865384615384615	0.300346273698567	2.29272439288319	5	100	1
SPAC2E1P5.03	41	407	33	100	1967	300	0.41	177.471123067567	0.206914082358922	89.5640843286169	0.0720588070061559	0.140319351449361	1.98149877149877	1.41739673381109	2.76008164300892	24	117	1
SPAC2E1P5.04c	1	26	12	100	867	300	0.01	4.32856397725772	0.0299884659746251	12.9806993550981	0.00194013628088687	0.264049615251165	0.333461538461538	0.0168209815552892	2.2893101642276	2	99	1
SPAC2E1P5.05	40	214	15	100	1681	300	0.4	173.142559090309	0.127305175490779	55.104859674786	0.131367664266361	0.265014021554429	3.14205607476635	2.20829043631753	4.45488570232996	15	125	0.000591636651135828
SPAC2F3.01	14	110	20	100	851	300	0.14	60.5998956816081	0.129259694477086	55.9508857224853	0.0699379626341415	0.227485266121369	1.08309090909091	0.595172062016544	1.93589961469285	13	101	1
SPAC2F3.02	5	348	3	100	2588	300	0.05	21.6428198862886	0.134466769706337	58.204801548906	0.00525364303696338	0.0359078857354018	0.37183908045977	0.135964281796612	0.929296082832199	12	93	1
SPAC2F3.03c	35	249	82	100	1546	300	0.35	151.49973920402	0.161060802069858	69.7161985987823	0.0970376702710491	0.202699259939653	2.17309236947791	1.50020238239042	3.13373055866703	18	117	1
SPAC2F3.04c	41	75	65	100	730	300	0.41	177.471123067567	0.102739726027397	44.471547711552	0.367035292384644	0.812445189619891	3.99066666666667	2.6793576344079	5.93084988422521	13	128	1.73439838895638e-05
SPAC2F3.05c	10	114	63	100	1143	300	0.1	43.2856397725772	0.0997375328083989	43.1720291694996	0.043303670375103	0.17233892336285	1.00263157894737	0.494960952387428	1.96983389403737	9	101	1
SPAC2F3.06c	32	697	93	100	3371	300	0.32	138.514047272247	0.206763571640463	89.4989348012054	0.0316613369606171	0.0662125111624876	1.54766140602583	1.0673036689424	2.23202375128746	22	110	1
SPAC2F3.07c	0	0	0	100	105	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC2F3.08	7	332	30	100	2631	300	0.07	30.2999478408041	0.126187761307488	54.6211797966387	0.00916098267592473	0.0459625988427349	0.554728915662651	0.24102545420358	1.20927597555236	11	96	1
SPAC2F3.09	16	784	191	100	2226	300	0.16	69.2570236361236	0.352201257861635	152.452567752473	0.0120127943886643	0.0341309310730488	0.454285714285714	0.267404803091668	0.759754525686066	30	86	1
SPAC2F3.10	14	293	59	100	3093	300	0.14	60.5998956816081	0.0947300355641772	41.004501950744	0.0268308261943268	0.0834985002124861	1.47788395904437	0.829877454190527	2.58260861157219	9	105	1
SPAC2F3.11	31	418	105	100	1233	300	0.31	134.185483294989	0.339010543390105	146.742882602898	0.050564287141918	0.108164938831953	0.914425837320574	0.623457660459849	1.33367369579798	33	98	1
SPAC2F3.12c	5	63	15	100	907	300	0.05	21.6428198862886	0.0694597574421169	30.0661003933006	0.0281569346549738	0.205118290333756	0.71984126984127	0.255383397320612	1.86042289332717	6	99	1
SPAC2F3.13c	10	106	16	100	2109	300	0.1	43.2856397725772	0.0502607871028924	21.75570325222	0.0464725724152237	0.185765826006933	1.98962264150943	0.980106552237068	3.91780127048622	5	105	1
SPAC2F3.14c	2	51	16	100	1093	300	0.02	8.65712795451545	0.0466605672461116	20.197325053993	0.00660646829335149	0.16389065168521	0.428627450980392	0.0722086984463318	1.79132482291935	4	98	1
SPAC2F3.15	3	171	32	100	2880	300	0.03	12.9856919317732	0.059375	25.7008486149677	0.00448334445351576	0.0566042219199057	0.505263157894737	0.129120320261254	1.63020159129328	5	98	1
SPAC2F3.16	41	354	210	100	2129	300	0.41	177.471123067567	0.166275246594645	71.9733042719227	0.0826544126080044	0.161709876589134	2.46579096045198	1.75971244442441	3.44280327258266	20	121	0.0580005187801779
SPAC2F3.17c	9	17	25	100	340	300	0.09	38.9570757953195	0.05	21.6428198862886	0.218666934512536	1.25403133384207	1.8	0.743467577342621	4.26370653506303	5	104	1
SPAC2F3.18c	5	89	25	100	696	300	0.05	21.6428198862886	0.127873563218391	55.3508899390715	0.0201445600007761	0.143479233256121	0.391011235955056	0.140206137605402	0.998615463462601	11	94	1
SPAC2F7.02c	44	296	67	100	1722	300	0.44	190.45681499934	0.171893147502904	74.4050486218517	0.106865855519829	0.206117014405739	2.55972972972973	1.84023003205146	3.54933498806682	21	123	0.0174978581726302
SPAC2F7.03c	24	734	101	100	3553	300	0.24	103.885535454185	0.206585983675767	89.4220647145277	0.0212779776367849	0.0498223063973432	1.16174386920981	0.756006545434967	1.7701865462976	21	103	1
SPAC2F7.04	0	61	21	100	1900	300	0	0	0.0321052631578947	13.8969685585643	0.00149545868574188	0.0796917976497406	0	0.0284137150290957	1.51414415534507	3	97	1
SPAC2F7.05c	31	719	93	100	1489	300	0.31	134.185483294989	0.482874412357287	209.015278686924	0.0295635219593893	0.0625207901932118	0.641988873435327	0.440200841975307	0.930934565976924	42	89	1
SPAC2F7.06c	24	25	92	100	1757	300	0.24	103.885535454185	0.0142287990893569	6.15902671778276	0.52991045396303	1.73832059820008	16.8672	9.31052667613044	30.5422929103755	1	123	3.94773149559449e-13
SPAC2F7.07c	36	452	53	100	1952	300	0.36	155.828303181278	0.23155737704918	100.231092096337	0.0558420265062489	0.113090407234853	1.55469026548673	1.09003635740198	2.20752474922433	25	111	1
SPAC2F7.08c	14	199	27	100	1605	300	0.14	60.5998956816081	0.12398753894081	53.6687994688029	0.0392594451956525	0.12373879674465	1.12914572864322	0.630114095390223	1.98600768775163	12	102	1
SPAC2F7.09c	1	65	17	100	1587	300	0.01	4.32856397725772	0.0409577819785759	17.7288379660839	0.000792046066761278	0.10216021966882	0.244153846153846	0.0125697710795015	1.62128268614417	3	98	1
SPAC2F7.10	4	189	33	100	2628	300	0.04	17.3142559090309	0.0719178082191781	31.1300833980864	0.00670445668115039	0.0589420538271481	0.556190476190476	0.176193121580632	1.54899717457745	6	98	1
SPAC2F7.11	18	1092	93	100	3566	300	0.18	77.9141515906391	0.306225462703309	132.551650677662	0.0100317564809202	0.0267302435080216	0.587802197802198	0.357732436109614	0.95320048349605	27	91	1
SPAC2F7.13c	22	286	25	100	1468	300	0.22	95.2284074996699	0.194822888283379	84.3303336168739	0.0485810458198545	0.120659331533505	1.12923076923077	0.713169752635464	1.77127898691186	19	103	1
SPAC2F7.14c	4	39	18	100	1154	300	0.04	17.3142559090309	0.0337954939341421	14.6285957636959	0.0311660505073445	0.299608362779633	1.18358974358974	0.359656222854756	3.45748050647697	3	101	1
SPAC2F7.15	0	45	11	100	962	300	0	0	0.0467775467775468	20.2479603925777	0.00202982372305869	0.108604324102592	0	0.0195269042158246	1.04477359786693	4	96	1
SPAC2F7.16c	2	351	18	100	4189	300	0.02	8.65712795451545	0.0837908808784913	36.2694188593331	0.000982922178426661	0.0231011824752537	0.238689458689459	0.0411746100542928	0.967708533888379	7	95	1
SPAC2F7.17	0	40	12	100	2126	300	0	0	0.0188146754468485	8.1440526383024	0.00228497423961751	0.122491520736586	0	0.0485785523342683	2.60416973085981	1	99	1
SPAC2G11.02	51	361	27	100	4070	300	0.51	220.756762840144	0.0886977886977887	38.3934053019666	0.104175804571009	0.191098570176076	5.74986149584488	4.23995524604008	7.77771180616631	12	139	2.4660114623807e-14
SPAC2G11.03c	3	174	17	100	2546	300	0.03	12.9856919317732	0.0683424980361351	29.5824875115021	0.00440684336367598	0.0556164253145262	0.438965517241379	0.112198232039191	1.41599418850784	6	97	1
SPAC2G11.04	0	40	12	100	1073	300	0	0	0.0372786579683131	16.1363056002152	0.00228497423961751	0.122491520736586	0	0.0245177735910959	1.31433401750357	3	97	1
SPAC2G11.05c	0	50	22	100	2343	300	0	0	0.0213401621852326	9.23722573038354	0.00182593230767121	0.0975451588739486	0	0.0427815939687365	2.28548307241662	2	98	1
SPAC2G11.06	0	117	19	100	1550	300	0	0	0.0754838709677419	32.6736764734938	0.000778319108469417	0.0412525893923295	0	0.012063946181276	0.639415135581107	7	93	1
SPAC2G11.07c	18	552	123	100	1816	300	0.18	77.9141515906391	0.303964757709251	131.573090057614	0.0197667119103158	0.0530959564056214	0.592173913043478	0.358963488291335	0.964222568326085	27	91	1
SPAC2G11.08c	5	18	12	100	856	300	0.05	21.6428198862886	0.0210280373831776	9.10212051292512	0.090442291502021	0.792422818262202	2.37777777777778	0.7741860152573	6.78313932432445	2	103	1
SPAC2G11.09	10	492	65	100	2677	300	0.1	43.2856397725772	0.183787822189018	79.5537346586029	0.0102583918045304	0.0390098843737309	0.544105691056911	0.27461714860728	1.04429460468478	17	93	1
SPAC2G11.10c	13	43	13	100	1537	300	0.13	56.2713317043504	0.0279765777488614	12.1098406650672	0.154727780021246	0.580610690121038	4.64674418604651	2.37816597892655	8.92398630716035	3	110	0.284887880460461
SPAC2G11.11c	15	404	35	100	3069	300	0.15	64.9284596588659	0.131638970348648	56.9807705054454	0.0213533481050439	0.0634615171808413	1.1394801980198	0.655334253343796	1.94763396228002	13	102	1
SPAC2G11.12	2	278	30	100	3958	300	0.02	8.65712795451545	0.0702374936836786	30.4027485012038	0.00123970049235644	0.0292069587982276	0.284748201438849	0.049067345487468	1.15601142923385	6	96	1
SPAC2G11.13	11	170	71	100	1781	300	0.11	47.614203749835	0.0954519932622122	41.3170059592259	0.0333433766583712	0.12223648871653	1.15241176470588	0.593845538285591	2.17703186404139	9	102	1
SPAC2G11.14	33	588	27	100	3125	300	0.33	142.842611249505	0.18816	81.4462597960813	0.0388637702774307	0.0806275703156372	1.75382653061224	1.21449282116971	2.51961157236366	21	112	1
SPAC2G11.15c	2	18	12	100	953	300	0.02	8.65712795451545	0.018887722980063	8.17567173039235	0.017824798022405	0.495388811964686	1.05888888888889	0.16987032515352	4.72105537802346	1	101	1
SPAC2H10.01	7	422	34	100	2762	300	0.07	30.2999478408041	0.152787834902245	66.1351918321057	0.00722020546080774	0.0360903847545574	0.458151658767773	0.19942207482751	0.996816426920874	14	93	1
SPAC2H10.02c	8	66	21	100	707	300	0.08	34.6285118180618	0.0933521923620934	40.4080937056591	0.0539127606956085	0.261369151789308	0.856969696969697	0.381163218117952	1.84787990315041	9	99	1
SPAC2H10.04	2	11	14	100	212	300	0.02	8.65712795451545	0.0518867924528302	22.4595300706769	0.0278623380972679	0.863501028037994	0.385454545454545	0.059068156766208	1.83062217944055	5	97	1
SPAC30.01c	38	622	64	100	5458	300	0.38	164.485431135794	0.113961157933309	49.3288163036699	0.0433915991421723	0.0856587120877499	3.33446945337621	2.36831348117977	4.67525250574939	14	124	0.000107914628131778
SPAC30.02c	9	68	17	100	844	300	0.09	38.9570757953195	0.0805687203791469	34.8746860726926	0.0617145743157014	0.274149120316157	1.11705882352941	0.52087100722452	2.31381857546837	8	101	1
SPAC30.03c	28	59	12	100	1188	300	0.28	121.199791363216	0.0496632996632997	21.4970769914315	0.29523842328101	0.759527035333454	5.63796610169492	3.5074324685784	9.02318117976143	6	122	2.74623042180699e-06
SPAC30.04c	19	1314	65	100	4443	300	0.19	82.2427155678968	0.295746117488184	128.015599057318	0.00892958729577107	0.0231316730532784	0.642442922374429	0.396741563551109	1.02774023375716	27	92	1
SPAC30C2.02	9	164	80	100	1225	300	0.09	38.9570757953195	0.133877551020408	57.9497544710422	0.0262711064034995	0.110521541815004	0.672256097560976	0.321821053442869	1.35388888723379	12	97	1
SPAC30C2.03	33	72	19	100	653	300	0.33	142.842611249505	0.110260336906585	47.7268922454144	0.297246022805775	0.704254171775855	2.99291666666667	1.94101652892171	4.59877974169633	13	120	0.052737856316449
SPAC30C2.04	27	225	108	100	1191	300	0.27	116.871227385959	0.188916876574307	81.773878663559	0.0787880198874905	0.181545013538	1.4292	0.938365316860011	2.16220111123757	20	107	1
SPAC30C2.05	61	95	32	100	809	300	0.61	264.042402612721	0.117428924598269	50.8298612904183	0.459708456518534	0.896000572481687	5.19463157894737	3.71904141323494	7.24864463137685	16	145	3.22144546376064e-12
SPAC30C2.06c	2	67	17	100	1527	300	0.02	8.65712795451545	0.0438768827766863	18.9923894221524	0.00506189698319274	0.123700714732445	0.455820895522388	0.0772951669333532	1.88890991396443	4	98	1
SPAC30C2.07	8	291	26	100	2671	300	0.08	34.6285118180618	0.108947959565706	47.1588213171845	0.0126516626651332	0.0571496214333978	0.734295532646048	0.337925909785709	1.52646638848605	10	98	1
SPAC30C2.08	27	399	62	100	2034	300	0.27	116.871227385959	0.196165191740413	84.9113582559406	0.044880949020382	0.101321667500551	1.37639097744361	0.912878503074571	2.06088271696121	20	107	1
SPAC30D11.01c	3	335	41	100	3648	300	0.03	12.9856919317732	0.0918311403508772	39.7496966113305	0.00230034320663075	0.0287188980428681	0.326686567164179	0.0839165201778899	1.04766540060383	8	95	1
SPAC30D11.02c	1	5	9	100	521	300	0.01	4.32856397725772	0.00959692898272553	4.15409210869263	0.00883974757390515	1.74105855180368	1.042	0.0460550848600458	9.07091505489718	0	101	1
SPAC30D11.03	5	236	65	100	2242	300	0.05	21.6428198862886	0.105263157894737	45.563831339555	0.00772198195449758	0.0531373821020338	0.475	0.173126835419836	1.1913401067276	10	95	1
SPAC30D11.04c	36	699	55	100	3497	300	0.36	155.828303181278	0.199885616242494	86.5217678039219	0.0362813039295441	0.0727769549782988	1.80103004291845	1.26875719841616	2.54501011559111	22	114	1
SPAC30D11.05	10	77	22	100	1624	300	0.1	43.2856397725772	0.0474137931034483	20.5233636852737	0.0632539793870749	0.258833278127341	2.10909090909091	1.0272446252461	4.20345243678801	4	106	1
SPAC30D11.06c	12	181	23	100	1955	300	0.12	51.9427677270927	0.0925831202046036	40.0751959019769	0.0352104107779283	0.121926315980487	1.29613259668508	0.688363530708498	2.38365947741851	9	103	1
SPAC30D11.07	4	34	13	100	1246	300	0.04	17.3142559090309	0.0272873194221509	11.8114907886647	0.0354822917966518	0.346682715801129	1.46588235294118	0.442109355786281	4.31966663888206	2	102	1
SPAC30D11.08c	7	124	23	100	1641	300	0.07	30.2999478408041	0.0755636806825107	32.7082226191321	0.0241866399396345	0.124931319666759	0.926370967741936	0.396902761409402	2.05012295573151	7	100	1
SPAC30D11.09	6	125	70	100	1922	300	0.06	25.9713838635464	0.0650364203954214	28.1514306533411	0.0191129378298458	0.112697030034136	0.92256	0.367350665089635	2.16603691725609	6	100	1
SPAC30D11.10	33	231	146	100	1874	300	0.33	142.842611249505	0.123265741728922	53.3563649277767	0.0974467273110401	0.208408217062096	2.67714285714286	1.82615166980889	3.90556998774368	14	119	0.0817578315742225
SPAC30D11.11	35	789	277	100	1871	300	0.35	151.49973920402	0.42169962586852	182.535380975753	0.0311260463337861	0.0629202191233502	0.829974651457541	0.582368326905138	1.17723729979788	40	95	1
SPAC30D11.12	43	53	48	100	308	244	0.43	186.128251022082	0.172077922077922	74.4850294787855	0.532467748449274	1.2350825112343	2.4988679245283	1.64000066522376	3.80405413460166	20	123	0.630300893278918
SPAC30D11.13	4	55	27	100	1008	300	0.04	17.3142559090309	0.0545634920634921	23.6181566219419	0.0224341146761097	0.208790067569031	0.733090909090909	0.226135875935186	2.10460388109583	5	99	1
SPAC30D11.14c	68	298	57	100	1769	300	0.68	294.342350453525	0.168456755228943	72.9175842409724	0.173767208367251	0.299193077953264	4.03664429530201	3.07394191601668	5.29272554899323	24	144	3.2744939145351e-11
SPAC31A2.02	16	44	17	100	783	300	0.16	69.2570236361236	0.0561941251596424	24.323986589954	0.196920449574856	0.663622152553097	2.84727272727273	1.54188712017112	5.19616145449075	6	110	1
SPAC31A2.03	12	83	18	100	898	300	0.12	51.9427677270927	0.0924276169265033	40.0078853131839	0.0750492328160855	0.272359809171852	1.29831325301205	0.673942110688448	2.44579108636323	9	103	1
SPAC31A2.04c	25	137	105	100	593	300	0.25	108.214099431443	0.231028667790894	100.00223691135	0.116307912534724	0.284250030409011	1.08211678832117	0.689705921330915	1.68560268032543	23	102	1
SPAC31A2.05c	4	249	13	100	5062	300	0.04	17.3142559090309	0.0491900434610826	21.2922250165384	0.00510256551894015	0.0446039334013825	0.813172690763052	0.25829186656875	2.25785110877798	4	100	1
SPAC31A2.06	1	315	1	100	4811	257	0.01	4.32856397725772	0.0654749532321763	28.3412523973432	0.000165239768446882	0.020713486270995	0.152730158730159	0.00794968525997951	0.996525824497567	6	95	1
SPAC31A2.07c	18	245	6	100	2587	300	0.18	77.9141515906391	0.0947042906841902	40.993358114733	0.0440954616647648	0.120859279452266	1.90065306122449	1.14074959326747	3.12662955943013	10	108	1
SPAC31A2.08	4	62	10	100	777	300	0.04	17.3142559090309	0.0797940797940798	34.5393779395082	0.0199846205490774	0.184329001513347	0.501290322580645	0.155280501666331	1.43223634175871	7	97	1
SPAC31A2.09c	6	237	36	100	2348	267	0.06	25.9713838635464	0.100936967632027	43.6912122065622	0.0101789550891212	0.0588142005251591	0.594430379746835	0.239001865492567	1.38095742833074	9	97	1
SPAC31A2.10	0	26	8	100	1783	300	0	0	0.0145821648906338	6.31198336560296	0.00352600391483322	0.190799932857011	0	0.0628686498014763	3.4019628028405	1	99	1
SPAC31A2.11c	5	173	17	100	1949	300	0.05	21.6428198862886	0.0887634684453566	38.4218352009023	0.0104958695518534	0.0727793192569576	0.563294797687861	0.204564497565622	1.4184689323181	8	97	1
SPAC31A2.12	8	335	78	100	2450	300	0.08	34.6285118180618	0.136734693877551	59.186487035973	0.0110047675931749	0.0495722534632834	0.585074626865672	0.269616806032785	1.21452020985044	12	96	1
SPAC31A2.13c	6	16	7	100	383	300	0.06	25.9713838635464	0.0417754569190601	18.0827737953325	0.131382868523957	1.01767236361504	1.43625	0.503196386446755	3.89768515264562	4	102	1
SPAC31A2.14	26	473	69	100	3306	300	0.26	112.542663408701	0.143073200241984	61.9301500678434	0.0362495368278911	0.0827378066636203	1.81725158562368	1.19840968753008	2.73531188829929	15	111	1
SPAC31A2.15c	2	74	29	100	1905	300	0.02	8.65712795451545	0.0388451443569554	16.8143692554893	0.0045921824636759	0.111713485708446	0.514864864864865	0.087481075933026	2.1281419027459	3	99	1
SPAC31A2.16	7	135	13	100	3850	300	0.07	30.2999478408041	0.0350649350649351	15.1780814786959	0.0222560456768834	0.114528052937302	1.9962962962963	0.856857758560009	4.40933003808611	3	104	1
SPAC31F12.01	17	651	20	100	4530	300	0.17	73.5855876133813	0.143708609271523	62.2051909314521	0.0156112244757663	0.0430622313299498	1.18294930875576	0.707188468752213	1.95071907924673	14	103	1
SPAC31G5.01	12	147	92	100	1250	300	0.12	51.9427677270927	0.1176	50.9039123725508	0.0431577173277421	0.150844134559515	1.02040816326531	0.539471466596777	1.88555168199394	11	101	1
SPAC31G5.02	36	127	44	100	1146	300	0.36	155.828303181278	0.110820244328098	47.9692517549503	0.192355082321257	0.416144193487012	3.24850393700787	2.20438924340161	4.76901245736115	13	123	0.00185176255956418
SPAC31G5.03	83	109	228	100	392	300	0.83	359.270810112391	0.278061224489796	120.36057997987	0.566714941769581	1.02271705922519	2.98495412844037	2.22152257173676	4.00905087216273	39	144	1.75659618619073e-05
SPAC31G5.04	48	162	22	100	1288	300	0.48	207.771070908371	0.125776397515528	54.4431183474962	0.211857623290955	0.413383318925088	3.8162962962963	2.7287261879875	5.32437714775513	16	132	6.28757496932857e-07
SPAC31G5.05c	15	88	18	100	834	300	0.15	64.9284596588659	0.105515587529976	45.6730971221439	0.0946816073873072	0.302090179650096	1.42159090909091	0.789644605610142	2.5194320982818	10	105	1
SPAC31G5.06	4	31	9	100	697	300	0.04	17.3142559090309	0.0444763271162123	19.2518627395968	0.0386981194862039	0.382738982869067	0.899354838709677	0.269725892818841	2.6676907105974	4	100	1
SPAC31G5.07	4	18	8	100	504	300	0.04	17.3142559090309	0.0357142857142857	15.4591570616347	0.0637362330886756	0.695119747806282	1.12	0.321230614766925	3.50340352894366	3	101	1
SPAC31G5.08	3	133	24	100	1905	300	0.03	12.9856919317732	0.0698162729658793	30.2204204186497	0.00574705832046667	0.0730343367574908	0.429699248120301	0.10948146100489	1.3913041152302	6	97	1
SPAC31G5.09c	13	80	21	100	1772	300	0.13	56.2713317043504	0.0451467268623025	19.5420495587256	0.08630238063988	0.300042060039616	2.8795	1.52927818493867	5.316745303902	4	109	1
SPAC31G5.10	8	54	8	100	1358	300	0.08	34.6285118180618	0.0397643593519882	17.2122573469748	0.065270252253	0.322760045088218	2.01185185185185	0.88637002559574	4.383081412298	4	104	1
SPAC31G5.11	73	257	137	100	291	300	0.73	315.985170339814	0.883161512027491	382.282110706266	0.217124301094452	0.371110559031483	0.826575875486381	0.631831716184856	1.07993172678161	81	92	1
SPAC31G5.12c	1	138	14	100	1594	300	0.01	4.32856397725772	0.0865746549560853	37.4743932786428	0.000375796222576147	0.0475584849587778	0.115507246376812	0.00599019178786378	0.758082250242918	8	93	1
SPAC31G5.13	36	357	62	100	1462	300	0.36	155.828303181278	0.244186046511628	105.697492467921	0.0704526204948827	0.143699779326447	1.47428571428571	1.03001731163518	2.10089077375265	26	110	1
SPAC31G5.14	22	444	51	100	1565	300	0.22	95.2284074996699	0.28370607028754	122.803987597599	0.0314804937867647	0.0772477242165073	0.77545045045045	0.492669727762868	1.20892688398834	26	96	1
SPAC31G5.15	8	135	8	100	3413	300	0.08	34.6285118180618	0.0395546440082039	17.1214807187165	0.0269530238247053	0.124743426802146	2.02251851851852	0.919906703137192	4.25749315675723	4	104	1
SPAC31G5.16c	10	223	4	100	4211	300	0.1	43.2856397725772	0.0529565423889812	22.9225781745066	0.0224493235015292	0.0868073439451894	1.88834080717489	0.945341012649396	3.65545725353192	5	105	1
SPAC31G5.17c	42	193	71	100	789	300	0.42	181.799687044824	0.244613434727503	105.882490191475	0.153612711083318	0.307302816322599	1.71699481865285	1.21200429044738	2.42461922078531	27	115	1
SPAC31G5.18c	16	121	48	100	931	300	0.16	69.2570236361236	0.129967776584318	56.2573835927159	0.0756424327989224	0.227793487373615	1.23107438016529	0.704231049357968	2.12075736744836	13	103	1
SPAC31G5.19	3	770	25	100	5144	300	0.03	12.9856919317732	0.149688958009331	64.7938231432435	0.00100385677503843	0.012449981120461	0.200415584415584	0.051638392507977	0.640427028836516	13	90	1
SPAC31G5.21	5	33	81	100	414	300	0.05	21.6428198862886	0.0797101449275362	34.5030461955326	0.0520479014288795	0.406149571205013	0.627272727272727	0.215478311915561	1.68145922478875	7	98	1
SPAC323.01c	14	52	12	100	1219	300	0.14	60.5998956816081	0.0426579163248564	18.4647519948648	0.142608936775508	0.500227023059085	3.28192307692308	1.73840293929344	6.09776741109025	4	110	1
SPAC323.02c	22	310	67	100	950	300	0.22	95.2284074996699	0.326315789473684	141.247877152621	0.0448778642904857	0.111170470005897	0.674193548387097	0.426339710759614	1.05611946505602	30	92	1
SPAC323.03c	3	49	55	100	1911	300	0.03	12.9856919317732	0.0256410256410256	11.0988819929685	0.0152478106937568	0.203683022181668	1.17	0.291385662357692	3.89238255389168	2	101	1
SPAC323.04	3	73	38	100	1926	300	0.03	12.9856919317732	0.0379023883696781	16.4062912949021	0.0103561834799021	0.134807201761393	0.791506849315069	0.199460093822914	2.59638670592443	3	100	1
SPAC323.05c	17	75	19	100	1825	300	0.17	73.5855876133813	0.0410958904109589	17.7886190846208	0.129082929738034	0.393113194749021	4.13666666666667	2.35576346771911	7.17431580416964	4	113	0.0712456967805002
SPAC323.06c	140	214	29	100	1822	300	1.4	605.998956816081	0.117453347969265	50.8404331028075	0.525699910344426	0.813905206726356	11.9196261682243	9.57825236647544	14.8293528665542	25	215	3.19504205876143e-57
SPAC323.07c	7	733	343	100	2222	300	0.07	30.2999478408041	0.32988298829883	142.791961986045	0.00416855629226999	0.0207149832355095	0.212196452933151	0.0926253208142392	0.460286927493021	26	81	1
SPAC323.08	3	17	13	100	505	300	0.03	12.9856919317732	0.0336633663366337	14.5714034877983	0.041196253876563	0.635657655765951	0.891176470588235	0.208041082076643	3.21007116161805	3	100	1
SPAC328.01c	10	738	50	100	4294	300	0.1	43.2856397725772	0.171867722403354	74.3940432048487	0.00685445955569714	0.0259447102670049	0.581842818428184	0.294330493321635	1.11406585886519	16	94	1
SPAC328.02	4	244	79	100	3781	300	0.04	17.3142559090309	0.0645331922771754	27.9336051428428	0.00520622530518956	0.0455268489297657	0.619836065573771	0.196847378789217	1.72137015803444	6	98	1
SPAC328.03	19	267	43	100	1957	300	0.19	82.2427155678968	0.13643331630046	59.056033823598	0.0433576589824788	0.115426578044981	1.39262172284644	0.848509386287111	2.25889813234028	14	105	1
SPAC328.04	25	191	61	100	2897	300	0.25	108.214099431443	0.0659302726958923	28.5383403402218	0.0842711196469001	0.201781935342302	3.79188481675393	2.44133433617069	5.8456226668665	7	118	0.00270633303892532
