baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPAC1002.01	92.2286895105561	1.14646433381697	0.9190057083186	1.24750512803073	0.212212341129213	0.998611233724577
SPAC1002.02	102.011739956999	-0.139380595578576	0.917236382683134	-0.151957116191635	0.87922075909762	0.998611233724577
SPAC1002.03c	39.0634932341961	1.61511041944118	0.980387683658259	1.64742014446213	0.0994717175952894	0.998611233724577
SPAC1002.04c	92.2210577955803	0.664169337541394	0.968969307127093	0.685438984141403	0.493066951012036	0.998611233724577
SPAC1002.05c	11.0946232790905	0.803139800128364	0.981225124544273	0.818507170310564	0.413067649421244	0.998611233724577
SPAC1002.06c	7.41445119743574	0.441060981926759	0.952953431765421	0.462835818860171	0.643482054565373	0.998611233724577
SPAC1002.07c	28.6961600681019	1.2323421048305	0.99073749055004	1.24386340133986	0.213549841187528	0.998611233724577
SPAC1002.08c	116.12575043475	-0.665044733976735	0.863576494776424	-0.770105182342778	0.441237502149594	0.998611233724577
SPAC1002.09c	14.9182418033952	0.543614297840088	0.979592140394624	0.554939423688205	0.57893609506958	0.998611233724577
SPAC1002.10c	13.9402393670852	0.120652351689241	0.988366072195073	0.122072534745434	0.902841573273962	0.998611233724577
SPAC1002.11	10.2059602513043	0.187382118488087	0.959656371826851	0.195259599153577	0.845189723472818	0.998611233724577
SPAC1002.12c	127.771996340994	0.649557892659242	0.897865202076969	0.723447006473427	0.469405300648152	0.998611233724577
SPAC1002.13c	566.445744926693	-0.340187093307014	0.849102052442612	-0.400643352973177	0.688682722398665	0.998611233724577
SPAC1002.14	24.6218292204836	0.809279548131274	0.986141805477297	0.820652307443329	0.411844343956938	0.998611233724577
SPAC1002.15c	4.76638858621708	0.0644130423233639	0.870821008520257	0.0739681768045742	0.941035707102194	0.998611233724577
SPAC1002.16c	20.0788799158645	-0.85848870106169	0.991627163676221	-0.865737378430668	0.386634197094265	0.998611233724577
SPAC1002.17c	5.61038190974145	0.782675729560505	0.891581088253704	0.877851425823189	0.380024352380471	0.998611233724577
SPAC1002.18	12.6479802434712	-0.437565814284057	0.986445111826201	-0.443578470852771	0.657347373945322	0.998611233724577
SPAC1002.19	10.1580069349715	-0.154412905958085	0.97578629151822	-0.15824459443659	0.874264065140918	0.998611233724577
SPAC1002.20	7.74515635969749	-1.09503384339032	0.952383671047951	-1.14978225339102	0.250233566351692	0.998611233724577
SPAC1006.01	122.605648431682	0.918094927168305	0.90208187238147	1.01775122112205	0.308796198592117	0.998611233724577
SPAC1006.02	347.26394919772	0.898179179573829	0.820526543240507	1.0946375677582	0.273675450226929	0.998611233724577
SPAC1006.03c	86.8761218295103	0.556017865908044	0.909652367198366	0.611242146953919	0.541039284821442	0.998611233724577
SPAC1006.04c	52.8811734967827	0.588742830139331	0.934635161246124	0.629917270985586	0.528748712419384	0.998611233724577
SPAC1006.05c	235.258540337477	0.336235522571754	0.892855671258913	0.376584405963023	0.706482478278137	0.998611233724577
SPAC1006.06	45.6659906307228	0.307023599326686	0.951797620639772	0.322572354320778	0.747019133434295	0.998611233724577
SPAC1006.07	610.939912613004	1.02394053503799	0.888852337063258	1.15198047228076	0.249329097856623	0.998611233724577
SPAC1006.08	10.9581879815339	0.627872176053659	0.979304537330894	0.641140883268989	0.52143115407141	0.998611233724577
SPAC1006.09	134.545122461597	1.06806825283305	0.907168115127158	1.17736529208077	0.239049736781049	0.998611233724577
SPAC1039.01	13.9910627891405	-0.662853902146469	0.991717519559124	-0.668389827822288	0.503884786962059	0.998611233724577
SPAC1039.02	7.41445119743574	0.441060981926759	0.952953431765421	0.462835818860171	0.643482054565373	0.998611233724577
SPAC1039.03	17.8358913976561	0.810019620369964	0.991514241631329	0.816952078305245	0.413955814597513	0.998611233724577
SPAC1039.04	6.0139780055693	0.870850509360383	0.907919049689393	0.959171976464542	0.337472115435727	0.998611233724577
SPAC1039.05c	4.71228155209091	0.599173033313078	0.835165387278214	0.717430394554269	0.473108570814566	0.998611233724577
SPAC1039.06	12.2975429941809	1.49328992149844	0.97248095310288	1.53554670323755	0.124649594291361	0.998611233724577
SPAC1039.07c	10.3296746069257	0.50475872218244	0.95578230572007	0.528110553168447	0.597422606615779	0.998611233724577
SPAC1039.08	3.00698900278465	0.387779325627523	0.805141949750602	0.481628519974198	0.630069862369665	0.998611233724577
SPAC1039.09	0	NA	NA	NA	NA	NA
SPAC1039.10	0	NA	NA	NA	NA	NA
SPAC1039.11c	0	NA	NA	NA	NA	NA
SPAC105.01c	65.9377483027524	0.529464709015064	0.944824719108714	0.560384056753433	0.575217503996071	0.998611233724577
SPAC105.02c	39.6614499550179	-0.124708509094486	0.951683805419328	-0.131039856288757	0.895743778468528	0.998611233724577
SPAC105.03c	13.1141725157009	0.959075000643278	0.986946674927517	0.971759695845486	0.331170111012653	0.998611233724577
SPAC1071.01c	61.4954976546553	0.0613891041967464	0.921443685983827	0.0666227411729467	0.946882041126924	0.998611233724577
SPAC1071.02	29.4602513129669	1.37977017264394	0.979453256869989	1.40871467113524	0.15891955498359	0.998611233724577
SPAC1071.03c	51.2745413826191	-0.710744082955145	0.966820398572203	-0.735135588786469	0.462256921927099	0.998611233724577
SPAC1071.04c	12.8258016332187	-0.635814062269342	0.991194857141207	-0.641462228832734	0.521222413568305	0.998611233724577
SPAC1071.05	23.1140901479534	0.135922600498889	0.98972031766641	0.137334354031825	0.890766517097421	0.998611233724577
SPAC1071.06	195.334277687093	0.598446581995768	0.870179338537806	0.687727868833751	0.491624166700709	0.998611233724577
