V4	ePRO_Cdk9as_10min_r2_pr_counts	ePRO_Cdk9as_10min_r2gb_counts	ePRO_Cdk9as_10min_r2term_counts	ePRO_Cdk9as_10min_r2pr_map	ePRO_Cdk9as_10min_r2gb_map	ePRO_Cdk9as_10min_r2term_map	ePRO_Cdk9as_10min_r2pr_density	ePRO_Cdk9as_10min_r2pr_densityRPKM	ePRO_Cdk9as_10min_r2gb_density	ePRO_Cdk9as_10min_r2gb_densityRPKM	ePRO_Cdk9as_10min_r2pause_index_CI_low	ePRO_Cdk9as_10min_r2pause_index_CI_high	ePRO_Cdk9as_10min_r2pause_index_scaled	ePRO_Cdk9as_10min_r2pause_index_CI_low_scaled	ePRO_Cdk9as_10min_r2pause_index_CI_high_scaled	ePRO_Cdk9as_10min_r2_ExpPR	ePRO_Cdk9as_10min_r2_ExpGB	ePRO_Cdk9as_10min_r2Fexact_Pval
SPAC1006.04c	1	50	31	100	3993	300	0.01	5.35907978169253	0.0125219133483596	6.71059326532998	0.00102543367718739	0.133694516307104	0.7986	0.0409455667300925	5.33842203614265	1	100	1
SPAC1006.05c	71	512	3	100	2032	300	0.71	380.494664500169	0.251968503937008	135.031931507213	0.107311879649454	0.178920024314353	2.8178125	2.18057739447691	3.63565489406765	34	137	4.82764931730557e-06
SPAC1006.06	4	683	16	100	4139	300	0.04	21.4363191267701	0.165015704276395	88.4332324449383	0.00187027410952064	0.0161627278259609	0.242401171303075	0.0774106453930592	0.66897530471652	14	90	1
SPAC1006.07	42	744	308	100	1302	300	0.42	225.081350831086	0.571428571428571	306.23313038243	0.04082868503682	0.0777727404559379	0.735	0.531589479179396	1.01260108073631	51	91	1
SPAC1006.08	3	154	36	100	1457	300	0.03	16.0772393450776	0.105696636925189	56.6436709938675	0.00497249477898608	0.0629385937228615	0.283831168831169	0.0724492489298272	0.917015310542091	9	94	1
SPAC1006.09	16	711	15	100	4844	300	0.16	85.7452765070804	0.146779521056978	78.6603163662962	0.0132388949903018	0.037656582680102	1.09007032348804	0.64129207333022	1.82408486502414	14	102	1
SPAC1039.01	0	60	2	100	2977	300	0	0	0.0201545179711119	10.8009669768744	0.00152047587690972	0.0810402206892091	0	0.0452645668556024	2.41256736991776	1	99	1
SPAC1039.02	1	80	55	100	2733	300	0.01	5.35907978169253	0.0292718624222466	15.6870246079547	0.000645199401115408	0.0826610619985175	0.341625	0.0176332996324841	2.25912682441948	2	99	1
SPAC1039.03	11	79	2	100	1499	300	0.11	58.9498775986178	0.0527018012008005	28.2433157273989	0.0701354838512572	0.269449633465892	2.08721518987342	1.05133090293035	4.03905000565372	5	106	1
SPAC1039.04	3	129	4	100	1844	300	0.03	16.0772393450776	0.0699566160520607	37.4903086680225	0.00592279017111697	0.0753360581576788	0.428837209302326	0.109216250755397	1.3891969124276	6	97	1
SPAC1039.05c	0	76	7	100	3153	300	0	0	0.0241040279099271	12.9175408629442	0.00119943495785576	0.0637745380674321	0	0.0378181842211921	2.01081118526614	2	98	1
SPAC1039.06	1	57	1	100	1966	300	0.01	5.35907978169253	0.0289928789420142	15.5375151351207	0.000901472259074436	0.116861476015199	0.344912280701754	0.0177229446134034	2.29749661845882	2	99	1
SPAC1039.07c	2	62	25	100	1430	300	0.02	10.7181595633851	0.0433566433566434	23.2351710814641	0.00546087585799975	0.133967989656686	0.461290322580645	0.0780905247693965	1.91574225209061	4	98	1
SPAC1039.08	5	31	2	100	995	300	0.05	26.7953989084626	0.0311557788944724	16.696630475625	0.0551695094846635	0.434472259261205	1.60483870967742	0.548936619372402	4.32299897964899	3	102	1
SPAC1039.09	0	45	1	100	3060	300	0	0	0.0147058823529412	7.8809996789596	0.00202982372305869	0.108604324102592	0	0.0621126059255958	3.32329231753931	1	99	1
SPAC1039.10	0	17	1	100	888	300	0	0	0.0191441441441441	10.259499582069	0.00541762860743838	0.297388981119444	0	0.0481085420340528	2.64081415234066	1	99	1
SPAC1039.11c	0	113	17	100	3471	300	0	0	0.0325554595217517	17.4467304906729	0.000805924577619959	0.0427246158262159	0	0.0279736420891888	1.48297141532796	3	97	1
SPAC105.01c	11	200	3	100	3151	300	0.11	58.9498775986178	0.0634719136781974	34.0151049298161	0.0284278290793882	0.103570791891731	1.73305	0.895760894291522	3.26351565250844	6	105	1
SPAC105.02c	28	294	53	100	1418	300	0.28	150.054233887391	0.207334273624824	111.11209138347	0.0633260228052206	0.142308609663737	1.35047619047619	0.897963003378029	2.01793608503179	21	107	1
SPAC105.03c	0	191	30	100	2487	294	0	0	0.0767993566546039	41.1573879494681	0.000476419840813637	0.0251939743348393	0	0.0118485614410351	0.626574141707452	7	93	1
SPAC1071.01c	20	424	4	100	2319	300	0.2	107.181595633851	0.182837429926693	97.9840374056762	0.0292869746739713	0.0751370108128554	1.0938679245283	0.679164942689394	1.74242728075012	18	102	1
SPAC1071.02	3	186	9	100	3405	300	0.03	16.0772393450776	0.054625550660793	29.2742684110076	0.0041252784319319	0.0519874758842294	0.549193548387097	0.140465730607281	1.77017355385801	5	98	1
SPAC1071.03c	28	170	15	100	1677	300	0.28	150.054233887391	0.101371496720334	54.3257938513852	0.108106238820139	0.249397966838615	2.76211764705882	1.81294162501374	4.18240390388357	11	117	0.198850876622725
SPAC1071.04c	5	11	34	100	331	300	0.05	26.7953989084626	0.0332326283987915	17.8096306944465	0.138028241968496	1.41059911473824	1.50454545454545	0.456873480915721	4.66908306978359	3	102	1
SPAC1071.05	6	93	36	100	1458	300	0.06	32.1544786901552	0.0637860082304527	34.1834307062692	0.0255105262389048	0.152637530693737	0.940645161290323	0.371943472563232	2.22545519751469	6	100	1
SPAC1071.06	33	206	8	100	1678	300	0.33	176.849632795853	0.122765196662694	65.7908483330548	0.108951696451141	0.23440376452453	2.68805825242718	1.82820946645015	3.93329516872162	14	119	0.0832599639768727
SPAC1071.07c	102	84	79	100	468	300	1.02	546.626137732638	0.179487179487179	96.1886114662761	0.900926800867969	1.63714674362773	5.68285714285714	4.21633742806209	7.66184676017779	30	172	7.90010639643529e-18
SPAC1071.08	3	29	108	100	320	300	0.03	16.0772393450776	0.090625	48.5666605215885	0.0251465659283638	0.354399747464255	0.331034482758621	0.0804690109707642	1.13407919188561	8	95	1
SPAC1071.09c	144	105	138	100	2232	300	1.44	771.707488563724	0.0470430107526882	25.2107247794675	1.05857269029786	1.77733826767639	30.6102857142857	23.6273424474481	39.6701901345371	10	234	7.23204364337288e-96
SPAC1071.10c	117	4320	355	100	4273	300	1.17	627.012334458026	1.01099929791715	541.802589677316	0.0224380846602519	0.0326648235475485	1.15727083333333	0.958779357532566	1.39576791018675	109	108	1
SPAC1071.11	10	217	8	100	2136	300	0.1	53.5907978169253	0.101591760299625	54.4438348608276	0.0230606074395023	0.0892460255931774	0.984331797235023	0.492574574907768	1.90629510667027	10	100	1
SPAC1071.12c	1	18	12	100	736	300	0.01	5.35907978169253	0.0244565217391304	13.1064451182698	0.00276112751307903	0.390963955466763	0.408888888888889	0.0203218984962617	2.87749471223538	2	99	1
SPAC1071.13	0	296	16	100	3378	300	0	0	0.0876258140911782	46.9593728650381	0.000307292531229624	0.0162295435952072	0	0.0103803417049367	0.548233982646098	8	92	1
SPAC1093.01	8	729	16	100	5223	300	0.08	42.8726382535402	0.13957495692131	74.7993329667596	0.00508158142845894	0.0226632761760933	0.573168724279835	0.26541099800841	1.18370291467736	13	95	1
SPAC1093.02	10	251	56	100	992	300	0.1	53.5907978169253	0.253024193548387	135.597683992422	0.0199780117543979	0.0769894303160605	0.395219123505976	0.198181876603628	0.763735148735321	22	88	1
SPAC1093.03	4	160	11	100	3353	300	0.04	21.4363191267701	0.0477184610796302	25.5727039985328	0.0079037531117274	0.0697837984325306	0.83825	0.26501284183622	2.33985076144275	4	100	1
SPAC1093.04c	3	128	0	100	4949	300	0.03	16.0772393450776	0.025863810870883	13.8606225915668	0.00596841529909479	0.0759343332968148	1.159921875	0.295376873152201	3.75799015485936	2	101	1
SPAC1093.05	33	320	24	100	2479	300	0.33	176.849632795853	0.129084308188786	69.1773106148289	0.0708263536190888	0.149400619540154	2.55646875	1.75578530621721	3.70364135840042	15	118	0.150656625155286
SPAC1093.06c	1	232	1	100	12942	300	0.01	5.35907978169253	0.0179261319734199	9.60675714227064	0.000224125897861544	0.028169882148946	0.557844827586207	0.0290063737012411	3.64574614771659	1	100	1
SPAC1093.07	0	43	2	100	1791	300	0	0	0.0240089335566722	12.8665790403561	0.00212472625826863	0.113763425024706	0	0.0380538472855912	2.03750294219248	2	98	1
SPAC10F6.01c	9	1621	39	100	4905	300	0.09	48.2317180352327	0.330479102956167	177.106387892428	0.00270429261377755	0.0109788737090749	0.272331893892659	0.132645552705789	0.538513755430123	27	82	1
SPAC10F6.02c	4	274	7	100	3591	300	0.04	21.4363191267701	0.07630186577555	40.8907786183167	0.00464057908480518	0.0404989500995329	0.524233576642336	0.166643194935354	1.45431729807423	7	97	1
SPAC10F6.03c	31	600	47	100	2113	300	0.31	166.131473232468	0.283956460009465	152.174532371771	0.0353713252338899	0.0750406441116369	1.09171666666667	0.747396102192094	1.58560881007889	28	103	1
SPAC10F6.04	0	117	0	100	2665	300	0	0	0.0439024390243902	23.5276673342599	0.000778319108469417	0.0412525893923295	0	0.02074220424071	1.09938150730558	4	96	1
SPAC10F6.05c	0	108	42	100	2025	300	0	0	0.0533333333333333	28.5817588356935	0.000843312924007766	0.0447192750342544	0	0.0170770867111573	0.905565319443651	5	95	1
SPAC10F6.06	104	369	300	100	890	300	1.04	557.344297296023	0.414606741573034	222.191060611746	0.225345119978799	0.352234731976696	2.50840108401084	2.00557156781131	3.1348891145926	59	145	1.24517682857403e-05
SPAC10F6.07c	7	14	2	100	366	300	0.07	37.5135584718477	0.0382513661202186	20.4992122796982	0.183170857806287	1.31991330547451	1.83	0.670405339571009	4.83088269803672	3	104	1
SPAC10F6.08c	23	117	12	100	983	300	0.23	123.258834978928	0.119023397761953	63.7855884494431	0.122430544871792	0.313102428769599	1.93239316239316	1.20349225608971	3.07779687480515	13	110	1
SPAC10F6.09c	2	463	46	100	3689	300	0.02	10.7181595633851	0.125508267823258	67.2608820526874	0.000745888292922073	0.0174910904900042	0.159352051835853	0.0275158191258953	0.645246328176254	11	91	1
SPAC10F6.10	2	127	22	100	1670	300	0.02	10.7181595633851	0.0760479041916168	40.7546785793384	0.00269718838893276	0.0644312912842304	0.262992125984252	0.0450430460951771	1.07600256444665	7	95	1
SPAC10F6.11c	0	164	4	100	2545	300	0	0	0.0644400785854617	34.5339522278025	0.000554961309371332	0.029364742413766	0	0.0141237653235004	0.747332694430344	6	94	1
SPAC10F6.12c	14	38	0	100	987	300	0.14	75.0271169436954	0.038500506585613	20.6327286427878	0.190445125973502	0.702578527221309	3.63631578947368	1.87969339335846	6.93445006367432	4	110	1
SPAC10F6.13c	9	526	68	100	1199	300	0.09	48.2317180352327	0.438698915763136	235.102248971665	0.00829989305520692	0.0339806104974818	0.205152091254753	0.099515717731931	0.407427519864806	33	76	1
SPAC10F6.14c	6	122	17	100	1579	300	0.06	32.1544786901552	0.0772640911969601	41.4064428984476	0.0195731086596066	0.115531561572172	0.77655737704918	0.309059385735188	1.8242433572246	7	99	1
SPAC10F6.15	6	1	0	100	1234	300	0.06	32.1544786901552	0.000810372771474878	0.434285233524516	0.724370849387959	132.283285728443	74.04	8.93873628144742	1632.37574588899	0	106	0.00922165778558678
SPAC10F6.16	20	186	137	100	1061	300	0.2	107.181595633851	0.175306314797361	93.9480527233563	0.0658510984569496	0.17371849452819	1.14086021505376	0.698680154628236	1.8431532269441	17	103	1
SPAC10F6.17c	4	132	9	100	1801	300	0.04	21.4363191267701	0.0732926152137701	39.2780972339486	0.00955382413190187	0.0848523850416885	0.545757575757576	0.172064372615553	1.52819145460081	7	97	1
SPAC110.01	1	774	57	100	5792	300	0.01	5.35907978169253	0.133632596685083	71.6147747070099	6.7363243423463e-05	0.00840712261214173	0.0748320413436693	0.00390167905908698	0.486940541695249	11	90	1
SPAC110.02	23	353	50	100	3853	300	0.23	123.258834978928	0.0916169218790553	49.0982393702949	0.04169593910123	0.100917024261769	2.51045325779037	1.60654453357039	3.88833294480596	10	113	1
SPAC110.03	9	379	29	100	1448	300	0.09	48.2317180352327	0.261740331491713	140.268731855074	0.0114921908943804	0.0472771414659146	0.343852242744063	0.166406924150628	0.684573008426444	22	87	1
SPAC110.04c	2	1318	79	100	2755	300	0.02	10.7181595633851	0.478402903811252	256.379932931788	0.000262549954654051	0.00612882600462932	0.0418057663125948	0.00723325125071911	0.168849156427538	33	69	1
SPAC110.05	2	32	21	100	1707	300	0.02	10.7181595633851	0.0187463386057411	10.0463124202789	0.0103607343252721	0.266746389187881	1.066875	0.176857734932394	4.55336086343712	1	101	1
SPAC1142.01	21	237	6	100	1904	300	0.21	112.540675415543	0.124474789915966	66.707032996908	0.055178585501774	0.140870800432801	1.68708860759494	1.05060026795378	2.68218004024053	13	108	1
SPAC1142.02c	64	470	61	100	1080	300	0.64	342.981106028322	0.435185185185185	233.219212721804	0.103929470553164	0.178090405611552	1.47063829787234	1.12243828197417	1.92337638060477	49	115	1
SPAC1142.03c	1	192	124	100	2243	300	0.01	5.35907978169253	0.0855996433348194	45.8735317915722	0.000270599628069404	0.0340825952273982	0.116822916666667	0.00606954965759673	0.764472610950542	7	94	1
SPAC1142.04	0	440	17	100	2169	300	0	0	0.202858460119871	108.713467217368	0.000206673238424553	0.0109071150142721	0	0.00448274254142856	0.236575324659561	16	84	1
SPAC1142.05	19	238	123	100	969	300	0.19	101.822515852158	0.245614035087719	131.626520953851	0.0485422107555992	0.129762067487328	0.773571428571428	0.470374022221756	1.25739443395221	23	96	1
SPAC1142.06	32	206	35	100	1508	300	0.32	171.490553014161	0.136604774535809	73.207588529752	0.105077584054414	0.228482579994049	2.34252427184466	1.58456996754057	3.44551730631026	15	117	1
SPAC1142.07c	1	112	53	100	1016	300	0.01	5.35907978169253	0.110236220472441	59.0764700344058	0.000462335027191339	0.0587408564826317	0.0907142857142857	0.00469732387626401	0.596807101863538	10	91	1
SPAC1142.08	13	329	38	100	2324	300	0.13	69.6680371620028	0.141566265060241	75.8664908854062	0.0217231334981032	0.0703645409678366	0.918297872340425	0.504845622495918	1.63527193209252	14	99	1
SPAC1142.09	13	0	27	100	3	300	0.13	69.6680371620028	0	0	2.528032583868	140.569823864664	NA	0.0758409775160401	4.21709471593991	0	113	1
SPAC11D3.01c	9	2	4	100	130	300	0.09	48.2317180352327	0.0153846153846154	8.24473812568081	0.914057247746959	30.1152099997356	5.85	1.18827442207105	39.1497729996562	1	108	1
SPAC11D3.02c	17	62	44	100	450	300	0.17	91.1043562887729	0.137777777777778	73.8362103255415	0.154456853565241	0.481007569461332	1.23387096774194	0.695055841043583	2.16453406257599	14	103	1
SPAC11D3.03c	1	11	1	100	1284	300	0.01	5.35907978169253	0.00856697819314642	4.59111196250917	0.00438460787950623	0.673532041142035	1.16727272727273	0.0562983651728601	8.64815140826372	0	101	1
SPAC11D3.04c	0	48	1	100	1836	300	0	0	0.0261437908496732	14.0106660959282	0.0019023677648798	0.101687091822644	0	0.0349274721631932	1.86697500586375	2	98	1
SPAC11D3.05	2	327	1	100	1753	300	0.02	10.7181595633851	0.186537364517969	99.9668618718458	0.0010547476497537	0.0248060971159409	0.107217125382263	0.0184897263001824	0.434850882442444	16	86	1
SPAC11D3.06	4	83	10	100	1521	300	0.04	21.4363191267701	0.05456936226167	29.2441565996371	0.0150537992227553	0.136377964189277	0.733012048192771	0.228968286178108	2.0743088353189	5	99	1
SPAC11D3.07c	8	307	0	100	4030	300	0.08	42.8726382535402	0.0761786600496278	40.8247516868388	0.0119987014042567	0.0541403315402247	1.05016286644951	0.483547666591545	2.18185536107105	7	101	1
SPAC11D3.08c	1	121	22	100	3214	300	0.01	5.35907978169253	0.037647790914748	20.1757515116613	0.000428201888286966	0.0543197665647442	0.265619834710744	0.0137624086895431	1.74583729739088	3	98	1
SPAC11D3.09	0	16	3	100	1729	300	0	0	0.0092539039907461	4.95924097785312	0.00576104614150375	0.317064970660191	0	0.0996084877865998	5.4820533427147	0	100	1
SPAC11D3.10	0	30	1	100	4126	300	0	0	0.00727096461463888	3.8965679459713	0.00305234191746883	0.164578840345685	0	0.125939627514764	6.79052295266298	0	100	1
SPAC11D3.11c	2	76	8	100	2151	300	0.02	10.7181595633851	0.0353324035332404	18.934916941359	0.00447357636740423	0.108703657278664	0.566052631578947	0.096226627662865	2.33821566806406	3	99	1
SPAC11D3.13	0	60	79	100	920	300	0	0	0.0652173913043478	34.950520315386	0.00152047587690972	0.0810402206892091	0	0.0139883780675694	0.745570030340724	6	94	1
SPAC11D3.14c	1	239	1	100	4308	300	0.01	5.35907978169253	0.0554781801299907	29.7311993459729	0.000217586316279005	0.0273398589480538	0.180251046025105	0.00937361850529954	1.17780112348216	5	96	1
SPAC11D3.15	7	313	2	100	3921	300	0.07	37.5135584718477	0.0798265748533537	42.7796983338373	0.00971211066326715	0.0487794381823576	0.876900958466454	0.380811859106705	1.91264177113024	7	100	1
SPAC11D3.16c	5	139	66	100	945	300	0.05	26.7953989084626	0.147089947089947	78.8266761539959	0.0130200192410171	0.0909141907700577	0.339928057553957	0.123039181827611	0.859139102777045	13	92	1
SPAC11D3.17	4	130	10	100	3291	300	0.04	21.4363191267701	0.0395016712245518	21.1692607602561	0.00969844980386257	0.0861815683337005	1.01261538461538	0.319175983045117	2.83623541386208	3	101	1
SPAC11D3.18c	2	73	3	100	2031	300	0.02	10.7181595633851	0.0359428852781881	19.2620789790032	0.00465387563304352	0.11328175898261	0.556438356164384	0.0945202141071139	2.30075252493681	3	99	1
SPAC11D3.19	3	31	4	100	1210	300	0.03	16.0772393450776	0.0256198347107438	13.7298738208651	0.0236134998558081	0.330007199855794	1.17096774193548	0.285723348255278	3.9930871182551	2	101	1
SPAC11E3.01c	6	478	5	100	3812	300	0.06	32.1544786901552	0.125393494228751	67.199373967708	0.00507479746147414	0.0289869941723342	0.478493723849372	0.193451279231394	1.10498421784938	11	95	1
SPAC11E3.02c	10	256	7	100	3850	300	0.1	53.5907978169253	0.0664935064935065	35.6344006263191	0.0195928607800149	0.0754652574292509	1.50390625	0.754325140030574	2.90541241102616	6	104	1
SPAC11E3.03	0	24	9	100	987	300	0	0	0.0243161094224924	13.0311970375502	0.0038226010111885	0.207313917589234	0	0.0377290719804305	2.04618836660574	2	98	1
SPAC11E3.04c	4	123	44	100	714	300	0.04	21.4363191267701	0.172268907563025	92.3202819535267	0.0102410519040309	0.0911805741987516	0.23219512195122	0.0731211105947808	0.651029299779087	15	89	1
SPAC11E3.05	1	83	3	100	3997	300	0.01	5.35907978169253	0.0207655741806355	11.128436874668	0.000622130592304054	0.0796215011770904	0.481566265060241	0.0248665597743931	3.1824714020483	2	99	1
SPAC11E3.06	1	10	5	100	1847	300	0.01	5.35907978169253	0.00541418516513265	2.9015050252802	0.00478667548335045	0.750794709134687	1.847	0.0884098961774828	13.8671782777177	0	101	1
SPAC11E3.07	122	286	71	100	1208	300	1.22	653.807733366488	0.236754966887417	126.878875626164	0.343139034095749	0.530025042188887	5.15300699300699	4.14511953187665	6.40270250964176	42	180	1.32804801147229e-23
SPAC11E3.08c	7	52	4	100	1531	300	0.07	37.5135584718477	0.0339647289353364	18.2019692128028	0.0559690608264146	0.307816993648999	2.06096153846154	0.856886321252408	4.71267817276617	3	104	1
SPAC11E3.09	0	94	1	100	1333	300	0	0	0.0705176294073518	37.7909602009825	0.000969210753182856	0.0514441349397628	0	0.0129195793399275	0.685750318747038	6	94	1
SPAC11E3.10	3	166	39	100	1069	300	0.03	16.0772393450776	0.155285313376988	83.2186383312403	0.00461692452055502	0.0583308935521878	0.193192771084337	0.0493549231247331	0.623557252072887	13	90	1
SPAC11E3.11c	3	376	4	100	3255	300	0.03	16.0772393450776	0.115514592933948	61.9051919482762	0.00205071356869561	0.0255696683992612	0.259707446808511	0.0667507266610421	0.832292706395952	10	93	1
SPAC11E3.12	8	44	0	100	2724	300	0.08	42.8726382535402	0.0161527165932452	8.65636969142699	0.0791724212877115	0.401200286072924	4.95272727272727	2.15665675587726	10.9286957926265	1	107	1
SPAC11E3.13c	277	967	57	100	2103	300	2.77	1484.46509952883	0.459819305753685	246.420834469647	0.250058515535683	0.328087054236062	6.02410548086867	5.25873058171541	6.89967075058438	118	259	1.12680921968662e-51
SPAC11E3.14	3	276	18	100	2681	300	0.03	16.0772393450776	0.102946661693398	55.169937327383	0.00278886918925192	0.0349052460161609	0.291413043478261	0.074769582963844	0.935809645693272	9	94	1
SPAC11E3.15	98	151	686	100	406	300	0.98	525.189818605868	0.37192118226601	199.315528826495	0.499312517412124	0.843185447732213	2.63496688741722	2.02720882069322	3.42333291779279	53	145	8.31257850355887e-05
SPAC11G7.01	31	1078	71	100	2966	300	0.31	166.131473232468	0.363452461227242	194.77707365693	0.0197705394708041	0.0415874960464032	0.852931354359926	0.586394200704049	1.23348513273632	34	97	1
SPAC11G7.02	28	663	33	100	2923	300	0.28	150.054233887391	0.226821758467328	121.55558998502	0.0283682389638983	0.0624536748782884	1.23444947209653	0.829203624914747	1.82552091669237	23	105	1
SPAC11G7.03	7	171	69	100	1164	300	0.07	37.5135584718477	0.146907216494845	78.7287493702252	0.0176463690455158	0.0899980642419786	0.476491228070175	0.205403735689803	1.04757746777663	13	94	1
SPAC11G7.04	9	77	232	93	363	300	0.0967741935483871	51.8620624034761	0.212121212121212	113.67744991469	0.0547838148008814	0.240765382965718	0.456221198156682	0.213833599706666	0.939761656091995	17	85	1
SPAC11G7.05c	4	139	1	100	1975	296	0.04	21.4363191267701	0.070379746835443	37.7170678306461	0.00907991791802302	0.0805065197273681	0.568345323741007	0.179328378880955	1.59000376461552	6	98	1
SPAC11G7.06c	1	69	10	100	2860	300	0.01	5.35907978169253	0.0241258741258741	12.9292484243631	0.000746725053376051	0.096114337170904	0.414492753623188	0.0213563365265551	2.74887004308785	2	99	1
SPAC11H11.01	0	10	1	100	1378	300	0	0	0.00725689404934688	3.88902741777397	0.00929728784483565	0.525639636497703	0	0.128116626501835	7.24331419093835	0	100	1
SPAC11H11.02c	0	35	0	100	2839	300	0	0	0.0123282846072561	6.60682607816972	0.00261349347422073	0.140450384980723	0	0.0741970797331266	3.98738642960272	1	99	1
