V4	ePRO_Cdk9as_7min30sec_r2_pr_counts	ePRO_Cdk9as_7min30sec_r2gb_counts	ePRO_Cdk9as_7min30sec_r2term_counts	ePRO_Cdk9as_7min30sec_r2pr_map	ePRO_Cdk9as_7min30sec_r2gb_map	ePRO_Cdk9as_7min30sec_r2term_map	ePRO_Cdk9as_7min30sec_r2pr_density	ePRO_Cdk9as_7min30sec_r2pr_densityRPKM	ePRO_Cdk9as_7min30sec_r2gb_density	ePRO_Cdk9as_7min30sec_r2gb_densityRPKM	ePRO_Cdk9as_7min30sec_r2pause_index_CI_low	ePRO_Cdk9as_7min30sec_r2pause_index_CI_high	ePRO_Cdk9as_7min30sec_r2pause_index_scaled	ePRO_Cdk9as_7min30sec_r2pause_index_CI_low_scaled	ePRO_Cdk9as_7min30sec_r2pause_index_CI_high_scaled	ePRO_Cdk9as_7min30sec_r2_ExpPR	ePRO_Cdk9as_7min30sec_r2_ExpGB	ePRO_Cdk9as_7min30sec_r2Fexact_Pval
SPAC688.12c	5	163	128	100	908	300	0.05	9.40481974440333	0.179515418502203	33.7662030470869	0.0111305256297755	0.0773154363982602	0.278527607361963	0.101065172718362	0.702024162496203	15	90	1
SPAC688.13	6	301	65	100	1750	300	0.06	11.285783693284	0.172	32.3525799207475	0.00803328141496219	0.046192257629902	0.348837209302326	0.140582424761838	0.808364508523285	15	91	1
SPAC688.14	4	78	3	100	1558	300	0.04	7.52385579552267	0.0500641848523748	9.41689268374146	0.0159933198758557	0.14538413260974	0.798974358974359	0.249175923665831	2.26508478605976	4	100	1
SPAC688.16	1	64	56	100	454	300	0.01	1.88096394888067	0.140969162995595	26.5157913498596	0.000804249148526225	0.103792408019431	0.0709375	0.00365129113430906	0.471217532408216	12	89	1
SPAC694.02	144	2621	232	100	5242	300	1.44	270.858808638816	0.5	94.0481974440333	0.0462819643213213	0.0651832034185839	2.88	2.42610056972366	3.41690352320217	81	163	3.98530438221277e-12
SPAC694.03	90	145	0	100	1854	300	0.9	169.28675539926	0.0782092772384035	14.710883095345	0.473087160639542	0.813881085678322	11.5075862068966	8.7710359582571	15.0893553284761	13	177	3.30207445071242e-39
SPAC694.04c	65	243	61	100	1270	300	0.65	122.262656677243	0.191338582677165	35.9900976045671	0.201479645127794	0.354564724904481	3.39711934156379	2.55879149312298	4.50297200628691	26	139	1.00462353023894e-07
SPAC694.05c	100	343	1231	100	228	300	1	188.096394888067	1.50438596491228	282.969576520205	0.231839979854023	0.366330374040251	0.664723032069971	0.528595154067172	0.835233252811772	120	80	1
SPAC694.06c	36	453	16	100	2947	300	0.36	67.714702159704	0.153715643026807	28.9133582912434	0.0557203957698018	0.112837382014131	2.34198675496689	1.64208006333606	3.32531764795645	18	118	0.336766328330184
SPAC6B12.02c	1	608	4	100	5727	300	0.01	1.88096394888067	0.106163785577091	19.9690253347205	8.57278321469158e-05	0.0107079165061388	0.0941940789473684	0.00490963294705387	0.613242378306568	9	92	1
SPAC6B12.03c	1	3	14	100	923	300	0.01	1.88096394888067	0.00325027085590466	0.611364230405417	0.0133674946082822	3.55733427163736	3.07666666666667	0.123381975234445	32.8341953272128	0	101	1
SPAC6B12.04c	14	221	4	100	1992	300	0.14	26.3334952843293	0.110943775100402	20.868124131658	0.035419377937406	0.111197900261569	1.26190045248869	0.705554008513127	2.21506217321044	11	103	1
SPAC6B12.05c	11	312	38	100	967	300	0.11	20.6906034376873	0.322647362978283	60.6888057963566	0.0183364151050018	0.0659606146435559	0.340929487179487	0.177313134065367	0.637839143603185	27	84	1
SPAC6B12.06c	2	73	40	100	1221	300	0.02	3.76192789776133	0.0597870597870598	11.2457304069032	0.00465387563304352	0.11328175898261	0.334520547945205	0.0568238214794614	1.38317027717767	5	97	1
SPAC6B12.07c	37	1342	16	100	2184	300	0.37	69.5956661085847	0.614468864468865	115.579378177557	0.0195983610223016	0.0386153072102658	0.602146050670641	0.428028204727067	0.843358309472205	52	85	1
SPAC6B12.08	1	52	43	100	1816	300	0.01	1.88096394888067	0.0286343612334802	5.38602011794023	0.000986668874465665	0.128409958324346	0.349230769230769	0.0179179067602965	2.33192484317013	2	99	1
SPAC6B12.09	4	135	67	100	986	300	0.04	7.52385579552267	0.136916835699797	25.7535631946136	0.00934479644655266	0.0829337305994631	0.292148148148148	0.0921396929630093	0.817726583710706	12	92	1
SPAC6B12.10c	3	165	31	100	1465	300	0.03	5.642891846642	0.112627986348123	21.1849181955843	0.00464460146227796	0.0586889451217522	0.266363636363636	0.0680434114223721	0.85979304603367	10	93	1
SPAC6B12.11	8	258	30	100	1850	260	0.08	15.0477115910453	0.139459459459459	26.2318215573628	0.014251224945239	0.0645494329701425	0.573643410852713	0.263647661486921	1.19416450994764	13	95	1
SPAC6B12.12	32	1715	93	100	2044	300	0.32	60.1908463641813	0.839041095890411	157.820605299919	0.0129316140071818	0.026774337459324	0.381387755102041	0.264322190306797	0.547267457668583	60	72	1
SPAC6B12.13	8	97	41	100	942	300	0.08	15.0477115910453	0.102972399150743	19.3687370532298	0.0371960218796589	0.175194414129887	0.776907216494845	0.350386526106387	1.65033138110354	10	98	1
SPAC6B12.14c	16	1105	4	100	1781	300	0.16	30.0954231820907	0.62043795620438	116.702142813764	0.00853639994577612	0.0241770810614333	0.257882352941176	0.152033283034273	0.430593813704128	44	72	1
SPAC6B12.15	115	2713	414	100	1317	300	1.15	216.310854121277	2.05998481397115	387.475717032137	0.0350093830552737	0.0512822987237063	0.558256542572798	0.461073574837954	0.675387874191211	144	71	1
SPAC6B12.16	0	28	2	100	1040	300	0	0	0.0269230769230769	5.06413370852487	0.00327211992868732	0.176722244865318	0	0.0340300472583482	1.83791134659931	2	98	1
SPAC6B12.18	22	200	516	100	358	300	0.22	41.3812068753747	0.558659217877095	105.081784853669	0.0689787204487261	0.173808227294205	0.3938	0.24694381920644	0.622233453713254	43	79	1
SPAC6B12.19	5	2	26	100	160	300	0.05	9.40481974440333	0.0125	2.35120493610083	0.433815156497564	18.5601677038827	4	0.694104250396103	29.6962683262123	1	104	1
SPAC6C3.02c	11	576	725	100	624	300	0.11	20.6906034376873	0.923076923076923	173.627441435138	0.00998327213739564	0.0355374399919169	0.119166666666667	0.0622956181373488	0.221753625549562	53	58	1
SPAC6C3.03c	0	36	5	100	1787	300	0	0	0.0201454952434247	3.78929502852289	0.00254044356681343	0.136449384104687	0	0.0453977265389559	2.43835049395076	1	99	1
SPAC6C3.04	184	2748	125	100	2262	300	1.84	346.097366594043	1.21485411140584	228.509678670383	0.0575042575742847	0.0779354609000038	1.51458515283843	1.30074630633032	1.76290012555808	155	129	1
SPAC6C3.05	2	113	12	100	986	300	0.02	3.76192789776133	0.114604462474645	21.5566862295654	0.00302715908932193	0.0725420952133519	0.174513274336283	0.0298477886207142	0.71526505880365	10	92	1
SPAC6C3.06c	1	1213	451	100	4495	300	0.01	1.88096394888067	0.269855394883204	50.7588269186262	4.30018209598303e-05	0.00536087465363113	0.0370568837592745	0.00193293185214437	0.240971315680719	21	80	1
SPAC6C3.07	0	3	4	100	1534	300	0	0	0.00195567144719687	0.367854748803259	0.0327971598819604	2.22593021867193	0	0.503108432589272	34.1457695544275	0	100	1
SPAC6C3.08	1	34	9	100	993	300	0.01	1.88096394888067	0.0342396777442095	6.44035994581497	0.0014954740609025	0.199297297707355	0.292058823529412	0.0148500574247618	1.97902216623404	3	98	1
SPAC6C3.09	4	294	38	100	1337	300	0.04	7.52385579552267	0.219895287958115	41.3615109177948	0.0043271547851293	0.0377216490165196	0.181904761904762	0.0578540594771788	0.504338447350868	18	86	1
SPAC6F12.02	85	1894	3	100	3560	300	0.85	159.881935654857	0.532022471910112	100.07150896573	0.0358845332950847	0.0560568205503837	1.59767687434002	1.27748938530501	1.99562281159366	64	121	1
SPAC6F12.03c	61	199	55	100	1047	300	0.61	114.738800881721	0.190066857688634	35.7508907189353	0.227671331593778	0.412019499005384	3.20939698492462	2.38371884178686	4.31384415458637	25	136	2.84119711745258e-06
SPAC6F12.04	7	234	2165	100	419	300	0.07	13.1667476421647	0.558472553699284	105.046673994768	0.0129519320055827	0.0654590747511034	0.12534188034188	0.0542685951033914	0.274273523207123	38	69	1
SPAC6F12.05c	1	276	4	100	3291	300	0.01	1.88096394888067	0.0838650865998177	15.7747204464012	0.000188512516663826	0.0236556450843052	0.119239130434783	0.00620394692340651	0.778507279724483	7	94	1
SPAC6F12.06	0	317	64	100	1814	300	0	0	0.174751929437707	32.8702079269664	0.000286921328326146	0.0151513242264199	0	0.00520475289583629	0.274845021467257	14	86	1
SPAC6F12.07	23	310	57	100	857	300	0.23	43.2621708242553	0.361726954492415	68.0395360738631	0.0473885228785432	0.115141505620712	0.635838709677419	0.406119641069115	0.986762703169499	32	91	1
SPAC6F12.08c	4	283	7	100	2445	300	0.04	7.52385579552267	0.115746421267894	21.7714845616862	0.0044940967516993	0.0392001808376141	0.345583038869258	0.109880665579048	0.958444421479665	10	94	1
SPAC6F12.09	2	428	15	100	4068	300	0.02	3.76192789776133	0.105211406096362	19.78988618783	0.000806679735076489	0.018927506054037	0.190093457943925	0.0328157316229116	0.769970946278223	9	93	1
SPAC6F12.10c	27	3118	80	100	4006	300	0.27	50.786026619778	0.778332501248128	146.401537508984	0.00581088470826782	0.0128119703797362	0.346895445798589	0.232784041413209	0.513247533412233	55	72	1
SPAC6F12.11c	35	411	157	100	2004	300	0.35	65.8337382108233	0.205089820359281	38.5766558378221	0.059337182146548	0.121648565263619	1.70656934306569	1.18911713021682	2.43783724788292	22	113	1
SPAC6F12.12	8	815	116	100	2704	300	0.08	15.0477115910453	0.301405325443787	56.6932551160408	0.00454734608182076	0.0202624389327764	0.265423312883436	0.122960238052433	0.547896348742274	25	83	1
SPAC6F12.13c	26	884	64	100	1367	300	0.26	48.9050626708973	0.646671543525969	121.636586013936	0.0194962945658533	0.0440378361802531	0.402058823529412	0.266514346715214	0.601997220584059	49	77	1
SPAC6F12.14	6	163	7	100	1882	300	0.06	11.285783693284	0.0866099893730074	16.2910267623565	0.0147272633368594	0.0859753514657976	0.692760736196319	0.277167095999695	1.61805611458631	8	98	1
SPAC6F12.15c	74	364	65	100	2525	300	0.74	139.191332217169	0.144158415841584	27.1156783125767	0.157049119183647	0.262800597053968	5.13324175824176	3.9654902593871	6.6357150756127	21	153	3.35608780774266e-17
SPAC6F12.16c	45	1141	113	100	3372	300	0.45	84.64337769963	0.338374851720047	63.647089729325	0.028926867916078	0.0535960792192435	1.32988606485539	0.975413986130149	1.80725979127289	36	109	1
SPAC6F12.17	36	556	44	100	2268	300	0.36	67.714702159704	0.245149911816578	46.1118146198259	0.045510558218084	0.091703205884105	1.46848920863309	1.03217946038614	2.0798287094515	26	110	1
SPAC6F6.01	60	950	30	100	6086	300	0.6	112.85783693284	0.156095957936247	29.3610869444074	0.0482098354405453	0.0825681219560059	3.84378947368421	2.93405058491158	5.02509590224252	21	139	4.3897514786187e-10
SPAC6F6.02c	118	522	102	100	1613	300	1.18	221.953745967919	0.323620582765034	60.8718649296781	0.184156826696108	0.277296667935554	3.64624521072797	2.97044961460822	4.47279525380048	53	165	5.10719489180093e-15
SPAC6F6.03c	7	2488	205	100	1977	300	0.07	13.1667476421647	1.25847243297926	236.714127709413	0.00123145576791703	0.00608521607280457	0.0556229903536977	0.0243458805317197	0.120304721759346	59	48	1
SPAC6F6.04c	1	199	15	100	2585	300	0.01	1.88096394888067	0.0769825918762089	14.4801480010543	0.000261124161576367	0.0328750463754475	0.129899497487437	0.00675005957674908	0.849819948805319	7	94	1
SPAC6F6.05	59	329	258	100	742	300	0.59	110.976872983959	0.443396226415094	83.4012316956522	0.134561482027195	0.238524055963731	1.33063829787234	0.998446196641787	1.76984849525088	48	111	1
SPAC6F6.06c	21	1778	27	100	4007	300	0.21	39.500242926494	0.443723483903169	83.4627876493592	0.0074831246367575	0.018447886956135	0.473267716535433	0.299848804194873	0.73920683033233	37	84	1
SPAC6F6.07c	51	1722	1159	100	620	300	0.51	95.929161392914	2.77741935483871	522.422567737501	0.0221820318873467	0.0394358621767793	0.183623693379791	0.13752859770155	0.244502345496032	111	40	1
SPAC6F6.08c	14	193	575	100	1289	300	0.14	26.3334952843293	0.149728471683476	28.1633857357617	0.0404556738828628	0.127665309612171	0.935025906735751	0.521473636350102	1.64560584090088	14	100	1
SPAC6F6.09	17	98	56	100	687	300	0.17	31.9763871309713	0.142649199417758	26.8318001441492	0.100026104412486	0.296961340823955	1.19173469387755	0.687179337313781	2.04012441146057	14	103	1
SPAC6F6.10c	33	534	131	100	1054	300	0.33	62.071810313062	0.506641366223909	95.297414487882	0.042750866970718	0.0888716266412719	0.651348314606741	0.450594137871367	0.936706944799006	44	89	1
SPAC6F6.11c	9	123	3	100	1360	300	0.09	16.928675539926	0.0904411764705882	17.0116592435531	0.0348080002911037	0.148353371271937	0.995121951219512	0.47338880395901	2.01760584929834	9	100	1
SPAC6F6.12	4	1163	76	100	1658	300	0.04	7.52385579552267	0.701447527141134	131.939751058397	0.00109977049103453	0.00947829068802613	0.0570249355116079	0.0182341947413525	0.157150059607473	42	62	1
SPAC6F6.13c	7	1048	46	100	2453	300	0.07	13.1667476421647	0.427231960864248	80.3607916195246	0.00291897542021525	0.0144707095818334	0.163845419847328	0.07160246705788	0.354966506042373	32	75	1
SPAC6F6.15	0	1189	388	100	1497	300	0	0	0.794255177020708	149.396535418778	7.64569285354633e-05	0.00403104128987573	0	0.00114456022017589	0.0603446881094397	44	56	1
SPAC6F6.16c	7	190	3	100	3265	300	0.07	13.1667476421647	0.0581929555895865	10.9458851542826	0.0159074973055109	0.0808569888755945	1.20289473684211	0.519379787024929	2.63998068678816	5	102	1
SPAC6F6.17	38	1947	71	100	4232	300	0.38	71.4766300574653	0.460066162570888	86.5367865895713	0.0139580497995283	0.0271743522307028	0.825968156137648	0.59070466751604	1.15001858640334	43	95	1
SPAC6F6.19	6	46	14	100	362	300	0.06	11.285783693284	0.12707182320442	23.9017518366052	0.0501876816941114	0.318033115763814	0.472173913043478	0.181679407732683	1.15127987906501	11	95	1
SPAC6G10.02c	8	970	9	100	3578	300	0.08	15.0477115910453	0.271101173840134	50.9931534492523	0.00382296524260058	0.0170139573734612	0.295092783505155	0.136785696380249	0.608759394822443	23	85	1
SPAC6G10.03c	30	689	92	100	2002	300	0.3	56.42891846642	0.344155844155844	64.7344735653736	0.0296580973450405	0.0635404749860897	0.871698113207547	0.593755108847711	1.27208030922151	33	97	1
SPAC6G10.04c	39	1029	67	100	1105	300	0.39	73.357594006346	0.931221719457014	175.159448271331	0.0271459452205636	0.0527024404533015	0.418804664723032	0.299962694687228	0.582361967008981	67	72	1
SPAC6G10.05c	11	922	69	100	3701	300	0.11	20.6906034376873	0.249121858957039	46.8589235576324	0.00625112029849936	0.0221482446324908	0.441550976138829	0.231353962247461	0.819706533848485	22	89	1
SPAC6G10.06	0	1	0	100	1063	300	0	0	0.000940733772342427	0.176948631127062	0.120791776113059	17.3080587281839	0	1.28401658008182	183.984664280595	0	100	1
SPAC6G10.07	12	844	105	100	2705	300	0.12	22.571567386568	0.312014787430684	58.6888566674781	0.00767052584933521	0.025722459838764	0.384597156398104	0.207487724224518	0.695792538638566	26	86	1
SPAC6G10.08	55	600	64	100	1397	300	0.55	103.453017188437	0.429491768074445	80.7858532089048	0.0688408209162039	0.121775589284188	1.28058333333333	0.961706268199369	1.70120498230011	46	109	1
SPAC6G10.09	12	769	12	100	3460	300	0.12	22.571567386568	0.222254335260116	41.8052392106715	0.00841506278293917	0.0282436032856554	0.539921976592978	0.291161172289695	0.977228673683679	20	92	1
SPAC6G10.10c	206	243	54	100	1337	300	2.06	387.478573469417	0.181750186985789	34.1865549422589	0.701128408192933	1.02492938267095	11.3342386831276	9.37408681753951	13.7033058463106	47	259	4.17151431029925e-69
SPAC6G10.11c	128	49	428	100	164	300	1.28	240.763385456725	0.298780487804878	56.1995326189955	1.85775812785515	3.68100041780033	4.28408163265306	3.04672332968244	6.03684068519254	52	176	4.51720678464762e-09
SPAC6G10.12c	5	319	254	100	1726	300	0.05	9.40481974440333	0.184820393974508	34.764049808397	0.0057277056677964	0.0391989332200146	0.270532915360502	0.0988601998261659	0.676573587377452	16	89	1
SPAC6G9.01c	1	210	25	100	1087	300	0.01	1.88096394888067	0.193192272309108	36.3387699415768	0.000247504950874248	0.0311412290320634	0.0517619047619048	0.00269037881600308	0.338505159578529	16	85	1
SPAC6G9.02c	12	1149	233	100	1931	300	0.12	22.571567386568	0.595028482651476	111.922712442459	0.00564090398492769	0.0188717932510448	0.201671018276762	0.108925855948954	0.364414327677675	41	71	1
SPAC6G9.03c	10	153	20	100	1333	300	0.1	18.8096394888067	0.114778694673668	21.5894586780752	0.0325006207855356	0.127425929125708	0.871241830065359	0.43323327507119	1.69858763524568	11	99	1
SPAC6G9.04	7	460	14	100	4892	300	0.07	13.1667476421647	0.0940310711365495	17.6869054882483	0.00662739449289815	0.0330895058972561	0.744434782608696	0.324212138592578	1.61873862849377	9	98	1
SPAC6G9.05	5	84	36	100	1018	300	0.05	9.40481974440333	0.0825147347740668	15.520724136147	0.0213107206138277	0.152281477872927	0.605952380952381	0.216943135848766	1.5502254447464	8	97	1
SPAC6G9.06c	32	530	19	100	3683	300	0.32	60.1908463641813	0.143904425739886	27.0679036901101	0.0415292016897813	0.0873070062563745	2.22369811320755	1.52952049823464	3.21551704042227	16	116	1
SPAC6G9.07c	18	455	153	100	813	300	0.18	33.857351079852	0.559655596555966	105.269200091107	0.0239398923857364	0.0645283686228681	0.321626373626374	0.194631325096037	0.524615636903918	42	76	1
SPAC6G9.08	4	1460	63	100	2404	300	0.04	7.52385579552267	0.607321131447587	114.234915364633	0.000876374962385199	0.00754702359675909	0.0658630136986301	0.0210680540957402	0.181430447266089	39	65	1
SPAC6G9.09c	46	205	281	90	322	300	0.511111111111111	96.1381573872341	0.636645962732919	119.750810410105	0.160816048614169	0.312229294724532	0.802818428184282	0.575364085041804	1.11708703223666	52	84	1
SPAC6G9.10c	31	903	6	100	5433	300	0.31	58.3098824153007	0.166206515737162	31.2628464170668	0.0235776964813455	0.0496992082758162	1.86514950166113	1.2809762498315	2.70015798562509	18	113	1
SPAC6G9.11	1	1166	174	100	2009	300	0.01	1.88096394888067	0.58038825286212	109.168937998748	4.4733825517555e-05	0.00557723117897356	0.017229845626072	0.00089870255464768	0.112046574385579	37	64	1
SPAC6G9.12	14	891	49	100	1968	300	0.14	26.3334952843293	0.452743902439024	85.1594958563351	0.00890264441886959	0.027203745769426	0.309225589225589	0.175204042163354	0.535369716742304	35	79	1
SPAC6G9.13c	4	49	53	100	493	300	0.04	7.52385579552267	0.0993914807302231	18.6951792079417	0.0250677867183047	0.23557808869923	0.402448979591837	0.123584188521242	1.16139997728721	9	95	1
SPAC6G9.14	41	2055	2	100	3940	300	0.41	77.1195219041073	0.521573604060914	98.1061145926337	0.014454774929083	0.0274335653887671	0.786082725060827	0.569518132205871	1.08088247631742	48	93	1
SPAC6G9.15c	4	305	8	100	1838	300	0.04	7.52385579552267	0.165941240478781	31.2129490973125	0.0041721714148702	0.0363505915325559	0.241049180327869	0.0766845106053142	0.668123872368377	14	90	1
SPAC6G9.16c	8	36	1	100	1008	300	0.08	15.0477115910453	0.0357142857142857	6.71772838885952	0.0954402634228019	0.497834198293563	2.24	0.962037855301844	5.01816871879912	3	105	1
SPAC732.01	8	554	78	100	975	300	0.08	15.0477115910453	0.568205128205128	106.877336172296	0.00667807031012372	0.029863542014561	0.140794223826715	0.0651111855237063	0.29116953464197	39	69	1
SPAC732.02c	10	511	50	100	1623	300	0.1	18.8096394888067	0.314849044978435	59.2219702943944	0.00987945996269037	0.0375494514699279	0.31761252446184	0.160343635194465	0.60942759735693	26	84	1
SPAC750.01	7	26	9	100	464	300	0.07	13.1667476421647	0.0560344827586207	10.5398841963141	0.106577846309068	0.650129905786559	1.24923076923077	0.494521206874077	3.01660276284963	5	102	1
SPAC750.05c	0	0	0	13	70	0	0	0	0	0	NA	NA	NA	NA	NA	0	13	1
SPAC750.06c	0	0	0	0	55	36	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC767.01c	13	2080	38	100	2441	300	0.13	24.4525313354487	0.852109791069234	160.278779748947	0.00346953428177425	0.0110180702281061	0.1525625	0.0846913318181094	0.26895109426807	51	62	1
SPAC7D4.02c	18	214	49	100	1879	300	0.18	33.857351079852	0.113890367216605	21.4223674859214	0.0503542881780007	0.138732540692604	1.58046728971963	0.946157074864633	2.60678443961403	12	106	1
SPAC7D4.03c	42	2455	64	100	3209	300	0.42	79.000485852988	0.765035836709255	143.900482845187	0.0124503423851959	0.0234218064170977	0.548993890020367	0.399531487140938	0.751605767924666	61	81	1
SPAC7D4.04	21	1005	63	100	2903	300	0.21	39.500242926494	0.346193592834998	65.1177667456104	0.0132113552789082	0.0327065687875864	0.606597014925373	0.383525643746705	0.949471691903633	31	90	1
SPAC7D4.05	54	54	4	100	1369	300	0.54	101.572053239556	0.0394448502556611	7.41943412998948	0.67467164838346	1.48220249420002	13.69	9.23625486636957	20.2913521455982	5	149	7.24605150976835e-26
SPAC7D4.06c	16	198	44	100	1705	300	0.16	30.0954231820907	0.116129032258065	21.8434523095819	0.0468284827406343	0.137345987329327	1.37777777777778	0.798425630727815	2.34174908396503	12	104	1
SPAC7D4.07c	35	263	764	100	343	300	0.35	65.8337382108233	0.766763848396501	144.225515613882	0.0919861301259821	0.191666842595044	0.456463878326996	0.315512426332118	0.657417270101001	58	77	1
SPAC7D4.08	0	28	164	100	1081	300	0	0	0.0259019426456984	4.87206203225334	0.00327211992868732	0.176722244865318	0	0.03537161642911	1.91036746699409	2	98	1
SPAC7D4.09c	2	87	22	100	908	300	0.02	3.76192789776133	0.0958149779735683	18.0224519331077	0.00391713594548977	0.0946738947225559	0.208735632183908	0.0355675943850471	0.859638964080808	8	94	1
SPAC7D4.10	9	566	65	100	1790	300	0.09	16.928675539926	0.316201117318436	59.4762902271764	0.00771662428626962	0.0315649132221821	0.284628975265018	0.138127574724226	0.565011946677059	26	83	1
SPAC7D4.11c	0	269	36	100	2270	300	0	0	0.118502202643172	22.2898371034757	0.000338161528610552	0.0178640258411551	0	0.00767626669945953	0.405513386594221	10	90	1
SPAC7D4.12c	4	664	14	100	2589	300	0.04	7.52385579552267	0.256469679412901	48.2410220956648	0.00192362043769866	0.0166268753971314	0.155963855421687	0.0498025331320184	0.430469804031731	21	83	1
SPAC7D4.13c	29	74	77	100	1167	300	0.29	54.5479545175393	0.0634104541559554	11.9272778249502	0.249250781888133	0.61330237855238	4.57337837837838	2.90875662463451	7.15723875770627	7	122	5.99180291581271e-05
SPAC7D4.14c	1	392	62	100	1789	300	0.01	1.88096394888067	0.219116825041923	41.2150848497049	0.000132856756460642	0.0166298494119663	0.0456377551020408	0.00237680737308088	0.297508005980077	18	83	1
SPAC806.02c	1	646	56	100	1907	300	0.01	1.88096394888067	0.338751966439434	63.7180236485008	8.0692076835186e-05	0.010076637550749	0.0295201238390093	0.001538797905247	0.192161478092783	25	76	1
SPAC806.03c	22	95	276	100	298	300	0.22	41.3812068753747	0.318791946308725	59.9636158200212	0.141596707389951	0.375582277045233	0.690105263157895	0.421958188022054	1.11923518559479	29	93	1
SPAC806.04c	10	301	37	100	1814	300	0.1	18.8096394888067	0.16593164277839	31.2111438044697	0.0166959854709301	0.0640523839360554	0.60265780730897	0.302865176442673	1.16191024460004	15	95	1
SPAC806.05	0	223	4	100	2921	300	0	0	0.0763437179048271	14.3599781102495	0.000407986431124027	0.0215639825523655	0	0.0119172836531328	0.629883930354597	7	93	1
SPAC806.06c	9	1043	17	100	2626	300	0.09	16.928675539926	0.397182025894897	74.7085071851689	0.00419834261995524	0.0170827088241459	0.226596356663471	0.110248477200025	0.44859193372207	30	79	1
SPAC806.07	38	110	188	100	469	300	0.38	71.4766300574653	0.23454157782516	44.1164252402715	0.234805301203424	0.506583401896687	1.62018181818182	1.10123686264406	2.37587615489546	26	112	1
SPAC806.08c	115	387	12	100	2147	300	1.15	216.310854121277	0.180251513740102	33.9046599076301	0.239969403430106	0.36773555260613	6.37997416020672	5.15214309164437	7.89528231445361	32	183	1.1049200130591e-30
SPAC806.11	7	81	173	100	642	300	0.07	13.1667476421647	0.126168224299065	23.7317881400832	0.0365971710681345	0.193685229500198	0.554814814814815	0.234953838257423	1.24345917339127	11	96	1
SPAC821.03c	32	723	63	100	1824	300	0.32	60.1908463641813	0.396381578947368	74.5579460000396	0.0305318753831418	0.0638120353366227	0.807302904564315	0.556901406988506	1.16393152454	37	95	1
SPAC821.04c	2	495	82	100	3253	300	0.02	3.76192789776133	0.152167230249001	28.6221074299394	0.000697808822574364	0.0163562057103417	0.131434343434343	0.0226997209983441	0.532067371757415	13	89	1
SPAC821.05	0	1438	141	100	1453	300	0	0	0.989676531314522	186.154587645588	6.3215817760947e-05	0.00333259795086347	0	0.000918525832066561	0.0484226482260461	49	51	1
SPAC821.06	26	223	31	100	1475	300	0.26	48.9050626708973	0.151186440677966	28.437624447484	0.0759564335030354	0.177695504448437	1.71973094170404	1.12035739416977	2.62100869061445	16	110	1
SPAC821.07c	1	346	64	100	2398	300	0.01	1.88096394888067	0.144286905754796	27.1398468020313	0.00015047369110182	0.0188499434088791	0.0693063583815029	0.00360835911262165	0.45202164294492	12	89	1
SPAC821.08c	12	2467	148	100	2494	300	0.12	22.571567386568	0.989174017642342	186.060066635469	0.00263173578588698	0.00877387112569204	0.121313336035671	0.0656354905000214	0.218820345874759	55	57	1
SPAC821.09	21	1337	59	100	3530	300	0.21	39.500242926494	0.378753541076487	71.2421756275765	0.00994251646779473	0.024555178149739	0.554450261780105	0.350970831313154	0.866797788685786	33	88	1
SPAC821.10c	2	1306	624	100	1654	300	0.02	3.76192789776133	0.789600967351874	148.521095359018	0.000264959706919996	0.00618521820523777	0.0253292496171516	0.00438243355245673	0.102303509114633	45	57	1
SPAC821.11	1	428	104	100	1536	300	0.01	1.88096394888067	0.278645833333333	52.4122767005811	0.000121705480295883	0.0152263792308028	0.0358878504672897	0.00186939617734477	0.233877184985131	22	79	1
SPAC821.12	31	1614	53	100	1849	300	0.31	58.3098824153007	0.872904272579773	164.190146754646	0.0132283146947138	0.0277264686799255	0.355136307311028	0.244591538705259	0.512662405891822	61	70	1
SPAC821.13c	40	1738	56	100	4819	300	0.4	75.2385579552267	0.360655737704918	67.8380440579913	0.0165965524718147	0.0317901218799965	1.10909090909091	0.799787863616752	1.53196597339703	37	103	1
SPAC823.02	40	59	387	100	187	300	0.4	75.2385579552267	0.315508021390374	59.3459213817964	0.445181428868587	1.03075172143885	1.26779661016949	0.832489271984257	1.92750571909065	33	107	1
SPAC823.03	24	389	30	100	2145	300	0.24	45.143134773136	0.181351981351981	34.1116538981156	0.0399054763937479	0.0945963535517083	1.32339331619537	0.855972468645893	2.02909178368414	19	105	1
SPAC823.04	53	133	27	100	709	300	0.53	99.6910892906753	0.187588152327221	35.2846551764638	0.286150720584691	0.553918896420431	2.82533834586466	2.02880860894546	3.92728497562085	24	129	0.00133219451989091
SPAC823.05c	1	414	113	100	1226	300	0.01	1.88096394888067	0.33768352365416	63.5170534124467	0.00012581214286741	0.0157430690884179	0.0296135265700483	0.00154245687155445	0.193010027024004	25	76	1
SPAC823.06	13	94	92	100	364	300	0.13	24.4525313354487	0.258241758241758	48.5743437348304	0.0739382943290374	0.253574623985251	0.503404255319149	0.269135391357696	0.923011631306315	23	90	1
SPAC823.07	36	413	107	100	1013	300	0.36	67.714702159704	0.407699901283317	76.6868816276126	0.0610384398695736	0.123927971222611	0.883002421307506	0.618319395878781	1.25539034848505	39	97	1
