V4	CDK9as_dis2ts_DMSO_30Cr1_pr_counts	CDK9as_dis2ts_DMSO_30Cr1gb_counts	CDK9as_dis2ts_DMSO_30Cr1term_counts	CDK9as_dis2ts_DMSO_30Cr1pr_map	CDK9as_dis2ts_DMSO_30Cr1gb_map	CDK9as_dis2ts_DMSO_30Cr1term_map	CDK9as_dis2ts_DMSO_30Cr1pr_density	CDK9as_dis2ts_DMSO_30Cr1pr_densityRPKM	CDK9as_dis2ts_DMSO_30Cr1gb_density	CDK9as_dis2ts_DMSO_30Cr1gb_densityRPKM	CDK9as_dis2ts_DMSO_30Cr1pause_index_CI_low	CDK9as_dis2ts_DMSO_30Cr1pause_index_CI_high	CDK9as_dis2ts_DMSO_30Cr1pause_index_scaled	CDK9as_dis2ts_DMSO_30Cr1pause_index_CI_low_scaled	CDK9as_dis2ts_DMSO_30Cr1pause_index_CI_high_scaled	CDK9as_dis2ts_DMSO_30Cr1_ExpPR	CDK9as_dis2ts_DMSO_30Cr1_ExpGB	CDK9as_dis2ts_DMSO_30Cr1Fexact_Pval
SPAC1006.04c	15	108	32	100	3993	300	0.15	64.7566337774919	0.0270473328324568	11.6766281792623	0.0777705690168833	0.244085517492819	5.54583333333333	3.10537882084415	9.74633471348826	3	112	0.00540167853095712
SPAC1006.05c	42	344	26	100	2032	300	0.42	181.318574576977	0.169291338582677	73.0849147619987	0.0874161918680874	0.169939076893273	2.48093023255814	1.77629701875954	3.45316204247131	20	122	0.0435236155838961
SPAC1006.06	20	607	31	100	4139	300	0.2	86.3421783699892	0.146653781106547	63.3120346346744	0.0205249483223842	0.0523073388517118	1.36375617792422	0.849527611063483	2.16500075507235	15	105	1
SPAC1006.07	175	1035	291	100	1302	300	1.75	755.494060737405	0.794930875576037	343.180317253989	0.143570352660419	0.199050166439926	2.20144927536232	1.86928599163865	2.59163316704784	121	154	5.36875921825045e-06
SPAC1006.08	7	79	118	100	1457	300	0.07	30.2197624294962	0.0542210020590254	23.4077971558996	0.0374920180279423	0.198770978184544	1.29101265822785	0.546258702667119	2.8960931521488	5	102	1
SPAC1006.09	74	937	45	100	4844	300	0.74	319.46605996896	0.193435177539224	83.5080730106109	0.0618659839557647	0.100664747358682	3.82557097118463	2.99678826281724	4.87620036205454	28	146	4.75163498158048e-12
SPAC1039.01	0	78	10	100	2977	300	0	0	0.0262008733624454	11.3112024065488	0.0011685921826045	0.0621201799630321	0	0.0347889892761359	1.84931775749947	2	98	1
SPAC1039.02	0	125	52	100	2733	300	0	0	0.0457372850347603	19.7452841131516	0.000728417876617712	0.0385932182083468	0	0.0199076605679621	1.05475265363412	4	96	1
SPAC1039.03	6	83	20	100	1499	300	0.06	25.9026535109968	0.0553702468312208	23.903938641458	0.0284908459883484	0.171641925223942	1.08361445783133	0.427077781365342	2.5729124591069	5	101	1
SPAC1039.04	7	89	14	100	1844	300	0.07	30.2197624294962	0.0482646420824295	20.8363716782241	0.0334077832418725	0.175700955432706	1.45033707865169	0.616039522980128	3.23992561817911	4	103	1
SPAC1039.05c	2	153	9	100	3153	300	0.02	8.63421783699892	0.0485252140818268	20.948863448475	0.00224310582080674	0.0533525777857075	0.412156862745098	0.0707251265300364	1.68220677758336	4	98	1
SPAC1039.06	5	69	19	100	1966	300	0.05	21.5855445924973	0.0350966429298067	15.151603020166	0.0257896975335765	0.18662161174064	1.42463768115942	0.507025453510115	3.66898088682099	3	102	1
SPAC1039.07c	12	59	19	100	1430	300	0.12	51.8053070219935	0.0412587412587413	17.8118479854174	0.10383655872832	0.389968704368617	2.90847457627119	1.48486278981497	5.57655247247122	4	108	1
SPAC1039.08	2	39	6	100	995	300	0.02	8.63421783699892	0.0391959798994975	16.9213314393446	0.00856708747598605	0.216666289482467	0.51025641025641	0.0852425203860612	2.15582958035054	3	99	1
SPAC1039.09	0	46	5	100	3060	300	0	0	0.0150326797385621	6.48977157682925	0.00198548220405956	0.106196341353302	0	0.0607557554442224	3.24960804541104	1	99	1
SPAC1039.10	0	5	3	100	888	300	0	0	0.00563063063063063	2.43080457122717	0.0190383591688732	1.16008855872718	0	0.169060629419594	10.3015864014974	0	100	1
SPAC1039.11c	0	119	25	100	3471	300	0	0	0.0342840679919332	14.8008055690417	0.000765213614500503	0.0405539692697729	0	0.0265605645593124	1.40762827335382	3	97	1
SPAC105.01c	33	306	24	100	3151	300	0.33	142.464594310482	0.097112027927642	41.9243201859992	0.0740062733000199	0.156366103872287	3.39813725490196	2.33193767168363	4.92709593301577	11	122	0.000637749246600113
SPAC105.02c	19	141	53	100	1418	300	0.19	82.0250694514897	0.0994358251057828	42.9275287382527	0.080906140431917	0.221913496292255	1.91078014184397	1.14724907132458	3.14673337742418	10	109	1
SPAC105.03c	15	214	12	100	2487	294	0.15	64.7566337774919	0.0860474467229594	37.1476199661795	0.0399586812544672	0.120904136303256	1.74322429906542	0.993772402798599	3.00688586986198	9	106	1
SPAC1071.01c	30	357	29	100	2319	300	0.3	129.513267554984	0.153945666235446	66.4600208669386	0.0568109474221523	0.123573528962012	1.94873949579832	1.31744587071971	2.86567013662907	17	113	1
SPAC1071.02	5	214	25	100	3405	300	0.05	21.5855445924973	0.062848751835536	27.1324907065752	0.00850709552025876	0.0586665529245074	0.795560747663551	0.289666602464811	1.99759612707948	6	99	1
SPAC1071.03c	9	189	27	100	1677	300	0.09	38.8539802664951	0.112701252236136	48.654358115468	0.0228535723127704	0.0956462973358122	0.798571428571428	0.383254407685159	1.60398840632157	11	98	1
SPAC1071.04c	2	19	32	100	331	300	0.02	8.63421783699892	0.0574018126888218	24.7809877496948	0.0169524113891639	0.46686156027615	0.348421052631579	0.0561124816981325	1.54531176451406	5	97	1
SPAC1071.05	16	101	32	100	1458	300	0.16	69.0737426959914	0.0692729766803841	29.9058985437891	0.0900359892723445	0.274750951012092	2.30970297029703	1.31272472359078	4.0058688657563	7	109	1
SPAC1071.06	82	151	26	100	1678	300	0.82	354.002931316956	0.0899880810488677	38.8488347254719	0.411306427855431	0.716431170329311	9.1123178807947	6.90172185941413	12.0217150381258	15	167	2.00312526988158e-30
SPAC1071.07c	140	127	142	100	468	300	1.4	604.395248589924	0.271367521367521	117.152314668682	0.861037837202681	1.41144983466562	5.15905511811024	4.02965707810855	6.60558522623511	51	189	1.8641022789209e-20
SPAC1071.08	38	79	100	100	320	300	0.38	164.050138902979	0.246875	106.578626425455	0.320685406540047	0.719530498670441	1.53924050632911	1.02619330092815	2.30249759574541	27	111	1
SPAC1071.09c	213	159	187	100	2232	300	2.13	919.544199640385	0.071236559139785	30.753598478558	1.08537289753654	1.65370727680672	29.9003773584906	24.2255230730155	36.910746418326	20	293	2.29368646295551e-129
SPAC1071.10c	173	7835	566	100	4273	300	1.73	746.859842900407	1.83360636555113	791.587839373818	0.0189350069605636	0.0257371653736324	0.943495851946394	0.809092847424881	1.09974907641531	176	97	1
SPAC1071.11	13	295	54	100	2136	300	0.13	56.122415940493	0.13810861423221	59.6229930223474	0.024194944254764	0.0785819894968076	0.94128813559322	0.516804009281759	1.67851129565181	13	100	1
SPAC1071.12c	3	15	18	100	736	300	0.03	12.9513267554984	0.0203804347826087	8.79845567628966	0.046101519525487	0.73204421859004	1.472	0.339307183707585	5.3878454488227	2	101	1
SPAC1071.13	2	301	35	100	3378	300	0.02	8.63421783699892	0.0891059798697454	38.4680220387311	0.00114542257932948	0.026961742392193	0.224451827242525	0.0386923747297498	0.91076765800828	8	94	1
SPAC1093.01	37	945	82	100	5223	300	0.37	159.73302998448	0.180930499712809	78.109667393873	0.0277774107351981	0.0549466130736109	2.04498412698413	1.4508141626994	2.8698616008347	20	117	1
SPAC1093.02	30	136	51	100	992	300	0.3	129.513267554984	0.137096774193548	59.1861706568474	0.145540504202527	0.332565812385031	2.18823529411765	1.44376180168906	3.2990528588595	15	115	1
SPAC1093.03	20	256	28	100	3353	300	0.2	86.3421783699892	0.0763495377274083	32.9609270246305	0.0481637559275753	0.125356503398573	2.61953125	1.6149307362516	4.20320355895416	8	112	1
SPAC1093.04c	2	227	2	100	4949	300	0.02	8.63421783699892	0.0458678520913316	19.8016513335902	0.00151647173426116	0.0358213772209839	0.436035242290749	0.075050186128585	1.77279995866649	4	98	1
SPAC1093.05	28	252	67	100	2479	300	0.28	120.879049717985	0.101653892698669	43.885092676961	0.0736592479852562	0.166536233823861	2.75444444444444	1.8260127575545	4.12843323649352	11	117	0.160530124320966
SPAC1093.06c	5	741	12	100	12942	300	0.05	21.5855445924973	0.0572554473806212	24.7178002519556	0.00247623441597128	0.0167966379014662	0.873279352226721	0.320474258115003	2.17382087720776	5	100	1
SPAC1093.07	0	54	8	100	1791	300	0	0	0.0301507537688442	13.0164087994959	0.00169011755890912	0.0901972480139864	0	0.0302700054800623	1.6154327119305	2	98	1
SPAC10F6.01c	69	2200	97	100	4905	300	0.69	297.880515376463	0.448521916411825	193.631796548396	0.0244897738446286	0.0400977466119622	1.53838636363636	1.20122340707903	1.96679447131675	52	117	1
SPAC10F6.02c	6	242	22	100	3591	300	0.06	25.9026535109968	0.0673906989696463	29.0932987545773	0.00997089140949661	0.0575849343949023	0.890330578512397	0.358054710515023	2.06787499412094	6	100	1
SPAC10F6.03c	88	687	114	100	2113	300	0.88	379.905584827952	0.325130146710838	140.36222560384	0.101933949349872	0.160784688375346	2.70660844250364	2.15386434976279	3.39738046537106	46	142	9.63104170682904e-07
SPAC10F6.04	1	146	7	100	2665	300	0.01	4.31710891849946	0.0547842401500938	23.6509531745186	0.000355331563741332	0.0449268694617307	0.182534246575342	0.00946958617370649	1.19730107115512	5	96	1
SPAC10F6.05c	0	109	46	100	2025	300	0	0	0.0538271604938272	23.2377714625403	0.000835560283165414	0.0443055814757538	0	0.0169200957340996	0.897188024884014	5	95	1
SPAC10F6.06	74	486	292	100	890	300	0.74	319.46605996896	0.546067415730337	235.743251055139	0.118289781603018	0.195713317971756	1.35514403292181	1.05277905626686	1.74184852994863	61	113	1
SPAC10F6.07c	12	53	27	100	366	300	0.12	51.8053070219935	0.144808743169399	62.515511661331	0.114855102048474	0.437083626569839	0.828679245283019	0.420369673497416	1.59972607324561	14	98	1
SPAC10F6.08c	60	114	13	100	983	300	0.6	259.026535109968	0.115971515768057	50.0661665014179	0.38038909455264	0.727299729038662	5.17368421052632	3.73922479945245	7.14935633645005	16	144	1.61889955416736e-12
SPAC10F6.09c	29	503	91	100	3689	300	0.29	125.196158636484	0.136351314719436	58.8643476824404	0.0388962343965192	0.0849233753360446	2.12685884691849	1.43488208688759	3.13282331614668	15	114	1
SPAC10F6.10	4	118	29	100	1670	300	0.04	17.2684356739978	0.0706586826347305	30.5041228971818	0.010667345217909	0.0951215986775543	0.566101694915254	0.17814466513908	1.58853069791516	6	98	1
SPAC10F6.11c	10	245	20	100	2545	300	0.1	43.1710891849946	0.0962671905697446	41.5595946967532	0.0204606648302107	0.0789017083568605	1.03877551020408	0.520723919928863	2.0080484776821	9	101	1
SPAC10F6.12c	33	102	30	100	987	300	0.33	142.464594310482	0.103343465045593	44.6144994616965	0.2142384412768	0.486548402170088	3.19323529411765	2.11453341540201	4.80223272941876	12	121	0.00838502599170707
SPAC10F6.13c	52	342	54	100	1199	300	0.52	224.489663761972	0.285237698081735	123.140221028091	0.112299993516913	0.205358773439012	1.82304093567251	1.34647692226779	2.46225169353375	33	119	1
SPAC10F6.14c	4	113	83	100	1579	300	0.04	17.2684356739978	0.071564281190627	30.8950796574059	0.0111306708268166	0.0994185816842552	0.558938053097345	0.175753292355433	1.56981940479439	6	98	1
SPAC10F6.15	2	11	2	100	1234	300	0.02	8.63421783699892	0.00891410048622366	3.84831427094765	0.0278623380972679	0.863501028037994	2.24363636363636	0.343821252120286	10.6556026859888	0	102	1
SPAC10F6.16	32	106	68	100	1061	300	0.32	138.147485391983	0.0999057492931197	43.1304001282698	0.199268075755123	0.455319804727311	3.20301886792453	2.11423428376185	4.83094312815677	11	121	0.00963892850063663
SPAC10F6.17c	7	108	17	100	1801	300	0.07	30.2197624294962	0.0599666851749028	25.8882711381422	0.0276790996254351	0.143948291733322	1.16731481481481	0.498500584254087	2.59250873411713	6	101	1
SPAC110.01	1	837	79	100	5792	300	0.01	4.31710891849946	0.144509668508287	62.3863978726528	6.22983709330413e-05	0.00777324179078773	0.0691995221027479	0.00360832164444175	0.450226164522425	12	89	1
SPAC110.02	38	370	137	100	3853	300	0.38	164.050138902979	0.0960290682584999	41.4567947013963	0.0724526969894175	0.144992656909335	3.95713513513514	2.79160241500226	5.58656707071666	12	126	2.27501961128225e-06
SPAC110.03	42	448	54	100	1448	300	0.42	181.318574576977	0.30939226519337	133.568010738105	0.0674141518952454	0.129917173982733	1.3575	0.976156919443153	1.88120067926998	33	109	1
SPAC110.04c	27	942	154	100	2755	300	0.27	116.561940799485	0.341923774954628	147.612217830363	0.0191570271735222	0.042580699793842	0.789649681528662	0.527776098630537	1.17309827932035	32	95	1
SPAC110.05	1	38	31	100	1707	300	0.01	4.31710891849946	0.0222612770943175	9.61043578810659	0.0013417190345932	0.177523570277566	0.449210526315789	0.0229031439205059	3.03032734463805	2	99	1
SPAC1142.01	76	216	13	100	1904	300	0.76	328.100277805959	0.113445378151261	48.975605377935	0.268561361666858	0.460447016634514	6.69925925925926	5.11340832613697	8.76691119672115	17	159	1.60526633500095e-22
SPAC1142.02c	51	288	98	100	1080	300	0.51	220.172554843472	0.266666666666667	115.122904493319	0.129951948262475	0.240713339571491	1.9125	1.40348104123473	2.5997040673721	31	120	1
SPAC1142.03c	1	162	96	100	2243	300	0.01	4.31710891849946	0.0722246990637539	31.1801892464071	0.000320432147040528	0.0404502650179747	0.138456790123457	0.00718729305811904	0.907299444353173	6	95	1
SPAC1142.04	9	281	55	100	2169	300	0.09	38.8539802664951	0.129552789303827	55.9293502120032	0.0154551273074513	0.0639616976311863	0.694697508896797	0.335221711298618	1.38732922162043	12	97	1
SPAC1142.05	56	351	137	100	969	300	0.56	241.75809943597	0.362229102167183	156.3782487506	0.119076715861887	0.213300096816932	1.54598290598291	1.15385337670169	2.06687793815607	41	115	1
SPAC1142.06	62	363	37	100	1508	300	0.62	267.660752946967	0.240716180371353	103.919796910829	0.12922910536566	0.225323835946942	2.57564738292011	1.94877490891415	3.39788344607988	31	131	0.000602766132432195
SPAC1142.07c	8	49	16	100	1016	300	0.08	34.5368713479957	0.0482283464566929	20.8207024612671	0.0715518456824409	0.35774387019941	1.65877551020408	0.7269667521336	3.63467772122601	4	104	1
SPAC1142.08	25	286	26	100	2324	300	0.25	107.927722962486	0.123063683304647	53.1279324737885	0.056769825798019	0.133561915753017	2.03146853146853	1.31933075154596	3.10397892210011	13	112	1
SPAC1142.09	18	1	64	100	3	300	0.18	77.7079605329903	0.333333333333333	143.903630616649	2.5577805473298	362.170886807323	0.54	0.0767334164198939	10.8651266042197	29	89	1
SPAC11D3.01c	41	7	40	100	130	300	0.41	177.001465658478	0.0538461538461538	23.2459710996125	2.52373320660965	14.2786475065552	7.61428571428571	3.28085316859255	18.5622417585217	7	134	0.000315673100317576
SPAC11D3.02c	24	70	40	100	450	300	0.24	103.610614043987	0.155555555555556	67.1550276211027	0.209856800877254	0.556481553047786	1.54285714285714	0.944355603947641	2.50416698871504	16	108	1
SPAC11D3.03c	1	14	7	100	1284	300	0.01	4.31710891849946	0.0109034267912773	4.7071281042829	0.00350210863509423	0.514391103811047	0.917142857142857	0.04496707487461	6.60478177293384	1	100	1
SPAC11D3.04c	0	59	10	100	1836	300	0	0	0.0321350762527233	13.8730624287292	0.00154634432682249	0.0824350588536129	0	0.028390881840461	1.51350768055233	3	97	1
SPAC11D3.05	16	400	57	100	1753	300	0.16	69.0737426959914	0.228180262407302	98.5079045864109	0.023424875979969	0.0672510353747715	0.7012	0.410638075928857	1.17891065011974	21	95	1
SPAC11D3.06	7	146	22	100	1521	300	0.07	30.2197624294962	0.0959894806048652	41.4397042801395	0.0206108912071489	0.105723627252108	0.729246575342466	0.313491655260735	1.60805637050456	9	98	1
SPAC11D3.07c	34	369	9	100	4030	300	0.34	146.781703228982	0.0915632754342432	39.5288632984194	0.0637723427386854	0.132486996643107	3.71327913279133	2.57002541236902	5.33922596471722	11	123	5.5336141757519e-05
SPAC11D3.08c	13	339	76	100	3214	300	0.13	56.122415940493	0.105476042314872	45.5351562965562	0.0210894478965588	0.0682649111609393	1.23250737463127	0.6778148553954	2.19403424471259	10	103	1
SPAC11D3.09	0	38	8	100	1729	300	0	0	0.021978021978022	9.48815146922958	0.00240594623539958	0.129094305004205	0	0.0415988104100588	2.2320405335227	2	98	1
SPAC11D3.10	0	109	2	100	4126	300	0	0	0.0264178380998546	11.4048684468357	0.000835560283165414	0.0443055814757538	0	0.034475217283405	1.8280482916896	2	98	1
SPAC11D3.11c	7	127	14	100	2151	300	0.07	30.2197624294962	0.0590423059042306	25.4892065387927	0.0236276620339326	0.121911246513962	1.1855905511811	0.50823101034989	2.62231091251532	5	102	1
SPAC11D3.13	1	17	24	100	920	300	0.01	4.31710891849946	0.0184782608695652	7.97726647983596	0.0029153350293855	0.415929044001673	0.541176470588235	0.0268210822703466	3.82654720481539	1	100	1
SPAC11D3.14c	4	370	2	100	4308	300	0.04	17.2684356739978	0.0858867223769731	37.0782335154318	0.00344340125890727	0.0299236493449529	0.46572972972973	0.148341726233725	1.28911081378057	8	96	1
SPAC11D3.15	5	341	9	100	3921	300	0.05	21.5855445924973	0.086967610303494	37.5448646061799	0.00536074062520564	0.03665063603959	0.574926686217009	0.210194639914313	1.43707143911233	8	97	1
SPAC11D3.16c	6	87	28	100	945	300	0.06	25.9026535109968	0.0920634920634921	39.7448122655506	0.0272188744950572	0.163499662709329	0.651724137931034	0.25721836397829	1.54507181260316	8	98	1
SPAC11D3.17	4	152	29	100	3291	300	0.04	17.2684356739978	0.0461865694317837	19.9392450808848	0.00831402089439606	0.0735139028174754	0.866052631578947	0.273614427634574	2.41934254172312	4	100	1
SPAC11D3.18c	6	95	11	100	2031	300	0.06	25.9026535109968	0.0467749876907927	20.1932716522624	0.0249877595788878	0.14933038174998	1.28273684210526	0.50750139704721	3.03290005334209	4	102	1
SPAC11D3.19	7	50	1	100	1210	300	0.07	30.2197624294962	0.0413223140495868	17.8392930516507	0.0580900547711172	0.320842054033737	1.694	0.702889662730518	3.88218885380822	4	103	1
SPAC11E3.01c	18	415	31	100	3812	300	0.18	77.7079605329903	0.108866736621196	46.9989559595298	0.0262228996361915	0.0708159000501314	1.65339759036145	0.99961693413162	2.69950210991101	11	107	1
SPAC11E3.02c	6	341	41	100	3850	300	0.06	25.9026535109968	0.0885714285714286	38.2372504209952	0.00709812897659982	0.0407291256778781	0.67741935483871	0.273277965599093	1.56807133859831	8	98	1
SPAC11E3.03	1	17	24	100	987	300	0.01	4.31710891849946	0.0172239108409321	7.43574991028276	0.0029153350293855	0.415929044001673	0.580588235294118	0.0287743567400349	4.10521966429651	1	100	1
SPAC11E3.04c	4	67	32	100	714	300	0.04	17.2684356739978	0.0938375350140056	40.5106859298969	0.0185388047932989	0.170092271607971	0.426268656716418	0.132367066224154	1.21445881928091	8	96	1
SPAC11E3.05	2	267	17	100	3997	300	0.02	8.63421783699892	0.0668001000750563	28.8383307790682	0.00129050092631293	0.0304184228756033	0.29940074906367	0.0515813220247277	1.21582436233786	6	96	1
SPAC11E3.06	6	102	32	100	1847	300	0.06	25.9026535109968	0.055224688684353	23.8410996040577	0.0233155241553432	0.138803753726381	1.08647058823529	0.430637731149188	2.56370533132625	5	101	1
SPAC11E3.07	72	183	76	100	1208	300	0.72	310.831842131961	0.151490066225166	65.3999115964736	0.296734924177946	0.52105336752755	4.7527868852459	3.58455788406959	6.29432467973281	22	150	6.17576640593869e-14
SPAC11E3.08c	8	86	13	100	1531	300	0.08	34.5368713479957	0.0561724363161332	24.2502525794222	0.0417941212262024	0.198414652854521	1.42418604651163	0.639867995973159	3.03772833520271	5	103	1
SPAC11E3.09	3	64	11	100	1333	300	0.03	12.9513267554984	0.0480120030007502	20.7273046349561	0.0117724287195558	0.154388336239339	0.62484375	0.156926474831679	2.05799652207039	4	99	1
SPAC11E3.10	10	136	25	100	1069	300	0.1	43.1710891849946	0.127221702525725	54.9229946600493	0.0364659751056232	0.143758485739419	0.786029411764706	0.389821273879111	1.53677821255439	12	98	1
SPAC11E3.11c	6	397	19	100	3255	300	0.06	25.9026535109968	0.121966205837174	52.6541394975203	0.00610343261706893	0.034943230573383	0.491939546599496	0.198666731685594	1.13740215516362	11	95	1
SPAC11E3.12	4	59	0	100	2724	300	0.04	17.2684356739978	0.0216593245227606	9.3505663065884	0.0209656828835433	0.194074178992957	1.84677966101695	0.57110520174772	5.28658063576814	2	102	1
SPAC11E3.13c	96	1902	267	100	2103	300	0.96	414.442456175948	0.904422253922967	390.448937850022	0.0408858639966959	0.0622441371476428	1.06145110410095	0.859829719850514	1.30899420421493	93	103	1
SPAC11E3.14	10	315	33	100	2681	300	0.1	43.1710891849946	0.117493472584856	50.7232118361555	0.0159617672828514	0.0611740322402804	0.851111111111111	0.427934980853245	1.64007580436192	11	99	1
SPAC11E3.15	123	242	316	100	406	300	1.23	531.004396975434	0.596059113300493	257.325211398244	0.406683076394574	0.634937167404441	2.06355371900826	1.65113329016197	2.57784489966203	83	140	0.0176782132716332
SPAC11G7.01	54	731	162	100	2966	300	0.54	233.123881598971	0.24645987862441	106.399414006173	0.0554585814162496	0.098158354881527	2.19102599179207	1.64490152480596	2.91137680578609	30	124	0.0716698126726825
SPAC11G7.02	88	509	53	100	2923	300	0.88	379.905584827952	0.174136161477934	75.1764775749649	0.136953187788101	0.21801437584494	5.05351669941061	4.00314167904619	6.37256020594761	27	161	7.81720930208479e-20
SPAC11G7.03	11	116	42	100	1164	300	0.11	47.4881981034941	0.0996563573883162	43.0227349266269	0.0484126702587093	0.180905071190866	1.10379310344828	0.563523481811377	2.10573502866168	10	101	1
SPAC11G7.04	66	153	339	93	363	300	0.709677419354839	306.375471635446	0.421487603305785	181.960789126837	0.319845914130564	0.581044546990218	1.68374446552815	1.24843082612252	2.2679480705102	47	112	1
