V4	ePRO_Cdk9as_20min_r1_pr_counts	ePRO_Cdk9as_20min_r1gb_counts	ePRO_Cdk9as_20min_r1term_counts	ePRO_Cdk9as_20min_r1pr_map	ePRO_Cdk9as_20min_r1gb_map	ePRO_Cdk9as_20min_r1term_map	ePRO_Cdk9as_20min_r1pr_density	ePRO_Cdk9as_20min_r1pr_densityRPKM	ePRO_Cdk9as_20min_r1gb_density	ePRO_Cdk9as_20min_r1gb_densityRPKM	ePRO_Cdk9as_20min_r1pause_index_CI_low	ePRO_Cdk9as_20min_r1pause_index_CI_high	ePRO_Cdk9as_20min_r1pause_index_scaled	ePRO_Cdk9as_20min_r1pause_index_CI_low_scaled	ePRO_Cdk9as_20min_r1pause_index_CI_high_scaled	ePRO_Cdk9as_20min_r1_ExpPR	ePRO_Cdk9as_20min_r1_ExpGB	ePRO_Cdk9as_20min_r1Fexact_Pval
SPAC1039.08	1	28	6	100	995	300	0.01	5.54681623841547	0.0281407035175879	15.6091311231792	0.00180589559329714	0.244217113716604	0.355357142857143	0.0179686611533065	2.42996028148021	2	99	1
SPAC1039.09	0	25	2	100	3060	300	0	0	0.00816993464052288	4.53171261308454	0.00366831680942558	0.19871450933181	0	0.112250494368423	6.0806639855534	0	100	1
SPAC1039.10	0	16	5	100	888	300	0	0	0.018018018018018	9.99426349264049	0.00576104614150375	0.317064970660191	0	0.0511580897365533	2.81553693946249	1	99	1
SPAC1039.11c	1	157	12	100	3471	300	0.01	5.54681623841547	0.045231921636416	25.0893157427609	0.000330578476845718	0.0417502948353405	0.221082802547771	0.0114743789313149	1.44915273373467	4	97	1
SPAC105.01c	10	255	3	100	3151	300	0.1	55.4681623841547	0.0809266899397017	44.8885477878751	0.0196686982822852	0.075765245843865	1.2356862745098	0.619760682874808	2.38736289654019	8	102	1
SPAC105.02c	13	301	61	100	1418	300	0.13	72.1086110994012	0.212270803949224	117.742714228706	0.0237186694794945	0.0769952266775989	0.612425249169435	0.336330733219232	1.09179231428835	19	94	1
SPAC105.03c	1	149	4	100	2487	294	0.01	5.54681623841547	0.0599115400080418	33.2318302985085	0.000348220449827887	0.0440135688747322	0.166912751677852	0.00866024258721955	1.09461745791459	5	96	1
SPAC1071.01c	8	443	12	100	2319	300	0.08	44.3745299073238	0.191030616645106	105.961172644159	0.00834003227628324	0.0374001803375961	0.418781038374718	0.193405348487008	0.867310182028854	17	91	1
SPAC1071.02	2	187	4	100	3405	300	0.02	11.0936324768309	0.0549192364170338	30.4626912359381	0.00183837759603243	0.0435581151700113	0.364171122994652	0.0625967571449041	1.48315382153889	5	97	1
SPAC1071.03c	13	188	14	100	1677	300	0.13	72.1086110994012	0.112104949314252	62.1825553263035	0.0376932135961677	0.12423579660971	1.15962765957447	0.632115192007733	2.08343430914483	11	102	1
SPAC1071.04c	0	26	21	100	331	300	0	0	0.0785498489425982	43.5701577639886	0.00352600391483322	0.190799932857011	0	0.011671072958098	0.631547777756706	7	93	1
SPAC1071.05	3	105	24	100	1458	300	0.03	16.6404487152464	0.0720164609053498	39.9462074783007	0.00725358091087451	0.0929025376779243	0.416571428571429	0.10575720968055	1.35451899934414	6	97	1
SPAC1071.06	31	143	5	100	1678	300	0.31	171.95130339088	0.0852205005959476	47.2702456551498	0.144141985053004	0.324385523260316	3.63762237762238	2.4187025091894	5.4431890803081	10	121	0.000727714364068424
SPAC1071.07c	23	61	64	100	468	300	0.23	127.576773483556	0.13034188034188	72.2982458425949	0.226762815707935	0.622736316493194	1.76459016393443	1.06124997751314	2.91440596118815	14	109	1
SPAC1071.08	2	17	95	100	320	300	0.02	11.0936324768309	0.053125	29.4674612665822	0.018791857082423	0.52761009643784	0.376470588235294	0.0601339426637536	1.68835230860109	5	97	1
SPAC1071.09c	72	114	36	100	2232	300	0.72	399.370769165914	0.0510752688172043	28.3305130456704	0.465222487288532	0.856757002475778	14.0968421052632	10.38376591628	19.1228162952594	8	164	2.25967966620879e-37
SPAC1071.10c	62	3582	175	100	4273	300	0.62	343.902606781759	0.838286917856307	464.982348841662	0.0133508131236566	0.0223943708985723	0.739603573422669	0.570480244773847	0.956911468495993	73	89	1
SPAC1071.11	6	257	3	100	2136	300	0.06	33.2808974304928	0.120318352059925	66.7383788985382	0.00939478768798738	0.0541872277920525	0.498677042801556	0.20067266501541	1.15743918563824	11	95	1
SPAC1071.12c	0	16	16	100	736	300	0	0	0.0217391304347826	12.0582961704684	0.00576104614150375	0.317064970660191	0	0.0424012996014676	2.333598184059	2	98	1
SPAC1071.13	1	313	12	100	3378	300	0.01	5.54681623841547	0.0926583777383067	51.3958994264074	0.000166292568037398	0.0208464488202872	0.107923322683706	0.00561736294830331	0.7041930411493	8	93	1
SPAC1093.01	14	770	15	100	5223	300	0.14	77.6554273378166	0.147424851617844	81.773856089985	0.0102944669856887	0.031501308796561	0.949636363636364	0.537680010662521	1.64531335844438	14	100	1
SPAC1093.02	12	197	47	100	992	300	0.12	66.5617948609857	0.198588709677419	110.153507960469	0.0324026186465648	0.111835625255255	0.604263959390863	0.321433976973923	1.10940940253213	18	94	1
SPAC1093.03	7	209	5	100	3353	300	0.07	38.8277136689083	0.0623322397852669	34.5745479817726	0.0144805925723317	0.0734013072716753	1.12301435406699	0.485534268950282	2.46114583281927	6	101	1
SPAC1093.04c	8	150	1	100	4949	300	0.08	44.3745299073238	0.030309153364316	16.8119304053813	0.0243105472534311	0.112008028959097	2.63946666666667	1.2031289835723	5.54327735318572	3	105	1
SPAC1093.05	7	264	27	100	2479	300	0.07	38.8277136689083	0.106494554255748	59.0705722848602	0.0114956759233316	0.0579361819005001	0.657310606060606	0.28497780613939	1.4362379493134	10	97	1
SPAC1093.06c	2	271	2	100	12942	300	0.02	11.0936324768309	0.0209395765723999	11.6147983357332	0.00127155339799422	0.0299664354953668	0.955129151291513	0.164564440768411	3.87825608181037	2	100	1
SPAC1093.07	0	72	2	100	1791	300	0	0	0.0402010050251256	22.2987587473989	0.00126627693287426	0.0673624665384445	0	0.022679019867778	1.20646177570354	3	97	1
SPAC10F6.01c	10	1593	60	100	4905	300	0.1	55.4681623841547	0.324770642201835	180.144307192576	0.00318328328491996	0.0119888024357049	0.307909604519774	0.156140045125324	0.588050759471326	26	84	1
SPAC10F6.02c	4	255	16	100	3591	300	0.04	22.1872649536619	0.0710108604845447	39.3884194039528	0.00498349546733099	0.0435446511200413	0.563294117647059	0.178957322231856	1.56368842172068	6	98	1
SPAC10F6.03c	17	631	36	100	2113	300	0.17	94.2958760530631	0.298627543776621	165.643210905829	0.0161026526754069	0.0444367286877195	0.569270998415214	0.340249051031348	0.938948077171513	26	91	1
SPAC10F6.04	1	125	0	100	2665	300	0.01	5.54681623841547	0.0469043151969981	26.0169617186467	0.000414597968080589	0.0525615288383548	0.2132	0.0110490358493477	1.40076474354216	4	97	1
SPAC10F6.05c	0	99	86	100	2025	300	0	0	0.0488888888888889	27.1177682766979	0.000920150435057037	0.0488220553709562	0	0.018633046309905	0.988646621261863	4	96	1
SPAC10F6.06	58	394	272	100	890	300	0.58	321.715341828098	0.442696629213483	245.555685161314	0.110622927961133	0.195485671628442	1.31015228426396	0.98454405885408	1.73982247749313	48	110	1
SPAC10F6.07c	5	8	7	100	366	300	0.05	27.7340811920774	0.0218579234972678	12.1241884992688	0.178328055323484	2.09816142532908	2.2875	0.652680682483951	7.67927081670443	2	103	1
SPAC10F6.08c	15	161	17	100	983	300	0.15	83.2022435762321	0.163784333672431	90.84816016123	0.0527909544183204	0.161723423416988	0.91583850931677	0.51893508193209	1.58974125218899	16	99	1
SPAC10F6.09c	4	638	30	100	3689	300	0.04	22.1872649536619	0.172946597994036	95.9302998132034	0.00200175252557178	0.0173069905320873	0.23128526645768	0.073844650668343	0.6384548807287	15	89	1
SPAC10F6.10	1	155	27	100	1670	300	0.01	5.54681623841547	0.092814371257485	51.482426164934	0.000334819232841836	0.0422940082788218	0.107741935483871	0.00559148118845866	0.706309938256323	8	93	1
SPAC10F6.11c	4	228	1	100	2545	300	0.04	22.1872649536619	0.0895874263261297	49.6924991103626	0.00556820764217216	0.0487550106724445	0.446491228070175	0.141710884493281	1.24081502161371	8	96	1
SPAC10F6.12c	11	25	4	100	987	300	0.11	61.0149786225702	0.0253292806484296	14.0496865208092	0.20365044445441	0.933027245715414	4.3428	2.01002988676503	9.20897891521114	2	109	1
SPAC10F6.13c	17	479	48	100	1199	300	0.17	94.2958760530631	0.399499582985821	221.595077414596	0.0211666307720176	0.0586683891445233	0.42553235908142	0.253787902956491	0.703433985842834	33	84	1
SPAC10F6.14c	4	133	25	100	1579	300	0.04	22.1872649536619	0.084230525649145	46.7211247440949	0.00948311688047801	0.0842030473375023	0.474887218045113	0.149738415542748	1.32956611745916	8	96	1
SPAC10F6.15	0	4	0	100	1234	300	0	0	0.00324149108589951	1.79799553919464	0.0240893601812892	1.52670069174082	0	0.297262704637109	18.8394865360817	0	100	1
SPAC10F6.16	15	185	164	100	1061	300	0.15	83.2022435762321	0.174363807728558	96.7164000100719	0.0460885087513566	0.140279054473769	0.86027027027027	0.488999077851893	1.48836076796668	17	98	1
SPAC10F6.17c	9	150	14	100	1801	300	0.09	49.9213461457393	0.0832870627429206	46.197803207236	0.0286722458453843	0.121064482807874	1.0806	0.516387147675371	2.18037133536981	8	101	1
SPAC110.01	0	952	61	100	5792	300	0	0	0.164364640883978	91.1700459076577	9.54952923838433e-05	0.00503552237839912	0	0.0055310873348722	0.291657456156877	14	86	1
SPAC110.02	32	399	28	100	3853	300	0.32	177.498119629295	0.103555670905788	57.4404276960232	0.0549688858230582	0.116391020793968	3.09012531328321	2.11795117076243	4.4845460311916	12	120	0.00513723414150648
SPAC110.03	4	351	36	100	1448	300	0.04	22.1872649536619	0.242403314917127	134.456664342806	0.00362867620526237	0.0315544302399624	0.165014245014245	0.0525432314521991	0.456908149874656	20	84	1
SPAC110.04c	5	847	62	100	2755	300	0.05	27.7340811920774	0.307441016333938	170.531882175605	0.00216720997725191	0.0146880906224809	0.162632821723731	0.0597066348732901	0.404656896649348	24	81	1
SPAC110.05	0	36	29	100	1707	300	0	0	0.0210896309314587	11.6980307312804	0.00254044356681343	0.136449384104687	0	0.0433653716855052	2.32919098666701	2	98	1
SPAC1142.01	37	198	1	100	1904	300	0.37	205.232200821373	0.103991596638655	57.6822276894046	0.129424993000509	0.268737458424007	3.5579797979798	2.46425186672968	5.11676120839309	12	125	9.1749004098346e-05
SPAC1142.02c	45	225	75	100	1080	300	0.45	249.606730728696	0.208333333333333	115.558671633656	0.14327934776244	0.278358686598059	2.16	1.54741695583436	3.00627381525904	25	120	0.635860365704049
SPAC1142.03c	1	207	77	100	2243	300	0.01	5.54681623841547	0.0922871154703522	51.1899670687474	0.000251076357238515	0.031595686987922	0.108357487922705	0.0056316426928599	0.70869125913909	8	93	1
SPAC1142.04	4	363	33	100	2169	300	0.04	22.1872649536619	0.167358229598893	92.8305345571608	0.0035094170537111	0.030504472191242	0.23900826446281	0.0761192558949939	0.66164200182804	14	90	1
SPAC1142.05	12	169	75	100	969	300	0.12	66.5617948609857	0.174406604747162	96.7401387298468	0.0376578403110854	0.130775380318064	0.688047337278107	0.364904472614418	1.26721343528204	16	96	1
SPAC1142.06	41	128	63	100	1508	300	0.41	227.419465775034	0.0848806366047745	47.0817293446406	0.22179324694748	0.461205380490153	4.8303125	3.344642163968	6.9549771377915	11	130	1.90405184379333e-08
SPAC1142.07c	1	144	36	100	1016	300	0.01	5.54681623841547	0.141732283464567	78.6162931428965	0.000360235886919618	0.0455570880571013	0.0705555555555556	0.00365999661110332	0.462860014660149	12	89	1
SPAC1142.08	7	399	34	100	2324	300	0.07	38.8277136689083	0.171686746987952	95.23148361135	0.0076334820990272	0.0381864708706195	0.407719298245614	0.177402123981392	0.887453583033198	15	92	1
SPAC1142.09	5	0	28	100	3	300	0.05	27.7340811920774	0	0	0.862003156980681	52.525534954449	NA	0.0258600947094204	1.57576604863347	0	105	1
SPAC11D3.01c	6	4	7	100	130	300	0.06	33.2808974304928	0.0307692307692308	17.0671268874322	0.376784068761011	6.3029714817381	1.95	0.489819289389314	8.19386292625953	3	103	1
SPAC11D3.02c	14	39	60	100	450	300	0.14	77.6554273378166	0.0866666666666667	48.0724073996008	0.185985947561728	0.682890911282845	1.61538461538462	0.836936764027778	3.0730091007728	9	105	1
SPAC11D3.03c	0	8	4	100	1284	300	0	0	0.00623052959501558	3.45596027315606	0.0116892782926356	0.673070909790981	0	0.150090333277441	8.6422304817162	0	100	1
SPAC11D3.04c	0	37	4	100	1836	300	0	0	0.0201525054466231	11.1782244456085	0.00247136631781596	0.132669995524611	0	0.045374285595101	2.43582111783186	1	99	1
SPAC11D3.05	3	326	2	100	1753	300	0.03	16.6404487152464	0.185966913861951	103.152429761748	0.00236349782233074	0.0295169058298019	0.161319018404908	0.0414321168254578	0.517431359196428	16	87	1
SPAC11D3.06	1	89	8	100	1521	300	0.01	5.54681623841547	0.0585141354372124	32.4567156619972	0.000580611590882612	0.0741669819224664	0.170898876404494	0.00883110229732453	1.12807979504071	5	96	1
SPAC11D3.07c	3	247	0	100	4030	300	0.03	16.6404487152464	0.0612903225806452	33.9966156548045	0.00311391792364472	0.0390385913101109	0.489473684210526	0.125490892322882	1.57325522979747	5	98	1
SPAC11D3.08c	5	161	17	100	3214	300	0.05	27.7340811920774	0.0500933416303671	27.7858560791814	0.0112667800523379	0.0782913558027718	0.998136645962733	0.36211431088214	2.51628417550109	5	100	1
SPAC11D3.09	0	7	4	100	1729	300	0	0	0.00404858299595142	2.24567459045161	0.0134151780994594	0.782741335671289	0	0.231948429339654	13.5335976937566	0	100	1
SPAC11D3.10	0	30	4	100	4126	300	0	0	0.00727096461463888	4.03307045934232	0.00305234191746883	0.164578840345685	0	0.125939627514764	6.79052295266298	0	100	1
SPAC11D3.11c	1	68	1	100	2151	300	0.01	5.54681623841547	0.0316132031613203	17.5352628643539	0.000757562010617742	0.0975577263096236	0.316323529411765	0.0162951588483876	2.09846669292	3	98	1
SPAC11D3.13	0	44	53	100	920	300	0	0	0.0478260869565217	26.5282515750305	0.00207619104953031	0.11112403209408	0	0.0191009576556788	1.02234109526554	4	96	1
SPAC11D3.14c	1	297	1	100	4308	300	0.01	5.54681623841547	0.068941504178273	38.2405854876833	0.000175223861595797	0.0219749274057467	0.145050505050505	0.00754864395754693	0.94667987263957	6	95	1
SPAC11D3.15	4	266	6	100	3921	300	0.04	22.1872649536619	0.0678398367763326	37.6295108242417	0.00477904128636438	0.0417278482866063	0.589624060150376	0.187386208838347	1.63614893131783	6	98	1
SPAC11D3.16c	5	103	59	100	945	300	0.05	27.7340811920774	0.108994708994709	60.4573621753221	0.017468120068349	0.123490191740906	0.45873786407767	0.165073734645898	1.16698231195156	10	95	1
SPAC11D3.17	6	146	23	100	3291	300	0.06	33.2808974304928	0.0443634153752659	24.6075712795095	0.0164120026983579	0.0961779870988927	1.35246575342466	0.54011900880296	3.16521755542456	4	102	1
SPAC11D3.18c	4	56	2	100	2031	300	0.04	22.1872649536619	0.0275726243229936	15.294028033051	0.0220480522281122	0.204906007579237	1.45071428571429	0.447795940752958	4.1616410139343	2	102	1
SPAC11D3.19	2	29	2	100	1210	300	0.02	11.0936324768309	0.0239669421487603	13.2940223895908	0.0113820309314607	0.296059868747899	0.83448275862069	0.137722574270675	3.58232441184958	2	100	1
SPAC11E3.01c	9	473	14	100	3812	300	0.09	49.9213461457393	0.12408184679958	68.8259202720493	0.00922365729927464	0.0378151810333343	0.725327695560254	0.351605816248349	1.44151470099071	12	97	1
SPAC11E3.02c	5	333	7	100	3850	300	0.05	27.7340811920774	0.0864935064935065	47.9763586335676	0.00548861211699142	0.037538028027886	0.578078078078078	0.21131156650417	1.44521407907361	8	97	1
SPAC11E3.03	0	25	8	100	987	300	0	0	0.0253292806484296	14.0496865208092	0.00366831680942558	0.19871450933181	0	0.0362062869090305	1.96131220710497	2	98	1
SPAC11E3.04c	1	146	25	100	714	300	0.01	5.54681623841547	0.204481792717087	113.422292830344	0.000355331563741332	0.0449268694617307	0.0489041095890411	0.00253706736511311	0.320777847956757	17	84	1
SPAC11E3.05	7	150	2	100	3997	300	0.07	38.8277136689083	0.0375281461095822	20.8161730238259	0.0200713804903771	0.102848405543663	1.86526666666667	0.802253078200371	4.1108507695802	3	104	1
SPAC11E3.06	1	18	11	100	1847	300	0.01	5.54681623841547	0.00974553329723877	5.40566823451427	0.00276112751307903	0.390963955466763	1.02611111111111	0.0509980251665697	7.22110425747112	0	101	1
SPAC11E3.07	61	385	129	100	1208	300	0.61	338.355790543344	0.318708609271523	176.78180892301	0.119778607092739	0.209184065174091	1.91397402597403	1.44692557368029	2.52694350730302	38	123	1
SPAC11E3.08c	7	43	4	100	1531	300	0.07	38.8277136689083	0.0280862181580666	15.5789090954843	0.0669740570853941	0.376583309002923	2.49232558139535	1.02537281397738	5.76549046083475	2	105	1
SPAC11E3.09	0	81	4	100	1333	300	0	0	0.0607651912978245	33.7053349821195	0.00112519171100525	0.059793543622105	0	0.0149988055077	0.797047936482659	5	95	1
SPAC11E3.10	3	164	46	100	1069	300	0.03	16.6404487152464	0.153414405986904	85.0961518335021	0.00467261223572347	0.0590514190035083	0.195548780487805	0.0499502247998839	0.631259669147503	13	90	1
SPAC11E3.11c	2	303	4	100	3255	300	0.02	11.0936324768309	0.0930875576036866	51.6339576110565	0.0011378977171258	0.0267827109232472	0.214851485148515	0.0370385706924449	0.871777240551696	8	94	1
SPAC11E3.12	4	76	0	100	2724	300	0.04	22.1872649536619	0.0279001468428781	15.4756987562253	0.0164028074013098	0.149328469928046	1.43368421052632	0.446812473611679	4.06770752083997	2	102	1
SPAC11E3.13c	92	804	31	100	2103	300	0.92	510.307093934224	0.382310984308131	212.060877588495	0.0916572526875859	0.142703873928617	2.40641791044776	1.92755202401993	3.00106246871881	53	139	4.57839801422759e-05
SPAC11E3.14	6	326	15	100	2681	300	0.06	33.2808974304928	0.12159641924655	67.4472992809938	0.00742213197115145	0.0426193474905729	0.493435582822086	0.19898735814657	1.14262470622226	11	95	1
SPAC11E3.15	23	111	791	100	406	300	0.23	127.576773483556	0.273399014778325	151.649409473921	0.128774060150102	0.330753517987276	0.841261261261261	0.522822684209416	1.34285928302834	26	97	1
SPAC11G7.01	22	1236	49	100	2966	300	0.22	122.02995724514	0.416722859069454	231.148512160537	0.0113881956501896	0.0275504592652659	0.527928802588997	0.337773882984623	0.817146621807786	35	87	1
SPAC11G7.02	18	619	17	100	2923	300	0.18	99.8426922914785	0.211768730756073	117.464223454642	0.0176424746333914	0.0473066704405087	0.849983844911147	0.515689533534031	1.38277397697607	20	98	1
SPAC11G7.03	3	184	44	100	1164	300	0.03	16.6404487152464	0.15807560137457	87.6816312601759	0.00416968041209063	0.0525590549375331	0.189782608695652	0.0485350799967349	0.611787399472886	14	89	1
SPAC11G7.04	28	81	412	93	363	300	0.301075268817204	167.000919006057	0.223140495867769	123.771932592742	0.219730722189944	0.541004707019486	1.34926324173636	0.857658625322041	2.11166353385025	22	99	1
SPAC11G7.05c	4	142	3	100	1975	296	0.04	22.1872649536619	0.0718987341772152	39.8809066255695	0.00889090831746831	0.0787773267147759	0.556338028169014	0.175595439269999	1.55585220261682	6	98	1
SPAC11G7.06c	3	67	9	100	2860	300	0.03	16.6404487152464	0.0234265734265734	12.994289789295	0.0112591825313352	0.147258802590987	1.28059701492537	0.322012620396186	4.21160175410223	2	101	1
SPAC11H11.01	1	16	0	100	1378	300	0.01	5.54681623841547	0.011611030478955	6.44042524054046	0.00308778638028139	0.444289421552728	0.86125	0.0425496963202775	6.12230822899659	1	100	1
SPAC11H11.02c	0	47	1	100	2839	300	0	0	0.0165551250440296	9.1828236423222	0.00194303656715677	0.1038928146097	0	0.0551628081415807	2.9495170067694	1	99	1
SPAC11H11.03c	6	33	2	100	1081	300	0.06	33.2808974304928	0.030527289546716	16.9329265372535	0.06853064272522	0.453668342297276	1.96545454545455	0.740816247859629	4.90415478023355	3	103	1
