V4	Isk1as_DMSOr2_pr_counts	Isk1as_DMSOr2gb_counts	Isk1as_DMSOr2term_counts	Isk1as_DMSOr2pr_map	Isk1as_DMSOr2gb_map	Isk1as_DMSOr2term_map	Isk1as_DMSOr2pr_density	Isk1as_DMSOr2pr_densityRPKM	Isk1as_DMSOr2gb_density	Isk1as_DMSOr2gb_densityRPKM	Isk1as_DMSOr2pause_index_CI_low	Isk1as_DMSOr2pause_index_CI_high	Isk1as_DMSOr2pause_index_scaled	Isk1as_DMSOr2pause_index_CI_low_scaled	Isk1as_DMSOr2pause_index_CI_high_scaled	Isk1as_DMSOr2_ExpPR	Isk1as_DMSOr2_ExpGB	Isk1as_DMSOr2Fexact_Pval
SPAC1527.01	27	1301	26	100	7047	300	0.27	32.5701425160869	0.18461756775933	22.2704462699805	0.0138927247192049	0.0307813547708531	1.46248270561107	0.979020310962367	2.16916207070202	19	108	1
SPAC1527.02	111	473	195	100	900	300	1.11	133.899474788357	0.525555555555556	63.3978494243174	0.189790126400583	0.28995719075977	2.11205073995772	1.70811113760525	2.60961471683793	72	139	0.00265484697376786
SPAC1527.03	75	988	279	100	2215	300	0.75	90.4726181002415	0.446049661399549	53.8070408927245	0.0595865317659964	0.0965645067361582	1.68142712550607	1.31984167861682	2.1389038242059	53	122	1
SPAC1556.01c	107	472	39	100	4056	300	1.07	129.074268489678	0.116370808678501	14.0378289754484	0.18272998622822	0.281019976203092	9.19474576271186	7.41152824141659	11.3981702347974	21	186	3.0088753220249e-42
SPAC1556.02c	145	1998	427	100	1989	300	1.45	174.913728327134	1.00452488687783	121.175995283581	0.0610835960895806	0.086175141599096	1.44346846846847	1.21495272622176	1.71402356640602	122	123	1
SPAC1556.03	53	1015	56	100	2466	300	0.53	63.933983457504	0.411597729115977	49.6510988763153	0.0392091069712734	0.0693636265132818	1.28766502463054	0.966896577911601	1.71050702981753	44	109	1
SPAC1556.04c	34	179	5	100	1754	300	0.34	41.0142535387761	0.102052451539339	12.3106032990827	0.129322217938364	0.277729446587048	3.33162011173184	2.2683117026389	4.87137449313683	12	122	0.0011728395393163
SPAC1556.05c	1	446	93	100	2885	300	0.01	1.20630157466989	0.154592720970537	18.6485442739261	0.000116803551725146	0.0146098809848019	0.0646860986547085	0.00336978246727047	0.421495066411535	13	88	1
SPAC1556.06	9	316	69	100	2147	300	0.09	10.856714172029	0.147182114578482	17.7546016579266	0.0137604363307114	0.0568025076383548	0.611487341772152	0.295436568020373	1.21954983899548	13	96	1
SPAC1556.07	323	1135	345	100	965	300	3.23	389.635408618373	1.17616580310881	141.881066036303	0.250996143270907	0.322616059013812	2.74621145374449	2.42211278256425	3.11324496948329	228	195	1.57419173802069e-14
SPAC1556.08c	149	853	165	100	1367	300	1.49	179.738934625813	0.623994147768837	75.2725123038342	0.146195787776278	0.208605782114653	2.3878429073857	1.99849641890172	2.85164104150731	95	154	5.40633988898966e-07
SPAC1565.01	140	973	21	100	2689	300	1.4	168.882220453784	0.361844551878022	43.6493652716177	0.120027209709333	0.172389543365193	3.86906474820144	3.22753166908397	4.63555482109004	63	177	1.3048597551845e-19
SPAC1565.02c	41	159	19	100	1261	300	0.41	49.4583645614653	0.12609040444092	15.2103053427845	0.180157245317271	0.367901348858351	3.25163522012579	2.27178286345079	4.6392360091038	15	126	0.000324417174042554
SPAC1565.03	7	101	40	100	791	300	0.07	8.4441110226892	0.127686472819216	15.4028393225864	0.0295456410791197	0.154217196259527	0.548217821782178	0.233706020935837	1.21985802241286	12	95	1
SPAC1565.04c	18	69	20	100	1005	300	0.18	21.713428344058	0.0686567164179104	8.28207051265892	0.149942778560986	0.448878837718855	2.62173913043478	1.50692492453791	4.5112323190745	7	111	1
SPAC1565.05	95	1827	84	100	2467	300	0.95	114.598649593639	0.740575597892177	89.3357509899426	0.0420664697576058	0.0642062752690179	1.2827859879584	1.03777980892013	1.58396881088667	82	113	1
SPAC1565.06c	250	386	84	100	1183	300	2.5	301.575393667472	0.326289095519865	39.3603049723226	0.550638160531502	0.761709816481745	7.6619170984456	6.51404943908767	9.01102712897904	86	264	2.37291937714342e-56
SPAC1565.07c	10	798	263	100	4480	300	0.1	12.0630157466989	0.178125	21.4872467988074	0.00634125390751189	0.0239853734140282	0.56140350877193	0.284088175056533	1.07454472894847	16	94	1
SPAC1565.08	19	8422	1452	100	3120	300	0.19	22.9197299187278	2.69935897435897	325.624098136852	0.00139730751717989	0.00359810589641589	0.0703870814533365	0.0435959945360127	0.112260903968176	86	33	1
SPAC15A10.01	24	895	187	100	4203	300	0.24	28.9512377920773	0.212943135855341	25.6873640097442	0.0174720646924632	0.0408079084625099	1.12706145251397	0.73435087902423	1.71515639267929	21	103	1
SPAC15A10.02	59	543	84	100	1848	300	0.59	71.1717929055233	0.293831168831169	35.4449001648132	0.0822588254306155	0.143224545392242	2.00795580110497	1.52014309395777	2.64678959884864	36	123	0.362406138049865
SPAC15A10.03c	64	803	398	100	2695	300	0.64	77.2033007788727	0.297959183673469	35.942863245266	0.0612531657297794	0.103510738888736	2.14794520547945	1.65077281641756	2.78961441305144	37	127	0.0345209178207317
SPAC15A10.04c	85	836	170	100	1571	300	0.85	102.53563384694	0.532145130490134	64.192750886316	0.0808033330968446	0.127782746577833	1.59730861244019	1.26942036295143	2.00746694873775	64	121	1
SPAC15A10.05c	6	101	36	100	971	300	0.06	7.23780944801932	0.104016477857878	12.5475241031574	0.0235405780600398	0.140215826506602	0.576831683168317	0.228579012962987	1.3614956753791	9	97	1
SPAC15A10.06	122	747	119	100	2279	300	1.22	147.168792109726	0.32777534006143	39.5395908854061	0.134223866209831	0.198590234536091	3.72206157965194	3.05896191092204	4.52587144507752	54	168	1.68005631434357e-16
SPAC15A10.07	39	297	156	100	1019	300	0.39	47.0457614121256	0.291462217860648	35.1591332362077	0.092653028656577	0.185393205300811	1.33808080808081	0.944134362010519	1.88915676201527	31	108	1
SPAC15A10.08	66	333	28	100	2024	300	0.66	79.6159039282125	0.164525691699605	19.8467600970885	0.150813005654869	0.260043482928079	4.01153153153153	3.05245523445454	5.26328009446431	23	143	5.7303606759376e-11
SPAC15A10.09c	37	303	92	100	1261	300	0.37	44.6331582627858	0.240285487708168	28.9856762192685	0.0854542579414588	0.173769138277769	1.53983498349835	1.0775781926418	2.19122883368266	26	111	1
SPAC15A10.10	10	158	16	100	3074	300	0.1	12.0630157466989	0.0513988288874431	6.20024882231106	0.0314933966525359	0.123305347467165	1.94556962025316	0.968107013098953	3.79040638114064	5	105	1
SPAC15A10.11	154	3762	157	100	6436	300	1.54	185.770442499162	0.584524549409571	70.5112884385972	0.0347229705430349	0.0482353248146107	2.63461988304094	2.23477038414972	3.10442550506835	93	161	2.11066638730142e-10
SPAC15A10.12c	3	243	90	100	971	300	0.03	3.61890472400966	0.250257466529351	30.1885975947253	0.00316479570499756	0.0396868024665542	0.119876543209877	0.0307301662955263	0.385358851950242	20	83	1
SPAC15A10.13	1	628	171	100	3176	300	0.01	1.20630157466989	0.197732997481108	23.8525626225658	8.30015771785972e-05	0.0103661194995644	0.0505732484076433	0.00263613009119225	0.329227955306166	16	85	1
SPAC15A10.15	111	432	197	100	2252	300	1.11	133.899474788357	0.191829484902309	23.1404209705769	0.207400050927198	0.318097186517545	5.78638888888889	4.67064914688051	7.16354864037512	33	178	3.62179023569329e-27
SPAC15A10.16	59	1270	41	100	4121	300	0.59	71.1717929055233	0.308177626789614	37.175515647434	0.0354553338255358	0.0607400965158387	1.91448031496063	1.46111430695033	2.50309937741771	37	122	0.751956870568977
SPAC15A10.17	85	160	309	100	147	300	0.85	102.53563384694	1.08843537414966	131.298130576314	0.40485892319383	0.696580068781636	0.7809375	0.59514261709493	1.02397270110901	96	89	1
SPAC15E1.02c	45	125	27	100	379	300	0.45	54.2835708601449	0.329815303430079	39.7856719877931	0.252302031268717	0.512389409513182	1.3644	0.956224698508436	1.94195586205496	35	110	1
SPAC15E1.03	601	1275	2140	100	407	300	6.01	724.987246376602	3.13267813267813	377.895456438355	0.427290134755656	0.519980400072194	1.9184862745098	1.73907084845552	2.11632022829383	531	170	0.000129040637837046
SPAC15E1.04	425	1237	257	100	1981	300	4.25	512.678169234702	0.624432104997476	75.3253431532887	0.307240631100376	0.384169053642329	6.80618431689572	6.08643690209846	7.61038895265454	201	324	1.16919438582653e-72
SPAC15E1.05c	18	232	33	100	1326	300	0.18	21.713428344058	0.174962292609351	21.1057289082514	0.0465202523623047	0.12776208046334	1.02879310344828	0.616858546324161	1.69412518694389	17	101	1
SPAC15E1.06	42	227	144	100	854	300	0.42	50.6646661361352	0.265807962529274	32.0644563758857	0.131230515224665	0.26000618463354	1.58008810572687	1.12070860001864	2.22045281677043	29	113	1
SPAC15E1.07c	1	32	26	100	318	300	0.01	1.20630157466989	0.10062893081761	12.138883770263	0.00158636952447218	0.212316189610862	0.099375	0.00504465508782154	0.675165482962542	9	92	1
SPAC15E1.08	78	531	290	100	1063	300	0.78	94.0915228242511	0.499529633113829	60.2583383019482	0.114958803285974	0.187447626646371	1.56146892655367	1.22201207892991	1.99256827125093	59	119	1
SPAC15E1.09	150	457	76	100	992	300	1.5	180.945236200483	0.460685483870968	55.5725624621107	0.271753622269057	0.396270613853289	3.25601750547046	2.69579593290905	3.93100448942463	78	172	1.28456514154046e-13
SPAC15E1.10	37	184	98	100	721	300	0.37	44.6331582627858	0.255201109570042	30.7849500331843	0.138961775217549	0.289844881916382	1.44983695652174	1.00191439931853	2.08978159861712	27	110	1
SPAC15F9.01c	1	6	7	100	902	300	0.01	1.20630157466989	0.00665188470066519	0.802417898893494	0.00755953402951306	1.38050834161111	1.50333333333333	0.0681869969462078	12.4521852413322	0	101	1
SPAC15F9.02	3	445	114	100	1619	300	0.03	3.61890472400966	0.274861025324274	33.1565287664052	0.00173403020588776	0.0215860515097566	0.10914606741573	0.0280739490333228	0.34947817394296	22	81	1
SPAC15F9.03c	39	251	227	100	732	300	0.39	47.0457614121256	0.342896174863388	41.3636195685986	0.109221968183459	0.220210270641249	1.13737051792829	0.799504807102923	1.61193918109394	35	104	1
SPAC16.01	104	894	92	100	1756	300	1.04	125.455363765668	0.509111617312073	61.4142145646286	0.0944354769880807	0.143177181816081	2.042774049217	1.6582869759107	2.51419131269038	68	136	0.00533560762793605
SPAC16.02c	168	4528	255	100	2144	300	1.68	202.658664544541	2.11194029850746	254.763690769834	0.0317067525810778	0.0433969319693582	0.79547703180212	0.679792775338308	0.93043022142304	181	87	1
SPAC16.03c	100	291	52	100	1323	300	1	120.630157466989	0.219954648526077	26.5331638872968	0.271998352783663	0.433826852322552	4.54639175257732	3.59853820732786	5.73952925622737	36	164	1.14713344048905e-17
SPAC16.04	29	319	77	100	1906	300	0.29	34.9827456654267	0.167366211962225	20.1894125036565	0.0609496628274598	0.134763610996912	1.73272727272727	1.16170057349138	2.56859442560113	18	111	1
SPAC16.05c	367	4726	793	100	1796	300	3.67	442.712677903848	2.63140311804009	317.426572488301	0.0697271127508134	0.0864737575259902	1.39469318662717	1.25229894500461	1.55306868516678	338	129	1
SPAC1610.01	41	186	28	100	967	300	0.41	49.4583645614653	0.1923474663909	23.2029051591105	0.154850866678816	0.312744697179693	2.13155913978495	1.49740788078415	3.02424122172764	22	119	1
SPAC1610.02c	43	411	265	100	871	300	0.43	51.8709677108051	0.47187141216992	56.9219227542277	0.0754114582841164	0.1446620184833	0.911265206812652	0.656833801654654	1.26000618098954	45	98	1
SPAC1610.03c	1	48	123	100	2361	300	0.01	1.20630157466989	0.0203303684879288	2.45245555206076	0.00106736907725647	0.139432529750916	0.491875	0.0252005839140253	3.29200202741913	2	99	1
SPAC1610.04	36	428	116	100	1869	300	0.36	43.4268566881159	0.228999464954521	27.62424151732	0.0589293037423283	0.119522680325437	1.57205607476636	1.10138868694412	2.23387889528241	25	111	1
SPAC1635.01	134	995	113	100	1331	300	1.34	161.644411005765	0.74755822689707	90.1780666263364	0.111967438901727	0.161887705103883	1.79250251256281	1.49028661178198	2.15472535493269	100	134	0.100630672773076
SPAC1639.01c	78	3564	546	100	3093	300	0.78	94.0915228242511	1.15227934044617	138.999638283979	0.0173689149088614	0.0275369735512941	0.676919191919192	0.537220538131084	0.851718591941527	95	83	1
SPAC1639.02c	132	1529	156	100	3414	300	1.32	159.231807856425	0.447861745752783	54.0256329135986	0.0719655622383761	0.10349891219066	2.9473381294964	2.45690429481816	3.53345286218914	71	161	9.54999274253635e-12
SPAC167.01	54	1319	102	100	3235	300	0.54	65.1402850321739	0.407727975270479	49.1842898605744	0.0308745903390752	0.0541526365662723	1.32441243366187	0.998792997469083	1.75183779291891	44	110	1
SPAC167.02	20	428	19	100	3270	300	0.2	24.1260314933977	0.130886850152905	15.7889013443031	0.0290162171579166	0.074427016377405	1.52803738317757	0.948830301063873	2.43376343554114	13	107	1
SPAC167.03c	80	594	30	100	2731	300	0.8	96.5041259735909	0.217502746246796	26.2373905292535	0.105875855475974	0.171099572199603	3.67811447811448	2.89146961304886	4.67272931677116	32	148	1.037305829458e-11
SPAC167.04	11	244	57	100	1033	300	0.11	13.2693173213688	0.23620522749274	28.4934737869751	0.0233740766938377	0.0846173667952595	0.465696721311475	0.241454212247343	0.87409739899503	21	90	1
SPAC167.05	68	910	14	100	3194	300	0.68	82.0285070775523	0.284909204758923	34.3686422338634	0.0579320337575793	0.0962210979959269	2.38672527472527	1.85034915821708	3.0733018699899	37	131	0.00100588813392368
SPAC167.06c	4	81	50	100	612	300	0.04	4.82520629867955	0.132352941176471	15.9657561353367	0.0154160419382817	0.139843211786121	0.302222222222222	0.0943461766622839	0.855840456131061	12	92	1
SPAC167.07c	31	995	27	100	3598	300	0.31	37.3953488147665	0.276542523624236	33.35936817111	0.021410221070216	0.0450769714817521	1.12098492462312	0.770339754106373	1.62186943391344	28	103	1
SPAC167.08	0	0	1	0	35	10	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC167.09	12	166	30	100	1373	300	0.12	14.4756188960386	0.120903131828114	14.5845638306774	0.0383238081495494	0.133191945457757	0.992530120481928	0.526185885893313	1.828725411135	12	100	1
SPAC1687.01	17	155	138	100	635	300	0.17	20.5071267693881	0.244094488188976	29.4451565470602	0.0642190026829441	0.184787367399645	0.696451612903226	0.407790667036695	1.17339978298774	22	95	1
SPAC1687.02	68	408	24	100	2108	300	0.68	82.0285070775523	0.193548387096774	23.3477724129655	0.127814703096579	0.216978256867392	3.51333333333333	2.69433394127588	4.57390165476463	27	141	3.85104346162722e-09
SPAC1687.03c	37	601	79	100	1170	300	0.37	44.6331582627858	0.513675213675214	61.9647219125301	0.0435131093068293	0.0867264195630389	0.720299500831947	0.509103378889903	1.01469910888755	46	91	1
SPAC1687.04	26	586	157	100	1619	300	0.26	31.363840941417	0.361951822112415	43.6623052968841	0.0293218943604115	0.0666380102764747	0.718327645051195	0.474721469695062	1.07886938637613	33	93	1
SPAC1687.05	75	763	62	100	2981	300	0.75	90.4726181002415	0.255954377725595	30.8758168894037	0.0769612890908039	0.125362339376834	2.93020969855832	2.29421602779686	3.73705133682342	35	140	3.25393607800047e-07
SPAC1687.06c	219	552	508	100	263	300	2.19	264.180044852705	2.09885931558935	253.1857297406	0.338192237060117	0.465319433545912	1.04342391304348	0.889445583468109	1.22379011022575	216	103	1
SPAC1687.08	24	24	191	100	90	300	0.24	28.9512377920773	0.266666666666667	32.168041991197	0.548648946262795	1.82265910982177	0.9	0.493784051636515	1.6403931988396	26	98	1
SPAC1687.09	196	2630	231	100	4612	300	1.96	236.435108635298	0.570251517779705	68.7895303855551	0.0642782908760654	0.0863744128310359	3.43707984790874	2.96451477520413	3.98358791976737	107	189	1.09995058381396e-20
SPAC1687.10	72	266	395	100	2041	300	0.72	86.8537133762318	0.130328270455659	15.7215197874664	0.206804800629323	0.35379667541087	5.52451127819549	4.22088598084448	7.22099014513585	19	153	7.55374596144555e-18
SPAC1687.11	338	1561	157	100	2664	300	3.38	407.729932238422	0.585960960960961	70.6845629902287	0.192160978381958	0.24395088852499	5.76830237027546	5.11916846409536	6.49885167030572	161	277	5.18576390479459e-56
SPAC1687.12c	37	305	73	100	993	300	0.37	44.6331582627858	0.307150050352467	37.0515589400116	0.0849049174182238	0.172606876712515	1.20462295081967	0.843105829962962	1.71398628575528	32	105	1
SPAC1687.13c	66	379	69	100	1057	300	0.66	79.6159039282125	0.358561967833491	43.2533866414273	0.132881124298312	0.227833527432263	1.84068601583113	1.40455348383316	2.40820038495902	43	123	1
SPAC1687.14c	41	277	131	100	771	300	0.41	49.4583645614653	0.359273670557717	43.3392394531204	0.1051117272895	0.20769846359025	1.14119133574007	0.810411417402048	1.60135515428083	37	104	1
SPAC1687.15	121	1651	515	100	2170	300	1.21	145.962490535056	0.760829493087558	91.7789815566812	0.0606598138868189	0.0884835317015024	1.59036947304664	1.31631796134397	1.9200926379226	95	126	1
SPAC1687.16c	422	712	116	100	1343	300	4.22	509.059264510692	0.530156366344006	63.952845954204	0.524491832597685	0.66973130444674	7.95991573033708	7.04392531178691	8.99449141871971	180	342	3.16527679127275e-79
SPAC1687.17c	67	329	149	100	902	249	0.67	80.8222055028824	0.364745011086475	43.9992481226599	0.15519019100623	0.266807529581109	1.83689969604863	1.3998155228762	2.4066039168216	44	123	1
SPAC1687.18c	16	244	151	100	1733	300	0.16	19.3008251947182	0.140796306982112	16.9842806820226	0.0381485476864259	0.111003678852883	1.13639344262295	0.661114331405761	1.92369375452046	14	102	1
SPAC1687.19c	26	292	52	100	1263	300	0.26	31.363840941417	0.231195566112431	27.8891575458121	0.0583223476551586	0.134956454830982	1.12458904109589	0.736611250884653	1.7045000245153	23	103	1
SPAC1687.20c	1	106	58	100	1978	300	0.01	1.20630157466989	0.0535894843276036	6.46450793301355	0.000488283288308589	0.0621109685935455	0.186603773584906	0.00965824344274389	1.22855495878033	5	96	1
SPAC1687.21	81	318	49	100	1174	300	0.81	97.7104275482608	0.270868824531516	32.6749489561349	0.198044797297943	0.327229972207934	2.99037735849057	2.32504592027786	3.84167987372115	38	143	2.66766285356031e-07
SPAC1687.22c	170	2315	177	100	3446	300	1.7	205.071267693881	0.671793383633198	81.0385416529538	0.0626415126022105	0.0860490551461402	2.53053995680346	2.15862652427217	2.96525044033599	108	162	9.3985280453481e-10
SPAC1687.23c	1	2	7	100	298	300	0.01	1.20630157466989	0.00671140939597315	0.809598372261669	0.0179700152612445	6.97865092307548	1.49	0.0535506454785087	20.7963797507649	0	101	1
SPAC16A10.01	19	853	126	100	3288	300	0.19	22.9197299187278	0.259428223844282	31.2948674937169	0.0137297253139786	0.0357018520793386	0.732379835873388	0.451433368323617	1.17387689636865	24	95	1
SPAC16A10.02	78	325	6	100	2229	300	0.78	94.0915228242511	0.145805293853746	17.5885155570979	0.185967577168752	0.309349560770805	5.3496	4.14521729509149	6.89540170958125	22	156	1.18172142623081e-18
SPAC16A10.03c	10	580	46	100	3975	300	0.1	12.0630157466989	0.145911949685535	17.6013814668814	0.00871092730383459	0.0330553071985262	0.685344827586207	0.346259360327425	1.31394846114142	14	96	1
SPAC16A10.04	5	99	47	100	1407	300	0.05	6.03150787334943	0.070362473347548	8.4878362396815	0.0181573778684818	0.12860976239496	0.710606060606061	0.255474306609538	1.80953935689709	6	99	1
SPAC16A10.05c	40	67	76	100	414	300	0.4	48.2520629867955	0.161835748792271	19.5222718605996	0.396141780051056	0.897914814097447	2.47164179104478	1.64002696941137	3.71736733036343	19	121	0.581424052024942
SPAC16A10.06c	29	67	146	100	1052	300	0.29	34.9827456654267	0.0636882129277567	7.68271915426639	0.273450794868652	0.682109405858732	4.5534328358209	2.87670236201822	7.17579094963386	7	122	8.38940110856515e-05
SPAC16A10.07c	7	786	110	100	2216	300	0.07	8.4441110226892	0.354693140794224	42.786689426468	0.00388847816108702	0.0193128110967215	0.19735368956743	0.0861686760496884	0.427971893903348	28	79	1
SPAC16A10.08c	14	249	31	100	977	300	0.14	16.8882220453784	0.254861821903787	30.7440217085775	0.0314982994005166	0.098492247524275	0.549317269076305	0.307738385143048	0.962269258312167	23	91	1
SPAC16C9.01c	21	193	56	100	1815	300	0.21	25.3323330680676	0.10633608815427	12.8273390584732	0.0674581704694532	0.173778376231642	1.97487046632124	1.22436579402058	3.15407752860431	11	110	1
SPAC16C9.02c	92	446	206	100	1151	300	0.92	110.97974486963	0.387489139878367	46.7428759602754	0.163728814125321	0.259627507644171	2.3742600896861	1.88451865058244	2.98831261298441	53	139	0.000179591383551327
SPAC16C9.03	232	930	263	100	1610	300	2.32	279.861965323414	0.577639751552795	69.6807741890059	0.215462128593347	0.288759613837066	4.01634408602151	3.46894027035288	4.64902978277676	121	211	5.82892905489531e-27
SPAC16C9.04c	55	604	139	100	1726	300	0.55	66.3465866068438	0.349942062572422	42.213566112434	0.0683904699366413	0.120959205141096	1.57168874172185	1.18041951110643	2.08775588073531	40	115	1
SPAC16C9.05	58	523	80	100	1374	300	0.58	69.9654913308534	0.380640465793304	45.9167193269542	0.0837251866232915	0.14657835197235	1.52374760994264	1.15038406420403	2.0139865561001	43	115	1
SPAC16C9.06c	22	907	41	100	2792	300	0.22	26.5386346427375	0.324856733524355	39.1875189192545	0.0154968091593674	0.0375991607826907	0.677221609702315	0.432670911729537	1.04976856905273	29	93	1
SPAC16C9.07	29	530	182	100	2860	300	0.29	34.9827456654267	0.185314685314685	22.3545396704559	0.0369352768848948	0.0805513901316357	1.56490566037736	1.05634891890799	2.30376975776478	20	109	1
SPAC16E8.01	167	2372	239	100	4675	300	1.67	201.452362969871	0.507379679144385	61.2052905907373	0.0599840451928254	0.0825990134407645	3.29142074198988	2.80425411276459	3.86150387835574	89	178	2.31424811708344e-17
SPAC16E8.02	20	376	43	100	2530	300	0.2	24.1260314933977	0.148616600790514	17.9276439555683	0.032979935003586	0.0848498607717444	1.34574468085106	0.834392355590727	2.14670147752513	15	105	1
SPAC16E8.03	16	46	39	100	391	300	0.16	19.3008251947182	0.117647058823529	14.1917832314104	0.189034812732151	0.632357897736538	1.36	0.73912611778271	2.47251938014987	12	104	1
SPAC16E8.04c	32	264	103	100	1217	300	0.32	38.6016503894364	0.216926869350863	26.1679224086154	0.0824791929304652	0.17721112788346	1.47515151515152	1.00377177796376	2.15665942634171	23	109	1
SPAC16E8.05c	6	136	48	100	1274	300	0.06	7.23780944801932	0.106750392464678	12.877316652677	0.0175960838805228	0.103395138404955	0.562058823529412	0.22417410863786	1.31725406327912	10	96	1
SPAC16E8.06c	166	336	39	100	1391	300	1.66	200.246061395201	0.241552839683681	29.1385570876407	0.408426523748677	0.59744532623832	6.87220238095238	5.6812129453441	8.31046448797503	51	215	1.64918909540213e-40
SPAC16E8.07c	667	1966	254	100	2497	300	6.67	804.603150304814	0.787344813776532	94.9775288666799	0.310432393485669	0.370764818694173	8.47151068158698	7.75149686533716	9.2579975227935	337	430	7.94779017947475e-114
SPAC16E8.08	290	353	207	100	1228	300	2.9	349.827456654267	0.287459283387622	34.6762586203966	0.701222025469732	0.962431703137079	10.0883852691218	8.61100647276831	11.8186613145233	87	303	1.31371916188153e-77
SPAC16E8.09	69	1355	97	100	2988	300	0.69	83.2348086522222	0.453480589022758	54.703434862038	0.0396675659060099	0.0652595435974958	1.52156457564576	1.18526686927158	1.94995516269317	52	117	1
SPAC16E8.10c	15	138	78	100	942	300	0.15	18.0945236200483	0.146496815286624	17.6719338964378	0.061340342781448	0.18947534182353	1.02391304347826	0.57782602900124	1.78485771997765	14	101	1
SPAC16E8.11c	178	369	47	100	2014	300	1.78	214.72168029124	0.183217477656405	22.1015531803966	0.401746189266515	0.579055754610037	9.71523035230352	8.09116825182761	11.6621828978461	43	235	3.08602323229237e-60
SPAC16E8.12c	78	335	41	100	1075	300	0.78	94.0915228242511	0.311627906976744	37.5917234897127	0.180551936745463	0.299887410319267	2.50298507462687	1.94093332001373	3.22378966093212	42	136	0.000207944893653346
SPAC16E8.13	353	1313	55	100	2423	300	3.53	425.82445585847	0.541890218737103	65.3683024160776	0.238615720732685	0.302877727000133	6.51423457730388	5.78165891335296	7.33872732521322	159	294	4.99836705587908e-65
SPAC16E8.14c	18	164	67	100	970	300	0.18	21.713428344058	0.169072164948454	20.3952018810166	0.0653062927322474	0.182175596048671	1.06463414634146	0.6334710395028	1.76710328167211	17	101	1
SPAC16E8.15	96	1646	205	100	1094	300	0.96	115.804951168309	1.50457038391225	181.496562331502	0.0472070413788271	0.0719827177671714	0.638055893074119	0.516445032684368	0.787490932372855	117	79	1
SPAC16E8.16	23	7393	111	100	2211	300	0.23	27.7449362174074	3.34373586612393	403.355384058547	0.00201775698710181	0.00475296753267859	0.0687853374814013	0.044612606984821	0.105088112147524	94	29	1
SPAC16E8.17c	95	311	32	100	1137	300	0.95	114.598649593639	0.273526824978012	32.9955839685431	0.241116847589527	0.386656748990781	3.47315112540193	2.74149855709292	4.39628723602517	41	154	4.13239428075939e-11
SPAC16E8.18	11	85	231	100	365	300	0.11	13.2693173213688	0.232876712328767	28.0919544786138	0.0653778142652239	0.249645017405388	0.472352941176471	0.238629022068067	0.911204313529665	20	91	1
SPAC16E8.18c	32	129	81	100	587	300	0.32	38.6016503894364	0.219761499148211	26.5098642474302	0.165191136303688	0.37076170809773	1.45612403100775	0.969671970102651	2.17637122653367	23	109	1
SPAC1705.02	138	197	163	100	435	300	1.38	166.469617304444	0.452873563218391	54.6302092436707	0.560248037995277	0.875670139833948	3.04720812182741	2.43707896527945	3.80916510827767	74	164	3.95306907180673e-09
SPAC1705.03c	593	11226	1224	100	1776	300	5.93	715.336833779243	6.32094594594595	762.496704799783	0.0485930146397277	0.0574191211370879	0.938150721539284	0.863011940001564	1.01976359139468	598	95	1
SPAC1751.01c	4	978	168	100	6707	300	0.04	4.82520629867955	0.145817802296109	17.5900244524698	0.00130735411140778	0.0112755911959154	0.274314928425358	0.0876842402521197	0.756253901510045	13	91	1
SPAC1751.02c	32	229	35	100	1084	300	0.32	38.6016503894364	0.211254612546125	25.4836771770668	0.0947790714156936	0.204969361658664	1.51475982532751	1.02740513414612	2.22186788037991	23	109	1
SPAC1751.03	523	2006	245	100	1374	300	5.23	630.895723552351	1.45997088791849	176.116518106826	0.236513932450034	0.28737892660158	3.58226321036889	3.24970143186347	3.9485864515057	369	254	3.62288954069789e-31
SPAC1751.04	2	906	139	100	1652	300	0.02	2.41260314933977	0.548426150121065	66.1567328481185	0.000381754455106227	0.00892147578165709	0.0364679911699779	0.00630658359835486	0.147382779912975	36	66	1
SPAC1782.01	46	2445	93	100	5213	300	0.46	55.4898724348148	0.469019758296566	56.5779272984437	0.0138911021294088	0.0253999553429966	0.980768916155419	0.724143154006083	1.32409967203041	46	100	1
SPAC1782.02c	31	244	126	100	841	300	0.31	37.3953488147665	0.29013079667063	34.998523688401	0.0858047894229915	0.187100241206113	1.06848360655738	0.721618279047358	1.57351302854341	29	102	1
SPAC1782.03	5	261	409	100	1695	300	0.05	6.03150787334943	0.153982300884956	18.5749092028814	0.00698901650856052	0.0479968520578173	0.324712643678161	0.118463829820101	0.813546642380004	14	91	1
SPAC1782.04	267	525	134	100	978	300	2.67	322.08252043686	0.53680981595092	64.7554526279847	0.437693902702965	0.590845003871382	4.97382857142857	4.28064636843499	5.77846413786212	128	239	8.82743548909095e-36
SPAC1782.05	50	176	52	100	1115	300	0.5	60.3150787334943	0.157847533632287	19.0411728378386	0.204888926356665	0.392998998679032	3.16761363636364	2.28451152887681	4.38193883527121	20	130	5.85504067044568e-05
SPAC1782.06c	33	374	191	100	1013	300	0.33	39.8079519641063	0.369200394866732	44.5367017696483	0.0607572658582952	0.12749256464348	0.893823529411765	0.61547110314453	1.29149967983845	35	98	1
