V4	Cdk9as_DMSOr2_pr_counts	Cdk9as_DMSOr2gb_counts	Cdk9as_DMSOr2term_counts	Cdk9as_DMSOr2pr_map	Cdk9as_DMSOr2gb_map	Cdk9as_DMSOr2term_map	Cdk9as_DMSOr2pr_density	Cdk9as_DMSOr2pr_densityRPKM	Cdk9as_DMSOr2gb_density	Cdk9as_DMSOr2gb_densityRPKM	Cdk9as_DMSOr2pause_index_CI_low	Cdk9as_DMSOr2pause_index_CI_high	Cdk9as_DMSOr2pause_index_scaled	Cdk9as_DMSOr2pause_index_CI_low_scaled	Cdk9as_DMSOr2pause_index_CI_high_scaled	Cdk9as_DMSOr2_ExpPR	Cdk9as_DMSOr2_ExpGB	Cdk9as_DMSOr2Fexact_Pval
SPAC23H4.15	180	2088	226	100	2482	300	1.8	192.344743330366	0.841257050765512	89.8952063913072	0.0738051782227027	0.100652949216242	2.13965517241379	1.83184452348748	2.49820619954712	127	153	6.22681278874025e-06
SPAC23H4.16c	117	661	174	100	1104	300	1.17	125.024083164738	0.598731884057971	63.9794058682427	0.144679977766681	0.216398305494459	1.95413010590015	1.59726695454416	2.38903729265883	81	136	0.0168049747353315
SPAC23H4.17c	64	349	95	100	1167	300	0.64	68.389242073019	0.299057412167952	31.9567339913823	0.139172154002805	0.241212122343701	2.14005730659026	1.62413903721274	2.81494546775099	37	127	0.0727332685121094
SPAC23H4.18c	7	224	48	100	780	300	0.07	7.48007335173645	0.287179487179487	30.6874804173803	0.013522957538267	0.0684204220176968	0.24375	0.105479068798483	0.533679291738035	23	84	1
SPAC23H4.21	10	19	65	100	475	300	0.1	10.6858190739092	0.04	4.27432762956369	0.228464403335562	1.18991583252618	2.5	1.08520591584392	5.65210020449936	4	106	1
SPAC24B11.05	106	721	105	100	1489	300	1.06	113.269682183438	0.484217595701813	51.742616200729	0.11924653491756	0.181105462217865	2.18909847434119	1.77558090492247	2.69666033242402	67	139	0.000517766221597247
SPAC24B11.06c	558	2315	407	100	1460	300	5.58	596.268704324134	1.58561643835616	169.436103808903	0.219511825134148	0.264655477568571	3.51913606911447	3.20487264695856	3.86396997250114	403	255	4.25297295175472e-31
SPAC24B11.07c	331	1837	165	100	2384	300	3.31	353.700611346395	0.770553691275168	82.3399733169934	0.159998068145795	0.202889298729114	4.29561241154055	3.81435394459576	4.83688088170209	187	244	3.13361532853895e-37
SPAC24B11.08c	52	687	190	100	1602	300	0.52	55.5662591843279	0.428838951310861	45.8249544555283	0.0564894455690756	0.101159922637947	1.21257641921397	0.904960918016591	1.62058196065991	45	107	1
SPAC24B11.09	21	2233	234	100	2741	300	0.21	22.4402200552094	0.814666180226195	87.0537540752984	0.00596163610110169	0.0146806279368323	0.257774294670846	0.163408445531197	0.402396011748572	54	67	1
SPAC24B11.10c	45	1716	104	100	3089	300	0.45	48.0861858325915	0.555519585626416	59.361817840169	0.0192727862221946	0.0355644792915535	0.810052447552448	0.595336366403592	1.09858676531609	51	94	1
SPAC24B11.11c	214	788	164	100	2056	300	2.14	228.676528181657	0.383268482490272	40.9553766062279	0.232803050384192	0.316718108913869	5.58355329949238	4.78643071589899	6.51172431926915	87	227	9.22486627223856e-41
SPAC24B11.12c	53	3747	394	100	4956	300	0.53	56.6348410917188	0.756053268765133	80.7904844026187	0.0106778387253447	0.0186886151288887	0.701008807045637	0.529193687228084	0.926207765787726	65	88	1
SPAC24B11.13	186	2733	275	100	2075	300	1.86	198.756234774711	1.31710843373494	140.743824236115	0.0584926415649238	0.0791555038241713	1.41218441273326	1.21372231247217	1.64247670435155	162	124	1
SPAC24B11.14	26	52	488	100	596	300	0.26	27.783129592164	0.087248322147651	9.32319784971945	0.30394078237913	0.818684049354976	2.98	1.81148706297962	4.87935693415566	10	116	0.436895755403297
SPAC24C9.02c	52	105	91	100	564	300	0.52	55.5662591843279	0.186170212765957	19.893812105682	0.350365358882357	0.698852449926316	2.79314285714286	1.97606062409649	3.94152781758442	23	129	0.00384664474427318
SPAC24C9.03	28	711	2	100	1996	129	0.28	29.9202934069458	0.356212424849699	38.0642152382237	0.0264677475905659	0.0582045124823158	0.786047819971871	0.528296241907695	1.16176206914702	33	95	1
SPAC24C9.04	34	414	246	100	819	300	0.34	36.3317848512913	0.505494505494505	54.0162282856949	0.0569385387917586	0.117879452034257	0.672608695652174	0.466326632704503	0.965432712160567	44	90	1
SPAC24C9.05c	8	300	33	100	2107	300	0.08	8.54865525912737	0.142382534409112	15.2147400198043	0.0122758868719119	0.0554169849811526	0.561866666666667	0.258652936391184	1.16763587355289	13	95	1
SPAC24C9.06c	294	5668	455	100	3190	300	2.94	314.163080772931	1.77680250783699	189.865901288142	0.0460483137827602	0.0584168367321294	1.65465772759351	1.46894120967005	1.86349709175493	252	142	0.0423534352166979
SPAC24C9.07c	0	1045	13	100	5868	300	0	0	0.178084526244035	19.029790273066	8.69948608015344e-05	0.00458699648578153	0	0.00510485843183404	0.26916495378566	15	85	1
SPAC24C9.08	84	949	80	100	2052	300	0.84	89.7608802208374	0.462475633528265	49.4193094597458	0.0703448050461657	0.111238817546921	1.81631190727081	1.44347539954732	2.28262053606281	58	126	0.526248271286479
SPAC24C9.09	13	346	184	100	2532	300	0.13	13.891564796082	0.136650868878357	14.6022646112661	0.02066742618313	0.0668681896282681	0.951329479768786	0.52329923095685	1.69310256138775	13	100	1
SPAC24C9.10c	52	217	46	100	712	300	0.52	55.5662591843279	0.304775280898876	32.5677350988525	0.174960719885748	0.327460324341672	1.70617511520737	1.24572032558653	2.33151750931271	35	117	1
SPAC24C9.11	107	907	59	100	2518	300	1.07	114.338264090829	0.360206513105639	38.4910162829057	0.096042049944292	0.144785602392148	2.97051819184123	2.41833881759727	3.64570146823428	54	153	5.49544777610834e-10
SPAC24C9.12c	282	4651	947	100	1583	300	2.82	301.34009788424	2.93809222994315	313.959219916309	0.053662502726685	0.0684930435279174	0.959806493227263	0.849477418163423	1.08424487904693	284	98	1
SPAC24C9.13c	26	167	219	100	399	300	0.26	27.783129592164	0.418546365914787	44.7251074020762	0.100662920075704	0.239129530634103	0.621197604790419	0.40164505110206	0.95412682723007	37	89	1
SPAC24C9.14	110	1537	34	100	3931	300	1.1	117.544009813001	0.390994657847876	41.7809817262744	0.0586866718636651	0.0872039831877184	2.81333767078725	2.30697307096068	3.42798857910921	59	151	2.51190340702584e-09
SPAC24C9.15c	0	20	4	100	1521	300	0	0	0.0131492439184747	1.40510441471522	0.00459577388787386	0.250708753220746	0	0.0699017208345615	3.81328013648755	1	99	1
SPAC24C9.16c	131	99	143	100	386	300	1.31	139.984229868211	0.256476683937824	27.4066344123578	1.01115871293448	1.73219308729314	5.10767676767677	3.9030726319271	6.68626531695152	47	184	6.23086597518825e-18
SPAC24H6.01c	22	281	204	100	2002	300	0.22	23.5088019626003	0.14035964035964	14.9985772216208	0.0494308252405924	0.122843667582209	1.56740213523132	0.98960512131666	2.45933022499581	15	107	1
SPAC24H6.02c	1	132	29	100	943	300	0.01	1.06858190739092	0.139978791092259	14.9578803579641	0.000392761497281498	0.0497438018327129	0.0714393939393939	0.00370374091936453	0.469084051282482	12	89	1
SPAC24H6.03	26	590	54	100	2791	300	0.26	27.783129592164	0.211393765675385	22.5891553335953	0.0291248687538604	0.0661821286941498	1.22993220338983	0.812875086920243	1.84714321185372	21	105	1
SPAC24H6.04	71	1634	176	100	2377	300	0.71	75.8693154247554	0.687421119057636	73.456577058341	0.0340022761336109	0.0554361192736326	1.03284577723378	0.808234103695931	1.31771655513425	69	102	1
SPAC24H6.05	40	1894	344	100	2945	300	0.4	42.7432762956369	0.643123938879457	68.7230605296572	0.0152342744934833	0.0291625966464843	0.621964097148891	0.448649383833084	0.858838471238962	54	86	1
SPAC24H6.06	20	474	77	100	2050	300	0.2	21.3716381478184	0.231219512195122	24.7076987367462	0.0262277710036797	0.0671318502738698	0.864978902953586	0.537669305575434	1.37620293061433	22	98	1
SPAC24H6.07	375	798	320	100	564	300	3.75	400.718215271596	1.41489361702128	151.192972003184	0.414857712244958	0.532254557102929	2.65037593984962	2.33979749706156	3.00191570206052	278	197	1.45213550819119e-12
SPAC24H6.08	69	149	97	100	844	300	0.69	73.7321516099736	0.17654028436019	18.8647753792947	0.34456912872257	0.621661446809581	3.90845637583893	2.90816344641849	5.24682261107286	25	144	1.45762056328129e-09
SPAC24H6.09	146	2743	444	100	2802	300	1.46	156.012958479075	0.978943611705924	104.608143182487	0.0448980738774784	0.063064898474591	1.49140357273059	1.25804403004695	1.76707845525804	121	125	1
SPAC24H6.10c	299	926	221	100	992	300	2.99	319.505990309886	0.933467741935484	99.7486740165316	0.28280576722468	0.368609972824518	3.2031101511879	2.80543321086882	3.65661093041922	192	207	1.99538291052183e-19
SPAC24H6.11c	4	1612	438	100	4261	300	0.04	4.27432762956369	0.378314949542361	40.4260510376476	0.000793847824712815	0.00683434063044463	0.105732009925558	0.033825855811013	0.291211254263246	28	76	1
SPAC24H6.12c	34	385	95	100	1684	300	0.34	36.3317848512913	0.228622327790974	24.4301683103031	0.0611622656554494	0.126896089287313	1.48716883116883	1.02997255363777	2.13693014359836	24	110	1
SPAC24H6.13	1	4220	242	100	3680	300	0.01	1.06858190739092	1.14673913043478	122.538468727981	1.23670491931895e-05	0.00153963341558023	0.00872037914691943	0.000455107410309373	0.0566585096933524	53	48	1
SPAC25A8.01c	266	3524	160	100	3404	300	2.66	284.242787365985	1.0352526439483	110.625224490176	0.0665013637872588	0.0856575246539656	2.5694211123723	2.26370642331829	2.91578213922099	186	180	5.410257495422e-13
SPAC25A8.02	9	336	89	100	1575	300	0.09	9.61723716651829	0.213333333333333	22.7964140243397	0.0129490709795691	0.0533877760385557	0.421875	0.203947867928214	0.840857472607253	19	90	1
SPAC25A8.03c	54	330	23	100	1703	300	0.54	57.7034229991098	0.193775689958896	20.7065196382269	0.121387650246773	0.220085310817032	2.78672727272727	2.06723168370254	3.74805284321405	24	130	0.000287803346763509
SPAC25B8.01	240	290	143	100	661	300	2.4	256.459657773821	0.438729198184569	46.8818083424156	0.694955902310653	0.985466946318868	5.47034482758621	4.59365851427342	6.51393651516772	103	237	3.34421185388906e-34
SPAC25B8.02	45	79	897	100	1016	300	0.45	48.0861858325915	0.077755905511811	8.30885538227193	0.388609595236468	0.833437863965513	5.7873417721519	3.94827348760251	8.46772869788961	10	135	1.05693189163749e-10
SPAC25B8.03	501	1881	72	100	2581	300	5.01	535.359535602852	0.728787291747385	77.8768914297684	0.241049807208719	0.294279069710502	6.87443381180223	6.22149552405704	7.59534278922806	253	348	1.03832292916305e-81
SPAC25B8.04c	42	295	39	100	1354	300	0.42	44.8804401104187	0.217872968980798	23.2815112762424	0.10162447451833	0.198783749182845	1.92772881355932	1.37599538497819	2.69153196393572	25	117	1
SPAC25B8.05	6	224	97	100	1747	300	0.06	6.41149144434553	0.128219805380653	13.701336419895	0.0107628910475076	0.0622703086005852	0.467946428571429	0.188027706599957	1.08786229125222	12	94	1
SPAC25B8.06c	15	402	40	100	3334	300	0.15	16.0287286108638	0.120575884823035	12.8845208989547	0.0214585167653666	0.0637805287686129	1.24402985074627	0.715426948957322	2.12644282914555	12	103	1
SPAC25B8.07c	110	367	72	100	1525	300	1.1	117.544009813001	0.240655737704918	25.7160367221291	0.240800922292343	0.372815591547619	4.5708446866485	3.67221406495823	5.68543777110118	40	170	1.43758865785955e-19
SPAC25B8.08	39	449	197	100	1763	300	0.39	41.6746943882459	0.254679523539421	27.2145931037166	0.0617206718035668	0.121756782025377	1.53133630289532	1.08813544389688	2.1465720671074	28	111	1
SPAC25B8.09	48	107	62	100	835	300	0.48	51.2919315547642	0.12814371257485	13.6932052803388	0.31455336061354	0.638477465677305	3.74579439252336	2.62652056112306	5.3312868384055	16	132	3.84042902196792e-06
SPAC25B8.10	20	201	258	100	1212	300	0.2	21.3716381478184	0.165841584158416	17.7215316324732	0.0610468448466335	0.160455707458421	1.20597014925373	0.739887759541198	1.94472317439607	17	103	1
SPAC25B8.11	99	1430	62	100	2521	300	0.99	105.789608831701	0.567235224117414	60.6137297726703	0.0561606584648558	0.0852592269294045	1.74530769230769	1.41581019989901	2.14938511089029	72	127	0.620088216195948
SPAC25B8.12c	72	2526	410	100	1584	300	0.72	76.9378973321463	1.59469696969697	170.406432958931	0.0223841492897104	0.0362372360756847	0.451496437054632	0.354564924749013	0.573997819438846	105	67	1
SPAC25B8.13c	358	7006	686	100	2862	300	3.58	382.55232284595	2.44793850454228	261.582279635947	0.0458821255048288	0.0569010623150566	1.4624550385384	1.3131464319482	1.62850840345692	325	133	1
SPAC25B8.14	75	1040	70	100	1950	300	0.75	80.1436430543191	0.533333333333333	56.9910350608491	0.0566318466219952	0.0916960524949893	1.40625	1.10432100912891	1.78807302365229	60	115	1
SPAC25B8.15c	2	167	4	100	1964	300	0.02	2.13716381478184	0.085030549898167	9.08621071966822	0.00205666479112116	0.0488313540534174	0.235209580838323	0.0403928964976195	0.959047793609118	7	95	1
SPAC25B8.16	26	467	67	100	2343	300	0.26	27.783129592164	0.199317114810073	21.2986662719403	0.0367100678771996	0.0838129470454531	1.3044539614561	0.860116890362786	1.96373734927497	20	106	1
SPAC25B8.17	247	453	211	100	1021	300	2.47	263.939731125558	0.443682664054848	47.4111267432015	0.465532189679598	0.638535055015289	5.56704194260486	4.7530836566287	6.5194429117061	106	241	1.7183336576658e-39
SPAC25B8.18	32	270	84	100	583	300	0.32	34.1946210365095	0.463121783876501	49.4883559169037	0.0806843177422735	0.173189848552671	0.690962962962963	0.470389572437455	1.00969681706207	41	91	1
SPAC25B8.19c	139	1799	256	100	2940	300	1.39	148.532885127338	0.611904761904762	65.3870357617778	0.0647636095066604	0.09212613179396	2.2715953307393	1.90405011949582	2.70850827474242	90	149	3.78480598459542e-06
SPAC25B8.20	18	83	10	100	838	300	0.18	19.2344743330366	0.0990453460620525	10.5838064813182	0.12588421451145	0.369343261883448	1.81734939759036	1.05490971760595	3.09509653458329	10	108	1
SPAC25G10.01	82	906	195	100	1982	300	0.82	87.6237164060556	0.457114026236125	48.8463778050542	0.0717075037941621	0.114090569744765	1.79386313465784	1.42124272520029	2.26127509234124	57	125	0.816521719926875
SPAC25G10.02	2	45	6	100	1240	300	0.02	2.13716381478184	0.0362903225806452	3.87791821230576	0.00746010635017271	0.186622106896886	0.551111111111111	0.0925053187421417	2.31411412552139	3	99	1
SPAC25G10.03	472	1388	261	100	1385	300	4.72	504.370660288515	1.00216606498195	107.089652524087	0.30590442642522	0.377996004040979	4.70979827089337	4.23677630598929	5.23524465596756	286	286	4.90112130367206e-46
SPAC25G10.04c	100	1059	49	100	2330	300	1	106.858190739092	0.45450643776824	48.5677356191839	0.0764940470385122	0.11645779902529	2.20018885741265	1.78231129599733	2.71346671728926	62	138	0.000447269384022935
SPAC25G10.05c	84	1258	661	100	1258	300	0.84	89.7608802208374	1	106.858190739092	0.0531908381536161	0.083717353864434	0.84	0.66914074397249	1.05316431161458	92	92	1
SPAC25G10.06	432	1127	582	100	266	300	4.32	461.627383992878	4.23684210526316	452.741281815627	0.34253463612951	0.428923998434666	1.01962732919255	0.911142132104496	1.14093783583621	430	102	1
SPAC25G10.07c	30	960	141	100	3626	300	0.3	32.0574572217276	0.264754550468836	28.2911922530415	0.0213350614062236	0.0454965155673374	1.133125	0.773609326589669	1.64970365447165	27	103	1
SPAC25G10.08	320	3655	363	100	2311	300	3.2	341.946210365095	1.58156642146257	169.003326331191	0.0779637558108947	0.0983016385422255	2.02331053351573	1.80174239678978	2.27175086671083	257	163	1.51035153236069e-06
SPAC25G10.09c	460	3114	201	100	4951	300	4.6	491.547677399824	0.62896384568774	67.2099385904934	0.133775501711135	0.163103024876023	7.31361592806679	6.62322508971827	8.07523076161189	216	344	4.15658293724438e-89
SPAC25H1.02	18	266	21	100	1546	300	0.18	19.2344743330366	0.172056921086675	18.3856912914609	0.0406710609834112	0.111157261828704	1.04616541353383	0.628774602803538	1.71849126787176	17	101	1
SPAC25H1.03	35	64	38	100	483	300	0.35	37.4003667586823	0.132505175983437	14.1592633691551	0.35479228613917	0.840630385364623	2.64140625	1.71364674205219	4.06024476131113	15	120	0.391438072068322
SPAC25H1.04	29	138	70	100	624	300	0.29	30.9888753143367	0.221153846153846	23.6320998749915	0.137872235258194	0.318504251579125	1.31130434782609	0.860322748011128	1.98746652985374	23	106	1
SPAC25H1.05	23	369	254	100	882	300	0.23	24.5773838699912	0.418367346938776	44.7059777581916	0.0399119923959867	0.0964817175450413	0.549756097560976	0.352023772932602	0.850968748747264	36	87	1
SPAC25H1.06	83	410	217	100	1402	300	0.83	88.6922983134465	0.29243937232525	31.2495422275519	0.158736993447617	0.257873276573272	2.83819512195122	2.22549264813559	3.61538333755727	41	142	7.92720594068493e-07
SPAC25H1.07	131	1345	42	100	2670	300	1.31	139.984229868211	0.50374531835206	53.8293133123891	0.0810567933561973	0.116959368012377	2.60052044609665	2.16421638261047	3.12281512593047	77	154	1.30151545033425e-08
SPAC25H1.08c	126	1423	389	100	1131	300	1.26	134.641320331256	1.25817860300619	134.44668914388	0.0734742591183491	0.106636113622634	1.00144764581869	0.830993870628528	1.20605444507199	125	101	1
SPAC25H1.09	1	28	8	100	1779	300	0.01	1.06858190739092	0.0157391793142215	1.68186022523585	0.00180589559329714	0.244217113716604	0.635357142857143	0.0321268826047561	4.34462245301839	1	100	1
SPAC25H1.10c	58	195	205	100	306	300	0.58	61.9777506286734	0.637254901960784	68.095905863147	0.219421062172956	0.402453841479273	0.910153846153846	0.671428450249245	1.23150875492657	61	97	1
SPAC26A3.01	175	2505	264	100	1957	300	1.75	187.001833793411	1.28002043944813	136.780668268485	0.0597479742655244	0.0816502593551604	1.36716566866267	1.16926785637631	1.59789557558049	154	121	1
SPAC26A3.02	82	1005	1034	100	2623	284	0.82	87.6237164060556	0.383149065955013	40.9426159713258	0.0647065657276899	0.102751260163528	2.1401592039801	1.69725321903731	2.69516555408934	50	132	0.00561528750658081
SPAC26A3.03c	0	138	2	100	3044	300	0	0	0.045335085413929	4.84442520433466	0.000659688017503077	0.0349336806536441	0	0.0200809032527937	1.06338123909693	4	96	1
SPAC26A3.04	908	427	547	100	435	300	9.08	970.272371910957	0.981609195402299	104.892982633546	1.89236830630527	2.38969060684216	9.25011709601874	8.23180213242792	10.3951541397634	499	509	2.99773050769385e-83
SPAC26A3.05	212	4551	497	100	5156	300	2.12	226.539364366875	0.88266097750194	94.3195550918558	0.0404882374188606	0.053578753211546	2.40182816963305	2.08757352131645	2.76252051558731	146	166	7.7256410305633e-10
SPAC26A3.06	85	381	61	100	882	300	0.85	90.8294621282283	0.431972789115646	46.1598306934174	0.175088037210772	0.283957731143541	1.96771653543307	1.54427648819901	2.50450718868603	55	130	0.128696742946923
SPAC26A3.07c	595	1041	813	100	565	300	5.95	635.806234897598	1.84247787610619	196.883852317513	0.516127494841482	0.632935625058131	3.22934678194044	2.91612034585438	3.57608628157844	450	245	3.3041765940102e-22
SPAC26A3.08	82	975	101	100	995	300	0.82	87.6237164060556	0.979899497487437	104.710287407653	0.0666792807462563	0.105942048279106	0.836820512820513	0.66345884342525	1.0541233803771	90	92	1
SPAC26A3.09c	26	1598	193	100	4027	300	0.26	27.783129592164	0.396821455177552	42.4036227467269	0.0108141046673748	0.0242949359659751	0.655206508135169	0.435483994955183	0.978357071349818	35	91	1
SPAC26A3.10	146	2311	127	100	3742	300	1.46	156.012958479075	0.617584179583111	65.9939280593378	0.0532475901825721	0.0749149608303401	2.3640501947209	1.99252482463185	2.80331783427133	93	153	2.54604482733042e-07
SPAC26A3.11	44	283	79	100	1307	300	0.44	47.0176039252005	0.216526396327467	23.1376189588088	0.11166339703876	0.215803959187441	2.03208480565371	1.45944059929659	2.82055774657985	25	119	1
SPAC26A3.12c	62	3285	14	100	4655	300	0.62	66.2520782582371	0.705692803437164	75.4090561928932	0.0145549134385133	0.024424073096965	0.878569254185693	0.677531220562794	1.13694060266372	67	95	1
SPAC26A3.14c	215	1544	243	100	608	285	2.15	229.745110089048	2.53947368421053	271.363563324273	0.120411583190893	0.160985974361534	0.846632124352332	0.732102425800629	0.978794724118125	226	89	1
SPAC26A3.15c	1	1510	217	100	2725	300	0.01	1.06858190739092	0.554128440366973	59.2131625746896	3.45489156579437e-05	0.0043054474175338	0.018046357615894	0.000941457951678967	0.117323442127796	36	65	1
SPAC26A3.16	141	963	444	100	1458	300	1.41	150.67004894212	0.660493827160494	70.579175364709	0.122195523394008	0.175345081654017	2.13476635514019	1.78161073108464	2.55653129051557	95	146	0.000116471400889702
SPAC26A3.17c	328	573	31	100	1039	300	3.28	350.494865624222	0.551491819056785	58.9314179918189	0.498617839963654	0.657100240489087	5.94750436300175	5.18063935722236	6.82727149868162	152	276	1.59693173971659e-49
SPAC26F1.01	43	1705	240	100	3179	300	0.43	45.9490220178096	0.536332179930796	57.3114863825581	0.0184016601992503	0.0344428705968161	0.801741935483871	0.584988777734168	1.09493885627278	49	94	1
SPAC26F1.02	144	181	750	100	1207	300	1.44	153.875794664293	0.149958574979287	16.0243020080992	0.635447456622292	0.995907952426737	9.60265193370166	7.66985080143106	12.0206089857907	31	213	9.12590501802777e-47
SPAC26F1.03	295	1716	406	100	1372	300	2.95	315.231662680322	1.25072886297376	133.650623402538	0.151631011231573	0.194870036367967	2.35862470862471	2.08037747409719	2.67361689896851	219	176	5.49284340388376e-10
SPAC26F1.04c	2	435	168	100	1728	300	0.02	2.13716381478184	0.251736111111111	26.9000653770284	0.000793741420617769	0.0186216541426868	0.079448275862069	0.013715851748275	0.321782183585629	20	82	1
SPAC26F1.05	5	67	3609	100	817	300	0.05	5.34290953695461	0.0820073439412485	8.76315640088026	0.0265332680507047	0.192405437540586	0.609701492537313	0.216776799974258	1.57195242470659	7	98	1
SPAC26F1.06	655	5847	4187	100	587	300	6.55	699.921149341054	9.96081771720613	1064.39495954254	0.103243899910982	0.121542455709824	0.657576534975201	0.606041692477462	0.713454215016665	686	69	1
SPAC26F1.07	111	456	191	100	1079	300	1.11	118.612591720392	0.422613531047266	45.15971730957	0.196715341389234	0.300998516294282	2.62651315789474	2.12255853358984	3.24777399081531	62	149	5.4669405279424e-07
SPAC26F1.08c	11	513	72	100	3295	300	0.11	11.7544009813001	0.155690440060698	16.6367987402593	0.0112009213628986	0.039932861621831	0.706530214424951	0.36907035890751	1.31578779043933	14	97	1
SPAC26F1.09	35	941	64	100	3265	300	0.35	37.4003667586823	0.288208269525268	30.7974142375148	0.0261306305948223	0.0526903187158514	1.2143995749203	0.853165088920948	1.72033890607255	30	105	1
SPAC26F1.10c	202	3094	290	100	1482	300	2.02	215.853545292966	2.08771929824561	223.089906981613	0.0564742779637101	0.0754511957903938	0.967563025210084	0.836948799422183	1.11818672161364	204	98	1
SPAC26F1.11	7	52	4	100	1678	300	0.07	7.48007335173645	0.0309892729439809	3.3114576391137	0.0559690608264146	0.307816993648999	2.25884615384615	0.939160840667238	5.1651691534302	3	104	1
SPAC26F1.12c	40	300	58	100	1213	300	0.4	42.7432762956369	0.247320692497939	26.4282417326691	0.0944805761103985	0.187472096860097	1.61733333333333	1.14604938821913	2.27403653491298	27	113	1
SPAC26F1.13c	159	3483	78	100	3460	300	1.59	169.904523275157	1.00664739884393	107.568519752676	0.0388109363460716	0.0536688614918674	1.57950043066322	1.34285839757408	1.85694260761861	129	130	1
SPAC26F1.14c	118	526	92	100	1971	300	1.18	126.092665072129	0.266869609335363	28.5172036168252	0.182783114418005	0.27514744268951	4.42163498098859	3.60265518517889	5.42315609541025	45	173	2.16136852809161e-20
SPAC26H5.02c	59	335	58	100	1813	300	0.59	63.0463325360644	0.184776613348042	19.7448945932685	0.132204132636568	0.234157423336566	3.1930447761194	2.39686092470097	4.24527408509193	24	135	1.60255673218925e-06
SPAC26H5.03	9	416	117	100	2089	300	0.09	9.61723716651829	0.199138343705122	21.2795631151088	0.0104778393017417	0.0430383620070301	0.451947115384615	0.218882063013384	0.899071382326859	18	91	1
SPAC26H5.04	13	517	20	100	2565	300	0.13	13.891564796082	0.201559454191033	21.5382786012127	0.0138816242431518	0.0445834850438195	0.644970986460348	0.356063661836843	1.14356639137397	18	95	1
SPAC26H5.05	149	3011	293	100	3523	300	1.49	159.218704201247	0.854669315923928	91.3284167798486	0.0418285053913345	0.0585122373487782	1.74336433078711	1.47361824493671	2.06138612179746	114	135	0.0857965923940674
SPAC26H5.06	24	519	3	100	2927	300	0.24	25.6459657773821	0.177314656645029	18.9475234006111	0.0300067774915675	0.0706674921243079	1.35352601156069	0.87829837717818	2.06843749447849	18	106	1
SPAC26H5.07c	105	2130	227	100	1874	300	1.05	112.201100276047	1.13660618996798	121.455681042832	0.0403168206289411	0.0602198815468555	0.923802816901408	0.755537218586355	1.12852058018807	109	96	1
SPAC26H5.08c	106	1733	875	100	1339	300	1.06	113.269682183438	1.29424943988051	138.301153510714	0.0500160271925355	0.0747343775434323	0.819007501442585	0.66971460410805	1.00069331530656	116	90	1
SPAC26H5.09c	56	732	280	100	1624	300	0.56	59.8405868138916	0.450738916256158	48.1651450868322	0.0577221698200244	0.101160861780302	1.2424043715847	0.937408037877197	1.6428523953121	48	108	1
SPAC26H5.10c	853	3697	2966	100	861	300	8.53	911.500367004456	4.2938443670151	458.832440374476	0.214019778636599	0.248731357468371	1.98656478225588	1.84271029406112	2.14157698780268	772	181	3.0863918865549e-07
SPAC26H5.11	79	2820	185	100	4266	300	0.79	84.4179706838828	0.661040787623066	70.6376225701453	0.0222508499236191	0.0352207274220125	1.19508510638298	0.949221257741591	1.50251623182305	71	108	1
SPAC26H5.12	72	1275	38	100	3655	300	0.72	76.9378973321463	0.348837209302326	37.2761130485205	0.0441998087918816	0.0720331567807576	2.064	1.61550301134327	2.63281188033669	44	128	0.0362117771868501
SPAC26H5.13c	270	2994	6	100	2794	300	2.7	288.517114995549	1.07158196134574	114.507309618054	0.0794576940045934	0.102328250270987	2.51963927855711	2.22004797048834	2.85905131257139	191	179	2.70027919400658e-12
SPAC27D7.02c	19	609	89	100	2534	300	0.19	20.3030562404275	0.240331491712707	25.681388382047	0.0191895905340714	0.0501158849572212	0.790574712643678	0.48626422413337	1.26993652481599	23	96	1
SPAC27D7.03c	5	1244	72	100	3959	300	0.05	5.34290953695461	0.314220762818894	33.5770622074844	0.00147690817345756	0.00999079991395774	0.159123794212219	0.0584707945871849	0.395535768593587	25	80	1
SPAC27D7.04	4	87	284	100	1206	300	0.04	4.27432762956369	0.0721393034825871	7.70867545132754	0.0143780952509757	0.129938094864998	0.55448275862069	0.173399828726767	1.56705342407187	6	98	1
SPAC27D7.05c	7	61	83	100	506	300	0.07	7.48007335173645	0.120553359683794	12.8821139033293	0.0480713876550556	0.260250285812334	0.580655737704918	0.243241221534581	1.31686644621041	11	96	1
SPAC27D7.06	276	426	77	100	912	300	2.76	294.928606439894	0.467105263157895	49.9140233057601	0.55522904673074	0.755934428430035	5.9087323943662	5.06368890618435	6.89412198728192	119	257	1.13415710842684e-43
SPAC27D7.07c	56	200	93	100	616	300	0.56	59.8405868138916	0.324675324675325	34.6942177724325	0.205846113209089	0.380122063282232	1.7248	1.26801205736799	2.34155190981855	38	118	1
SPAC27D7.08c	28	442	13	100	1510	300	0.28	29.9202934069458	0.292715231788079	31.2790200706482	0.0423790471256229	0.0940711839685028	0.956561085972851	0.639923611596906	1.42047487792439	28	100	1
SPAC27D7.09c	0	8	49	0	315	300	NA	NA	0.0253968253968254	2.71385881242139	0.0116892782926356	0.673070909790981	NA	NA	NA	0	0	1
SPAC27D7.11c	12	449	0	100	1106	0	0.12	12.8229828886911	0.405967450271248	43.3809472349479	0.0143637326890373	0.0485436165428174	0.295590200445434	0.158862883540753	0.53689239896356	32	80	1
