V4	ePRO_Cdk9as_0min_r1_pr_counts	ePRO_Cdk9as_0min_r1gb_counts	ePRO_Cdk9as_0min_r1term_counts	ePRO_Cdk9as_0min_r1pr_map	ePRO_Cdk9as_0min_r1gb_map	ePRO_Cdk9as_0min_r1term_map	ePRO_Cdk9as_0min_r1pr_density	ePRO_Cdk9as_0min_r1pr_densityRPKM	ePRO_Cdk9as_0min_r1gb_density	ePRO_Cdk9as_0min_r1gb_densityRPKM	ePRO_Cdk9as_0min_r1pause_index_CI_low	ePRO_Cdk9as_0min_r1pause_index_CI_high	ePRO_Cdk9as_0min_r1pause_index_scaled	ePRO_Cdk9as_0min_r1pause_index_CI_low_scaled	ePRO_Cdk9as_0min_r1pause_index_CI_high_scaled	ePRO_Cdk9as_0min_r1_ExpPR	ePRO_Cdk9as_0min_r1_ExpGB	ePRO_Cdk9as_0min_r1Fexact_Pval
SPAC1002.01	15	11	47	100	481	300	0.15	120.886143788427	0.0228690228690229	18.4303199123034	0.592141377649918	3.17112085003236	6.55909090909091	2.84820002649611	15.2530912886557	2	113	0.0505620680954731
SPAC1002.02	12	60	12	100	837	300	0.12	96.7089150307414	0.0716845878136201	57.7711559323425	0.102202646994469	0.383083156953121	1.674	0.855436155343707	3.20640602369762	7	105	1
SPAC1002.03c	12	130	47	100	2955	300	0.12	96.7089150307414	0.0439932318104907	35.4544809757371	0.0486482295574362	0.171133997429102	2.72769230769231	1.43755518342224	5.05700962402997	4	108	1
SPAC1002.04c	14	39	1	100	641	300	0.14	112.827067535865	0.0608424336973479	49.0333812558361	0.185985947561728	0.682890911282845	2.30102564102564	1.19216992387068	4.37733074132304	6	108	1
SPAC1002.05c	0	80	55	100	2086	300	0	0	0.0383509108341323	30.907291476747	0.00113929585402706	0.0605494800111063	0	0.0237657115150045	1.26306215303168	3	97	1
SPAC1002.06c	4	15	4	100	311	300	0.04	32.2363050102471	0.0482315112540193	38.8701426972433	0.0749300695813891	0.855217779850123	0.829333333333333	0.23303251639812	2.65972729533388	4	100	1
SPAC1002.07c	7	47	6	100	1084	300	0.07	56.4135337679325	0.0433579335793358	34.9424892869376	0.0615913112941173	0.342579968415387	1.61446808510638	0.667649814428231	3.7135668576228	4	103	1
SPAC1002.08c	37	58	16	100	1783	300	0.37	298.185821344786	0.0325294447560292	26.2157275742335	0.41385484512785	0.981282374360383	11.3743103448276	7.37903188862957	17.4962647348456	4	133	8.4288499451292e-17
SPAC1002.09c	2	286	25	100	2132	300	0.02	16.1181525051236	0.134146341463415	108.109559485585	0.00120519689411152	0.0283847962900719	0.149090909090909	0.0256947977824576	0.605163856904334	12	90	1
SPAC1002.10c	4	47	32	100	1806	300	0.04	32.2363050102471	0.0260243632336656	20.9732327724476	0.0260887115061924	0.246100574600521	1.53702127659574	0.471162129801835	4.44457637728541	2	102	1
SPAC1002.11	2	36	21	100	1871	300	0.02	16.1181525051236	0.0192410475681454	15.5065069530852	0.00925365154988372	0.235628337171256	1.03944444444444	0.173135820498324	4.4086061884742	1	101	1
SPAC1002.12c	23	134	12	100	1692	300	0.23	185.358753808921	0.0791962174940898	63.8248355699337	0.107437658503641	0.271963903210127	2.90417910447761	1.81784518188161	4.60162924231536	9	114	0.428163497375487
SPAC1002.13c	180	687	419	100	1829	300	1.8	1450.63372546112	0.375615090213231	302.71106536413	0.221577227222246	0.309711742480417	4.79213973799127	4.05264748589487	5.66462776996682	76	204	4.68271430845239e-30
SPAC1002.14	5	41	29	100	1485	300	0.05	40.2953812628089	0.0276094276094276	22.2506482393962	0.0424430870454526	0.322076011331702	1.8109756097561	0.630279842624971	4.78282876827577	2	103	1
SPAC1002.15c	2	76	3	100	2754	300	0.02	16.1181525051236	0.027596223674655	22.2400070876796	0.00447357636740423	0.108703657278664	0.724736842105263	0.123202293158313	2.99369872145441	2	100	1
SPAC1002.16c	0	35	3	100	1906	300	0	0	0.0183630640083945	14.7989333074324	0.00261349347422073	0.140450384980723	0	0.0498131856186471	2.67698433773257	1	99	1
SPAC1002.17c	2	25	1	100	990	300	0.02	16.1181525051236	0.0252525252525253	20.3512026579843	0.0131043842240231	0.346856126123875	0.792	0.129733403817829	3.43387564862636	2	100	1
SPAC1002.18	0	32	5	100	1505	300	0	0	0.0212624584717608	17.1355774140848	0.00286022979559656	0.15399674612007	0	0.0430464584237283	2.31765102910705	2	98	1
SPAC1002.19	0	61	9	100	1563	300	0	0	0.0390275111964171	31.4525688679634	0.00149545868574188	0.0796917976497406	0	0.0233740192581455	1.24558279726544	3	97	1
SPAC1002.20	0	4	12	100	548	300	0	0	0.0072992700729927	5.88253741062904	0.0240893601812892	1.52670069174082	0	0.132009693793465	8.36631979073969	0	100	1
SPAC1006.01	2	215	76	100	1664	300	0.02	16.1181525051236	0.129206730769231	104.128689561345	0.00160055017517388	0.0378375884496926	0.154790697674419	0.0266331549148934	0.629617471802886	11	91	1
SPAC1006.02	60	62	4	100	1217	300	0.6	483.544575153707	0.0509449465899754	41.0569209251299	0.668744634945153	1.40028388859468	11.7774193548387	8.13862220728251	17.0414549241972	7	153	1.31692650814906e-25
SPAC1006.03c	12	273	22	100	2770	300	0.12	96.7089150307414	0.0985559566787004	79.4269970017822	0.0235011944918514	0.080274223388406	1.21758241758242	0.650983087424284	2.22359598785885	10	102	1
SPAC1006.04c	1	39	14	100	3993	300	0.01	8.05907625256178	0.00976709241172051	7.87137425118731	0.00130809652203615	0.172803354535776	1.02384615384615	0.0522322941249034	6.90003794661355	0	101	1
SPAC1006.05c	35	197	8	100	2032	300	0.35	282.067668839662	0.0969488188976378	78.1317924091865	0.121907164301516	0.257800048599265	3.61015228426396	2.4771535786068	5.23849698753706	11	124	0.00013272918219803
SPAC1006.06	1	330	6	100	4139	300	0.01	8.05907625256178	0.079729403237497	64.2545340262234	0.000157749421975138	0.0197678623900286	0.125424242424242	0.00652924857555098	0.818191824323282	7	94	1
SPAC1006.07	29	329	481	100	1302	300	0.29	233.713211324292	0.252688172043011	203.643324661507	0.0591275637842424	0.130598701776138	1.14765957446809	0.769840880470837	1.70039509712531	26	103	1
SPAC1006.08	5	58	16	100	1457	300	0.05	40.2953812628089	0.0398078242964997	32.0814291454072	0.0304891655037137	0.223580815770315	1.25603448275862	0.444227141389109	3.25757248577349	4	101	1
SPAC1006.09	5	454	10	100	4844	300	0.05	40.2953812628089	0.0937241948802642	75.533043325001	0.00403342795289519	0.0274759563937911	0.533480176211454	0.195379250038243	1.33093532771524	8	97	1
SPAC1039.01	2	50	8	100	2977	300	0.02	16.1181525051236	0.0167954316425932	13.5355664302348	0.0067349107163125	0.16728697501223	1.1908	0.200498292024623	4.98013324611409	1	101	1
SPAC1039.02	0	75	53	100	2733	300	0	0	0.0274423710208562	22.1160160608172	0.00121547503949483	0.0646352056966976	0	0.0332189328293937	1.76648017169074	2	98	1
SPAC1039.03	8	62	4	100	1499	300	0.08	64.4726100204942	0.0413609072715143	33.3330705576271	0.0572321620150036	0.279067895405209	1.9341935483871	0.857910108604904	4.18322775212409	4	104	1
SPAC1039.04	1	65	7	100	1844	300	0.01	8.05907625256178	0.0352494577006508	28.4078067470995	0.000792046066761278	0.10216021966882	0.283692307692308	0.014605329471078	1.88383445069304	3	98	1
SPAC1039.05c	0	40	5	100	3153	300	0	0	0.012686330478909	10.2240104694726	0.00228497423961751	0.122491520736586	0	0.0720452377751402	3.86215764882455	1	99	1
SPAC1039.06	1	39	6	100	1966	300	0.01	8.05907625256178	0.0198372329603255	15.9869773067095	0.00130809652203615	0.172803354535776	0.504102564102564	0.0257171776232307	3.39731395017336	1	100	1
SPAC1039.07c	3	25	13	100	1430	300	0.03	24.1772287576853	0.0174825174825175	14.0892941478353	0.0288991736999246	0.415829500379834	1.716	0.413258183908922	5.94636185543163	1	102	1
SPAC1039.08	0	26	2	100	995	300	0	0	0.0261306532663317	21.0588927202619	0.00352600391483322	0.190799932857011	0	0.0350837389525905	1.89845933192726	2	98	1
SPAC1039.09	0	29	1	100	3060	300	0	0	0.00947712418300654	7.63768664458469	0.00315841214605714	0.170434554760817	0	0.0966474116693484	5.21529737568101	0	100	1
SPAC1039.10	0	41	1	100	888	300	0	0	0.0461711711711712	37.2096989138551	0.00222893830759859	0.119437073139709	0	0.0197929721714755	1.06060120948062	4	96	1
SPAC1039.11c	0	56	11	100	3471	300	0	0	0.0161336790550274	13.0022549738824	0.00162951508688572	0.0869233329225396	0	0.0565604686658034	3.01710888574135	1	99	1
SPAC105.01c	7	138	6	100	3151	300	0.07	56.4135337679325	0.0437956204379562	35.2952244637742	0.021781874068808	0.111984702350543	1.59833333333333	0.686346851908139	3.5286379710656	4	103	1
SPAC105.02c	16	84	67	100	1418	300	0.16	128.945220040988	0.0592383638928068	47.7406491689132	0.107413268484264	0.333070626793294	2.70095238095238	1.52312014710686	4.72294148792891	6	110	1
SPAC105.03c	0	80	28	100	2487	294	0	0	0.0321672698029755	25.9238480178907	0.00113929585402706	0.0605494800111063	0	0.028334287889653	1.50586556787621	3	97	1
SPAC1071.01c	1	218	3	100	2319	300	0.01	8.05907625256178	0.0940060370849504	75.7601821068766	0.000238459769086667	0.029990893565503	0.106376146788991	0.00552988204511981	0.695488821784015	8	93	1
SPAC1071.02	3	91	5	100	3405	300	0.03	24.1772287576853	0.0267254038179148	21.5382067249081	0.00834771386500173	0.107526893799738	1.12252747252747	0.284239657103309	3.66129073388107	2	101	1
SPAC1071.03c	4	85	6	100	1677	300	0.04	32.2363050102471	0.050685748360167	40.8480310952744	0.014708190345815	0.133080208981323	0.789176470588235	0.246656352099317	2.23175510461679	5	99	1
SPAC1071.04c	1	0	6	100	331	300	0.01	8.05907625256178	0	0	0.0577765545925511	8.27870929775896	NA	0.191240395701344	27.4025277755822	0	101	1
