V4	WT_DMSOr2_pr_counts	WT_DMSOr2gb_counts	WT_DMSOr2term_counts	WT_DMSOr2pr_map	WT_DMSOr2gb_map	WT_DMSOr2term_map	WT_DMSOr2pr_density	WT_DMSOr2pr_densityRPKM	WT_DMSOr2gb_density	WT_DMSOr2gb_densityRPKM	WT_DMSOr2pause_index_CI_low	WT_DMSOr2pause_index_CI_high	WT_DMSOr2pause_index_scaled	WT_DMSOr2pause_index_CI_low_scaled	WT_DMSOr2pause_index_CI_high_scaled	WT_DMSOr2_ExpPR	WT_DMSOr2_ExpGB	WT_DMSOr2Fexact_Pval
SPAC1002.16c	7	237	28	100	1906	300	0.07	8.33157279265393	0.124344176285414	14.7997508009218	0.0127899107694867	0.0646200098829274	0.56295358649789	0.243775699266417	1.2316573883686	11	96	1
SPAC1002.17c	13	776	103	100	990	300	0.13	15.472920900643	0.783838383838384	93.2943793232244	0.00927115548377873	0.0296276154771183	0.165850515463918	0.0917844392894094	0.293313393223471	49	64	1
SPAC1002.18	18	512	89	100	1505	300	0.18	21.4240443239673	0.340199335548173	40.4913646876015	0.0212976704917231	0.0572809088337559	0.5291015625	0.320529940900433	0.862077677948026	29	89	1
SPAC1002.19	13	568	41	100	1563	300	0.13	15.472920900643	0.36340371081254	43.2532067107891	0.0126435341173898	0.0405526291374594	0.357728873239437	0.197618438254803	0.633837593418491	30	83	1
SPAC1002.20	0	27	122	100	548	300	0	0	0.0492700729927007	5.86424570911513	0.00339432100419189	0.183491530730493	0	0.0186008791029716	1.0055335884031	4	96	1
SPAC1006.01	90	1403	282	100	1664	300	0.9	107.120221619836	0.843149038461538	100.353679842835	0.051521320755859	0.0797794092655834	1.06742694226657	0.857314777377493	1.32752937017931	86	104	1
SPAC1006.02	105	403	70	100	1217	300	1.05	124.973591889809	0.33114215283484	39.4133564437086	0.208940397815132	0.324646239151751	3.17084367245658	2.54280464141016	3.95094473047681	50	155	2.49823573680937e-10
SPAC1006.03c	159	1545	134	100	2770	300	1.59	189.245724861711	0.557761732851986	66.3861782601874	0.0871055147905074	0.12153127382339	2.85067961165049	2.41282275969705	3.3664162849079	92	167	3.00233255231101e-12
SPAC1006.04c	23	319	182	100	3993	300	0.23	27.3751677472915	0.0798898071625344	9.5086820537963	0.0460719865574405	0.111842094933128	2.87896551724138	1.8396544232386	4.4658548506798	9	114	0.311783885796667
SPAC1006.05c	124	1011	53	100	2032	300	1.24	147.587860898441	0.49753937007874	59.2183639860315	0.101317052010285	0.148376891161741	2.49226508407517	2.05876249684899	3.01501842840658	74	150	3.2273138278914e-07
SPAC1006.06	30	2151	30	100	4139	300	0.3	35.7067405399454	0.519690746557139	61.854875494421	0.00955314199204914	0.0202378043251081	0.577266387726639	0.395404547050914	0.837642721016226	44	86	1
SPAC1006.07	569	3998	2087	100	1302	300	5.69	677.237845574298	3.07066052227343	365.477595183568	0.130224335582546	0.155531284104146	1.85302151075538	1.69552084928475	2.02501731903599	504	165	3.49770558832799e-05
SPAC1006.08	16	324	390	100	1457	300	0.16	19.0435949546376	0.222374742621826	26.4675907914489	0.0288493048488716	0.0832350972516518	0.719506172839506	0.420334371648059	1.21273536695657	21	95	1
SPAC1006.09	278	3107	125	100	4844	300	2.78	330.882462336828	0.641412056151941	76.3424462273675	0.0789868730668074	0.101335979541897	4.33418731895719	3.82612413135615	4.90871484900947	147	231	2.19694822814754e-36
SPAC1039.01	3	654	90	100	2977	300	0.03	3.57067405399454	0.219684245885119	26.1473612284451	0.00118141769830962	0.0146654008425284	0.136559633027523	0.0351708048786773	0.436588983082072	18	85	1
SPAC1039.02	6	972	352	100	2733	300	0.06	7.14134810798909	0.355653128430296	42.3307132636016	0.00250255673282824	0.0142122003383768	0.168703703703704	0.0683948755081957	0.388419435247837	27	79	1
SPAC1039.03	14	361	79	100	1499	300	0.14	16.6631455853079	0.24082721814543	28.6638499775857	0.0218313875940693	0.0675943662026814	0.581329639889197	0.327252500035099	1.01323954937819	22	92	1
SPAC1039.04	12	584	31	100	1844	300	0.12	14.2826962159782	0.316702819956616	37.6947514015331	0.0110641079688943	0.0372490664175924	0.378904109589041	0.20402215094641	0.686872784740404	26	86	1
SPAC1039.05c	3	439	50	100	3153	300	0.03	3.57067405399454	0.139232477006026	16.5717931039603	0.00175763229021097	0.021882502383421	0.215466970387244	0.0554181461103518	0.689955300149263	12	91	1
SPAC1039.06	4	291	67	100	1966	300	0.04	4.76089873865939	0.148016276703967	17.6172626265244	0.00437144179098158	0.0381137094303891	0.270240549828179	0.0859425456106978	0.74931552740145	13	91	1
SPAC1039.07c	14	243	71	100	1430	300	0.14	16.6631455853079	0.16993006993007	20.2254963897593	0.0322636620903833	0.100964400015571	0.823868312757202	0.461370367892482	1.44379092022267	16	98	1
SPAC1039.08	12	149	13	100	995	300	0.12	14.2826962159782	0.149748743718593	17.8234651271419	0.042592201348775	0.148768844987738	0.801342281879195	0.423792403420312	1.48025000762799	14	98	1
SPAC1039.09	1	124	10	100	3060	300	0.01	1.19022468466485	0.0405228758169935	4.82313270909938	0.000417917262807862	0.0529903310105278	0.246774193548387	0.0127882682419206	1.62150412892215	3	98	1
SPAC1039.10	0	46	14	100	888	300	0	0	0.0518018018018018	6.16557832146205	0.00198548220405956	0.106196341353302	0	0.0176310819720489	0.943023511217323	4	96	1
SPAC1039.11c	0	493	87	100	3471	300	0	0	0.14203399596658	16.9052368061011	0.000184444796746217	0.00973238898126926	0	0.00640207889506118	0.337811221539856	12	88	1
SPAC105.01c	88	960	36	100	3151	300	0.88	104.739772250507	0.304665185655348	36.2620024524993	0.0732230114693212	0.114623845689367	2.88841666666667	2.30725709139831	3.61179737767195	43	145	4.09982717294633e-08
SPAC105.02c	77	674	278	100	1418	300	0.77	91.6473007191933	0.475317348377997	56.5734441088933	0.0895832100391046	0.14548963603446	1.6199703264095	1.2702899183545	2.06304303896864	57	120	1
SPAC105.03c	29	824	32	100	2487	294	0.29	34.5165158552806	0.331322878970647	39.4348669145088	0.0238454241983752	0.0516150773677116	0.875279126213592	0.59303569981359	1.28366697413499	32	97	1
SPAC1071.01c	103	1267	63	100	2319	300	1.03	122.593142520479	0.546356188012074	65.0286621591359	0.0661475309587332	0.0998183539562259	1.88521704814523	1.53396124293302	2.31478762824488	71	132	0.058696908164063
SPAC1071.02	34	928	47	100	3405	300	0.34	40.4676392786048	0.272540381791483	32.4384289976205	0.0256035065778102	0.0521666392693201	1.24752155172414	0.871799398974436	1.77627406712035	28	106	1
SPAC1071.03c	48	972	99	100	1677	300	0.48	57.1307848639127	0.579606440071556	68.9861892363883	0.0365393892023872	0.066543888164005	0.828148148148148	0.612765556924033	1.11594100451036	54	94	1
SPAC1071.04c	26	50	94	100	331	300	0.26	30.945841801286	0.151057401812689	17.9792248438799	0.31504087612205	0.854423821903707	1.7212	1.04278529996398	2.82814285050127	16	110	1
SPAC1071.05	56	374	216	100	1458	300	0.56	66.6525823412315	0.256515775034294	30.5311407451751	0.111895133416094	0.199926714503656	2.18310160427807	1.63143104520665	2.9149314974633	31	125	0.0945647452993659
SPAC1071.06	134	386	72	100	1678	300	1.34	159.49010774509	0.230035756853397	27.3794236162474	0.283803474006809	0.424429000218724	5.82518134715026	4.76222229383425	7.1219186236702	43	191	1.97151153049869e-30
SPAC1071.07c	684	390	432	100	468	300	6.84	814.113684310756	0.833333333333333	99.1853903887373	1.54581331990643	1.99001399768922	8.208	7.23440633716209	9.31326550918555	356	428	2.87882188929885e-71
SPAC1071.08	114	284	775	100	320	300	1.14	135.685614051793	0.8875	105.632440764005	0.321068997392727	0.501558174372732	1.28450704225352	1.02742079165673	1.60498615799274	100	114	1
SPAC1071.09c	222	383	866	100	2232	300	2.22	264.229879995596	0.171594982078853	20.4236583434873	0.489614496819137	0.686096053292908	12.9374412532637	10.9281955690031	15.3136639094977	47	275	3.68702809212617e-87
SPAC1071.10c	2707	47338	1507	100	4273	300	27.07	3221.93822138774	11.0783992511116	1318.57842552456	0.0550011368673165	0.0594541385585003	2.44349381046939	2.35019857834043	2.54047534060472	2574	233	1.8129324757232e-19
SPAC1071.11	54	1586	55	100	2136	300	0.54	64.2721329719018	0.74250936329588	88.3752972789536	0.0257014021256187	0.0449928119585963	0.727263556116015	0.548981949403216	0.961046463435617	65	89	1
SPAC1071.12c	6	107	40	100	736	300	0.06	7.14134810798909	0.145380434782609	17.3035382145569	0.0222518626115412	0.132149334440371	0.412710280373832	0.163773708820943	0.972619101481128	13	93	1
SPAC1071.13	15	1570	118	100	3378	300	0.15	17.8533702699727	0.464772054470101	55.3183171972709	0.00553596632689137	0.016204531419758	0.322738853503185	0.187004942522391	0.547389071359426	36	79	1
SPAC1093.01	224	6062	67	100	5223	300	2.24	266.610329364926	1.16063565000957	138.141720054342	0.0322620415472922	0.0423102843741165	1.92997690531178	1.68504643001507	2.2098661528601	174	150	0.000112194647650918
SPAC1093.02	128	524	113	100	992	300	1.28	152.3487596371	0.528225806451613	62.8707393915706	0.200376651361541	0.297616782613892	2.42320610687023	1.98773638150649	2.95235848352981	78	150	3.43272765881972e-06
SPAC1093.03	26	769	49	100	3353	300	0.26	30.945841801286	0.229346853563973	27.2974286462054	0.0223918720993269	0.050669573852412	1.13365409622887	0.750799471490431	1.69895081127137	23	103	1
SPAC1093.04c	36	682	7	100	4949	300	0.36	42.8480886479345	0.137805617296424	16.401964739168	0.0371775796805559	0.0746075374544743	2.61237536656892	1.83991841839071	3.69232702862193	16	120	0.0372694459644563
SPAC1093.05	201	1250	148	100	2479	300	2.01	239.235161617634	0.504235578862445	60.015363284835	0.138145404750638	0.187110587832911	3.986232	3.42462458376832	4.63847147237786	100	201	1.03111021975828e-25
SPAC1093.06c	4	3245	49	100	12942	300	0.04	4.76089873865939	0.250734044197187	29.8429848689339	0.00039461649675086	0.00339252832529755	0.159531587057011	0.0510712670094963	0.439061015860009	20	84	1
SPAC1093.07	0	423	14	100	1791	300	0	0	0.236180904522613	28.1108342609286	0.000214983621464079	0.0113464019588421	0	0.00385035666042165	0.203214059082863	19	81	1
SPAC10F6.01c	144	12766	538	100	4905	300	1.44	171.392354591738	2.6026503567788	309.77387001899	0.00953685623557686	0.0133340096313619	0.553282155726148	0.467782798355045	0.654033172418302	176	68	1
SPAC10F6.02c	20	721	67	100	3591	300	0.2	23.804493693297	0.200779727095517	23.8972987369355	0.0173006330526453	0.0439820957520999	0.996116504854369	0.621265732920492	1.57939705845791	20	100	1
SPAC10F6.03c	625	2485	653	100	2113	300	6.25	743.89042791553	1.17605300520587	139.97673172703	0.230159873536887	0.274823959185242	5.31438631790744	4.86327812783442	5.80703025758416	391	334	1.20215563798752e-63
SPAC10F6.04	2	561	8	100	2665	300	0.02	2.38044936932969	0.210506566604128	25.0550111856277	0.00061592341091087	0.01442571850882	0.0950089126559715	0.0164143589007747	0.384445398260054	17	85	1
SPAC10F6.05c	5	352	105	100	2025	300	0.05	5.95112342332424	0.173827160493827	20.6893377284951	0.00519434402223817	0.0354968180627327	0.287642045454545	0.105185466450323	0.718810565770336	15	90	1
SPAC10F6.06	495	1362	1434	100	890	300	4.95	589.161218909099	1.53033707865169	182.144496686913	0.327462734477858	0.403334365824324	3.23458149779736	2.91441833685294	3.58967585583649	359	236	1.46198132453676e-23
SPAC10F6.07c	36	156	76	100	366	300	0.36	42.8480886479345	0.426229508196721	50.7308881988296	0.157884016241772	0.335956885918633	0.844615384615385	0.577855499444887	1.2296022024622	40	96	1
SPAC10F6.08c	170	355	36	100	983	300	1.7	202.338196393024	0.361139369277721	42.9836991918638	0.397180587166654	0.577203620797538	4.70732394366197	3.90428517184821	5.6739115924398	71	199	1.11057752010935e-25
SPAC10F6.09c	43	1453	281	100	3689	300	0.43	51.1796614405884	0.39387367850366	46.8798174794802	0.0215783661913631	0.0404444463883171	1.09172057811425	0.796025928799383	1.49199562726502	40	103	1
SPAC10F6.10	33	427	75	100	1670	300	0.33	39.27741459394	0.255688622754491	30.4326910390353	0.0533180511935924	0.111450299125931	1.29063231850117	0.890411454932993	1.86121999540304	27	106	1
SPAC10F6.11c	25	631	12	100	2545	300	0.25	29.7556171166212	0.247937131630648	29.5100894311795	0.0259829294895608	0.0599362382160423	1.00832012678288	0.661265555509323	1.52537726259828	24	101	1
SPAC10F6.12c	42	160	58	100	987	300	0.42	49.9894367559236	0.162107396149949	19.2944224464413	0.184098302449202	0.373141874879699	2.590875	1.81705024517363	3.68291030506263	19	123	0.0391856894433253
SPAC10F6.13c	292	945	304	100	1199	300	2.92	347.545607922135	0.788156797331109	93.8083675569876	0.270391267384436	0.35305387559798	3.70484656084656	3.24199129593939	4.23311596841979	172	220	1.28827566871452e-25
SPAC10F6.14c	80	504	355	100	1579	300	0.8	95.2179747731878	0.319189360354655	37.9907055776493	0.124460351197324	0.202179166003701	2.50634920634921	1.96522894540574	3.19240903119843	43	137	7.78281971269869e-05
SPAC10F6.15	3	18	1	100	1234	300	0.03	3.57067405399454	0.0145867098865478	1.7361462175014	0.0391154601316705	0.596338298527623	2.05666666666667	0.482684778024814	7.35881460383087	1	102	1
SPAC10F6.16	99	613	355	100	1061	300	0.99	117.83224378182	0.577756833176249	68.7660444580162	0.12983755843068	0.200701232115839	1.71352365415987	1.37757649494951	2.12944007274905	72	127	1
SPAC10F6.17c	63	403	70	100	1801	300	0.63	74.9841551338854	0.22376457523598	26.6330120999408	0.118759386704568	0.205404947239842	2.81545905707196	2.13885655454927	3.69934309978955	29	134	2.95553998389581e-05
SPAC110.01	5	7802	399	100	5792	300	0.05	5.95112342332424	1.34703038674033	160.326881729198	0.000235867157770663	0.00159018000691477	0.0371186875160215	0.0136614257780768	0.0921032260005037	60	45	1
SPAC110.02	197	1272	630	100	3853	300	1.97	234.474262878975	0.330132364391383	39.2931689305395	0.132899417863348	0.1804234640216	5.9673034591195	5.12061457027481	6.95171606875224	73	224	3.9322753923188e-44
SPAC110.03	208	1979	215	100	1448	300	2.08	247.566734410288	1.36671270718232	162.669520093352	0.0908665830034049	0.121533294848057	1.52189994946943	1.3157481218893	1.75980210939987	177	131	1
SPAC110.04c	142	5487	269	100	2755	300	1.42	169.011905222408	1.99165154264973	237.051282931253	0.0218268813323928	0.0306663716888327	0.712976125387279	0.601330580707421	0.84485854002734	161	81	1
SPAC110.05	3	255	151	100	1707	300	0.03	3.57067405399454	0.149384885764499	17.7801578552745	0.0030169170192302	0.0378036807854717	0.200823529411765	0.0514987735182595	0.645308831008002	13	90	1
SPAC1142.01	455	782	33	100	1904	300	4.55	541.552231522506	0.410714285714286	48.8842281201634	0.517460181285057	0.654197650069124	11.0782608695652	9.85244185166748	12.4559232573161	161	394	1.04628691183731e-116
SPAC1142.02c	237	803	148	100	1080	300	2.37	282.083250265569	0.743518518518518	88.4954094246178	0.254641568470311	0.34201189416295	3.18754669987547	2.75012893947936	3.69372845695987	143	194	1.91981286934481e-17
SPAC1142.03c	15	316	415	100	2243	300	0.15	17.8533702699727	0.14088274632189	16.768212231569	0.0272241716283349	0.0813679504396093	1.06471518987342	0.610638169623552	1.82508312836044	14	101	1
SPAC1142.04	9	1243	376	100	2169	300	0.09	10.7120221619836	0.573075149838635	68.208818950595	0.00352456140801171	0.01432663705091	0.157047465808528	0.0764477369397739	0.310744757634238	39	70	1
SPAC1142.05	116	382	228	100	969	300	1.16	138.066063421122	0.39422084623323	46.9211382396256	0.245323677987651	0.375641065994346	2.94251308900524	2.37718643970033	3.63996192948521	61	155	3.0583116463211e-09
SPAC1142.06	121	827	192	100	1508	300	1.21	144.017186844447	0.54840848806366	65.2729319773096	0.120322948712438	0.177792342268303	2.20638452237001	1.81447006658356	2.68110852140601	78	143	0.000115289139229331
SPAC1142.07c	27	192	50	100	1016	300	0.27	32.1360664859509	0.188976377952756	22.4924349857924	0.091968387760732	0.213604509427024	1.42875	0.934398819649037	2.17022181577857	20	107	1
SPAC1142.08	159	717	151	100	2324	300	1.59	189.245724861711	0.308519793459552	36.720787388326	0.186034110165234	0.264227086244629	5.15364016736402	4.32343272024003	6.14063748432519	61	198	4.29432253351879e-31
SPAC1142.09	53	0	102	100	3	300	0.53	63.0819082872369	0	0	10.8780243409838	580.67247525845	NA	0.326340730229514	17.4201742577535	0	153	1
SPAC11D3.01c	45	9	40	100	130	300	0.45	53.5601108099181	0.0692307692307692	8.24001704767971	2.35676507014453	10.963405133778	6.5	3.06379459118788	14.2524266739115	9	136	0.000382143003715618
SPAC11D3.02c	191	252	136	100	450	300	1.91	227.332914770986	0.56	66.6525823412315	0.625267632727381	0.918643314294881	3.41071428571429	2.81370434727321	4.13389491432696	104	187	4.79440087310915e-14
SPAC11D3.03c	8	50	33	100	1284	300	0.08	9.52179747731878	0.0389408099688473	4.63483132657651	0.0702005629196382	0.350155069491311	2.0544	0.901375227888154	4.49599109226843	4	104	1
SPAC11D3.04c	3	383	30	100	1836	300	0.03	3.57067405399454	0.208605664488017	24.8287611234552	0.00201341004593982	0.0250997510759992	0.143812010443864	0.0369662084434551	0.460831429755346	17	86	1
SPAC11D3.05	92	2415	66	100	1753	300	0.92	109.500670989166	1.37763833428408	163.969915200548	0.0307554482649569	0.0471342239733316	0.667809523809524	0.539143008084695	0.826262946252503	111	81	1
SPAC11D3.06	16	467	43	100	1521	300	0.16	19.0435949546376	0.307034845496384	36.5440452162054	0.0200941329280412	0.0575137668544218	0.521113490364026	0.305631761835507	0.874784393855756	27	89	1
SPAC11D3.07c	84	1507	25	100	4030	300	0.84	99.9788735118472	0.37394540942928	44.5079057019833	0.0444554803096822	0.0698004560493286	2.24631718646317	1.79155585648019	2.81295837878794	50	134	0.000761513908635028
SPAC11D3.08c	12	955	173	100	3214	300	0.12	14.2826962159782	0.297137523335408	35.3660415013979	0.00678240202503521	0.0227207789374807	0.403853403141361	0.217986401084632	0.730245835050628	25	87	1
SPAC11D3.09	0	72	25	100	1729	300	0	0	0.0416425679583574	4.95640123168705	0.00126627693287426	0.0673624665384445	0	0.0218939281693959	1.16469704644971	3	97	1
SPAC11D3.10	3	340	0	100	4126	300	0.03	3.57067405399454	0.0824042656325739	9.80795910775686	0.00226669434954749	0.0282939287584639	0.364058823529412	0.0935238088623293	1.16740750057422	7	96	1
SPAC11D3.11c	21	497	50	100	2151	300	0.21	24.9947183779618	0.231055323105532	27.5007749083417	0.0265860496985964	0.0664660624694756	0.90887323943662	0.571865929016808	1.42968500371842	22	99	1
SPAC11D3.13	3	225	198	100	920	300	0.03	3.57067405399454	0.244565217391304	29.1087558749555	0.0034159528337813	0.0428916352129059	0.122666666666667	0.031426766070788	0.394603043958735	20	83	1
SPAC11D3.14c	19	1560	19	100	4308	300	0.19	22.6142690086321	0.362116991643454	43.1000582190613	0.00752559443269505	0.0194730043750973	0.524692307692308	0.324202608160503	0.838897028479192	31	88	1
SPAC11D3.15	51	1211	26	100	3921	300	0.51	60.7014589179072	0.308849783218567	36.7600635840125	0.0314859207178427	0.0561774878027116	1.65128819157721	1.23456295134661	2.20271929674432	35	116	1
SPAC11D3.16c	62	462	171	100	945	300	0.62	73.7939304492205	0.488888888888889	58.1887623613925	0.101992619384055	0.176240625557889	1.26818181818182	0.963830253179322	1.66547391152205	53	109	1
SPAC11D3.17	6	655	66	100	3291	300	0.06	7.14134810798909	0.199027651169857	23.6887623353229	0.00370889652458732	0.0211201532006387	0.301465648854962	0.122059784624169	0.695064241833018	17	89	1
SPAC11D3.18c	55	295	22	100	2031	300	0.55	65.4623576565666	0.145248645987198	17.2878523868109	0.138288848603759	0.25080967433336	3.78661016949153	2.80864651514234	5.09394448571054	19	136	2.14671839085941e-08
SPAC11D3.19	79	138	7	100	1210	300	0.79	94.027750088523	0.11404958677686	13.5744633457644	0.430076728766715	0.76140629549605	6.9268115942029	5.20392841807725	9.2130161755022	18	161	2.30711043654561e-22
SPAC11E3.01c	134	1252	84	100	3812	300	1.34	159.49010774509	0.328436516264428	39.091324900325	0.0891885391018106	0.128359831361599	4.07993610223642	3.39986711056102	4.89307677150415	57	177	4.43254860435117e-21
SPAC11E3.02c	25	1532	47	100	3850	300	0.25	29.7556171166212	0.397922077922078	47.3616679715986	0.010753705449716	0.024565036301389	0.628263707571802	0.414017659814065	0.945753897603476	35	90	1
SPAC11E3.03	7	105	48	100	987	300	0.07	8.33157279265393	0.106382978723404	12.6619647304771	0.0284493605053792	0.148176992033189	0.658	0.280795188188092	1.46250691136758	10	97	1
SPAC11E3.04c	63	330	167	100	714	300	0.63	74.9841551338854	0.46218487394958	55.0103845853501	0.144428789194133	0.251900070125792	1.36309090909091	1.03122155484611	1.79856650069816	51	112	1
SPAC11E3.05	19	864	50	100	3997	300	0.19	22.6142690086321	0.216162121591193	25.7281493007363	0.0135558479547092	0.0352448523939118	0.878969907407407	0.541827242749729	1.40873675018466	21	98	1
SPAC11E3.06	19	106	85	100	1847	300	0.19	22.6142690086321	0.0573903627504061	6.83074264074033	0.106546882598873	0.298271610328234	3.31066037735849	1.96792092160119	5.50907664276249	6	113	0.339927202871206
SPAC11E3.07	238	689	372	100	1208	300	2.38	283.273474950234	0.570364238410596	67.8861595806358	0.297265141824835	0.401311888789648	4.17277213352685	3.59096291324401	4.84784761657895	122	216	1.00518684513931e-27
SPAC11E3.08c	50	350	47	100	1531	300	0.5	59.5112342332424	0.22860875244938	27.2095780295687	0.104989006080998	0.193877019731047	2.18714285714286	1.60738168310008	2.96825717208233	27	123	0.190835333330246
SPAC11E3.09	1	434	69	100	1333	300	0.01	1.19022468466485	0.325581395348837	38.7515013611811	0.000120026419101538	0.0150151790096835	0.0307142857142857	0.0015999521666235	0.200152336199081	24	77	1
SPAC11E3.10	29	588	132	100	1069	300	0.29	34.5165158552806	0.550046772684752	65.4679246569626	0.0333261311668908	0.0725300773037046	0.527227891156463	0.356256342174062	0.775346526376602	45	84	1
SPAC11E3.11c	57	1327	40	100	3255	300	0.57	67.8428070258963	0.407680491551459	48.5231384500846	0.0326381705695953	0.0564014692386156	1.39815373021854	1.06237245204033	1.83586782371694	45	112	1
SPAC11E3.12	29	254	0	100	2724	300	0.29	34.5165158552806	0.0932452276064611	11.0982771624402	0.07621743375324	0.169998029227004	3.11007874015748	2.07616289543826	4.63074631614358	11	118	0.0154204780924098
SPAC11E3.13c	237	7647	364	100	2103	300	2.37	282.083250265569	3.63623395149786	432.793540828915	0.0271738743683494	0.0353383676157325	0.651773244409572	0.571466577966389	0.743165870958854	264	73	1
SPAC11E3.14	105	1244	112	100	2681	300	1.05	124.973591889809	0.464005967922417	55.2271356853066	0.0687973853836654	0.103461989233743	2.26290192926045	1.84445790213607	2.77381593135664	64	141	8.79882359918849e-05
SPAC11E3.15	516	1842	2735	100	406	300	5.16	614.155937287061	4.53694581280788	539.998489939076	0.253761805407561	0.309217440838093	1.13732899022801	1.0302729299547	1.25542280980266	504	112	1
SPAC11G7.01	102	3081	510	100	2966	300	1.02	121.402917835814	1.03877275792313	123.637297823749	0.0270379704434034	0.0404975138101567	0.981927945472249	0.801946203351346	1.20115625960925	102	100	1
SPAC11G7.02	249	1858	175	100	2923	300	2.49	296.365946481547	0.635648306534383	75.656430520263	0.117141839008757	0.153282948105457	3.91726049515608	3.42405595422597	4.4804605731225	135	214	1.34684404722855e-28
SPAC11G7.03	18	388	196	100	1164	300	0.18	21.4240443239673	0.333333333333333	39.6741561554949	0.0280270383985655	0.0758012918289056	0.54	0.326234726959303	0.882327036888461	29	89	1
SPAC11G7.04	297	488	1329	93	363	300	3.19354838709677	380.104012199419	1.34435261707989	160.008166974227	0.525472166154038	0.704825475391249	2.37552882072977	2.05103651950447	2.75109298459165	223	167	3.97282241433562e-07
SPAC11G7.05c	21	461	10	100	1975	296	0.21	24.9947183779618	0.233417721518987	27.7819533990124	0.0286408752676027	0.0717111481285821	0.899674620390456	0.565657286535153	1.4162951755395	22	99	1
SPAC11G7.06c	13	282	49	100	2860	300	0.13	15.472920900643	0.0986013986013986	11.7357818557863	0.0252954796005211	0.082254776285058	1.31843971631206	0.723450716574903	2.35248660175266	10	103	1
SPAC11H11.01	2	57	11	100	1378	300	0.02	2.38044936932969	0.0413642960812772	4.92328062597216	0.00592813233664939	0.146092904423384	0.483508771929824	0.0816896635990285	2.01316022295423	4	98	1
