V4	ePRO_Cdk9as_1min_r1_pr_counts	ePRO_Cdk9as_1min_r1gb_counts	ePRO_Cdk9as_1min_r1term_counts	ePRO_Cdk9as_1min_r1pr_map	ePRO_Cdk9as_1min_r1gb_map	ePRO_Cdk9as_1min_r1term_map	ePRO_Cdk9as_1min_r1pr_density	ePRO_Cdk9as_1min_r1pr_densityRPKM	ePRO_Cdk9as_1min_r1gb_density	ePRO_Cdk9as_1min_r1gb_densityRPKM	ePRO_Cdk9as_1min_r1pause_index_CI_low	ePRO_Cdk9as_1min_r1pause_index_CI_high	ePRO_Cdk9as_1min_r1pause_index_scaled	ePRO_Cdk9as_1min_r1pause_index_CI_low_scaled	ePRO_Cdk9as_1min_r1pause_index_CI_high_scaled	ePRO_Cdk9as_1min_r1_ExpPR	ePRO_Cdk9as_1min_r1_ExpGB	ePRO_Cdk9as_1min_r1Fexact_Pval
SPAC1002.11	4	173	3	100	1871	300	0.04	18.7915263370288	0.0924639230358097	43.4384561238107	0.00731701691198047	0.0644681189806446	0.432601156069364	0.136901386423155	1.20619850612786	8	96	1
SPAC1002.12c	35	134	11	100	1692	300	0.35	164.425855449002	0.0791962174940898	37.2054451708313	0.176841690192797	0.384222130558186	4.41940298507463	2.99216139806213	6.50103844904451	9	126	2.39430753603532e-06
SPAC1002.13c	129	1151	111	100	1829	300	1.29	606.02672436918	0.629305631492619	295.640333705853	0.0930207065275673	0.134949667358077	2.04987836663771	1.70134872238921	2.46822941597922	88	141	0.000894233748673913
SPAC1002.14	4	150	12	100	1485	300	0.04	18.7915263370288	0.101010101010101	47.4533493359314	0.00842333050837653	0.0745095685278947	0.396	0.125086458049392	1.10646709263924	9	95	1
SPAC1002.15c	2	80	5	100	2754	300	0.02	9.39576316851442	0.0290486564996369	13.6467148417058	0.00425384153375414	0.103145545644734	0.6885	0.117150795839589	2.84062832705598	2	100	1
SPAC1002.16c	3	55	4	100	1906	300	0.03	14.0936447527716	0.0288562434417629	13.5563214655901	0.0136374161305609	0.180618500809123	1.03963636363636	0.259929151448491	3.44258862542189	2	101	1
SPAC1002.17c	0	94	33	100	990	300	0	0	0.094949494949495	44.6061483757755	0.000969210753182856	0.0514441349397628	0	0.00959518645651027	0.509296935903652	8	92	1
SPAC1002.18	3	107	4	100	1505	300	0.03	14.0936447527716	0.0710963455149502	33.4002212302672	0.00712025972664929	0.0911318117102552	0.42196261682243	0.107159908886072	1.37153376623934	6	97	1
SPAC1002.19	1	169	10	100	1563	300	0.01	4.69788158425721	0.108125399872041	50.7960324849308	0.000307230539506888	0.0387605523008841	0.0924852071005917	0.00480201333249266	0.605827432462818	9	92	1
SPAC1002.20	0	6	22	100	548	300	0	0	0.0109489051094891	5.14366596816483	0.0157393406208896	0.93492067967121	0	0.0862515866024749	5.12336532459823	1	99	1
SPAC1006.01	32	437	24	100	1664	300	0.32	150.332210696231	0.262620192307692	123.375856509639	0.0502514316157427	0.106135577087607	1.21848970251716	0.836183822085958	1.76609600273779	27	105	1
SPAC1006.02	15	98	7	100	1217	300	0.15	70.4682237638582	0.0805258833196385	37.8301064303374	0.0853963976799946	0.27001328844918	1.86275510204082	1.03927415976553	3.28606172042652	8	107	1
SPAC1006.03c	72	437	29	100	2770	300	0.72	338.247474066519	0.157761732851986	74.1145939465849	0.127358798996289	0.212828423313684	4.56384439359268	3.5278387321972	5.89534732578904	23	149	1.2322558872622e-14
SPAC1006.04c	6	96	79	100	3993	300	0.06	28.1872895055433	0.0240420736288505	11.2946814948333	0.0247343301111057	0.147729936961795	2.495625	0.98764180133645	5.89885638288449	2	104	1
SPAC1006.05c	28	391	12	100	2032	300	0.28	131.540684359202	0.19242125984252	90.3972293033745	0.0478308281631545	0.106513587631969	1.45514066496164	0.971922428275299	2.16435610068162	20	108	1
SPAC1006.06	12	483	16	100	4139	300	0.12	56.3745790110865	0.116694853829427	54.8218604782854	0.0133602508897185	0.0450995958611423	1.02832298136646	0.552980784325451	1.86667227269268	11	101	1
SPAC1006.07	60	1172	135	100	1302	300	0.6	281.872895055433	0.900153609831029	422.881506662784	0.0391386410975238	0.0668233104136542	0.666552901023891	0.50958510708976	0.870039501585778	75	85	1
SPAC1006.08	2	185	63	100	1457	300	0.02	9.39576316851442	0.12697323266987	59.6505211453386	0.00185809880274821	0.0440336318276785	0.157513513513514	0.0270724995560413	0.641570015729276	11	91	1
SPAC1006.09	55	753	30	100	4844	300	0.55	258.383487134147	0.155450041288192	73.0285886239818	0.0549905154541267	0.0967874909470673	3.53811420982736	2.6637405685979	4.68838606147594	20	135	5.79785537901235e-08
SPAC1039.01	0	127	14	100	2977	300	0	0	0.0426603963721868	20.0413490494009	0.000716926601156283	0.0379810994690606	0	0.0213429049164226	1.13069733119393	4	96	1
SPAC1039.02	5	330	39	100	2733	300	0.05	23.4894079212861	0.120746432491767	56.725244156783	0.00553815087066529	0.0378819795403599	0.414090909090909	0.151357663295282	1.03531450083804	11	94	1
SPAC1039.03	9	143	3	100	1499	300	0.09	42.2809342583149	0.095396931287525	44.8163486690314	0.0300453138137841	0.127127617835475	0.943426573426574	0.450379254068623	1.90564299135377	9	100	1
SPAC1039.04	3	128	4	100	1844	300	0.03	14.0936447527716	0.06941431670282	32.6100240121976	0.00596841529909479	0.0759343332968148	0.4321875	0.110057578115308	1.40022910599326	6	97	1
SPAC1039.05c	3	120	13	100	3153	300	0.03	14.0936447527716	0.0380589914367269	17.8796634986002	0.00636038402738005	0.0810857515748881	0.78825	0.200542908383293	2.55663374715622	3	100	1
SPAC1039.06	4	121	3	100	1966	300	0.04	18.7915263370288	0.0615462868769074	28.9137167698435	0.0104074141268948	0.0927171466856156	0.649917355371901	0.204609761734751	1.8228191038392	6	98	1
SPAC1039.07c	2	116	8	100	1430	300	0.02	9.39576316851442	0.0811188811188811	38.1086897743942	0.00294982799677859	0.0706366988850808	0.246551724137931	0.0421825403539339	1.01010479405666	7	95	1
SPAC1039.08	2	53	4	100	995	300	0.02	9.39576316851442	0.0532663316582915	25.0238918558424	0.00636374095221003	0.157495336185186	0.375471698113208	0.0633192224744898	1.5670785950426	5	97	1
SPAC1039.09	1	67	2	100	3060	300	0.01	4.69788158425721	0.0218954248366013	10.2862113119357	0.000768718145976326	0.0990451196584708	0.456716417910448	0.0235227752668756	3.03078066154921	2	99	1
SPAC1039.10	0	58	18	100	888	300	0	0	0.0653153153153153	30.6843616989773	0.00157310823633282	0.0838787505311741	0	0.0139692011386355	0.744843304716826	6	94	1
SPAC1039.11c	0	210	6	100	3471	300	0	0	0.0605012964563526	28.4227926445985	0.000433269501683652	0.0229046666639147	0	0.0150387844034396	0.79502097990448	5	95	1
SPAC105.01c	8	295	14	100	3151	300	0.08	37.5830526740577	0.0936210726753412	43.9820713219891	0.0124818490536423	0.0563663698314221	0.854508474576271	0.393303063680269	1.77610431338811	9	99	1
SPAC105.02c	32	416	10	100	1418	300	0.32	150.332210696231	0.293370944992948	137.82219598385	0.0527533543052788	0.111568293461316	1.09076923076923	0.748042564048854	1.58203840128146	29	103	1
SPAC105.03c	3	162	3	100	2487	294	0.03	14.0936447527716	0.0651387213510253	30.6013999457044	0.00472965973243547	0.0597899654869388	0.460555555555556	0.11762663754567	1.48697644166017	6	97	1
SPAC1071.01c	19	352	8	100	2319	300	0.19	89.259750100887	0.151789564467443	71.3089399594023	0.033021004561503	0.0871899357259751	1.25173295454545	0.765757095781254	2.02193460948536	15	104	1
SPAC1071.02	2	170	13	100	3405	300	0.02	9.39576316851442	0.0499265785609398	23.454915398641	0.00202067483634557	0.0479604304137122	0.400588235294118	0.0688039781775665	1.6330526555869	4	98	1
SPAC1071.03c	20	137	8	100	1677	300	0.2	93.9576316851442	0.0816935002981515	38.3786390604197	0.0886422033065005	0.237944452153802	2.44817518248175	1.48652974945001	3.99032846261927	9	111	1
SPAC1071.04c	7	46	42	100	331	300	0.07	32.8851710898005	0.138972809667674	65.2877803250247	0.0628541693047669	0.35049359395191	0.503695652173913	0.208047300398778	1.16013379598082	13	94	1
SPAC1071.05	11	184	12	100	1458	300	0.11	51.6766974268293	0.126200274348422	59.2873944789662	0.0308536822366478	0.112753836794299	0.871630434782609	0.449846687010325	1.64395094046087	12	99	1
SPAC1071.06	40	101	4	100	1678	300	0.4	187.915263370288	0.0601907032181168	28.2768796191882	0.270014911918761	0.579230233563831	6.64554455445545	4.53085022199681	9.71948331920109	7	133	6.70769156821677e-12
SPAC1071.07c	75	170	261	100	468	300	0.75	352.341118819291	0.363247863247863	170.649544727292	0.333102699245362	0.583707649737164	2.06470588235294	1.5589206324683	2.73175180076993	46	129	0.240888975927417
SPAC1071.08	8	53	402	100	320	300	0.08	37.5830526740577	0.165625	77.8086637392601	0.0664367047272466	0.329200020163401	0.483018867924528	0.212597455127189	1.05344006452288	15	93	1
SPAC1071.09c	199	124	96	100	2232	300	1.99	934.878435267185	0.0555555555555556	26.0993421347623	1.27491453159638	2.02084548632984	35.82	28.4560923452311	45.1052712548821	15	284	3.66941907699348e-131
SPAC1071.10c	181	4638	507	100	4273	300	1.81	850.316566750555	1.08542007956939	509.917500299203	0.033541397718308	0.0453879390100058	1.66755713669685	1.4332239245033	1.93942663389755	146	135	0.163292812634028
SPAC1071.11	8	360	1	100	2136	300	0.08	37.5830526740577	0.168539325842697	79.177779509953	0.0102468949384553	0.0460993301532613	0.474666666666667	0.218873675885404	0.984681692073662	15	93	1
SPAC1071.12c	0	56	17	100	736	300	0	0	0.0760869565217391	35.7447511845657	0.00162951508688572	0.0869233329225396	0	0.0119932310394789	0.639755730309891	7	93	1
SPAC1071.13	1	287	24	100	3378	300	0.01	4.69788158425721	0.0849615156897573	39.9139139929491	0.000181310021398882	0.0227444406993987	0.117700348432056	0.00612465252285422	0.768307206825689	7	94	1
SPAC1093.01	13	931	26	100	5223	300	0.13	61.0724605953437	0.178250047865212	83.7397617258944	0.00773393951263204	0.024674042291361	0.729312567132116	0.403943660744771	1.28872522887779	17	96	1
SPAC1093.02	32	305	37	100	992	300	0.32	150.332210696231	0.307459677419355	144.440915645005	0.0715961538929648	0.152942805941258	1.0407868852459	0.710233846618211	1.51719263493728	31	101	1
SPAC1093.03	6	172	16	100	3353	300	0.06	28.1872895055433	0.0512973456606024	24.0988855500221	0.0139681596788476	0.0814035054143965	1.1696511627907	0.468352394031761	2.72945953654471	5	101	1
SPAC1093.04c	14	168	7	100	4949	300	0.14	65.7703421796009	0.0339462517680339	15.9475471035605	0.0463389149071661	0.147114794101332	4.12416666666667	2.29331289875565	7.28071116007491	3	111	0.225399577388929
SPAC1093.05	20	214	23	100	2479	300	0.2	93.9576316851442	0.0863251311012505	40.5545243659154	0.0574165993526902	0.150496815709143	2.31682242990654	1.42335749795319	3.73081606142965	9	111	1
SPAC1093.06c	6	1063	12	100	12942	300	0.06	28.1872895055433	0.0821356822747643	38.5863709169017	0.00228884734047499	0.0129923053113205	0.730498588899341	0.296222622804273	1.6814641533911	8	98	1
SPAC1093.07	0	45	4	100	1791	300	0	0	0.0251256281407035	11.8037225735106	0.00202982372305869	0.108604324102592	0	0.0363541428799811	1.94510344467742	2	98	1
SPAC10F6.01c	28	1470	200	100	4905	300	0.28	131.540684359202	0.299694189602446	140.792781424222	0.0128527280072002	0.0280382550986478	0.934285714285714	0.63042630875317	1.37527641258867	29	99	1
SPAC10F6.02c	10	217	18	100	3591	300	0.1	46.9788158425721	0.0604288499025341	28.3887581114958	0.0230606074395023	0.0892460255931774	1.65483870967742	0.828106413152526	3.204824779051	6	104	1
SPAC10F6.03c	47	689	39	100	2113	300	0.47	220.800434460089	0.326076668244203	153.186957480039	0.0501673513823418	0.0924759291128241	1.44137880986938	1.06003613470888	1.95401638215397	36	111	1
SPAC10F6.04	0	197	4	100	2665	300	0	0	0.073921200750469	34.7273047691809	0.000461893195907554	0.0244231087424443	0	0.0123094536709363	0.65087584798614	6	94	1
SPAC10F6.05c	2	194	60	100	2025	300	0.02	9.39576316851442	0.0958024691358025	45.0068655479456	0.00177253199280704	0.0419717349272909	0.208762886597938	0.0358937728543425	0.84992763227764	8	94	1
SPAC10F6.06	102	445	219	100	890	300	1.02	479.183921594236	0.5	234.894079212861	0.183729352362691	0.28572013599276	2.04	1.63519123602795	2.54290921033556	67	135	0.0147671075910594
SPAC10F6.07c	1	11	5	100	366	300	0.01	4.69788158425721	0.0300546448087432	14.1193162368386	0.00438460787950623	0.673532041142035	0.332727272727273	0.0160476648389928	2.46512727057985	2	99	1
SPAC10F6.08c	49	190	9	100	983	300	0.49	230.196197628603	0.193285859613428	90.8034080375249	0.185996316387178	0.356712289094095	2.5351052631579	1.82834379008596	3.50648180179495	24	125	0.0162895423885718
SPAC10F6.09c	5	463	91	100	3689	300	0.05	23.4894079212861	0.125508267823258	58.9622980078907	0.00395542603826762	0.026938854550114	0.398380129589633	0.145915666551692	0.993774344353704	11	94	1
SPAC10F6.10	7	164	8	100	1670	300	0.07	32.8851710898005	0.0982035928143713	46.1348850190529	0.0183868618098565	0.0939093178827223	0.712804878048781	0.307060592224604	1.56828560864146	9	98	1
SPAC10F6.11c	3	194	3	100	2545	300	0.03	14.0936447527716	0.0762278978388998	35.8109637464007	0.00395674074140783	0.0498202862786475	0.393556701030928	0.100699051868829	1.26792628579158	7	96	1
SPAC10F6.12c	2	55	5	100	987	300	0.02	9.39576316851442	0.0557244174265451	26.1786714421628	0.00613821781293066	0.151580113120863	0.358909090909091	0.0605842098136256	1.49609571650292	5	97	1
SPAC10F6.13c	47	482	22	100	1199	300	0.47	220.800434460089	0.402001668056714	188.855623320432	0.0714070467047967	0.132762901857539	1.16914937759336	0.856170489990513	1.5918271932719	42	105	1
SPAC10F6.14c	14	190	50	100	1579	300	0.14	65.7703421796009	0.120329322355921	56.5292907542033	0.0410815523246205	0.129723473104737	1.16347368421053	0.648677711205758	2.0483336403238	12	102	1
SPAC10F6.15	1	3	0	100	1234	300	0.01	4.69788158425721	0.00243111831442464	1.14211059584859	0.0133674946082822	3.55733427163736	4.11333333333333	0.164954883466202	43.897504912005	0	101	1
SPAC10F6.16	33	305	56	100	1061	300	0.33	155.030092280488	0.28746465598492	135.047491347639	0.074244375018737	0.156888560481139	1.14796721311475	0.7877328189488	1.66458762670488	29	104	1
SPAC10F6.17c	13	178	4	100	1801	300	0.13	61.0724605953437	0.0988339811215991	46.4310339809985	0.0397667712257431	0.131367113257604	1.31533707865169	0.716199549775633	2.36592170976944	10	103	1
SPAC110.01	0	1090	169	100	5792	300	0	0	0.188190607734807	88.4097190407521	8.34025975582597e-05	0.00439746768280274	0	0.0048306784505744	0.254701328187935	15	85	1
SPAC110.02	101	379	73	100	3853	300	1.01	474.486040009978	0.0983649104593823	46.2106701384242	0.212644540525876	0.333699950298333	10.267889182058	8.193194146462	12.8574590849948	18	183	1.42965131782085e-43
SPAC110.03	13	511	17	100	1448	300	0.13	61.0724605953437	0.352900552486188	165.788500659906	0.0140434092567936	0.0451110049863471	0.368375733855186	0.203348566038371	0.653207352202307	29	84	1
SPAC110.04c	10	1271	228	100	2755	300	0.1	46.9788158425721	0.461343012704174	216.733484340868	0.0039876133698643	0.0150345287046397	0.21675845790716	0.109858748339761	0.414201265812823	34	76	1
SPAC110.05	0	41	40	100	1707	300	0	0	0.0240187463386057	11.2837226101081	0.00222893830759859	0.119437073139709	0	0.0380479769107079	2.03879083849484	2	98	1
SPAC1142.01	87	204	2	100	1904	300	0.87	408.715697830377	0.107142857142857	50.334445545613	0.329179660179869	0.552048159397075	8.12	6.26758072982471	10.5109969549203	18	169	7.51537512237983e-30
SPAC1142.02c	64	285	23	100	1080	300	0.64	300.664421392462	0.263888888888889	123.971875140121	0.169600481210961	0.29683227046988	2.42526315789474	1.83168519707838	3.2057885210747	34	130	0.00360437355207843
SPAC1142.03c	2	191	104	100	2243	300	0.02	9.39576316851442	0.0851538118591173	40.004252456225	0.00180016496304459	0.042637239400816	0.234869109947644	0.0403777001210901	0.956353279760304	8	94	1
SPAC1142.04	2	259	8	100	2169	300	0.02	9.39576316851442	0.119409866297833	56.0973411859206	0.00133014205353868	0.0313645730441313	0.167490347490347	0.0288507811412541	0.680297589327207	10	92	1
SPAC1142.05	76	217	101	100	969	300	0.76	357.039000403548	0.223942208462332	105.205397707308	0.267367884912274	0.458248497189588	3.39373271889401	2.59079480479993	4.44042793776711	32	144	1.579859474503e-08
SPAC1142.06	58	220	38	100	1508	300	0.58	272.477131886918	0.145888594164456	68.5367339878373	0.195278796125021	0.355251659223969	3.97563636363636	2.94480424556531	5.35719502109745	20	138	3.2168850830081e-09
SPAC1142.07c	4	123	9	100	1016	300	0.04	18.7915263370288	0.121062992125984	56.8739601243737	0.0102410519040309	0.0911805741987516	0.330406504065041	0.104049087344954	0.926394633859317	11	93	1
SPAC1142.08	19	299	4	100	2324	300	0.19	89.259750100887	0.128657487091222	60.4417639282662	0.038786654702286	0.102883587415101	1.47678929765886	0.901401855281127	2.39101457152695	13	106	1
SPAC1142.09	1	0	48	100	3	300	0.01	4.69788158425721	0	0	0.0577765545925511	8.27870929775896	NA	0.00173329663777653	0.248361278932769	0	101	1
SPAC11D3.01c	4	0	7	100	130	300	0.04	18.7915263370288	0	0	0.655007235805828	41.512102956422	NA	0.851509406547576	53.9657338433486	0	104	1
SPAC11D3.02c	50	85	110	100	450	300	0.5	234.894079212861	0.188888888888889	88.7377632581918	0.408677037916726	0.845430861071432	2.64705882352941	1.83904667062527	3.80443887482144	23	127	0.0299982157326023
SPAC11D3.03c	4	15	10	100	1284	300	0.04	18.7915263370288	0.0116822429906542	5.48817942086123	0.0749300695813891	0.855217779850123	3.424	0.962102093425036	10.9809962932756	1	103	1
SPAC11D3.04c	1	87	10	100	1836	300	0.01	4.69788158425721	0.0473856209150327	22.2612035855325	0.000593821505306008	0.0759001878886543	0.211034482758621	0.0109025628374183	1.39352744963569	4	97	1
SPAC11D3.05	8	603	1	100	1753	300	0.08	37.5830526740577	0.343981745579007	161.598550787627	0.00613811191170254	0.0274239785112915	0.23257048092869	0.107601101812146	0.480742343302941	27	81	1
SPAC11D3.06	3	148	14	100	1521	300	0.03	14.0936447527716	0.0973044049967127	45.7124572301162	0.00517164067718555	0.0655266111284806	0.308310810810811	0.0786606546999923	0.996659755264191	9	94	1
SPAC11D3.07c	23	371	8	100	4030	300	0.23	108.051276437916	0.0920595533498759	43.2484880337326	0.0396996764046202	0.0959545597424253	2.49838274932615	1.5998969591062	3.86696875761974	10	113	1
SPAC11D3.08c	7	217	46	100	3214	300	0.07	32.8851710898005	0.067517112632234	31.7187400057192	0.0139535891431671	0.0706579757295496	1.03677419354839	0.448468355061391	2.27094733994772	6	101	1
SPAC11D3.09	0	26	8	100	1729	300	0	0	0.0150375939849624	7.06448358534919	0.00352600391483322	0.190799932857011	0	0.0609646076874664	3.29893083909772	1	99	1
SPAC11D3.10	1	71	0	100	4126	300	0.01	4.69788158425721	0.0172079495879787	8.08409094721915	0.000725955406878332	0.093351986141379	0.58112676056338	0.0299529200878	3.8517029481933	1	100	1
SPAC11D3.11c	5	82	9	100	2151	300	0.05	23.4894079212861	0.0381218038121804	17.9091720087909	0.0218158896069237	0.15611215677238	1.31158536585366	0.469259785444928	3.3579724921739	3	102	1
SPAC11D3.13	0	176	64	100	920	300	0	0	0.191304347826087	89.872517264051	0.000517075169055857	0.027352269644005	0	0.00475709155531388	0.251640880724846	16	84	1
SPAC11D3.14c	5	353	7	100	4308	300	0.05	23.4894079212861	0.0819405756731662	38.4947121458402	0.00517972784396052	0.0353955174577675	0.610198300283286	0.223142675517819	1.52483889208062	7	98	1
SPAC11D3.15	17	409	6	100	3921	300	0.17	79.8639869323726	0.10431012496812	49.0036615139301	0.0247513451011049	0.0688180303248104	1.62975550122249	0.970500241414322	2.69835496903581	11	106	1
SPAC11D3.16c	18	205	65	100	945	300	0.18	84.5618685166298	0.216931216931217	101.911716907167	0.0525185373456028	0.14495552492896	0.829756097560975	0.496300177915947	1.36982971057867	21	97	1
SPAC11D3.17	5	196	37	100	3291	300	0.05	23.4894079212861	0.0595563658462473	27.9788754334371	0.00927898514847354	0.0641258034940517	0.839540816326531	0.305371401236264	2.11038019298924	5	100	1
SPAC11D3.18c	2	120	8	100	2031	300	0.02	9.39576316851442	0.0590841949778434	27.7570551507073	0.00285266339511756	0.0682465855228701	0.3385	0.0579375935548376	1.38608815196949	5	97	1
SPAC11D3.19	5	76	8	100	1210	300	0.05	23.4894079212861	0.0628099173553719	29.5073554052519	0.0234861155934447	0.168853849220142	0.796052631578947	0.284181998680681	2.04313157556372	6	99	1
SPAC11E3.01c	19	326	42	100	3812	300	0.19	89.259750100887	0.0855194123819517	40.1760072525669	0.0356183754139245	0.0942422311719946	2.22171779141104	1.3577724707788	3.59251385227643	9	110	1
SPAC11E3.02c	5	327	12	100	3850	300	0.05	23.4894079212861	0.0849350649350649	39.9014877416132	0.00558859202224088	0.0382322921002959	0.58868501529052	0.215160792856274	1.47194324586139	8	97	1
SPAC11E3.03	1	55	3	100	987	300	0.01	4.69788158425721	0.0557244174265451	26.1786714421628	0.000933722173271147	0.121222376687452	0.179454545454545	0.00921583785018622	1.19646485790515	5	96	1
SPAC11E3.04c	2	219	34	100	714	300	0.02	9.39576316851442	0.30672268907563	144.094687248225	0.00157150691355067	0.03714076505001	0.0652054794520548	0.0112205593627518	0.265185062457071	23	79	1
SPAC11E3.05	6	164	8	100	3997	300	0.06	28.1872895055433	0.0410307730798099	19.2757713239475	0.0146388683433927	0.08544217218687	1.46231707317073	0.585115567685407	3.4151236223092	4	102	1
SPAC11E3.06	2	44	35	100	1847	300	0.02	9.39576316851442	0.0238224147265836	11.1914883436555	0.00762429927886202	0.19103767815503	0.839545454545454	0.140820807680582	3.52846591552341	2	100	1
SPAC11E3.07	160	403	50	100	1208	300	1.6	751.661053481154	0.333609271523179	156.725685302621	0.329166107539118	0.478698358308475	4.79602977667494	3.97632657907255	5.78267616836638	65	195	3.03025995061582e-26
SPAC11E3.08c	9	93	4	100	1531	300	0.09	42.2809342583149	0.0607446113651208	28.5370991075062	0.045667338629735	0.197901363026781	1.48161290322581	0.699166954421242	3.02986986794001	6	103	1
SPAC11E3.09	2	119	4	100	1333	300	0.02	9.39576316851442	0.0892723180795199	41.9390779089728	0.0028763494647968	0.0688288226872074	0.224033613445378	0.0383417383657414	0.917488206420474	8	94	1
SPAC11E3.10	2	205	23	100	1069	300	0.02	9.39576316851442	0.19176800748363	90.0903390807042	0.00167808243111692	0.0396996650457519	0.104292682926829	0.0179387011886399	0.424389419339088	16	86	1
SPAC11E3.11c	4	268	11	100	3255	300	0.04	18.7915263370288	0.0823348694316436	38.6799466845141	0.00474365684199952	0.0414136849752199	0.485820895522388	0.154406030207084	1.34801544594341	7	97	1
SPAC11E3.12	9	56	0	100	2724	300	0.09	42.2809342583149	0.0205580029368576	9.65790634061688	0.0742392799741713	0.336275973477931	4.37785714285714	2.02227798649643	9.16015751753885	2	107	1
SPAC11E3.13c	135	1120	26	100	2103	300	1.35	634.214013874723	0.532572515454113	250.196261263342	0.100400881442411	0.144622709574733	2.53486607142857	2.11143053673391	3.04141558235663	81	154	4.44067142402982e-08
SPAC11E3.14	5	136	17	100	2681	300	0.05	23.4894079212861	0.0507273405445729	23.8311038962693	0.0133022918870994	0.0929578516140538	0.985661764705882	0.356634445493134	2.49220000177278	5	100	1
SPAC11E3.15	64	275	2472	100	406	300	0.64	300.664421392462	0.677339901477833	318.20626494353	0.175600522658528	0.307922893368528	0.944872727272727	0.712938121993624	1.25016694707622	66	98	1
SPAC11G7.01	71	921	108	100	2966	300	0.71	333.549592482262	0.310519217801753	145.878251486881	0.0600849991113678	0.0987491710978676	2.28649294245385	1.78212107364317	2.92890041476275	40	131	0.00248204141231781
SPAC11G7.02	74	442	27	100	2923	300	0.74	347.643237235034	0.151214505644885	71.0387841341665	0.12984616696077	0.215562662484455	4.89371040723982	3.79540346026331	6.30089662442062	22	152	1.89783456489342e-16
SPAC11G7.03	4	172	13	100	1164	300	0.04	18.7915263370288	0.147766323024055	69.418868770811	0.00735903989680111	0.0648481006056254	0.270697674418605	0.085659224398765	0.75483189104948	13	91	1
SPAC11G7.04	44	155	1176	93	363	300	0.473118279569892	222.265365276685	0.426997245179063	200.598249465528	0.200188449657241	0.401406365178069	1.10801248699272	0.781380722855684	1.56677968343698	40	97	1
SPAC11G7.05c	2	168	1	100	1975	296	0.02	9.39576316851442	0.0850632911392405	39.9617268939348	0.00204452653288221	0.0485375530412718	0.235119047619048	0.0403793990244237	0.958616672565117	7	95	1
SPAC11G7.06c	3	57	9	100	2860	300	0.03	14.0936447527716	0.0199300699300699	9.36291084974339	0.0131736428547081	0.174047970715469	1.50526315789474	0.376766185644651	4.97777196246242	2	101	1
SPAC11H11.01	0	33	3	100	1378	300	0	0	0.0239477503628447	11.2503695413997	0.0027729657495468	0.149200036234492	0	0.0382114680287548	2.0559764993113	2	98	1
